time_s,pos_turns,pos_deg,normalized,velocity_turns_s,curve_multiplier,commanded_torque_Nm,desired_torque_Nm,torque_estimate_Nm,input_iq_A,effective_current_lim_A,motor_temp_C,fet_temp_C,vbus_V,ibus_A,power_elec_W,power_mech_W,power_loss_W,active_errors
4.690,-0.50519,-181.9,0.000,-0.001,0.8000,-1.4400,-1.4400,-1.4353,0.000,60.000,29.0,32.8,17.70,3.029,53.62,0.01,53.59,0
4.719,-0.50525,-181.9,0.000,-0.000,0.8000,-1.4400,-1.4400,-1.4384,0.000,60.000,29.0,32.8,17.71,3.025,53.41,0.00,53.66,0
4.748,-0.50526,-181.9,0.000,-0.004,0.8000,-1.4400,-1.4400,-1.4377,0.000,60.000,29.0,32.8,17.71,3.031,53.45,-0.03,53.62,0
4.778,-0.50525,-181.9,0.000,0.005,0.8000,-1.4400,-1.4400,-1.4389,0.000,60.000,29.1,32.8,17.70,3.028,53.71,0.07,53.62,0
4.806,-0.50527,-181.9,0.000,-0.008,0.8000,-1.4400,-1.4400,-1.4347,0.000,60.000,29.1,32.8,17.70,3.029,53.58,-0.06,53.60,0
4.835,-0.50527,-181.9,0.000,0.003,0.8000,-1.4400,-1.4400,-1.4422,0.000,60.000,29.1,32.9,17.71,3.035,53.51,-0.06,53.54,0
4.864,-0.50528,-181.9,0.000,0.002,0.8000,-1.4400,-1.4400,-1.4307,0.000,60.000,29.1,32.9,17.71,3.023,53.57,-0.01,53.62,0
4.889,-0.50529,-181.9,0.000,-0.003,0.8000,-1.4400,-1.4400,-1.4445,0.000,60.000,29.1,32.9,17.70,3.026,53.57,0.03,53.78,0
4.918,-0.50543,-182.0,0.000,-0.002,0.8000,-1.4400,-1.4400,-1.4402,0.000,60.000,29.1,32.9,17.72,3.028,53.62,0.16,53.34,0
4.943,-0.50562,-182.0,0.000,-0.004,0.8000,-1.4400,-1.4400,-1.4363,0.000,60.000,29.1,32.9,17.70,3.019,53.31,0.14,53.19,0
4.972,-0.50585,-182.1,0.000,-0.010,0.8000,-1.4400,-1.4400,-1.4481,0.000,60.000,29.2,32.9,17.71,3.007,53.38,0.06,53.52,0
5.002,-0.50617,-182.2,0.000,-0.009,0.8000,-1.4400,-1.4400,-1.4369,0.000,60.000,29.2,33.0,17.71,3.003,53.26,0.18,53.04,0
5.032,-0.50666,-182.4,0.000,-0.020,0.8000,-1.4400,-1.4400,-1.4409,0.000,60.000,29.2,33.0,17.71,2.983,53.01,0.17,52.87,0
5.063,-0.50715,-182.6,0.000,-0.015,0.8000,-1.4400,-1.4400,-1.4398,0.000,60.000,29.2,33.0,17.71,2.968,52.85,0.19,52.55,0
5.089,-0.50751,-182.7,0.000,-0.008,0.8000,-1.4400,-1.4400,-1.4330,0.000,60.000,29.2,33.0,17.72,2.957,52.35,0.12,52.44,0
5.116,-0.50778,-182.8,0.000,0.001,0.8000,-1.4400,-1.4400,-1.4447,0.000,60.000,29.2,33.0,17.72,2.966,52.38,0.06,52.37,0
5.146,-0.50787,-182.8,0.000,-0.000,0.8000,-1.4400,-1.4400,-1.4372,0.000,60.000,29.3,33.0,17.70,2.946,52.19,0.04,52.41,0
5.176,-0.50796,-182.9,0.000,-0.002,0.8000,-1.4400,-1.4400,-1.4337,0.000,60.000,29.3,33.1,17.71,2.957,52.40,0.03,52.19,0
5.206,-0.50800,-182.9,0.000,0.000,0.8000,-1.4400,-1.4400,-1.4401,0.000,60.000,29.3,33.1,17.72,2.952,52.18,0.00,52.14,0
5.236,-0.50812,-182.9,0.000,-0.006,0.8000,-1.4400,-1.4400,-1.4367,0.000,60.000,29.3,33.1,17.71,2.946,52.25,0.01,52.01,0
5.265,-0.50823,-183.0,0.000,-0.009,0.8000,-1.4400,-1.4400,-1.4379,0.000,60.000,29.3,33.1,17.72,2.944,52.11,0.03,52.13,0
