time_s,pos_turns,pos_deg,normalized,velocity_turns_s,curve_multiplier,commanded_torque_Nm,desired_torque_Nm,torque_estimate_Nm,input_iq_A,motor_temp_C,fet_temp_C,vbus_V,ibus_A,power_elec_W,power_mech_W,active_errors
0.000,-5.61563,-0.0,0.000,0.001,1.0000,-0.1000,-1.5000,-0.0688,0.000,33.0,30.9,19.32,0.019,0.80,-0.02,0
0.028,-5.61530,0.1,0.001,0.006,1.0000,-0.2000,-1.5000,-0.2049,0.000,33.0,30.9,19.30,0.160,2.76,-0.26,0
0.055,-5.61351,0.8,0.006,-0.008,1.0000,-0.3000,-1.5000,-0.2973,0.000,33.0,30.9,19.26,0.287,5.09,-0.34,0
0.082,-5.61226,1.2,0.010,0.008,1.0000,-0.4000,-1.5000,-0.4028,0.000,33.0,30.9,19.23,0.449,7.94,-0.28,0
0.110,-5.61170,1.4,0.011,0.009,1.0000,-0.5000,-1.5000,-0.5093,0.000,33.0,30.9,19.18,0.615,11.36,-0.33,0
0.137,-5.61140,1.5,0.012,0.005,1.0000,-0.6000,-1.5000,-0.6149,0.000,33.0,30.9,19.12,0.828,14.96,-0.24,0
0.164,-5.61118,1.6,0.013,-0.009,1.0000,-0.7000,-1.5000,-0.7101,0.000,33.0,30.9,19.07,1.059,19.22,-0.27,0
0.191,-5.61095,1.7,0.013,0.001,1.0000,-0.8000,-1.5000,-0.8099,0.000,33.0,30.9,19.00,1.319,23.85,-0.22,0
0.217,-5.61078,1.7,0.014,0.005,1.0000,-0.9000,-1.5000,-0.9105,0.000,33.0,30.9,18.95,1.594,28.94,-0.19,0
0.244,-5.61071,1.8,0.014,-0.006,1.0000,-1.0000,-1.5000,-1.0162,0.000,33.0,30.9,18.90,1.908,34.25,-0.22,0
0.271,-5.61053,1.8,0.015,0.002,1.0000,-1.1000,-1.5000,-1.1211,0.000,33.0,30.9,18.84,2.251,40.84,-0.23,0
0.298,-5.61027,1.9,0.015,0.008,1.0000,-1.2000,-1.5000,-1.2093,0.000,33.0,30.9,18.78,2.598,47.08,-0.22,0
0.325,-5.60959,2.2,0.017,0.022,1.0000,-1.3000,-1.5000,-1.3209,0.000,33.0,31.0,18.70,3.035,54.96,-0.32,0
0.352,-5.60921,2.3,0.018,0.001,1.0000,-1.4000,-1.5000,-1.4132,0.000,33.0,31.0,18.64,3.480,62.34,-0.05,0
0.379,-5.60926,2.3,0.018,0.000,1.0000,-1.5000,-1.5000,-1.5046,0.000,33.0,31.0,18.55,3.920,70.61,-0.04,0
0.406,-5.60959,2.2,0.017,-0.023,1.0000,-1.5000,-1.5000,-1.4943,0.000,33.0,31.0,18.60,3.750,69.66,0.46,0
0.433,-5.61118,1.6,0.013,-0.079,1.0000,-1.5000,-1.5000,-1.5058,0.000,33.0,31.0,18.60,3.689,68.46,0.94,0
0.460,-5.61477,0.3,0.002,-0.175,1.0000,-1.5000,-1.5000,-1.5058,0.000,33.0,31.0,18.62,3.541,65.75,1.76,0
0.487,-5.62081,-1.9,0.000,-0.243,1.0000,-1.5000,-1.5000,-1.5019,0.000,33.0,31.0,18.63,3.536,66.08,2.47,0
0.513,-5.62904,-4.8,0.000,-0.355,1.0000,-1.5000,-1.5000,-1.4976,0.000,33.0,31.0,18.62,3.662,68.27,3.56,0
0.540,-5.63976,-8.7,0.000,-0.395,1.0000,-1.5000,-1.5000,-1.4919,0.000,33.0,31.0,18.55,3.830,70.99,3.22,0
0.567,-5.65059,-12.6,0.000,-0.425,1.0000,-1.5000,-1.5000,-1.4995,0.000,33.0,31.0,18.50,4.207,77.91,3.72,0
0.594,-5.65926,-15.7,0.000,-0.372,1.0000,-1.5000,-1.5000,-1.5020,0.000,33.0,31.0,18.50,4.174,76.73,4.04,0
0.623,-5.66775,-18.8,0.000,-0.227,1.0000,-1.5000,-1.5000,-1.5006,0.000,33.0,31.0,18.52,4.101,75.80,2.07,0
0.651,-5.67192,-20.3,0.000,-0.118,1.0000,-1.5000,-1.5000,-1.4965,0.000,33.0,31.0,18.54,4.026,74.85,0.78,0
0.678,-5.67395,-21.0,0.000,-0.051,1.0000,-1.5000,-1.5000,-1.5008,0.000,33.0,31.0,18.53,4.016,74.47,0.35,0
0.705,-5.67466,-21.3,0.000,-0.040,1.0000,-1.5000,-1.5000,-1.5076,0.000,33.0,31.0,18.55,3.997,73.73,0.57,0
0.731,-5.67465,-21.3,0.000,0.026,1.0000,-1.5000,-1.5000,-1.4939,0.000,33.0,31.1,18.55,3.991,74.16,0.03,0
0.758,-5.67497,-21.4,0.000,-0.013,1.0000,-1.5000,-1.5000,-1.4994,0.000,33.0,31.1,18.55,3.987,73.92,0.12,0
0.792,-5.67550,-21.6,0.000,-0.016,1.0000,-1.5000,-1.5000,-1.4993,0.000,33.0,31.1,18.56,3.969,73.22,0.36,0
0.820,-5.67636,-21.9,0.000,-0.023,1.0000,-1.5000,-1.5000,-1.4987,0.000,33.0,31.1,18.55,3.932,73.18,0.17,0
0.847,-5.67696,-22.1,0.000,0.010,1.0000,-1.5000,-1.5000,-1.5049,0.000,33.0,31.1,18.56,3.934,73.03,-0.10,0
0.873,-5.67702,-22.1,0.000,-0.043,1.0000,-1.5000,-1.5000,-1.5008,0.000,33.0,31.1,18.56,3.921,72.82,0.20,0
0.900,-5.67699,-22.1,0.000,0.023,1.0000,-1.5000,-1.5000,-1.4942,0.000,33.0,31.1,18.55,3.934,73.03,-0.40,0
0.927,-5.67571,-21.6,0.000,0.032,1.0000,-1.5000,-1.5000,-1.4997,0.000,33.0,31.2,18.55,3.972,73.74,-0.22,0
0.954,-5.67519,-21.4,0.000,0.016,1.0000,-1.5000,-1.5000,-1.4982,0.000,33.0,31.2,18.54,3.983,73.86,-0.01,0
0.980,-5.67525,-21.5,0.000,-0.019,1.0000,-1.5000,-1.5000,-1.4997,0.000,33.0,31.2,18.56,3.977,73.72,0.19,0
1.007,-5.67618,-21.8,0.000,-0.051,1.0000,-1.5000,-1.5000,-1.5050,0.000,33.1,31.2,18.56,3.933,73.29,0.61,0
1.034,-5.67836,-22.6,0.000,-0.103,1.0000,-1.5000,-1.5000,-1.5013,0.000,33.1,31.2,18.58,3.863,71.74,0.96,0
1.061,-5.68173,-23.8,0.000,-0.154,1.0000,-1.5000,-1.5000,-1.5129,0.000,33.1,31.2,18.58,3.743,69.52,1.40,0
1.088,-5.68624,-25.4,0.000,-0.175,1.0000,-1.5000,-1.5000,-1.4987,0.000,33.1,31.2,18.61,3.577,66.71,1.65,0
1.114,-5.69092,-27.1,0.000,-0.171,1.0000,-1.5000,-1.5000,-1.5097,0.000,33.1,31.3,18.63,3.610,67.07,1.64,0
1.141,-5.69528,-28.7,0.000,-0.149,1.0000,-1.5000,-1.5000,-1.5004,0.000,33.1,31.3,18.63,3.656,68.50,1.36,0
1.168,-5.69908,-30.0,0.000,-0.129,1.0000,-1.5000,-1.5000,-1.5054,0.000,33.1,31.3,18.63,3.725,69.57,1.20,0
1.195,-5.70230,-31.2,0.000,-0.117,1.0000,-1.5000,-1.5000,-1.5078,0.000,33.1,31.3,18.61,3.787,70.78,0.98,0
1.222,-5.70504,-32.2,0.000,-0.091,1.0000,-1.5000,-1.5000,-1.5040,0.000,33.1,31.3,18.59,3.836,71.25,0.86,0
1.249,-5.70719,-33.0,0.000,-0.075,1.0000,-1.5000,-1.5000,-1.4989,0.000,33.1,31.4,18.58,3.906,72.05,0.65,0
1.276,-5.70899,-33.6,0.000,-0.058,1.0000,-1.5000,-1.5000,-1.5026,0.000,33.1,31.4,18.58,3.909,72.85,0.50,0
