time_s,pos_turns,pos_deg,normalized,velocity_turns_s,curve_multiplier,commanded_torque_Nm,desired_torque_Nm,torque_estimate_Nm,input_iq_A,motor_temp_C,fet_temp_C,vbus_V,ibus_A,power_elec_W,power_mech_W,active_errors
0.355,-5.60934,-1.1,0.009,-0.134,0.2061,-0.3091,-0.3091,-0.3070,0.000,35.9,34.8,19.23,0.276,5.25,0.28,0
0.386,-5.61429,-2.9,0.024,-0.189,0.2193,-0.3290,-0.3290,-0.3334,0.000,35.9,34.8,19.22,0.280,5.34,0.43,0
0.416,-5.62057,-5.2,0.043,-0.212,0.2406,-0.3610,-0.3610,-0.3540,0.000,36.0,34.8,19.22,0.327,6.22,0.52,0
0.447,-5.62763,-7.7,0.064,-0.254,0.2675,-0.4012,-0.4012,-0.4065,0.000,36.0,34.8,19.22,0.402,7.54,0.70,0
0.477,-5.63581,-10.6,0.089,-0.297,0.2975,-0.4462,-0.4462,-0.4552,0.000,36.0,34.8,19.20,0.484,9.07,0.83,0
0.507,-5.64469,-13.8,0.115,-0.309,0.3268,-0.4902,-0.4902,-0.5026,0.000,36.0,34.8,19.19,0.599,11.40,0.96,0
0.537,-5.65439,-17.3,0.144,-0.338,0.3588,-0.5382,-0.5382,-0.5521,0.000,36.0,34.8,19.18,0.726,13.52,1.18,0
0.568,-5.66526,-21.2,0.177,-0.357,0.3947,-0.5921,-0.5921,-0.5960,0.000,36.0,34.8,19.16,0.795,15.07,1.26,0
0.598,-5.67503,-24.8,0.206,-0.304,0.4269,-0.6404,-0.6404,-0.6362,0.000,36.0,34.8,19.15,0.891,16.68,1.20,0
0.628,-5.68303,-27.6,0.230,-0.231,0.4533,-0.6800,-0.6800,-0.6844,0.000,36.0,34.8,19.12,0.918,17.39,0.87,0
0.660,-5.68906,-29.8,0.248,-0.173,0.4733,-0.7099,-0.7099,-0.7068,0.000,36.0,34.8,19.12,0.974,18.44,0.71,0
0.691,-5.69336,-31.4,0.261,-0.121,0.4874,-0.7312,-0.7312,-0.7334,0.000,36.0,34.8,19.11,1.050,20.15,0.50,0
0.721,-5.69633,-32.4,0.270,-0.074,0.4972,-0.7458,-0.7458,-0.7454,0.000,36.0,34.8,19.11,1.110,21.02,0.27,0
0.753,-5.69836,-33.2,0.276,-0.064,0.5039,-0.7559,-0.7559,-0.7582,0.000,36.0,34.8,19.11,1.145,21.79,0.21,0
0.784,-5.69968,-33.6,0.280,-0.051,0.5083,-0.7624,-0.7624,-0.7637,0.000,36.0,34.8,19.09,1.169,22.34,0.21,0
0.815,-5.70132,-34.2,0.285,-0.058,0.5137,-0.7705,-0.7705,-0.7753,0.000,36.0,34.7,19.08,1.193,22.71,0.31,0
0.845,-5.70347,-35.0,0.292,-0.086,0.5208,-0.7812,-0.7812,-0.7778,0.000,36.1,34.7,19.09,1.228,23.41,0.39,0
0.876,-5.70615,-36.0,0.300,-0.101,0.5296,-0.7944,-0.7944,-0.7893,0.000,36.1,34.7,19.07,1.276,24.19,0.53,0
0.907,-5.70937,-37.1,0.309,-0.107,0.5403,-0.8104,-0.8104,-0.8085,0.000,36.1,34.7,19.06,1.326,25.18,0.55,0
0.938,-5.71254,-38.3,0.319,-0.120,0.5507,-0.8261,-0.8261,-0.8299,0.000,36.1,34.7,19.04,1.404,26.58,0.74,0
0.969,-5.71699,-39.9,0.332,-0.141,0.5654,-0.8481,-0.8481,-0.8410,0.000,36.1,34.7,19.02,1.530,29.11,0.77,0
0.999,-5.72129,-41.4,0.345,-0.131,0.5796,-0.8694,-0.8694,-0.8665,0.000,36.1,34.7,19.00,1.652,31.06,0.70,0
1.030,-5.72486,-42.7,0.356,-0.099,0.5914,-0.8871,-0.8871,-0.8835,0.000,36.1,34.7,18.99,1.716,32.64,0.51,0
1.062,-5.72707,-43.5,0.362,-0.049,0.5987,-0.8980,-0.8980,-0.9003,0.000,36.1,34.7,18.98,1.753,33.25,0.30,0
1.092,-5.72882,-44.1,0.368,-0.078,0.6044,-0.9066,-0.9066,-0.9080,0.000,36.1,34.7,18.98,1.768,33.30,0.48,0
1.121,-5.73127,-45.0,0.375,-0.091,0.6125,-0.9188,-0.9188,-0.9164,0.000,36.1,34.7,18.98,1.788,33.50,0.59,0
1.151,-5.73444,-46.1,0.385,-0.118,0.6230,-0.9345,-0.9345,-0.9277,0.000,36.1,34.7,18.97,1.780,33.39,0.59,0
1.182,-5.73746,-47.2,0.394,-0.096,0.6330,-0.9494,-0.9494,-0.9526,0.000,36.1,34.7,18.96,1.814,34.39,0.59,0
1.212,-5.74022,-48.2,0.402,-0.085,0.6421,-0.9631,-0.9631,-0.9639,0.000,36.1,34.7,18.96,1.854,35.28,0.44,0
1.243,-5.74242,-49.0,0.408,-0.047,0.6493,-0.9740,-0.9740,-0.9718,0.000,36.1,34.7,18.95,1.873,35.66,0.29,0
1.273,-5.74292,-49.2,0.410,0.015,0.6510,-0.9765,-0.9765,-0.9700,0.000,36.1,34.7,18.95,1.898,35.79,-0.30,0
1.304,-5.74118,-48.6,0.405,0.056,0.6452,-0.9679,-0.9679,-0.9666,0.000,36.1,34.8,18.95,1.896,35.63,-0.26,0
1.335,-5.74060,-48.4,0.403,-0.004,0.6433,-0.9650,-0.9650,-0.9633,0.000,36.1,34.8,18.94,1.869,35.44,0.04,0
1.365,-5.74073,-48.4,0.403,-0.011,0.6437,-0.9656,-0.9656,-0.9666,0.000,36.2,34.8,18.95,1.853,35.45,0.24,0
1.396,-5.74224,-49.0,0.408,-0.068,0.6487,-0.9731,-0.9731,-0.9713,0.000,36.2,34.8,18.95,1.875,35.27,0.45,0
1.430,-5.74540,-50.1,0.417,-0.112,0.6592,-0.9887,-0.9887,-0.9854,0.000,36.2,34.8,18.96,1.872,35.39,0.68,0
1.469,-5.74934,-51.5,0.429,-0.081,0.6721,-1.0082,-1.0082,-1.0078,0.000,36.2,34.8,18.95,1.918,36.02,0.49,0
1.496,-5.75099,-52.1,0.434,-0.043,0.6776,-1.0164,-1.0164,-1.0165,0.000,36.2,34.8,18.95,1.928,36.27,0.22,0
1.522,-5.75171,-52.4,0.436,-0.015,0.6800,-1.0200,-1.0200,-1.0236,0.000,36.2,34.8,18.94,1.926,36.35,-0.00,0
1.549,-5.75152,-52.3,0.436,0.010,0.6794,-1.0190,-1.0190,-1.0139,0.000,36.2,34.8,18.94,1.930,36.38,-0.08,0
1.576,-5.75135,-52.2,0.435,-0.002,0.6788,-1.0182,-1.0182,-1.0140,0.000,36.2,34.8,18.94,1.928,36.49,0.02,0
1.603,-5.75172,-52.4,0.436,-0.015,0.6800,-1.0200,-1.0200,-1.0236,0.000,36.2,34.8,18.94,1.914,36.37,0.16,0
1.629,-5.75272,-52.7,0.439,-0.049,0.6833,-1.0250,-1.0250,-1.0309,0.000,36.2,34.8,18.94,1.926,36.21,0.34,0
1.656,-5.75430,-53.3,0.444,-0.064,0.6885,-1.0328,-1.0328,-1.0277,0.000,36.2,34.8,18.94,1.891,35.97,0.44,0
1.683,-5.75629,-54.0,0.450,-0.074,0.6951,-1.0427,-1.0427,-1.0425,0.000,36.2,34.8,18.94,1.875,35.44,0.41,0
1.720,-5.75857,-54.8,0.457,-0.062,0.7026,-1.0540,-1.0540,-1.0597,0.000,36.2,34.8,18.93,1.894,35.74,0.37,0
1.746,-5.75991,-55.3,0.461,-0.038,0.7071,-1.0606,-1.0606,-1.0636,0.000,36.2,34.8,18.93,1.915,36.19,0.30,0
1.774,-5.76099,-55.7,0.464,-0.032,0.7106,-1.0659,-1.0659,-1.0700,0.000,36.2,34.8,18.94,1.934,36.55,0.19,0
1.801,-5.76178,-56.0,0.467,-0.026,0.7132,-1.0698,-1.0698,-1.0670,0.000,36.2,34.8,18.94,1.971,36.98,0.13,0
1.828,-5.76235,-56.2,0.468,-0.021,0.7151,-1.0726,-1.0726,-1.0759,0.000,36.2,34.9,18.93,1.973,37.30,0.14,0
1.854,-5.76276,-56.3,0.469,-0.012,0.7164,-1.0747,-1.0747,-1.0701,0.000,36.2,34.9,18.91,1.979,37.51,0.10,0
1.881,-5.76319,-56.5,0.471,-0.016,0.7179,-1.0768,-1.0768,-1.0729,0.000,36.2,34.9,18.93,1.993,37.70,0.18,0
1.908,-5.76393,-56.8,0.473,-0.019,0.7203,-1.0804,-1.0804,-1.0833,0.000,36.3,34.9,18.92,2.014,38.07,0.16,0
1.935,-5.76464,-57.0,0.475,-0.027,0.7227,-1.0840,-1.0840,-1.0850,0.000,36.3,34.9,18.92,2.030,38.28,0.11,0
1.961,-5.76514,-57.2,0.477,-0.015,0.7243,-1.0865,-1.0865,-1.0864,0.000,36.3,34.9,18.91,2.045,38.75,0.14,0
1.989,-5.76575,-57.4,0.478,-0.024,0.7263,-1.0895,-1.0895,-1.0933,0.000,36.3,34.9,18.92,2.049,38.94,0.17,0
2.017,-5.76611,-57.5,0.480,-0.001,0.7275,-1.0913,-1.0913,-1.0869,0.000,36.3,34.9,18.91,2.062,39.08,-0.02,0
2.044,-5.76611,-57.5,0.480,-0.000,0.7275,-1.0913,-1.0913,-1.0885,0.000,36.3,34.9,18.91,2.068,39.04,-0.07,0
2.070,-5.76603,-57.5,0.479,0.005,0.7272,-1.0909,-1.0909,-1.0867,0.000,36.3,34.9,18.91,2.076,39.01,-0.05,0
2.097,-5.76599,-57.5,0.479,-0.005,0.7271,-1.0907,-1.0907,-1.0941,0.000,36.3,35.0,18.91,2.074,39.09,-0.02,0
2.124,-5.76593,-57.5,0.479,0.010,0.7269,-1.0904,-1.0904,-1.0866,0.000,36.3,35.0,18.91,2.067,38.93,-0.01,0
2.150,-5.76568,-57.4,0.478,0.006,0.7261,-1.0891,-1.0891,-1.0862,0.000,36.3,35.0,18.91,2.048,38.95,-0.07,0
2.177,-5.76566,-57.4,0.478,-0.007,0.7260,-1.0890,-1.0890,-1.0916,0.000,36.3,35.0,18.92,2.054,38.86,0.03,0
2.203,-5.76569,-57.4,0.478,0.001,0.7261,-1.0892,-1.0892,-1.0851,0.000,36.3,35.0,18.91,2.055,38.81,0.01,0
2.230,-5.76562,-57.4,0.478,0.002,0.7259,-1.0889,-1.0889,-1.0872,0.000,36.3,35.0,18.91,2.055,38.84,-0.08,0
2.257,-5.76550,-57.3,0.478,0.006,0.7255,-1.0882,-1.0882,-1.0898,0.000,36.3,35.0,18.92,2.055,38.84,-0.02,0
2.283,-5.76532,-57.3,0.477,0.008,0.7249,-1.0873,-1.0873,-1.0885,0.000,36.3,35.0,18.91,2.050,38.88,-0.09,0
2.312,-5.76514,-57.2,0.477,-0.000,0.7243,-1.0865,-1.0865,-1.0819,0.000,36.3,35.0,18.92,2.039,38.67,-0.01,0
2.338,-5.76502,-57.2,0.476,0.008,0.7239,-1.0858,-1.0858,-1.0833,0.000,36.3,35.1,18.91,2.047,38.59,-0.00,0
2.365,-5.76493,-57.1,0.476,0.009,0.7236,-1.0854,-1.0854,-1.0829,0.000,36.4,35.1,18.91,2.043,38.44,-0.01,0
2.392,-5.76486,-57.1,0.476,-0.009,0.7234,-1.0850,-1.0850,-1.0821,0.000,36.4,35.1,18.93,2.043,38.62,-0.02,0
2.418,-5.76492,-57.1,0.476,-0.002,0.7236,-1.0854,-1.0854,-1.0795,0.000,36.4,35.1,18.91,2.038,38.66,0.05,0
2.445,-5.76502,-57.2,0.476,-0.003,0.7239,-1.0858,-1.0858,-1.0914,0.000,36.4,35.1,18.91,2.046,38.70,0.00,0
2.471,-5.76506,-57.2,0.476,0.007,0.7240,-1.0861,-1.0861,-1.0806,0.000,36.4,35.1,18.91,2.042,38.67,0.00,0
2.498,-5.76508,-57.2,0.476,-0.002,0.7241,-1.0861,-1.0861,-1.0846,0.000,36.4,35.1,18.91,2.046,38.54,0.01,0
2.524,-5.76511,-57.2,0.477,0.006,0.7242,-1.0863,-1.0863,-1.0921,0.000,36.4,35.1,18.91,2.052,38.54,0.03,0
2.551,-5.76501,-57.2,0.476,0.001,0.7239,-1.0858,-1.0858,-1.0822,0.000,36.4,35.2,18.92,2.034,38.47,-0.04,0
2.579,-5.76484,-57.1,0.476,0.012,0.7233,-1.0849,-1.0849,-1.0855,0.000,36.4,35.2,18.91,2.036,38.50,-0.01,0
2.605,-5.76474,-57.1,0.475,-0.003,0.7230,-1.0845,-1.0845,-1.0868,0.000,36.4,35.2,18.91,2.043,38.43,-0.08,0
2.632,-5.76467,-57.0,0.475,0.004,0.7228,-1.0841,-1.0841,-1.0772,0.000,36.4,35.2,18.91,2.032,38.45,-0.03,0
