time_s,pos_turns,pos_deg,normalized,velocity_turns_s,curve_multiplier,commanded_torque_Nm,desired_torque_Nm,torque_estimate_Nm,input_iq_A,motor_temp_C,fet_temp_C,vbus_V,ibus_A,power_elec_W,power_mech_W,active_errors
1.394,-5.68103,-29.8,0.248,-0.139,0.8557,-2.8238,-2.8238,-1.6432,0.000,39.1,32.3,18.43,4.511,82.86,1.52,0
1.425,-5.68568,-31.4,0.262,-0.158,0.8817,-2.9097,-2.9097,-1.6510,0.000,39.1,32.4,18.47,4.320,79.51,1.62,0
1.455,-5.69064,-33.2,0.277,-0.164,0.9068,-2.9925,-2.9925,-1.6271,0.000,39.1,32.4,18.48,4.281,79.66,1.73,0
1.486,-5.69561,-35.0,0.292,-0.154,0.9293,-3.0668,-3.0668,-1.6384,0.000,39.1,32.4,18.48,4.416,81.89,1.52,0
1.516,-5.69972,-36.5,0.304,-0.123,0.9459,-3.1215,-3.1215,-1.6505,0.000,39.1,32.4,18.46,4.526,83.63,1.19,0
1.547,-5.70251,-37.5,0.313,-0.077,0.9561,-3.1552,-3.1552,-1.6541,0.000,39.1,32.4,18.44,4.656,86.36,0.60,0
1.577,-5.70405,-38.1,0.317,-0.024,0.9614,-3.1725,-3.1725,-1.6656,0.000,39.1,32.4,18.43,4.756,87.33,0.29,0
1.609,-5.70451,-38.2,0.319,0.003,0.9629,-3.1776,-3.1776,-1.6697,0.000,39.1,32.5,18.41,4.782,88.20,-0.07,0
1.641,-5.70397,-38.0,0.317,0.028,0.9611,-3.1717,-3.1717,-1.6755,0.000,39.1,32.5,18.42,4.806,87.99,-0.37,0
1.672,-5.70290,-37.6,0.314,0.038,0.9574,-3.1596,-3.1596,-1.6779,0.000,39.1,32.5,18.41,4.749,87.71,-0.40,0
1.703,-5.70219,-37.4,0.312,0.007,0.9550,-3.1514,-3.1514,-1.6592,0.000,39.1,32.5,18.42,4.683,86.45,-0.22,0
1.734,-5.70211,-37.4,0.311,-0.013,0.9547,-3.1505,-3.1505,-1.6656,0.000,39.1,32.6,18.43,4.699,86.37,0.14,0
1.764,-5.70294,-37.7,0.314,-0.041,0.9576,-3.1601,-3.1601,-1.6623,0.000,39.1,32.6,18.44,4.659,86.09,0.57,0
1.796,-5.70487,-38.4,0.320,-0.074,0.9641,-3.1814,-3.1814,-1.6516,0.000,39.1,32.6,18.43,4.675,86.11,0.77,0
1.826,-5.70735,-39.2,0.327,-0.085,0.9718,-3.2069,-3.2069,-1.6530,0.000,39.1,32.6,18.41,4.703,87.32,0.83,0
1.857,-5.70965,-40.1,0.334,-0.071,0.9784,-3.2286,-3.2286,-1.6505,0.000,39.1,32.7,18.39,4.776,87.89,0.64,0
1.887,-5.71106,-40.6,0.338,-0.022,0.9821,-3.2409,-3.2409,-1.6688,0.000,39.1,32.7,18.37,4.862,89.27,0.27,0
1.917,-5.71136,-40.7,0.339,0.005,0.9829,-3.2435,-3.2435,-1.6573,0.000,39.1,32.7,18.37,4.906,90.07,-0.03,0
1.948,-5.71088,-40.5,0.338,0.016,0.9816,-3.2394,-3.2394,-1.6680,0.000,39.1,32.7,18.37,4.878,89.77,-0.23,0
1.978,-5.71023,-40.3,0.336,0.023,0.9799,-3.2338,-3.2338,-1.6588,0.000,39.1,32.8,18.37,4.876,89.53,-0.14,0
2.010,-5.70983,-40.1,0.335,-0.000,0.9788,-3.2302,-3.2302,-1.6719,0.000,39.1,32.8,18.37,4.867,88.99,-0.02,0
2.042,-5.70975,-40.1,0.334,0.004,0.9786,-3.2295,-3.2295,-1.6616,0.000,39.1,32.8,18.38,4.833,89.09,0.03,0
2.074,-5.70978,-40.1,0.334,-0.002,0.9787,-3.2297,-3.2297,-1.6597,0.000,39.1,32.8,18.38,4.856,89.03,-0.01,0
2.105,-5.70986,-40.2,0.335,-0.015,0.9789,-3.2305,-3.2305,-1.6664,0.000,39.2,32.9,18.37,4.846,88.99,0.01,0
2.136,-5.70990,-40.2,0.335,-0.006,0.9790,-3.2308,-3.2308,-1.6699,0.000,39.2,32.9,18.38,4.863,89.11,-0.05,0
2.167,-5.70980,-40.1,0.334,0.012,0.9788,-3.2299,-3.2299,-1.6660,0.000,39.2,32.9,18.37,4.832,89.09,-0.01,0
2.198,-5.70977,-40.1,0.334,-0.000,0.9787,-3.2296,-3.2296,-1.6681,0.000,39.2,32.9,18.37,4.837,89.32,0.03,0
2.228,-5.70981,-40.1,0.334,-0.001,0.9788,-3.2300,-3.2300,-1.6644,0.000,39.2,32.9,18.38,4.838,88.76,0.02,0
2.259,-5.70996,-40.2,0.335,-0.004,0.9792,-3.2314,-3.2314,-1.6542,0.000,39.2,33.0,18.37,4.835,89.15,0.09,0
2.290,-5.71007,-40.2,0.335,-0.002,0.9795,-3.2323,-3.2323,-1.6736,0.000,39.2,33.0,18.37,4.841,89.02,0.01,0
2.322,-5.71005,-40.2,0.335,0.001,0.9794,-3.2321,-3.2321,-1.6677,0.000,39.2,33.0,18.37,4.851,89.16,-0.05,0
2.354,-5.71002,-40.2,0.335,-0.001,0.9794,-3.2319,-3.2319,-1.6671,0.000,39.2,33.0,18.37,4.863,89.17,-0.00,0
2.386,-5.71002,-40.2,0.335,-0.003,0.9794,-3.2319,-3.2319,-1.6663,0.000,39.2,33.1,18.37,4.869,89.20,0.01,0
2.417,-5.71007,-40.2,0.335,-0.003,0.9795,-3.2323,-3.2323,-1.6674,0.000,39.2,33.1,18.36,4.841,89.12,0.00,0
2.448,-5.71021,-40.3,0.336,-0.004,0.9799,-3.2335,-3.2335,-1.6652,0.000,39.2,33.1,18.37,4.857,89.32,0.04,0
2.478,-5.71039,-40.3,0.336,-0.006,0.9803,-3.2351,-3.2351,-1.6730,0.000,39.2,33.1,18.37,4.850,89.51,0.02,0
2.509,-5.71062,-40.4,0.337,-0.009,0.9809,-3.2371,-3.2371,-1.6695,0.000,39.2,33.2,18.36,4.881,89.13,0.08,0
2.541,-5.71069,-40.5,0.337,-0.000,0.9811,-3.2378,-3.2378,-1.6753,0.000,39.3,33.2,18.36,4.894,89.75,0.01,0
2.571,-5.71069,-40.5,0.337,0.002,0.9811,-3.2378,-3.2378,-1.6673,0.000,39.3,33.2,18.36,4.868,89.87,0.06,0
2.601,-5.71075,-40.5,0.337,0.003,0.9813,-3.2383,-3.2383,-1.6691,0.000,39.3,33.2,18.36,4.864,89.66,-0.08,0
2.632,-5.71088,-40.5,0.338,-0.009,0.9816,-3.2394,-3.2394,-1.6695,0.000,39.3,33.3,18.36,4.853,89.66,0.19,0
2.664,-5.71165,-40.8,0.340,-0.032,0.9836,-3.2459,-3.2459,-1.6606,0.000,39.3,33.3,18.36,4.859,89.45,0.29,0
2.696,-5.71283,-41.2,0.344,-0.034,0.9865,-3.2554,-3.2554,-1.6589,0.000,39.3,33.3,18.36,4.923,91.19,0.50,0
2.727,-5.71455,-41.8,0.349,-0.067,0.9904,-3.2684,-3.2684,-1.6466,0.000,39.3,33.3,18.35,4.962,91.53,0.76,0
2.758,-5.71696,-42.7,0.356,-0.087,0.9954,-3.2848,-3.2848,-1.6468,0.000,39.3,33.4,18.33,5.070,93.15,0.89,0
2.789,-5.71979,-43.7,0.364,-0.091,1.0000,-3.3000,-3.3000,-1.6518,0.000,39.3,33.4,18.29,5.174,95.14,0.97,0
2.820,-5.72231,-44.6,0.372,-0.070,1.0000,-3.3000,-3.3000,-1.6520,0.000,39.3,33.4,18.29,5.241,95.92,0.63,0
2.850,-5.72417,-45.3,0.378,-0.057,1.0000,-3.3000,-3.3000,-1.6583,0.000,39.3,33.4,18.29,5.292,96.75,0.57,0
2.880,-5.72595,-45.9,0.383,-0.062,1.0000,-3.3000,-3.3000,-1.6535,0.000,39.3,33.5,18.29,5.293,96.11,0.72,0
2.911,-5.72812,-46.7,0.389,-0.088,1.0000,-3.3000,-3.3000,-1.6552,0.000,39.4,33.5,18.28,5.256,95.50,0.89,0
2.942,-5.73142,-47.9,0.399,-0.131,1.0000,-3.3000,-3.3000,-1.6486,0.000,39.4,33.5,18.31,5.128,93.12,1.51,0
2.974,-5.73610,-49.6,0.413,-0.170,1.0000,-3.3000,-3.3000,-1.6402,0.000,39.4,33.5,18.31,4.955,90.70,1.80,0
3.005,-5.74125,-51.5,0.429,-0.140,1.0000,-3.3000,-3.3000,-1.6513,0.000,39.4,33.6,18.34,4.925,90.66,1.19,0
3.036,-5.74372,-52.3,0.436,-0.035,1.0000,-3.3000,-3.3000,-1.6635,0.000,39.4,33.6,18.32,5.000,91.62,0.09,0
3.067,-5.74325,-52.2,0.435,0.041,1.0000,-3.3000,-3.3000,-1.6803,0.000,39.4,33.6,18.30,5.119,93.64,-0.68,0
3.098,-5.74111,-51.4,0.428,0.078,1.0000,-3.3000,-3.3000,-1.6823,0.000,39.4,33.6,18.28,5.189,95.43,-0.87,0
3.128,-5.73821,-50.4,0.420,0.137,1.0000,-3.3000,-3.3000,-1.6914,0.000,39.4,33.7,18.25,5.342,97.61,-1.67,0
3.159,-5.73274,-48.4,0.403,0.207,1.0000,-3.3000,-3.3000,-1.6957,0.000,39.4,33.7,18.21,5.608,102.17,-2.39,0
3.190,-5.72569,-45.9,0.382,0.225,1.0000,-3.3000,-3.3000,-1.7038,0.000,39.4,33.7,18.22,5.665,102.95,-2.31,0
3.222,-5.71926,-43.5,0.363,0.200,0.9995,-3.2985,-3.2985,-1.7018,0.000,39.4,33.7,18.25,5.513,100.44,-2.33,0
3.254,-5.71220,-41.0,0.342,0.197,0.9849,-3.2503,-3.2503,-1.7046,0.000,39.5,33.8,18.29,5.133,93.68,-1.95,0
3.286,-5.70648,-38.9,0.324,0.182,0.9692,-3.1983,-3.1983,-1.6918,0.000,39.5,33.8,18.34,4.997,91.31,-1.75,0
3.318,-5.70162,-37.2,0.310,0.115,0.9529,-3.1447,-3.1447,-1.6875,0.000,39.5,33.8,18.37,4.798,87.70,-1.03,0
3.350,-5.69918,-36.3,0.303,0.040,0.9438,-3.1147,-3.1147,-1.6626,0.000,39.5,33.9,18.40,4.662,85.25,-0.16,0
3.380,-5.69923,-36.3,0.303,-0.025,0.9440,-3.1153,-3.1153,-1.6674,0.000,39.5,33.9,18.41,4.600,84.20,0.52,0
3.411,-5.70145,-37.1,0.309,-0.117,0.9523,-3.1427,-3.1427,-1.6460,0.000,39.5,33.9,18.42,4.542,83.69,1.32,0
3.441,-5.70625,-38.9,0.324,-0.197,0.9685,-3.1959,-3.1959,-1.6300,0.000,39.5,33.9,18.40,4.564,83.76,2.33,0
3.471,-5.71399,-41.6,0.347,-0.299,0.9892,-3.2642,-3.2642,-1.6155,0.000,39.5,34.0,18.38,4.716,87.06,3.27,0
3.502,-5.72453,-45.4,0.379,-0.378,1.0000,-3.3000,-3.3000,-1.6081,0.000,39.5,34.0,18.35,4.871,89.55,3.96,0
3.533,-5.73701,-49.9,0.416,-0.417,1.0000,-3.3000,-3.3000,-1.6073,0.000,39.5,34.0,18.38,4.638,85.19,4.19,0
3.564,-5.74833,-54.0,0.450,-0.237,1.0000,-3.3000,-3.3000,-1.6353,0.000,39.5,34.1,18.39,4.612,84.54,1.95,0
3.595,-5.75165,-55.2,0.460,0.009,0.9968,-3.2896,-3.2896,-1.6744,0.000,39.6,34.1,18.35,4.856,90.31,-1.29,0
3.627,-5.74694,-53.5,0.446,0.217,1.0000,-3.3000,-3.3000,-1.7099,0.000,39.6,34.1,18.31,5.234,96.63,-2.77,0
3.657,-5.73765,-50.2,0.418,0.382,1.0000,-3.3000,-3.3000,-1.7429,0.000,39.6,34.2,18.22,5.743,104.83,-4.67,0
3.688,-5.72279,-44.8,0.373,0.561,1.0000,-3.3000,-3.3000,-1.7683,0.000,39.6,34.2,18.17,6.095,109.79,-6.46,0
3.719,-5.70324,-37.8,0.315,0.713,0.9586,-3.2000,-3.1634,-1.7932,0.000,39.6,34.2,18.26,5.562,101.34,-8.60,0
3.750,-5.67793,-28.7,0.239,0.897,0.8371,-3.1000,-2.7624,-1.7955,0.000,39.6,34.2,18.17,6.072,111.41,-9.78,0
3.780,-5.65330,-19.8,0.165,0.743,0.6490,-3.0000,-2.1416,-1.7805,0.000,39.6,34.3,18.12,6.222,113.44,-7.81,0
3.810,-5.63527,-13.3,0.111,0.460,0.4609,-2.9000,-1.5210,-1.7233,0.000,39.6,34.3,18.28,5.275,97.46,-5.49,0
3.841,-5.61923,-7.5,0.063,0.430,0.3239,-2.8000,-1.0689,-1.7285,0.000,39.6,34.3,18.35,4.836,87.69,-2.98,0
3.871,-5.61650,-6.5,0.055,-0.183,0.3031,-2.7000,-1.0003,-1.6262,0.000,39.6,34.4,18.46,4.167,76.57,2.87,0
3.901,-5.62963,-11.3,0.094,-0.669,0.4084,-2.6000,-1.3476,-1.5364,0.000,39.6,34.4,18.52,3.890,72.21,7.54,0
3.932,-5.65628,-20.9,0.174,-0.992,0.6770,-2.5000,-2.2342,-1.4919,0.000,39.7,34.4,18.50,4.042,73.55,9.92,0
3.963,-5.68970,-32.9,0.274,-1.087,0.9023,-2.6000,-2.9776,-1.4843,0.000,39.7,34.4,18.61,3.424,64.92,10.11,0
3.994,-5.72123,-44.2,0.369,-0.761,1.0000,-2.7000,-3.3000,-1.5448,0.000,39.7,34.5,18.46,4.468,83.38,6.83,0
4.026,-5.74157,-51.6,0.430,-0.522,1.0000,-2.8000,-3.3000,-1.5995,0.000,39.7,34.5,18.43,4.574,84.51,3.74,0
4.057,-5.75156,-55.2,0.460,-0.195,0.9970,-2.9000,-3.2901,-1.6440,0.000,39.7,34.5,18.44,4.553,84.08,1.36,0
4.088,-5.75233,-55.4,0.462,0.109,0.9956,-3.0000,-3.2853,-1.6979,0.000,39.7,34.6,18.39,4.944,91.61,-2.25,0
4.118,-5.74339,-52.2,0.435,0.438,1.0000,-3.1000,-3.3000,-1.7478,0.000,39.7,34.6,18.25,5.712,105.73,-5.84,0
4.149,-5.72468,-45.5,0.379,0.728,1.0000,-3.2000,-3.3000,-1.7951,0.000,39.7,34.6,18.16,6.361,115.00,-8.60,0
4.180,-5.70025,-36.7,0.306,0.834,0.9479,-3.1281,-3.1281,-1.8182,0.000,39.8,34.7,18.26,5.609,101.27,-9.44,0
4.211,-5.67462,-27.5,0.229,0.863,0.8160,-3.0281,-2.6927,-1.7975,0.000,39.8,34.7,18.17,6.213,113.76,-9.95,0
4.243,-5.64860,-18.1,0.151,0.647,0.6013,-2.9281,-1.9843,-1.7632,0.000,39.8,34.7,18.16,5.951,106.34,-5.91,0
4.275,-5.63290,-12.4,0.104,0.537,0.4379,-2.8281,-1.4451,-1.7513,0.000,39.8,34.8,18.30,5.268,95.09,-4.43,0
4.307,-5.62730,-10.4,0.087,-0.174,0.3890,-2.7281,-1.2836,-1.6201,0.000,39.8,34.8,18.43,4.339,79.46,3.14,0
4.339,-5.63937,-14.8,0.123,-0.542,0.5030,-2.6281,-1.6599,-1.5541,0.000,39.8,34.8,18.45,4.264,79.46,6.53,0
4.371,-5.66323,-23.4,0.195,-0.899,0.7344,-2.5281,-2.4236,-1.5121,0.000,39.8,34.9,18.46,4.052,74.51,9.06,0
4.401,-5.69359,-34.3,0.286,-1.073,0.9205,-2.6281,-3.0377,-1.4827,0.000,39.9,34.9,18.60,3.526,65.91,9.91,0
4.431,-5.72487,-45.6,0.380,-0.892,1.0000,-2.7281,-3.3000,-1.5500,0.000,39.9,34.9,18.45,4.442,80.98,8.48,0
4.462,-5.74330,-52.2,0.435,-0.304,1.0000,-2.8281,-3.3000,-1.6321,0.000,39.9,34.9,18.39,4.725,88.29,2.00,0
4.492,-5.74937,-54.4,0.453,-0.068,1.0000,-2.9281,-3.3000,-1.6564,0.000,39.9,35.0,18.38,4.842,89.66,-0.07,0
4.522,-5.74420,-52.5,0.438,0.327,1.0000,-3.0281,-3.3000,-1.7238,0.000,39.9,35.0,18.28,5.510,102.00,-4.27,0
4.553,-5.72888,-47.0,0.392,0.683,1.0000,-3.1281,-3.3000,-1.7918,0.000,39.9,35.0,18.14,6.456,116.95,-8.79,0
4.587,-5.70019,-36.7,0.306,0.995,0.9477,-3.1273,-3.1273,-1.8481,0.000,39.9,35.1,18.21,5.871,106.35,-12.44,0
4.618,-5.66451,-23.8,0.199,1.159,0.7443,-3.0273,-2.4561,-1.8509,0.000,40.0,35.1,18.04,6.919,124.56,-12.11,0
4.650,-5.63300,-12.5,0.104,0.894,0.4389,-2.9273,-1.4483,-1.7872,0.000,40.0,35.1,18.23,5.579,101.66,-8.55,0
4.681,-5.61200,-4.9,0.041,0.716,0.2711,-2.8273,-0.8945,-1.7708,0.000,40.0,35.2,18.26,5.516,101.15,-6.91,0
4.712,-5.60247,-1.5,0.012,-0.114,0.2164,-2.7273,-0.7140,-1.6294,0.000,40.0,35.2,18.36,4.740,85.66,2.65,0
4.743,-5.61330,-5.4,0.045,-0.564,0.2800,-2.6273,-0.9239,-1.5543,0.000,40.0,35.2,18.49,3.814,69.17,6.60,0
4.774,-5.63612,-13.6,0.113,-0.848,0.4694,-2.5273,-1.5491,-1.5171,0.000,40.0,35.2,18.50,3.936,72.65,8.23,0
4.804,-5.66292,-23.3,0.194,-0.903,0.7320,-2.4273,-2.4156,-1.5213,0.000,40.1,35.3,18.47,4.103,75.61,8.69,0
4.837,-5.69123,-33.4,0.279,-0.783,0.9097,-2.5273,-3.0019,-1.5323,0.000,40.1,35.3,18.55,3.761,70.45,7.18,0
4.867,-5.71020,-40.3,0.336,-0.450,0.9798,-2.6273,-3.2335,-1.5809,0.000,40.1,35.3,18.44,4.471,82.91,3.75,0
4.898,-5.72166,-44.4,0.370,-0.309,1.0000,-2.7273,-3.3000,-1.6308,0.000,40.1,35.4,18.35,5.104,94.81,1.48,0
4.928,-5.72592,-45.9,0.383,-0.023,1.0000,-2.8273,-3.3000,-1.6693,0.000,40.1,35.4,18.30,5.397,99.27,-0.12,0
4.958,-5.72338,-45.0,0.375,0.186,1.0000,-2.9273,-3.3000,-1.7077,0.000,40.1,35.4,18.25,5.644,103.91,-2.59,0
4.990,-5.71428,-41.7,0.348,0.384,0.9898,-3.0273,-3.2664,-1.7408,0.000,40.2,35.4,18.27,5.506,100.28,-4.48,0
5.021,-5.70037,-36.7,0.306,0.494,0.9484,-3.1273,-3.1296,-1.7549,0.000,40.2,35.5,18.31,5.265,95.71,-5.61,0
5.053,-5.68380,-30.8,0.256,0.523,0.8715,-3.0273,-2.8758,-1.7613,0.000,40.2,35.5,18.29,5.334,99.17,-5.98,0
5.084,-5.66864,-25.3,0.211,0.389,0.7749,-2.9273,-2.5572,-1.7283,0.000,40.2,35.5,18.22,5.627,102.84,-3.67,0
5.115,-5.65960,-22.1,0.184,0.360,0.7054,-2.8273,-2.3280,-1.7309,0.000,40.2,35.6,18.19,5.898,108.05,-4.15,0
5.146,-5.65110,-19.0,0.158,0.064,0.6271,-2.7273,-2.0694,-1.6645,0.000,40.2,35.6,18.25,5.355,97.04,0.46,0
5.177,-5.65314,-19.7,0.164,-0.114,0.6474,-2.6273,-2.1363,-1.6449,0.000,40.3,35.6,18.30,5.220,95.02,1.49,0
5.207,-5.65797,-21.5,0.179,-0.165,0.6919,-2.5273,-2.2834,-1.6378,0.000,40.3,35.6,18.30,5.152,94.60,1.45,0
5.238,-5.66225,-23.0,0.192,-0.110,0.7268,-2.4273,-2.3984,-1.6496,0.000,40.3,35.7,18.30,5.129,93.98,0.89,0
5.269,-5.66381,-23.6,0.196,-0.003,0.7389,-2.4385,-2.4385,-1.6615,0.000,40.3,35.7,18.28,5.224,95.53,-0.21,0
5.300,-5.66226,-23.0,0.192,0.096,0.7269,-2.3986,-2.3986,-1.6880,0.000,40.3,35.7,18.26,5.404,99.32,-1.14,0
5.332,-5.65815,-21.5,0.179,0.161,0.6934,-2.2986,-2.2882,-1.6982,0.000,40.4,35.7,18.23,5.589,102.16,-1.69,0
5.364,-5.65240,-19.5,0.162,0.223,0.6401,-2.1986,-2.1123,-1.7072,0.000,40.4,35.8,18.23,5.670,102.88,-2.49,0
5.395,-5.64555,-17.0,0.142,0.207,0.5689,-2.0986,-1.8774,-1.6993,0.000,40.4,35.8,18.27,5.407,97.97,-2.12,0
5.426,-5.63954,-14.8,0.124,0.194,0.5048,-1.9986,-1.6657,-1.7002,0.000,40.4,35.8,18.30,5.123,92.91,-1.85,0
5.456,-5.63527,-13.3,0.111,0.094,0.4609,-1.8986,-1.5209,-1.6806,0.000,40.4,35.8,18.35,4.904,89.19,-0.89,0
5.487,-5.63338,-12.6,0.105,0.020,0.4425,-1.7986,-1.4603,-1.6750,0.000,40.5,35.9,18.37,4.765,87.83,-0.28,0
5.517,-5.63306,-12.5,0.104,-0.002,0.4394,-1.6986,-1.4501,-1.6685,0.000,40.5,35.9,18.38,4.734,87.48,0.00,0
