time_s,pos_turns,pos_deg,normalized,velocity_turns_s,curve_multiplier,commanded_torque_Nm,desired_torque_Nm,torque_estimate_Nm,input_iq_A,motor_temp_C,fet_temp_C,vbus_V,ibus_A,power_elec_W,power_mech_W,active_errors
0.595,-5.65363,-2.0,0.000,-0.388,1.0000,-1.5000,-1.5000,-1.5031,0.000,41.6,40.6,18.44,4.393,80.94,3.49,0
0.624,-5.66305,-5.4,0.000,-0.279,1.0000,-1.5000,-1.5000,-1.4967,0.000,41.6,40.6,18.43,4.255,78.45,2.67,0
0.652,-5.67022,-7.9,0.000,-0.202,1.0000,-1.5000,-1.5000,-1.4938,0.000,41.6,40.6,18.45,4.207,77.25,1.75,0
0.679,-5.67476,-9.6,0.000,-0.157,1.0000,-1.5000,-1.5000,-1.5013,0.000,41.6,40.6,18.47,4.096,75.44,1.35,0
0.706,-5.67797,-10.7,0.000,-0.115,1.0000,-1.5000,-1.5000,-1.5023,0.000,41.6,40.6,18.49,4.012,74.12,1.05,0
0.733,-5.68071,-11.7,0.000,-0.082,1.0000,-1.5000,-1.5000,-1.5012,0.000,41.6,40.6,18.49,3.913,72.47,0.69,0
0.760,-5.68232,-12.3,0.000,-0.031,1.0000,-1.5000,-1.5000,-1.5075,0.000,41.6,40.6,18.50,3.875,71.76,0.22,0
0.787,-5.68246,-12.4,0.000,0.018,1.0000,-1.5000,-1.5000,-1.5023,0.000,41.6,40.6,18.50,3.890,72.24,-0.30,0
0.814,-5.68093,-11.8,0.000,0.075,1.0000,-1.5000,-1.5000,-1.5009,0.000,41.6,40.6,18.49,3.953,73.20,-0.78,0
0.842,-5.67842,-10.9,0.000,0.088,1.0000,-1.5000,-1.5000,-1.5021,0.000,41.6,40.6,18.48,4.051,75.00,-0.93,0
0.869,-5.67585,-10.0,0.000,0.087,1.0000,-1.5000,-1.5000,-1.4975,0.000,41.6,40.6,18.47,4.125,76.36,-0.88,0
0.896,-5.67326,-9.0,0.000,0.112,1.0000,-1.5000,-1.5000,-1.5003,0.000,41.7,40.6,18.44,4.210,77.80,-1.02,0
0.923,-5.66998,-7.9,0.000,0.129,1.0000,-1.5000,-1.5000,-1.4989,0.000,41.7,40.6,18.42,4.298,79.25,-1.32,0
0.950,-5.66588,-6.4,0.000,0.160,1.0000,-1.5000,-1.5000,-1.4945,0.000,41.7,40.6,18.41,4.361,80.41,-1.62,0
0.977,-5.66115,-4.7,0.000,0.181,1.0000,-1.5000,-1.5000,-1.5003,0.000,41.7,40.6,18.39,4.469,82.69,-1.79,0
1.004,-5.65558,-2.7,0.000,0.239,1.0000,-1.5000,-1.5000,-1.4967,0.000,41.7,40.6,18.37,4.556,83.93,-2.37,0
1.031,-5.64800,0.0,0.000,0.310,1.0000,-1.5000,-1.5000,-1.5051,0.000,41.7,40.6,18.40,4.458,81.43,-2.91,0
1.057,-5.64000,2.9,0.023,0.305,1.0000,-1.5000,-1.5000,-1.5023,0.000,41.7,40.6,18.44,4.130,76.12,-2.83,0
1.084,-5.63222,5.7,0.046,0.283,1.0000,-1.5000,-1.5000,-1.4974,0.000,41.7,40.6,18.48,3.977,73.51,-2.56,0
1.111,-5.62613,7.9,0.063,0.195,1.0000,-1.5000,-1.5000,-1.5106,0.000,41.7,40.6,18.50,3.843,71.17,-1.67,0
1.138,-5.62304,9.0,0.072,0.075,1.0000,-1.5000,-1.5000,-1.5106,0.000,41.7,40.7,18.53,3.770,69.97,-0.67,0
1.165,-5.62186,9.5,0.076,0.016,1.0000,-1.5000,-1.5000,-1.4934,0.000,41.7,40.7,18.54,3.727,69.42,-0.15,0
1.192,-5.62108,9.7,0.078,0.041,1.0000,-1.5000,-1.5000,-1.4965,0.000,41.7,40.7,18.53,3.734,69.42,-0.34,0
1.219,-5.61945,10.3,0.083,0.101,1.0000,-1.5000,-1.5000,-1.5059,0.000,41.8,40.7,18.53,3.739,69.20,-1.17,0
1.246,-5.61522,11.8,0.095,0.149,1.0000,-1.5000,-1.5000,-1.5019,0.000,41.8,40.7,18.53,3.692,67.94,1.05,0
1.273,-5.61504,11.9,0.095,0.017,1.0000,-1.5000,-1.5000,-1.4980,0.000,41.8,40.7,18.52,3.728,69.06,0.13,0
1.300,-5.61541,11.8,0.094,0.011,1.0000,-1.5000,-1.5000,-1.4974,0.000,41.8,40.7,18.52,3.705,69.01,-0.28,0
1.327,-5.61475,12.0,0.096,0.002,1.0000,-1.5000,-1.5000,-1.4993,0.000,41.8,40.7,18.52,3.733,69.38,0.07,0
1.354,-5.61481,12.0,0.096,-0.003,1.0000,-1.5000,-1.5000,-1.5006,0.000,41.8,40.7,18.52,3.731,69.10,0.00,0
1.380,-5.61481,12.0,0.096,-0.000,1.0000,-1.5000,-1.5000,-1.5021,0.000,41.8,40.7,18.53,3.726,68.93,0.01,0
1.407,-5.61503,11.9,0.095,-0.013,1.0000,-1.5000,-1.5000,-1.5008,0.000,41.8,40.7,18.52,3.724,68.99,0.14,0
1.434,-5.61586,11.6,0.093,-0.053,1.0000,-1.5000,-1.5000,-1.5016,0.000,41.8,40.7,18.52,3.691,68.41,0.23,0
1.461,-5.61554,11.7,0.094,0.005,1.0000,-1.5000,-1.5000,-1.4979,0.000,41.8,40.7,18.53,3.722,68.97,-0.05,0
1.487,-5.61574,11.7,0.093,-0.031,1.0000,-1.5000,-1.5000,-1.5031,0.000,41.8,40.7,18.52,3.702,68.55,0.15,0
1.514,-5.61681,11.3,0.090,-0.066,1.0000,-1.5000,-1.5000,-1.4958,0.000,41.9,40.7,18.52,3.678,68.23,0.80,0
1.541,-5.61957,10.3,0.082,-0.121,1.0000,-1.5000,-1.5000,-1.5025,0.000,41.9,40.8,18.53,3.703,68.71,1.36,0
1.568,-5.62391,8.7,0.070,-0.184,1.0000,-1.5000,-1.5000,-1.4948,0.000,41.9,40.8,18.53,3.751,69.46,1.85,0
1.595,-5.62978,6.6,0.053,-0.241,1.0000,-1.5000,-1.5000,-1.5047,0.000,41.9,40.8,18.52,3.847,71.34,2.31,0
1.622,-5.63709,4.0,0.032,-0.291,1.0000,-1.5000,-1.5000,-1.4963,0.000,41.9,40.8,18.49,3.973,73.75,2.81,0
1.648,-5.64490,1.2,0.009,-0.298,1.0000,-1.5000,-1.5000,-1.4978,0.000,41.9,40.8,18.44,4.255,78.86,2.85,0
1.675,-5.65321,-1.8,0.000,-0.313,1.0000,-1.5000,-1.5000,-1.4986,0.000,41.9,40.8,18.41,4.419,81.46,2.90,0
1.703,-5.66138,-4.8,0.000,-0.266,1.0000,-1.5000,-1.5000,-1.5013,0.000,41.9,40.8,18.41,4.342,79.24,2.47,0
1.730,-5.66790,-7.1,0.000,-0.209,1.0000,-1.5000,-1.5000,-1.4997,0.000,41.9,40.8,18.42,4.258,78.21,1.72,0
1.758,-5.67240,-8.7,0.000,-0.130,1.0000,-1.5000,-1.5000,-1.5026,0.000,41.9,40.8,18.43,4.206,77.06,1.23,0
1.784,-5.67547,-9.8,0.000,-0.114,1.0000,-1.5000,-1.5000,-1.5003,0.000,42.0,40.9,18.45,4.094,75.63,1.02,0
1.812,-5.67857,-11.0,0.000,-0.119,1.0000,-1.5000,-1.5000,-1.5043,0.000,42.0,40.9,18.47,3.999,73.38,1.14,0
1.840,-5.68188,-12.1,0.000,-0.117,1.0000,-1.5000,-1.5000,-1.5107,0.000,42.0,40.9,18.48,3.877,72.06,1.08,0
1.867,-5.68459,-13.1,0.000,-0.090,1.0000,-1.5000,-1.5000,-1.4924,0.000,42.0,40.9,18.50,3.796,70.30,0.76,0
1.894,-5.68634,-13.8,0.000,-0.044,1.0000,-1.5000,-1.5000,-1.5009,0.000,42.0,40.9,18.51,3.755,69.21,0.35,0
1.921,-5.68697,-14.0,0.000,-0.014,1.0000,-1.5000,-1.5000,-1.5001,0.000,42.0,40.9,18.51,3.746,69.44,0.04,0
1.948,-5.68697,-14.0,0.000,0.012,1.0000,-1.5000,-1.5000,-1.4982,0.000,42.0,40.9,18.51,3.742,69.45,-0.10,0
1.974,-5.68661,-13.9,0.000,0.021,1.0000,-1.5000,-1.5000,-1.5005,0.000,42.0,40.9,18.50,3.770,69.47,-0.07,0
2.001,-5.68606,-13.7,0.000,0.018,1.0000,-1.5000,-1.5000,-1.4951,0.000,42.1,41.0,18.50,3.788,70.21,-0.27,0
2.028,-5.68497,-13.3,0.000,0.050,1.0000,-1.5000,-1.5000,-1.5017,0.000,42.1,41.0,18.49,3.844,71.02,-0.52,0
2.055,-5.68305,-12.6,0.000,0.077,1.0000,-1.5000,-1.5000,-1.4947,0.000,42.1,41.0,18.49,3.907,72.42,-0.81,0
2.082,-5.68049,-11.6,0.000,0.097,1.0000,-1.5000,-1.5000,-1.4928,0.000,42.1,41.0,18.48,4.003,74.06,-0.96,0
2.109,-5.67773,-10.7,0.000,0.108,1.0000,-1.5000,-1.5000,-1.5068,0.000,42.1,41.0,18.46,4.107,76.08,-1.10,0
2.138,-5.67406,-9.3,0.000,0.150,1.0000,-1.5000,-1.5000,-1.4984,0.000,42.1,41.0,18.42,4.241,77.98,-1.45,0
2.165,-5.66927,-7.6,0.000,0.203,1.0000,-1.5000,-1.5000,-1.4964,0.000,42.1,41.0,18.39,4.350,80.32,-2.03,0
2.192,-5.66339,-5.5,0.000,0.220,1.0000,-1.5000,-1.5000,-1.4974,0.000,42.1,41.0,18.38,4.393,81.16,-2.21,0
2.218,-5.65758,-3.4,0.000,0.221,1.0000,-1.5000,-1.5000,-1.4995,0.000,42.2,41.0,18.37,4.569,84.28,-2.13,0
2.245,-5.65083,-1.0,0.000,0.276,1.0000,-1.5000,-1.5000,-1.4990,0.000,42.2,41.1,18.37,4.511,82.92,-2.49,0
2.272,-5.64362,1.6,0.013,0.257,1.0000,-1.5000,-1.5000,-1.5053,0.000,42.2,41.1,18.40,4.282,78.46,-2.38,0
2.300,-5.63673,4.1,0.033,0.262,1.0000,-1.5000,-1.5000,-1.4980,0.000,42.2,41.1,18.44,4.068,74.79,-2.32,0
2.326,-5.63072,6.3,0.050,0.195,1.0000,-1.5000,-1.5000,-1.5082,0.000,42.2,41.1,18.47,3.955,72.87,-1.72,0
2.353,-5.62624,7.9,0.063,0.150,1.0000,-1.5000,-1.5000,-1.4920,0.000,42.2,41.1,18.50,3.867,71.05,-1.26,0
2.380,-5.62286,9.1,0.073,0.103,1.0000,-1.5000,-1.5000,-1.4967,0.000,42.2,41.1,18.50,3.782,69.78,-0.93,0
2.407,-5.62016,10.1,0.081,0.104,1.0000,-1.5000,-1.5000,-1.4994,0.000,42.3,41.1,18.51,3.730,69.31,-1.07,0
2.434,-5.61648,11.4,0.091,0.166,1.0000,-1.5000,-1.5000,-1.4936,0.000,42.3,41.1,18.51,3.738,69.15,-1.64,0
2.460,-5.61523,11.8,0.095,-0.009,1.0000,-1.5000,-1.5000,-1.4932,0.000,42.3,41.1,18.50,3.719,69.29,-0.60,0
2.487,-5.61515,11.9,0.095,-0.017,1.0000,-1.5000,-1.5000,-1.4991,0.000,42.3,41.1,18.51,3.739,69.09,0.20,0
2.514,-5.61529,11.8,0.095,0.010,1.0000,-1.5000,-1.5000,-1.4967,0.000,42.3,41.1,18.51,3.741,69.04,-0.11,0
2.541,-5.61518,11.9,0.095,-0.003,1.0000,-1.5000,-1.5000,-1.4988,0.000,42.3,41.2,18.51,3.741,68.91,0.05,0
2.567,-5.61523,11.8,0.095,0.006,1.0000,-1.5000,-1.5000,-1.5026,0.000,42.3,41.2,18.50,3.747,69.20,-0.11,0
2.594,-5.61519,11.9,0.095,0.002,1.0000,-1.5000,-1.5000,-1.4998,0.000,42.4,41.2,18.51,3.728,69.17,-0.07,0
2.621,-5.61524,11.8,0.095,-0.000,1.0000,-1.5000,-1.5000,-1.5021,0.000,42.4,41.2,18.50,3.743,69.17,0.07,0
2.648,-5.61590,11.6,0.093,-0.038,1.0000,-1.5000,-1.5000,-1.5000,0.000,42.4,41.2,18.50,3.715,68.64,0.27,0
2.675,-5.61571,11.7,0.093,-0.002,1.0000,-1.5000,-1.5000,-1.5020,0.000,42.4,41.2,18.50,3.714,68.73,0.05,0
2.702,-5.61608,11.5,0.092,-0.012,1.0000,-1.5000,-1.5000,-1.4983,0.000,42.4,41.2,18.51,3.724,68.83,0.25,0
2.729,-5.61726,11.1,0.089,-0.062,1.0000,-1.5000,-1.5000,-1.5041,0.000,42.4,41.2,18.51,3.691,68.57,0.68,0
2.756,-5.61983,10.2,0.082,-0.131,1.0000,-1.5000,-1.5000,-1.5005,0.000,42.5,41.2,18.51,3.722,68.77,1.35,0
2.782,-5.62440,8.5,0.068,-0.202,1.0000,-1.5000,-1.5000,-1.5044,0.000,42.5,41.3,18.52,3.750,69.47,1.93,0
2.809,-5.63091,6.2,0.050,-0.282,1.0000,-1.5000,-1.5000,-1.4941,0.000,42.5,41.3,18.50,3.861,71.77,2.89,0
2.837,-5.63984,3.0,0.024,-0.352,1.0000,-1.5000,-1.5000,-1.4925,0.000,42.5,41.3,18.47,4.004,74.22,3.42,0
2.864,-5.65024,-0.8,0.000,-0.411,1.0000,-1.5000,-1.5000,-1.4970,0.000,42.5,41.3,18.40,4.370,80.59,3.75,0
2.891,-5.66058,-4.5,0.000,-0.361,1.0000,-1.5000,-1.5000,-1.5051,0.000,42.5,41.3,18.39,4.335,79.35,3.20,0
2.918,-5.66902,-7.5,0.000,-0.281,1.0000,-1.5000,-1.5000,-1.5015,0.000,42.6,41.3,18.42,4.211,77.82,2.46,0
2.945,-5.67483,-9.6,0.000,-0.174,1.0000,-1.5000,-1.5000,-1.4999,0.000,42.6,41.3,18.43,4.110,75.64,1.57,0
2.972,-5.67886,-11.1,0.000,-0.130,1.0000,-1.5000,-1.5000,-1.4997,0.000,42.6,41.4,18.45,4.006,74.01,1.12,0
2.998,-5.68179,-12.1,0.000,-0.086,1.0000,-1.5000,-1.5000,-1.5045,0.000,42.6,41.4,18.47,3.922,72.38,0.75,0
3.025,-5.68367,-12.8,0.000,-0.058,1.0000,-1.5000,-1.5000,-1.5011,0.000,42.6,41.4,18.47,3.851,70.91,0.56,0
3.052,-5.68499,-13.3,0.000,-0.036,1.0000,-1.5000,-1.5000,-1.4939,0.000,42.6,41.4,18.48,3.824,70.89,0.33,0
3.079,-5.68573,-13.5,0.000,-0.010,1.0000,-1.5000,-1.5000,-1.4996,0.000,42.7,41.4,18.49,3.783,70.18,0.10,0
3.105,-5.68590,-13.6,0.000,-0.005,1.0000,-1.5000,-1.5000,-1.5054,0.000,42.7,41.4,18.49,3.800,70.16,-0.06,0
3.132,-5.68561,-13.5,0.000,0.009,1.0000,-1.5000,-1.5000,-1.5028,0.000,42.7,41.4,18.48,3.823,70.28,-0.10,0
3.159,-5.68536,-13.4,0.000,0.003,1.0000,-1.5000,-1.5000,-1.4976,0.000,42.7,41.4,18.49,3.826,70.70,-0.14,0
3.186,-5.68508,-13.3,0.000,0.017,1.0000,-1.5000,-1.5000,-1.4964,0.000,42.7,41.4,18.48,3.823,70.54,-0.20,0
3.212,-5.68459,-13.1,0.000,0.026,1.0000,-1.5000,-1.5000,-1.5037,0.000,42.7,41.5,18.48,3.859,71.15,-0.23,0
3.239,-5.68376,-12.8,0.000,0.039,1.0000,-1.5000,-1.5000,-1.5042,0.000,42.8,41.5,18.48,3.880,71.65,-0.43,0
3.266,-5.68238,-12.3,0.000,0.063,1.0000,-1.5000,-1.5000,-1.4939,0.000,42.8,41.5,18.47,3.941,72.86,-0.55,0
3.293,-5.68037,-11.6,0.000,0.082,1.0000,-1.5000,-1.5000,-1.4980,0.000,42.8,41.5,18.46,4.025,74.10,-0.83,0
3.319,-5.67781,-10.7,0.000,0.111,1.0000,-1.5000,-1.5000,-1.4984,0.000,42.8,41.5,18.44,4.119,76.13,-1.03,0
3.346,-5.67436,-9.4,0.000,0.148,1.0000,-1.5000,-1.5000,-1.4982,0.000,42.8,41.5,18.42,4.241,78.07,-1.42,0
3.373,-5.66917,-7.6,0.000,0.241,1.0000,-1.5000,-1.5000,-1.4966,0.000,42.8,41.5,18.39,4.375,80.62,-2.36,0
3.400,-5.66189,-5.0,0.000,0.292,1.0000,-1.5000,-1.5000,-1.4970,0.000,42.9,41.5,18.36,4.508,82.87,-2.79,0
3.427,-5.65365,-2.0,0.000,0.337,1.0000,-1.5000,-1.5000,-1.5014,0.000,42.9,41.5,18.35,4.596,84.55,-3.51,0
3.453,-5.64378,1.6,0.013,0.372,1.0000,-1.5000,-1.5000,-1.5032,0.000,42.9,41.6,18.39,4.321,78.98,-3.52,0
3.480,-5.63396,5.1,0.041,0.358,1.0000,-1.5000,-1.5000,-1.5061,0.000,42.9,41.6,18.45,4.052,74.53,-3.33,0
3.507,-5.62531,8.2,0.066,0.292,1.0000,-1.5000,-1.5000,-1.5020,0.000,42.9,41.6,18.48,3.872,71.32,-2.44,0
3.533,-5.61913,10.4,0.084,0.184,1.0000,-1.5000,-1.5000,-1.4923,0.000,43.0,41.6,18.49,3.788,69.69,-1.51,0
3.560,-5.61577,11.7,0.093,-0.034,1.0000,-1.5000,-1.5000,-1.4923,0.000,43.0,41.6,18.49,3.738,68.99,-0.14,0
3.587,-5.61564,11.7,0.094,0.011,1.0000,-1.5000,-1.5000,-1.4997,0.000,43.0,41.6,18.49,3.724,68.84,0.08,0
3.614,-5.61580,11.6,0.093,0.009,1.0000,-1.5000,-1.5000,-1.4994,0.000,43.0,41.6,18.49,3.736,68.84,-0.17,0
3.641,-5.61542,11.8,0.094,0.014,1.0000,-1.5000,-1.5000,-1.5025,0.000,43.0,41.6,18.49,3.728,69.16,-0.15,0
3.668,-5.61543,11.8,0.094,-0.026,1.0000,-1.5000,-1.5000,-1.4967,0.000,43.0,41.6,18.50,3.729,68.97,0.11,0
3.695,-5.61562,11.7,0.094,0.007,1.0000,-1.5000,-1.5000,-1.4968,0.000,43.1,41.6,18.48,3.739,68.86,-0.06,0
3.721,-5.61564,11.7,0.094,-0.014,1.0000,-1.5000,-1.5000,-1.4968,0.000,43.1,41.6,18.50,3.727,69.02,0.04,0
3.748,-5.61567,11.7,0.094,0.004,1.0000,-1.5000,-1.5000,-1.5017,0.000,43.1,41.7,18.49,3.729,69.11,-0.01,0
3.775,-5.61584,11.6,0.093,-0.016,1.0000,-1.5000,-1.5000,-1.4973,0.000,43.1,41.7,18.49,3.735,69.18,0.10,0
3.803,-5.61578,11.6,0.093,0.008,1.0000,-1.5000,-1.5000,-1.5020,0.000,43.1,41.7,18.49,3.733,69.23,0.03,0
3.829,-5.61578,11.6,0.093,-0.002,1.0000,-1.5000,-1.5000,-1.4957,0.000,43.2,41.7,18.49,3.731,68.91,0.10,0
3.856,-5.61603,11.6,0.092,-0.015,1.0000,-1.5000,-1.5000,-1.4980,0.000,43.2,41.7,18.50,3.712,68.97,0.21,0
3.883,-5.61731,11.1,0.089,-0.083,1.0000,-1.5000,-1.5000,-1.5116,0.000,43.2,41.7,18.51,3.713,68.36,1.05,0
3.919,-5.62222,9.3,0.075,-0.182,1.0000,-1.5000,-1.5000,-1.4992,0.000,43.2,41.7,18.50,3.754,69.66,1.99,0
3.954,-5.63010,6.5,0.052,-0.271,1.0000,-1.5000,-1.5000,-1.4994,0.000,43.3,41.7,18.49,3.860,71.23,2.64,0
3.981,-5.63836,3.5,0.028,-0.333,1.0000,-1.5000,-1.5000,-1.4973,0.000,43.3,41.8,18.45,4.018,74.65,3.13,0
4.015,-5.64943,-0.5,0.000,-0.317,1.0000,-1.5000,-1.5000,-1.4969,0.000,43.3,41.8,18.39,4.407,81.25,2.83,0
4.049,-5.65890,-3.9,0.000,-0.243,1.0000,-1.5000,-1.5000,-1.4961,0.000,43.3,41.8,18.38,4.391,80.21,2.09,0
4.083,-5.66606,-6.5,0.000,-0.183,1.0000,-1.5000,-1.5000,-1.5003,0.000,43.4,41.8,18.38,4.283,78.65,1.63,0
4.113,-5.67083,-8.2,0.000,-0.141,1.0000,-1.5000,-1.5000,-1.4973,0.000,43.4,41.8,18.39,4.213,77.37,1.33,0
4.143,-5.67494,-9.6,0.000,-0.134,1.0000,-1.5000,-1.5000,-1.4969,0.000,43.4,41.8,18.43,4.124,75.76,1.36,0
4.174,-5.67895,-11.1,0.000,-0.112,1.0000,-1.5000,-1.5000,-1.5012,0.000,43.4,41.8,18.45,4.016,74.10,1.03,0
4.206,-5.68239,-12.3,0.000,-0.096,1.0000,-1.5000,-1.5000,-1.4973,0.000,43.5,41.9,18.47,3.896,71.60,0.89,0
4.238,-5.68521,-13.3,0.000,-0.069,1.0000,-1.5000,-1.5000,-1.5037,0.000,43.5,41.9,18.47,3.821,70.18,0.62,0
4.270,-5.68716,-14.0,0.000,-0.051,1.0000,-1.5000,-1.5000,-1.4975,0.000,43.5,41.9,18.47,3.747,69.59,0.39,0
4.305,-5.68811,-14.4,0.000,-0.003,1.0000,-1.5000,-1.5000,-1.5042,0.000,43.5,41.9,18.48,3.762,69.59,-0.06,0
4.335,-5.68788,-14.3,0.000,0.014,1.0000,-1.5000,-1.5000,-1.5074,0.000,43.5,41.9,18.48,3.762,69.43,-0.16,0
4.366,-5.68768,-14.2,0.000,-0.002,1.0000,-1.5000,-1.5000,-1.4911,0.000,43.6,41.9,18.49,3.753,69.32,0.03,0
4.397,-5.68780,-14.3,0.000,-0.005,1.0000,-1.5000,-1.5000,-1.5028,0.000,43.6,41.9,18.49,3.750,69.61,-0.02,0
4.427,-5.68789,-14.3,0.000,0.002,1.0000,-1.5000,-1.5000,-1.4992,0.000,43.6,41.9,18.48,3.765,69.46,0.08,0
4.458,-5.68778,-14.3,0.000,0.002,1.0000,-1.5000,-1.5000,-1.5049,0.000,43.6,41.9,18.48,3.776,69.53,-0.14,0
4.488,-5.68744,-14.1,0.000,0.007,1.0000,-1.5000,-1.5000,-1.4984,0.000,43.7,42.0,18.48,3.767,69.63,-0.15,0
4.520,-5.68715,-14.0,0.000,0.003,1.0000,-1.5000,-1.5000,-1.4968,0.000,43.7,42.0,18.49,3.782,69.55,0.03,0
4.557,-5.68700,-14.0,0.000,0.004,1.0000,-1.5000,-1.5000,-1.4961,0.000,43.7,42.0,18.48,3.765,70.07,0.06,0
4.591,-5.68704,-14.0,0.000,-0.001,1.0000,-1.5000,-1.5000,-1.5015,0.000,43.7,42.0,18.48,3.769,69.86,0.02,0
4.622,-5.68707,-14.0,0.000,-0.000,1.0000,-1.5000,-1.5000,-1.5065,0.000,43.8,42.0,18.48,3.789,69.61,0.01,0
4.654,-5.68698,-14.0,0.000,0.009,1.0000,-1.5000,-1.5000,-1.4948,0.000,43.8,42.0,18.48,3.777,69.88,0.05,0
4.686,-5.68698,-14.0,0.000,-0.001,1.0000,-1.5000,-1.5000,-1.4949,0.000,43.8,42.0,18.47,3.789,69.75,-0.06,0
4.717,-5.68695,-14.0,0.000,-0.001,1.0000,-1.5000,-1.5000,-1.5054,0.000,43.8,42.0,18.47,3.780,70.18,0.01,0
4.749,-5.68695,-14.0,0.000,0.004,1.0000,-1.5000,-1.5000,-1.4978,0.000,43.9,42.0,18.47,3.794,69.89,-0.08,0
4.780,-5.68685,-13.9,0.000,0.003,1.0000,-1.5000,-1.5000,-1.4983,0.000,43.9,42.1,18.48,3.776,69.87,0.07,0
4.812,-5.68684,-13.9,0.000,0.001,1.0000,-1.5000,-1.5000,-1.5008,0.000,43.9,42.1,18.48,3.781,69.73,-0.01,0
4.843,-5.68671,-13.9,0.000,0.007,1.0000,-1.5000,-1.5000,-1.5050,0.000,43.9,42.1,18.47,3.800,70.08,-0.08,0
4.873,-5.68646,-13.8,0.000,0.001,1.0000,-1.5000,-1.5000,-1.5054,0.000,44.0,42.1,18.48,3.802,70.33,-0.05,0
4.904,-5.68634,-13.8,0.000,-0.000,1.0000,-1.5000,-1.5000,-1.5091,0.000,44.0,42.1,18.47,3.810,70.60,-0.12,0
4.936,-5.68628,-13.7,0.000,0.004,1.0000,-1.5000,-1.5000,-1.4953,0.000,44.0,42.1,18.48,3.802,70.72,-0.03,0
4.973,-5.68616,-13.7,0.000,0.007,1.0000,-1.5000,-1.5000,-1.4981,0.000,44.1,42.1,18.48,3.805,70.67,-0.09,0
