time_s,pos_turns,pos_deg,normalized,velocity_turns_s,curve_multiplier,commanded_torque_Nm,desired_torque_Nm,torque_estimate_Nm,input_iq_A,motor_temp_C,fet_temp_C,vbus_V,ibus_A,power_elec_W,power_mech_W,active_errors
0.831,-5.59424,3.6,0.020,-0.008,1.0000,-1.5000,-1.5000,-1.5057,0.000,36.5,36.0,18.44,4.243,78.24,0.07,0
0.862,-5.59381,3.7,0.021,0.024,1.0000,-1.5000,-1.5000,-1.4960,0.000,36.5,36.1,18.44,4.232,78.57,-0.21,0
0.892,-5.59402,3.7,0.020,-0.006,1.0000,-1.5000,-1.5000,-1.4998,0.000,36.5,36.1,18.45,4.240,78.00,0.02,0
0.924,-5.59505,3.3,0.018,-0.086,1.0000,-1.5000,-1.5000,-1.5038,0.000,36.5,36.1,18.44,4.217,77.94,0.87,0
0.955,-5.59849,2.1,0.011,-0.140,1.0000,-1.5000,-1.5000,-1.4955,0.000,36.5,36.1,18.47,4.145,76.58,1.42,0
0.986,-5.60379,0.1,0.001,-0.180,1.0000,-1.5000,-1.5000,-1.5040,0.000,36.5,36.1,18.50,3.992,73.35,1.85,0
1.016,-5.60970,-2.0,0.000,-0.208,1.0000,-1.5000,-1.5000,-1.5008,0.000,36.5,36.1,18.55,3.775,69.29,2.39,0
1.047,-5.61643,-4.4,0.000,-0.242,1.0000,-1.5000,-1.5000,-1.4986,0.000,36.5,36.1,18.58,3.560,66.19,2.50,0
1.078,-5.62456,-7.3,0.000,-0.269,1.0000,-1.5000,-1.5000,-1.5002,0.000,36.5,36.1,18.58,3.680,68.31,2.63,0
1.109,-5.63398,-10.7,0.000,-0.335,1.0000,-1.5000,-1.5000,-1.5069,0.000,36.5,36.1,18.54,3.848,71.58,3.36,0
1.143,-5.64625,-15.1,0.000,-0.426,1.0000,-1.5000,-1.5000,-1.4997,0.000,36.5,36.1,18.48,4.214,78.29,4.03,0
1.174,-5.65889,-19.7,0.000,-0.345,1.0000,-1.5000,-1.5000,-1.5061,0.000,36.5,36.1,18.45,4.249,77.77,3.35,0
1.205,-5.66924,-23.4,0.000,-0.318,1.0000,-1.5000,-1.5000,-1.5028,0.000,36.5,36.2,18.48,4.120,75.32,2.99,0
1.236,-5.67914,-27.0,0.000,-0.350,1.0000,-1.5000,-1.5000,-1.5094,0.000,36.5,36.2,18.54,3.823,70.21,3.34,0
1.266,-5.69047,-31.1,0.000,-0.404,1.0000,-1.5000,-1.5000,-1.4981,0.000,36.5,36.2,18.59,3.588,67.11,4.00,0
1.297,-5.70341,-35.7,0.000,-0.402,1.0000,-1.5000,-1.5000,-1.4983,0.000,36.5,36.2,18.56,3.814,71.21,3.96,0
1.328,-5.71758,-40.8,0.000,-0.408,1.0000,-1.5000,-1.5000,-1.5035,0.000,36.5,36.2,18.48,4.266,78.93,3.64,0
1.362,-5.73069,-45.5,0.000,-0.450,1.0000,-1.5000,-1.5000,-1.4977,0.000,36.5,36.2,18.45,4.221,77.36,4.20,0
1.392,-5.74538,-50.8,0.000,-0.491,1.0000,-1.5000,-1.5000,-1.5058,0.000,36.5,36.3,18.51,3.908,71.92,4.73,0
1.423,-5.76094,-56.4,0.000,-0.538,1.0000,-1.5000,-1.5000,-1.4986,0.000,36.5,36.3,18.58,3.519,65.72,4.86,0
1.453,-5.77608,-61.9,0.000,-0.499,1.0000,-1.5000,-1.5000,-1.4933,0.000,36.5,36.3,18.55,3.789,70.73,4.35,0
1.483,-5.78993,-66.9,0.000,-0.437,1.0000,-1.5000,-1.5000,-1.4969,0.000,36.5,36.3,18.46,4.225,78.86,4.12,0
1.514,-5.80302,-71.6,0.000,-0.428,1.0000,-1.5000,-1.5000,-1.5011,0.000,36.5,36.3,18.45,4.213,76.87,4.03,0
1.544,-5.81622,-76.3,0.000,-0.423,1.0000,-1.5000,-1.5000,-1.5070,0.000,36.5,36.3,18.50,3.978,73.20,3.44,0
1.575,-5.82616,-79.9,0.000,-0.289,1.0000,-1.5000,-1.5000,-1.5018,0.000,36.5,36.4,18.55,3.726,68.73,1.38,0
1.606,-5.83212,-82.1,0.000,-0.213,1.0000,-1.5000,-1.5000,-1.4963,0.000,36.5,36.4,18.57,3.636,67.22,1.40,0
1.636,-5.83738,-83.9,0.000,-0.194,1.0000,-1.5000,-1.5000,-1.5026,0.000,36.5,36.4,18.57,3.699,69.10,1.57,0
1.667,-5.84217,-85.7,0.000,-0.125,1.0000,-1.5000,-1.5000,-1.5007,0.000,36.5,36.4,18.56,3.779,69.99,1.63,0
1.700,-5.84759,-87.6,0.000,-0.191,1.0000,-1.5000,-1.5000,-1.5010,0.000,36.5,36.4,18.53,3.891,72.27,1.80,0
1.731,-5.85414,-90.0,0.000,-0.198,1.0000,-1.5000,-1.5000,-1.4959,0.000,36.5,36.4,18.50,3.972,74.82,2.02,0
1.762,-5.86113,-92.5,0.000,-0.220,1.0000,-1.5000,-1.5000,-1.4952,0.000,36.5,36.5,18.45,4.265,79.48,2.15,0
1.793,-5.86829,-95.1,0.000,-0.240,1.0000,-1.5000,-1.5000,-1.4930,0.000,36.6,36.5,18.44,4.372,80.46,2.20,0
1.823,-5.87466,-97.4,0.000,-0.174,1.0000,-1.5000,-1.5000,-1.5089,0.000,36.6,36.5,18.43,4.300,78.99,1.58,0
1.854,-5.88050,-99.5,0.000,-0.226,1.0000,-1.5000,-1.5000,-1.5015,0.000,36.6,36.5,18.45,4.183,77.33,2.34,0
1.885,-5.88823,-102.3,0.000,-0.232,1.0000,-1.5000,-1.5000,-1.5113,0.000,36.6,36.5,18.50,4.034,73.82,1.83,0
1.916,-5.89470,-104.6,0.000,-0.198,1.0000,-1.5000,-1.5000,-1.5076,0.000,36.6,36.6,18.52,3.822,70.23,1.89,0
1.947,-5.90088,-106.8,0.000,-0.175,1.0000,-1.5000,-1.5000,-1.4994,0.000,36.6,36.6,18.54,3.598,66.65,1.88,0
1.978,-5.90667,-108.9,0.000,-0.130,1.0000,-1.5000,-1.5000,-1.5027,0.000,36.6,36.6,18.56,3.648,67.96,1.18,0
2.009,-5.90974,-110.0,0.000,-0.081,1.0000,-1.5000,-1.5000,-1.5023,0.000,36.6,36.6,18.55,3.708,68.75,0.80,0
2.040,-5.91171,-110.7,0.000,-0.090,1.0000,-1.5000,-1.5000,-1.5041,0.000,36.6,36.6,18.55,3.754,69.54,0.41,0
2.071,-5.91349,-111.3,0.000,-0.067,1.0000,-1.5000,-1.5000,-1.5033,0.000,36.6,36.6,18.55,3.765,69.80,0.80,0
2.101,-5.91600,-112.3,0.000,-0.094,1.0000,-1.5000,-1.5000,-1.4955,0.000,36.6,36.7,18.52,3.813,70.71,0.92,0
2.132,-5.91941,-113.5,0.000,-0.128,1.0000,-1.5000,-1.5000,-1.5002,0.000,36.6,36.7,18.52,3.870,72.09,1.36,0
2.163,-5.92412,-115.2,0.000,-0.174,1.0000,-1.5000,-1.5000,-1.4965,0.000,36.6,36.7,18.50,3.952,73.29,1.81,0
2.194,-5.92935,-117.1,0.000,-0.145,1.0000,-1.5000,-1.5000,-1.5030,0.000,36.6,36.7,18.46,4.141,76.78,1.33,0
2.227,-5.93402,-118.7,0.000,-0.131,1.0000,-1.5000,-1.5000,-1.4966,0.000,36.6,36.7,18.42,4.294,79.35,1.29,0
2.258,-5.93833,-120.3,0.000,-0.135,1.0000,-1.5000,-1.5000,-1.4979,0.000,36.7,36.8,18.42,4.365,80.51,1.14,0
2.288,-5.94102,-121.3,0.000,-0.048,1.0000,-1.5000,-1.5000,-1.4994,0.000,36.7,36.8,18.40,4.385,80.65,0.53,0
2.319,-5.94174,-121.5,0.000,0.012,1.0000,-1.5000,-1.5000,-1.5000,0.000,36.7,36.8,18.41,4.395,81.01,-0.05,0
2.350,-5.94131,-121.4,0.000,0.037,1.0000,-1.5000,-1.5000,-1.4968,0.000,36.7,36.8,18.39,4.415,81.25,-0.30,0
2.380,-5.93995,-120.9,0.000,0.050,1.0000,-1.5000,-1.5000,-1.4976,0.000,36.7,36.8,18.40,4.429,81.03,-0.45,0
2.411,-5.93863,-120.4,0.000,0.046,1.0000,-1.5000,-1.5000,-1.4931,0.000,36.7,36.9,18.40,4.390,80.93,-0.32,0
2.441,-5.93744,-120.0,0.000,0.014,1.0000,-1.5000,-1.5000,-1.5045,0.000,36.7,36.9,18.40,4.396,80.78,-0.14,0
2.475,-5.93733,-119.9,0.000,0.004,1.0000,-1.5000,-1.5000,-1.5019,0.000,36.7,36.9,18.41,4.370,80.11,0.01,0
2.505,-5.93728,-119.9,0.000,0.004,1.0000,-1.5000,-1.5000,-1.5066,0.000,36.7,36.9,18.40,4.380,80.54,-0.18,0
2.536,-5.93671,-119.7,0.000,0.028,1.0000,-1.5000,-1.5000,-1.5016,0.000,36.7,36.9,18.41,4.375,80.48,-0.37,0
2.566,-5.93556,-119.3,0.000,0.046,1.0000,-1.5000,-1.5000,-1.5015,0.000,36.7,37.0,18.41,4.354,79.99,-0.35,0
2.597,-5.93440,-118.9,0.000,0.032,1.0000,-1.5000,-1.5000,-1.5004,0.000,36.8,37.0,18.41,4.314,79.15,-0.30,0
2.628,-5.93368,-118.6,0.000,0.021,1.0000,-1.5000,-1.5000,-1.5027,0.000,36.8,37.0,18.41,4.285,79.03,-0.13,0
2.660,-5.93303,-118.4,0.000,0.016,1.0000,-1.5000,-1.5000,-1.5005,0.000,36.8,37.0,18.42,4.271,78.66,-0.25,0
2.692,-5.93204,-118.0,0.000,0.037,1.0000,-1.5000,-1.5000,-1.5025,0.000,36.8,37.0,18.43,4.247,78.06,-0.40,0
2.726,-5.93025,-117.4,0.000,0.070,1.0000,-1.5000,-1.5000,-1.4972,0.000,36.8,37.1,18.43,4.190,76.90,-0.96,0
2.757,-5.92696,-116.2,0.000,0.127,1.0000,-1.5000,-1.5000,-1.5077,0.000,36.8,37.1,18.45,4.045,74.44,-1.35,0
2.788,-5.92247,-114.6,0.000,0.146,1.0000,-1.5000,-1.5000,-1.5054,0.000,36.8,37.1,18.48,3.963,73.05,-1.49,0
2.818,-5.91762,-112.8,0.000,0.157,1.0000,-1.5000,-1.5000,-1.5013,0.000,36.8,37.1,18.50,3.875,71.46,-1.47,0
2.849,-5.91301,-111.2,0.000,0.137,1.0000,-1.5000,-1.5000,-1.5018,0.000,36.8,37.1,18.52,3.769,70.11,-1.17,0
2.879,-5.90935,-109.9,0.000,0.120,1.0000,-1.5000,-1.5000,-1.5002,0.000,36.8,37.1,18.53,3.715,68.83,-1.11,0
2.910,-5.90558,-108.5,0.000,0.148,1.0000,-1.5000,-1.5000,-1.5020,0.000,36.9,37.2,18.53,3.668,68.29,-1.11,0
2.942,-5.90128,-107.0,0.000,0.187,1.0000,-1.5000,-1.5000,-1.4968,0.000,36.9,37.2,18.51,3.715,69.62,-1.65,0
2.975,-5.89558,-104.9,0.000,0.209,1.0000,-1.5000,-1.5000,-1.4984,0.000,36.9,37.2,18.49,3.956,73.06,-1.80,0
3.006,-5.88917,-102.6,0.000,0.205,1.0000,-1.5000,-1.5000,-1.4945,0.000,36.9,37.2,18.44,4.137,76.46,-1.83,0
3.037,-5.88325,-100.5,0.000,0.197,1.0000,-1.5000,-1.5000,-1.4979,0.000,36.9,37.2,18.41,4.274,78.88,-1.75,0
3.068,-5.87726,-98.3,0.000,0.229,1.0000,-1.5000,-1.5000,-1.5031,0.000,36.9,37.3,18.39,4.403,81.29,-2.04,0
3.098,-5.87119,-96.1,0.000,0.163,1.0000,-1.5000,-1.5000,-1.4882,0.000,36.9,37.3,18.36,4.501,82.64,-1.79,0
3.130,-5.86527,-94.0,0.000,0.181,1.0000,-1.5000,-1.5000,-1.5062,0.000,36.9,37.3,18.38,4.462,82.24,-1.66,0
3.161,-5.85987,-92.0,0.000,0.175,1.0000,-1.5000,-1.5000,-1.5083,0.000,36.9,37.3,18.41,4.299,78.96,-1.76,0
3.191,-5.85446,-90.1,0.000,0.186,1.0000,-1.5000,-1.5000,-1.5058,0.000,36.9,37.3,18.43,4.106,75.52,-1.78,0
3.222,-5.84873,-88.0,0.000,0.184,1.0000,-1.5000,-1.5000,-1.4983,0.000,37.0,37.4,18.47,3.979,73.07,-1.81,0
3.252,-5.84278,-85.9,0.000,0.206,1.0000,-1.5000,-1.5000,-1.5018,0.000,37.0,37.4,18.49,3.888,71.66,-1.93,0
3.282,-5.83658,-83.7,0.000,0.212,1.0000,-1.5000,-1.5000,-1.4942,0.000,37.0,37.4,18.51,3.760,69.60,-1.89,0
3.313,-5.83044,-81.4,0.000,0.205,1.0000,-1.5000,-1.5000,-1.4959,0.000,37.0,37.4,18.51,3.744,69.46,-1.86,0
3.345,-5.82331,-78.9,0.000,0.251,1.0000,-1.5000,-1.5000,-1.4956,0.000,37.0,37.4,18.47,4.002,74.10,-2.55,0
3.377,-5.81522,-76.0,0.000,0.252,1.0000,-1.5000,-1.5000,-1.4995,0.000,37.0,37.5,18.41,4.256,78.54,-2.15,0
3.409,-5.80794,-73.3,0.000,0.229,1.0000,-1.5000,-1.5000,-1.5046,0.000,37.0,37.5,18.38,4.348,79.74,-2.15,0
3.439,-5.80100,-70.8,0.000,0.233,1.0000,-1.5000,-1.5000,-1.4985,0.000,37.0,37.5,18.36,4.482,82.55,-2.21,0
3.470,-5.79378,-68.2,0.000,0.255,1.0000,-1.5000,-1.5000,-1.5019,0.000,37.0,37.5,18.38,4.440,81.71,-2.41,0
3.500,-5.78608,-65.5,0.000,0.250,1.0000,-1.5000,-1.5000,-1.5073,0.000,37.0,37.5,18.42,4.167,76.14,-2.23,0
3.531,-5.77814,-62.6,0.000,0.268,1.0000,-1.5000,-1.5000,-1.4991,0.000,37.0,37.5,18.48,3.994,73.47,-2.64,0
3.563,-5.76975,-59.6,0.000,0.242,1.0000,-1.5000,-1.5000,-1.4983,0.000,37.1,37.6,18.49,3.818,70.38,-2.26,0
3.593,-5.76212,-56.9,0.000,0.268,1.0000,-1.5000,-1.5000,-1.5013,0.000,37.1,37.6,18.50,3.723,69.14,-2.67,0
3.624,-5.75303,-53.6,0.000,0.320,1.0000,-1.5000,-1.5000,-1.4926,0.000,37.1,37.6,18.47,3.966,74.21,-2.98,0
3.655,-5.74324,-50.1,0.000,0.314,1.0000,-1.5000,-1.5000,-1.4902,0.000,37.1,37.6,18.42,4.275,78.82,-3.08,0
3.685,-5.73359,-46.6,0.000,0.302,1.0000,-1.5000,-1.5000,-1.4912,0.000,37.1,37.6,18.38,4.471,82.08,-2.84,0
3.716,-5.72457,-43.3,0.000,0.268,1.0000,-1.5000,-1.5000,-1.4918,0.000,37.1,37.7,18.38,4.504,83.01,-2.50,0
3.747,-5.71686,-40.6,0.000,0.243,1.0000,-1.5000,-1.5000,-1.4955,0.000,37.1,37.7,18.41,4.325,79.02,-2.23,0
3.779,-5.70923,-37.8,0.000,0.249,1.0000,-1.5000,-1.5000,-1.4897,0.000,37.1,37.7,18.46,4.058,75.00,-2.33,0
3.810,-5.70140,-35.0,0.000,0.274,1.0000,-1.5000,-1.5000,-1.5019,0.000,37.1,37.7,18.48,3.922,72.16,-2.70,0
3.841,-5.69211,-31.6,0.000,0.313,1.0000,-1.5000,-1.5000,-1.4998,0.000,37.2,37.7,18.48,3.777,69.53,-2.91,0
3.873,-5.68259,-28.2,0.000,0.282,1.0000,-1.5000,-1.5000,-1.5015,0.000,37.2,37.7,18.46,3.968,73.54,-2.63,0
3.905,-5.67409,-25.2,0.000,0.251,1.0000,-1.5000,-1.5000,-1.4974,0.000,37.2,37.8,18.41,4.195,78.04,-2.24,0
3.937,-5.66650,-22.4,0.000,0.245,1.0000,-1.5000,-1.5000,-1.5005,0.000,37.2,37.8,18.39,4.319,79.41,-2.28,0
3.967,-5.65920,-19.8,0.000,0.244,1.0000,-1.5000,-1.5000,-1.4989,0.000,37.2,37.8,18.37,4.478,82.36,-2.25,0
3.998,-5.65215,-17.3,0.000,0.227,1.0000,-1.5000,-1.5000,-1.4990,0.000,37.2,37.8,18.37,4.472,81.82,-2.13,0
4.029,-5.64553,-14.9,0.000,0.217,1.0000,-1.5000,-1.5000,-1.5010,0.000,37.2,37.8,18.40,4.273,78.31,-1.92,0
4.059,-5.63914,-12.6,0.000,0.213,1.0000,-1.5000,-1.5000,-1.5018,0.000,37.2,37.8,18.45,4.045,74.51,-1.98,0
4.090,-5.63284,-10.3,0.000,0.198,1.0000,-1.5000,-1.5000,-1.5041,0.000,37.2,37.9,18.48,3.924,72.49,-1.85,0
4.121,-5.62702,-8.2,0.000,0.173,1.0000,-1.5000,-1.5000,-1.4959,0.000,37.3,37.9,18.50,3.834,70.71,-1.58,0
4.152,-5.62204,-6.4,0.000,0.147,1.0000,-1.5000,-1.5000,-1.5038,0.000,37.3,37.9,18.51,3.724,69.00,-1.39,0
4.182,-5.61748,-4.8,0.000,0.150,1.0000,-1.5000,-1.5000,-1.5021,0.000,37.3,37.9,18.50,3.679,68.24,-1.47,0
4.213,-5.61193,-2.8,0.000,0.215,1.0000,-1.5000,-1.5000,-1.4975,0.000,37.3,37.9,18.48,3.880,72.04,-2.21,0
4.244,-5.60456,-0.1,0.000,0.242,1.0000,-1.5000,-1.5000,-1.5040,0.000,37.3,37.9,18.45,4.143,76.55,-2.48,0
4.275,-5.59611,2.9,0.016,0.264,1.0000,-1.5000,-1.5000,-1.5088,0.000,37.3,38.0,18.39,4.333,79.75,-2.06,0
4.306,-5.59115,4.7,0.026,0.080,1.0000,-1.5000,-1.5000,-1.5038,0.000,37.3,38.0,18.39,4.353,80.31,-0.50,0
4.337,-5.58971,5.2,0.029,0.039,1.0000,-1.5000,-1.5000,-1.5024,0.000,37.3,38.0,18.38,4.383,80.83,-0.45,0
4.367,-5.58759,6.0,0.033,0.100,1.0000,-1.5000,-1.5000,-1.4958,0.000,37.4,38.0,18.37,4.449,82.05,-0.90,0
4.398,-5.58379,7.3,0.041,0.149,1.0000,-1.5000,-1.5000,-1.5008,0.000,37.4,38.0,18.36,4.489,82.91,-1.13,0
4.429,-5.58142,8.2,0.046,0.018,1.0000,-1.5000,-1.5000,-1.4998,0.000,37.4,38.0,18.38,4.472,82.13,-0.06,0
4.460,-5.58110,8.3,0.046,0.006,1.0000,-1.5000,-1.5000,-1.4983,0.000,37.4,38.1,18.40,4.453,81.96,-0.12,0
4.492,-5.58081,8.4,0.047,-0.005,1.0000,-1.5000,-1.5000,-1.4982,0.000,37.4,38.1,18.40,4.441,81.78,-0.01,0
4.524,-5.58082,8.4,0.047,0.002,1.0000,-1.5000,-1.5000,-1.5005,0.000,37.4,38.1,18.40,4.444,81.82,0.03,0
4.556,-5.58075,8.4,0.047,0.008,1.0000,-1.5000,-1.5000,-1.4988,0.000,37.4,38.1,18.40,4.446,81.46,0.08,0
4.586,-5.58062,8.5,0.047,0.017,1.0000,-1.5000,-1.5000,-1.4978,0.000,37.5,38.1,18.41,4.446,81.28,-0.03,0
4.617,-5.58048,8.5,0.047,0.010,1.0000,-1.5000,-1.5000,-1.4971,0.000,37.5,38.2,18.40,4.440,81.52,-0.05,0
4.647,-5.58036,8.6,0.048,-0.002,1.0000,-1.5000,-1.5000,-1.5008,0.000,37.5,38.2,18.39,4.448,81.59,-0.02,0
4.678,-5.58023,8.6,0.048,0.002,1.0000,-1.5000,-1.5000,-1.4962,0.000,37.5,38.2,18.39,4.425,81.72,-0.08,0
4.709,-5.58014,8.7,0.048,0.001,1.0000,-1.5000,-1.5000,-1.4958,0.000,37.5,38.2,18.41,4.437,81.83,0.00,0
4.739,-5.58014,8.7,0.048,-0.002,1.0000,-1.5000,-1.5000,-1.5063,0.000,37.5,38.2,18.39,4.426,81.44,-0.01,0
4.771,-5.58016,8.7,0.048,0.002,1.0000,-1.5000,-1.5000,-1.4958,0.000,37.5,38.2,18.39,4.424,81.52,-0.03,0
4.804,-5.58017,8.6,0.048,-0.004,1.0000,-1.5000,-1.5000,-1.5041,0.000,37.5,38.2,18.40,4.445,81.76,0.01,0
4.836,-5.58018,8.6,0.048,-0.003,1.0000,-1.5000,-1.5000,-1.5056,0.000,37.6,38.3,18.39,4.438,81.51,0.04,0
4.871,-5.58064,8.5,0.047,-0.040,1.0000,-1.5000,-1.5000,-1.5030,0.000,37.6,38.3,18.40,4.428,81.64,0.49,0
4.902,-5.58214,7.9,0.044,-0.050,1.0000,-1.5000,-1.5000,-1.5021,0.000,37.6,38.3,18.40,4.457,81.96,0.56,0
4.933,-5.58418,7.2,0.040,-0.072,1.0000,-1.5000,-1.5000,-1.5029,0.000,37.6,38.3,18.40,4.448,81.35,0.94,0
4.964,-5.58710,6.2,0.034,-0.100,1.0000,-1.5000,-1.5000,-1.4981,0.000,37.6,38.3,18.39,4.413,81.20,0.81,0
4.995,-5.58885,5.5,0.031,-0.046,1.0000,-1.5000,-1.5000,-1.5059,0.000,37.6,38.3,18.39,4.388,80.54,0.06,0
5.032,-5.58909,5.4,0.030,0.009,1.0000,-1.5000,-1.5000,-1.5045,0.000,37.6,38.4,18.39,4.399,80.88,-0.02,0
5.067,-5.58905,5.5,0.030,0.003,1.0000,-1.5000,-1.5000,-1.5033,0.000,37.7,38.4,18.39,4.391,80.58,-0.08,0
5.094,-5.58904,5.5,0.030,0.005,1.0000,-1.5000,-1.5000,-1.5000,0.000,37.7,38.4,18.39,4.394,80.64,0.01,0
5.123,-5.58899,5.5,0.030,0.001,1.0000,-1.5000,-1.5000,-1.5017,0.000,37.7,38.4,18.38,4.407,80.68,-0.05,0
5.150,-5.58894,5.5,0.031,0.000,1.0000,-1.5000,-1.5000,-1.4977,0.000,37.7,38.4,18.39,4.389,80.90,-0.01,0
5.177,-5.58892,5.5,0.031,-0.001,1.0000,-1.5000,-1.5000,-1.5037,0.000,37.7,38.4,18.37,4.370,80.77,0.00,0
5.204,-5.58891,5.5,0.031,0.010,1.0000,-1.5000,-1.5000,-1.4985,0.000,37.7,38.4,18.39,4.421,80.65,-0.08,0
5.231,-5.58884,5.5,0.031,0.001,1.0000,-1.5000,-1.5000,-1.5002,0.000,37.7,38.5,18.38,4.414,80.66,0.04,0
5.258,-5.58879,5.5,0.031,0.004,1.0000,-1.5000,-1.5000,-1.5011,0.000,37.7,38.5,18.38,4.402,80.92,0.03,0
5.284,-5.58877,5.6,0.031,-0.000,1.0000,-1.5000,-1.5000,-1.5064,0.000,37.8,38.5,18.37,4.403,80.57,-0.02,0
5.311,-5.58872,5.6,0.031,0.007,1.0000,-1.5000,-1.5000,-1.4974,0.000,37.8,38.5,18.39,4.404,81.13,-0.03,0
5.338,-5.58868,5.6,0.031,0.000,1.0000,-1.5000,-1.5000,-1.5020,0.000,37.8,38.5,18.38,4.418,80.62,0.00,0
5.365,-5.58867,5.6,0.031,-0.001,1.0000,-1.5000,-1.5000,-1.5091,0.000,37.8,38.5,18.38,4.393,81.04,0.00,0
5.392,-5.58866,5.6,0.031,0.003,1.0000,-1.5000,-1.5000,-1.4991,0.000,37.8,38.5,18.39,4.408,80.99,-0.06,0
5.419,-5.58874,5.6,0.031,-0.038,1.0000,-1.5000,-1.5000,-1.4997,0.000,37.8,38.5,18.39,4.382,80.89,0.11,0
5.445,-5.58889,5.5,0.031,-0.004,1.0000,-1.5000,-1.5000,-1.5040,0.000,37.8,38.6,18.38,4.396,80.57,0.04,0
5.472,-5.58889,5.5,0.031,-0.002,1.0000,-1.5000,-1.5000,-1.5048,0.000,37.8,38.6,18.38,4.414,80.90,-0.11,0
5.499,-5.58905,5.5,0.030,-0.007,1.0000,-1.5000,-1.5000,-1.4950,0.000,37.8,38.6,18.38,4.382,80.89,0.06,0
