time_s,pos_turns,pos_deg,normalized,velocity_turns_s,curve_multiplier,commanded_torque_Nm,desired_torque_Nm,torque_estimate_Nm,input_iq_A,motor_temp_C,fet_temp_C,vbus_V,ibus_A,power_elec_W,power_mech_W,active_errors
0.000,-5.71143,0.0,0.000,0.053,1.0000,-0.1000,-1.5000,-0.0713,0.000,26.1,28.8,19.42,0.023,0.95,-0.05,0
0.029,-5.70909,0.9,0.007,0.090,1.0000,-0.2000,-1.5000,-0.1911,0.000,26.1,28.8,19.41,0.159,2.99,-0.30,0
0.058,-5.70523,2.3,0.019,0.144,1.0000,-0.3000,-1.5000,-0.2994,0.000,26.1,28.8,19.39,0.313,5.68,-0.48,0
0.085,-5.70037,4.0,0.033,0.194,1.0000,-0.4000,-1.5000,-0.4016,0.000,26.1,28.8,19.38,0.478,8.69,-1.00,0
0.112,-5.69317,6.6,0.055,0.298,1.0000,-0.5000,-1.5000,-0.5068,0.000,26.1,28.8,19.35,0.637,11.36,-1.23,0
0.139,-5.68437,9.8,0.081,0.343,1.0000,-0.6000,-1.5000,-0.6173,0.000,26.1,28.8,19.31,0.840,15.43,-1.63,0
0.166,-5.67534,13.0,0.109,0.335,1.0000,-0.7000,-1.5000,-0.7073,0.000,26.1,28.8,19.26,1.141,20.81,-1.83,0
0.192,-5.66633,16.3,0.136,0.311,1.0000,-0.8000,-1.5000,-0.8124,0.000,26.1,28.8,19.19,1.441,26.80,-1.72,0
0.219,-5.65856,19.1,0.159,0.257,1.0000,-0.9000,-1.5000,-0.9149,0.000,26.1,28.8,19.14,1.818,33.62,-1.53,0
0.246,-5.65209,21.4,0.178,0.228,1.0000,-1.0000,-1.5000,-1.0176,0.000,26.1,28.8,19.06,2.202,40.45,-1.73,0
0.273,-5.64583,23.7,0.197,0.217,1.0000,-1.1000,-1.5000,-1.1161,0.000,26.1,28.8,19.00,2.489,45.63,-1.63,0
0.299,-5.64019,25.7,0.214,0.189,1.0000,-1.2000,-1.5000,-1.2152,0.000,26.1,28.8,18.95,2.734,49.85,-1.54,0
0.326,-5.63617,27.1,0.226,0.110,1.0000,-1.3000,-1.5000,-1.3036,0.000,26.1,28.8,18.89,3.050,55.38,-1.16,0
0.352,-5.63470,27.7,0.231,-0.002,1.0000,-1.4000,-1.5000,-1.4178,0.000,26.1,28.8,18.82,3.412,62.18,-0.05,0
0.379,-5.63647,27.0,0.225,-0.129,1.0000,-1.5000,-1.5000,-1.4989,0.000,26.1,28.8,18.75,3.759,70.36,1.55,0
0.412,-5.64228,24.9,0.208,-0.215,1.0000,-1.5000,-1.5000,-1.4958,0.000,26.1,28.8,18.71,3.887,73.01,2.11,0
0.438,-5.64789,22.9,0.191,-0.198,1.0000,-1.5000,-1.5000,-1.5023,0.000,26.1,28.8,18.68,4.077,76.12,2.15,0
0.465,-5.65353,20.9,0.174,-0.190,1.0000,-1.5000,-1.5000,-1.4928,0.000,26.1,28.9,18.65,4.148,77.36,1.61,0
0.493,-5.65735,19.5,0.163,-0.114,1.0000,-1.5000,-1.5000,-1.5117,0.000,26.1,28.9,18.64,4.163,77.44,0.91,0
0.519,-5.65949,18.7,0.156,-0.061,1.0000,-1.5000,-1.5000,-1.4976,0.000,26.1,28.9,18.63,4.139,77.05,0.55,0
0.546,-5.66081,18.3,0.152,-0.044,1.0000,-1.5000,-1.5000,-1.5039,0.000,26.1,28.9,18.64,4.131,76.77,0.32,0
0.573,-5.66175,17.9,0.149,-0.038,1.0000,-1.5000,-1.5000,-1.5016,0.000,26.1,28.9,18.63,4.087,76.55,0.32,0
0.599,-5.66282,17.5,0.146,-0.040,1.0000,-1.5000,-1.5000,-1.5046,0.000,26.1,28.9,18.61,4.076,75.87,0.40,0
0.626,-5.66417,17.1,0.142,-0.064,1.0000,-1.5000,-1.5000,-1.5031,0.000,26.1,28.9,18.63,4.048,75.26,0.64,0
0.653,-5.66631,16.3,0.136,-0.098,1.0000,-1.5000,-1.5000,-1.5033,0.000,26.1,28.9,18.63,4.037,74.90,1.06,0
0.682,-5.66980,15.0,0.125,-0.125,1.0000,-1.5000,-1.5000,-1.4936,0.000,26.1,28.9,18.64,3.990,74.35,1.24,0
0.710,-5.67321,13.8,0.115,-0.127,1.0000,-1.5000,-1.5000,-1.4991,0.000,26.1,28.9,18.67,3.891,72.67,1.29,0
0.739,-5.67712,12.4,0.103,-0.137,1.0000,-1.5000,-1.5000,-1.5018,0.000,26.1,28.9,18.69,3.805,70.91,1.22,0
0.766,-5.68057,11.1,0.093,-0.116,1.0000,-1.5000,-1.5000,-1.5028,0.000,26.1,28.9,18.71,3.685,69.04,1.00,0
0.792,-5.68357,10.1,0.084,-0.101,1.0000,-1.5000,-1.5000,-1.5052,0.000,26.1,28.9,18.71,3.606,67.34,0.87,0
0.819,-5.68617,9.1,0.076,-0.103,1.0000,-1.5000,-1.5000,-1.4994,0.000,26.1,28.9,18.73,3.527,66.13,0.98,0
0.847,-5.68924,8.0,0.067,-0.130,1.0000,-1.5000,-1.5000,-1.5068,0.000,26.1,29.0,18.73,3.504,65.60,1.27,0
0.873,-5.69316,6.6,0.055,-0.162,1.0000,-1.5000,-1.5000,-1.4971,0.000,26.1,29.0,18.74,3.560,66.76,1.64,0
0.900,-5.69816,4.8,0.040,-0.202,1.0000,-1.5000,-1.5000,-1.4959,0.000,26.1,29.0,18.74,3.616,67.89,1.92,0
0.927,-5.70345,2.9,0.024,-0.198,1.0000,-1.5000,-1.5000,-1.4992,0.000,26.1,29.0,18.70,3.715,69.39,1.80,0
0.953,-5.70833,1.2,0.010,-0.174,1.0000,-1.5000,-1.5000,-1.4991,0.000,26.1,29.0,18.69,3.804,71.18,1.53,0
0.981,-5.71247,-0.3,0.000,-0.131,1.0000,-1.5000,-1.5000,-1.5024,0.000,26.1,29.0,18.66,3.918,72.81,1.24,0
1.008,-5.71543,-1.4,0.000,-0.099,1.0000,-1.5000,-1.5000,-1.4957,0.000,26.1,29.0,18.64,4.015,75.30,0.90,0
1.034,-5.71725,-2.1,0.000,-0.050,1.0000,-1.5000,-1.5000,-1.4993,0.000,26.1,29.0,18.63,4.075,76.56,0.46,0
1.061,-5.71781,-2.3,0.000,0.007,1.0000,-1.5000,-1.5000,-1.5050,0.000,26.1,29.1,18.63,4.131,76.76,-0.25,0
1.092,-5.71631,-1.7,0.000,0.087,1.0000,-1.5000,-1.5000,-1.4997,0.000,26.1,29.1,18.64,4.087,75.66,-0.94,0
1.124,-5.71231,-0.3,0.000,0.164,1.0000,-1.5000,-1.5000,-1.5033,0.000,26.1,29.1,18.65,3.931,72.78,-1.80,0
1.157,-5.70525,2.3,0.019,0.249,1.0000,-1.5000,-1.5000,-1.4938,0.000,26.1,29.1,18.69,3.826,71.39,-2.51,0
1.188,-5.69643,5.4,0.045,0.304,1.0000,-1.5000,-1.5000,-1.4998,0.000,26.1,29.1,18.72,3.692,68.97,-2.96,0
1.219,-5.68679,8.9,0.074,0.314,1.0000,-1.5000,-1.5000,-1.4955,0.000,26.1,29.1,18.71,3.656,68.55,-2.95,0
1.250,-5.67763,12.2,0.102,0.254,1.0000,-1.5000,-1.5000,-1.4955,0.000,26.1,29.2,18.66,3.912,73.46,-2.23,0
1.281,-5.67166,14.4,0.120,0.135,1.0000,-1.5000,-1.5000,-1.5015,0.000,26.1,29.2,18.64,4.043,75.22,-1.05,0
1.312,-5.66936,15.2,0.127,0.014,1.0000,-1.5000,-1.5000,-1.5009,0.000,26.1,29.2,18.63,4.038,75.37,-0.10,0
1.342,-5.66957,15.1,0.126,-0.018,1.0000,-1.5000,-1.5000,-1.4997,0.000,26.1,29.2,18.63,4.022,74.71,0.34,0
1.373,-5.67096,14.6,0.122,-0.062,1.0000,-1.5000,-1.5000,-1.4963,0.000,26.1,29.2,18.63,3.970,74.07,0.59,0
1.404,-5.67364,13.6,0.114,-0.109,1.0000,-1.5000,-1.5000,-1.5074,0.000,26.1,29.3,18.65,3.894,72.45,1.25,0
1.437,-5.67882,11.8,0.098,-0.196,1.0000,-1.5000,-1.5000,-1.5071,0.000,26.1,29.3,18.68,3.727,69.36,2.04,0
1.469,-5.68650,9.0,0.075,-0.275,1.0000,-1.5000,-1.5000,-1.4936,0.000,26.1,29.3,18.73,3.457,64.79,2.78,0
1.502,-5.69702,5.2,0.044,-0.360,1.0000,-1.5000,-1.5000,-1.4942,0.000,26.1,29.3,18.72,3.579,67.64,3.44,0
1.533,-5.70762,1.4,0.012,-0.325,1.0000,-1.5000,-1.5000,-1.5079,0.000,26.1,29.3,18.69,3.777,70.53,3.13,0
1.563,-5.71746,-2.1,0.000,-0.293,1.0000,-1.5000,-1.5000,-1.4997,0.000,26.1,29.4,18.65,4.082,76.50,2.53,0
1.594,-5.72533,-5.0,0.000,-0.246,1.0000,-1.5000,-1.5000,-1.4952,0.000,26.1,29.4,18.61,4.203,78.19,2.32,0
1.624,-5.73223,-7.4,0.000,-0.194,1.0000,-1.5000,-1.5000,-1.5014,0.000,26.2,29.4,18.61,4.085,76.12,1.59,0
1.655,-5.73712,-9.2,0.000,-0.130,1.0000,-1.5000,-1.5000,-1.4962,0.000,26.2,29.4,18.62,4.040,75.30,1.08,0
1.686,-5.73999,-10.2,0.000,-0.066,1.0000,-1.5000,-1.5000,-1.5025,0.000,26.2,29.5,18.63,4.025,74.69,0.43,0
1.716,-5.74085,-10.6,0.000,-0.001,1.0000,-1.5000,-1.5000,-1.5070,0.000,26.2,29.5,18.62,4.028,74.74,-0.12,0
1.747,-5.73980,-10.2,0.000,0.069,1.0000,-1.5000,-1.5000,-1.4971,0.000,26.2,29.5,18.61,4.070,76.22,-1.07,0
1.788,-5.73456,-8.3,0.000,0.197,1.0000,-1.5000,-1.5000,-1.4906,0.000,26.2,29.5,18.59,4.216,79.10,-2.55,0
1.827,-5.72256,-4.0,0.000,0.386,1.0000,-1.5000,-1.5000,-1.5005,0.000,26.2,29.6,18.58,4.310,79.25,-3.95,0
1.861,-5.70784,1.3,0.011,0.452,1.0000,-1.5000,-1.5000,-1.5104,0.000,26.2,29.6,18.65,3.898,72.45,-4.09,0
1.893,-5.69428,6.2,0.052,0.412,1.0000,-1.5000,-1.5000,-1.5003,0.000,26.2,29.6,18.68,3.666,68.43,-3.71,0
1.923,-5.68304,10.3,0.085,0.324,1.0000,-1.5000,-1.5000,-1.5022,0.000,26.2,29.6,18.68,3.815,71.05,-3.62,0
1.952,-5.67134,14.5,0.121,0.373,1.0000,-1.5000,-1.5000,-1.5060,0.000,26.2,29.7,18.60,4.117,76.33,-3.11,0
1.981,-5.66321,17.4,0.145,0.219,1.0000,-1.5000,-1.5000,-1.5029,0.000,26.2,29.7,18.58,4.186,77.92,-1.86,0
2.013,-5.65844,19.1,0.159,0.077,1.0000,-1.5000,-1.5000,-1.5031,0.000,26.2,29.7,18.58,4.232,78.49,-0.33,0
2.045,-5.65872,19.0,0.158,-0.070,1.0000,-1.5000,-1.5000,-1.5041,0.000,26.2,29.7,18.58,4.186,77.55,1.13,0
2.077,-5.66361,17.3,0.144,-0.203,1.0000,-1.5000,-1.5000,-1.5076,0.000,26.2,29.8,18.60,4.045,74.86,2.22,0
2.109,-5.67149,14.4,0.120,-0.284,1.0000,-1.5000,-1.5000,-1.5029,0.000,26.2,29.8,18.64,3.912,72.62,2.75,0
2.140,-5.68089,11.0,0.092,-0.329,1.0000,-1.5000,-1.5000,-1.4951,0.000,26.2,29.8,18.70,3.627,67.54,3.16,0
2.171,-5.69183,7.1,0.059,-0.393,1.0000,-1.5000,-1.5000,-1.4997,0.000,26.3,29.8,18.72,3.506,66.18,3.91,0
