time_s,pos_turns,pos_deg,normalized,velocity_turns_s,curve_multiplier,commanded_torque_Nm,desired_torque_Nm,torque_estimate_Nm,input_iq_A,motor_temp_C,fet_temp_C,vbus_V,ibus_A,power_elec_W,power_mech_W,active_errors
1.132,-5.71330,-41.6,0.346,-0.136,0.9887,-2.9210,-3.2627,-1.6385,0.000,43.6,39.4,18.26,4.990,91.41,1.45,0
1.163,-5.71743,-43.0,0.359,-0.128,0.9972,-3.0210,-3.2906,-1.6507,0.000,43.6,39.4,18.24,5.200,94.69,1.37,0
1.193,-5.72160,-44.5,0.371,-0.125,1.0000,-3.1210,-3.3000,-1.6472,0.000,43.6,39.5,18.21,5.306,96.75,1.30,0
1.224,-5.72524,-45.9,0.382,-0.107,1.0000,-3.2210,-3.3000,-1.6502,0.000,43.6,39.5,18.19,5.370,97.68,1.07,0
1.255,-5.72846,-47.0,0.392,-0.098,1.0000,-3.3000,-3.3000,-1.6538,0.000,43.6,39.5,18.19,5.380,97.96,0.96,0
1.287,-5.73134,-48.1,0.400,-0.092,1.0000,-3.3000,-3.3000,-1.6562,0.000,43.6,39.5,18.18,5.316,96.81,0.86,0
1.319,-5.73408,-49.0,0.409,-0.085,1.0000,-3.3000,-3.3000,-1.6506,0.000,43.6,39.5,18.19,5.223,94.61,0.97,0
1.350,-5.73662,-50.0,0.416,-0.084,1.0000,-3.3000,-3.3000,-1.6495,0.000,43.6,39.5,18.20,5.155,93.71,0.85,0
1.381,-5.73908,-50.8,0.424,-0.078,1.0000,-3.3000,-3.3000,-1.6592,0.000,43.6,39.5,18.21,5.136,93.48,0.82,0
1.411,-5.74121,-51.6,0.430,-0.061,1.0000,-3.3000,-3.3000,-1.6543,0.000,43.6,39.5,18.22,5.094,92.90,0.66,0
1.442,-5.74295,-52.2,0.435,-0.057,1.0000,-3.3000,-3.3000,-1.6543,0.000,43.6,39.5,18.23,5.055,92.17,0.63,0
1.472,-5.74474,-52.9,0.441,-0.060,1.0000,-3.3000,-3.3000,-1.6539,0.000,43.6,39.5,18.24,5.003,91.25,0.63,0
1.503,-5.74648,-53.5,0.446,-0.050,1.0000,-3.3000,-3.3000,-1.6583,0.000,43.6,39.6,18.25,4.946,90.31,0.49,0
1.533,-5.74795,-54.0,0.450,-0.036,1.0000,-3.3000,-3.3000,-1.6594,0.000,43.5,39.6,18.25,4.888,89.29,0.41,0
1.565,-5.74925,-54.5,0.454,-0.042,1.0000,-3.3000,-3.3000,-1.6535,0.000,43.5,39.6,18.26,4.839,88.59,0.41,0
1.597,-5.75062,-55.0,0.458,-0.037,0.9978,-3.2929,-3.2929,-1.6627,0.000,43.5,39.6,18.27,4.813,87.90,0.54,0
1.629,-5.75190,-55.5,0.462,-0.039,0.9955,-3.2850,-3.2850,-1.6576,0.000,43.5,39.6,18.28,4.780,87.02,0.32,0
1.660,-5.75293,-55.8,0.465,-0.026,0.9934,-3.2783,-3.2783,-1.6636,0.000,43.5,39.6,18.29,4.711,86.10,0.34,0
1.691,-5.75376,-56.1,0.468,-0.026,0.9917,-3.2726,-3.2726,-1.6641,0.000,43.5,39.6,18.29,4.688,85.54,0.18,0
1.723,-5.75443,-56.4,0.470,-0.020,0.9902,-3.2678,-3.2678,-1.6649,0.000,43.5,39.7,18.28,4.661,84.85,0.16,0
1.753,-5.75507,-56.6,0.472,-0.027,0.9888,-3.2630,-3.2630,-1.6643,0.000,43.5,39.7,18.29,4.611,84.48,0.27,0
1.784,-5.75572,-56.8,0.474,-0.020,0.9873,-3.2581,-3.2581,-1.6657,0.000,43.5,39.7,18.30,4.616,84.27,0.22,0
1.814,-5.75641,-57.1,0.476,-0.030,0.9857,-3.2527,-3.2527,-1.6589,0.000,43.5,39.7,18.31,4.570,83.55,0.31,0
1.847,-5.75714,-57.3,0.478,-0.016,0.9839,-3.2468,-3.2468,-1.6687,0.000,43.5,39.7,18.31,4.556,82.93,0.16,0
1.878,-5.75761,-57.5,0.479,-0.019,0.9827,-3.2429,-3.2429,-1.6665,0.000,43.5,39.8,18.31,4.538,82.91,0.12,0
1.908,-5.75787,-57.6,0.480,-0.010,0.9820,-3.2407,-3.2407,-1.6726,0.000,43.5,39.8,18.32,4.534,82.76,0.13,0
1.939,-5.75799,-57.7,0.480,-0.003,0.9817,-3.2396,-3.2396,-1.6732,0.000,43.6,39.8,18.32,4.547,83.40,0.06,0
1.970,-5.75813,-57.7,0.481,-0.014,0.9814,-3.2385,-3.2385,-1.6634,0.000,43.6,39.8,18.30,4.529,83.16,0.15,0
2.000,-5.75845,-57.8,0.482,-0.015,0.9805,-3.2356,-3.2356,-1.6696,0.000,43.6,39.8,18.32,4.494,82.49,0.06,0
2.031,-5.75880,-57.9,0.483,-0.008,0.9796,-3.2326,-3.2326,-1.6636,0.000,43.6,39.9,18.31,4.505,82.39,0.08,0
2.061,-5.75887,-58.0,0.483,-0.002,0.9794,-3.2320,-3.2320,-1.6657,0.000,43.6,39.9,18.31,4.506,82.61,0.06,0
2.091,-5.75872,-57.9,0.483,0.010,0.9798,-3.2333,-3.2333,-1.6719,0.000,43.6,39.9,18.31,4.537,82.93,-0.09,0
2.122,-5.75798,-57.6,0.480,0.039,0.9817,-3.2398,-3.2398,-1.6724,0.000,43.6,39.9,18.29,4.595,84.22,-0.51,0
2.152,-5.75669,-57.2,0.477,0.051,0.9850,-3.2505,-3.2505,-1.6802,0.000,43.6,40.0,18.29,4.677,85.38,-0.41,0
2.183,-5.75537,-56.7,0.473,0.037,0.9881,-3.2608,-3.2608,-1.6721,0.000,43.6,40.0,18.28,4.697,86.18,-0.40,0
2.214,-5.75430,-56.3,0.469,0.040,0.9905,-3.2687,-3.2687,-1.6775,0.000,43.6,40.0,18.27,4.762,86.75,-0.36,0
2.244,-5.75294,-55.8,0.465,0.055,0.9934,-3.2782,-3.2782,-1.6723,0.000,43.6,40.0,18.27,4.838,88.34,-0.63,0
2.274,-5.75078,-55.1,0.459,0.083,0.9975,-3.2919,-3.2919,-1.6854,0.000,43.6,40.1,18.23,4.985,91.61,-0.96,0
2.305,-5.74772,-54.0,0.450,0.101,1.0000,-3.3000,-3.3000,-1.6783,0.000,43.6,40.1,18.21,5.150,93.87,-1.08,0
2.335,-5.74462,-52.8,0.440,0.101,1.0000,-3.3000,-3.3000,-1.6809,0.000,43.6,40.1,18.17,5.237,95.71,-0.91,0
2.366,-5.74189,-51.9,0.432,0.091,1.0000,-3.3000,-3.3000,-1.6821,0.000,43.6,40.1,18.15,5.354,97.40,-1.04,0
2.396,-5.73876,-50.7,0.423,0.116,1.0000,-3.3000,-3.3000,-1.6883,0.000,43.6,40.2,18.12,5.495,99.37,-1.39,0
2.427,-5.73424,-49.1,0.409,0.166,1.0000,-3.3000,-3.3000,-1.6995,0.000,43.6,40.2,18.09,5.673,102.80,-1.95,0
2.458,-5.72827,-47.0,0.391,0.220,1.0000,-3.3000,-3.3000,-1.7057,0.000,43.6,40.2,18.06,5.856,105.69,-2.34,0
2.488,-5.72167,-44.6,0.371,0.213,1.0000,-3.3000,-3.3000,-1.7042,0.000,43.6,40.3,18.09,5.770,103.75,-2.20,0
2.519,-5.71566,-42.4,0.353,0.182,0.9938,-3.2794,-3.2794,-1.7020,0.000,43.7,40.3,18.14,5.490,99.08,-1.90,0
2.549,-5.71022,-40.5,0.337,0.176,0.9812,-3.2379,-3.2379,-1.7000,0.000,43.7,40.3,18.19,5.212,94.37,-1.92,0
2.581,-5.70436,-38.3,0.320,0.187,0.9640,-3.1811,-3.1811,-1.6992,0.000,43.7,40.3,18.22,5.078,91.93,-2.10,0
2.613,-5.69830,-36.2,0.301,0.194,0.9423,-3.1095,-3.1095,-1.6944,0.000,43.7,40.4,18.26,4.908,89.49,-2.01,0
2.645,-5.69226,-34.0,0.283,0.178,0.9167,-3.0251,-3.0251,-1.7004,0.000,43.7,40.4,18.26,4.792,87.78,-1.92,0
2.676,-5.68658,-31.9,0.266,0.189,0.8890,-2.9335,-2.9335,-1.6936,0.000,43.7,40.4,18.25,4.823,88.26,-2.06,0
2.707,-5.68084,-29.9,0.249,0.183,0.8574,-2.8335,-2.8293,-1.6890,0.000,43.7,40.4,18.22,5.068,92.34,-2.12,0
2.738,-5.67510,-27.8,0.232,0.173,0.8223,-2.7335,-2.7134,-1.6980,0.000,43.7,40.4,18.16,5.297,96.86,-1.89,0
2.768,-5.66992,-25.9,0.216,0.162,0.7875,-2.6335,-2.5986,-1.6918,0.000,43.7,40.5,18.13,5.433,98.96,-1.78,0
2.798,-5.66475,-24.1,0.201,0.177,0.7498,-2.5335,-2.4742,-1.6984,0.000,43.8,40.5,18.10,5.553,100.91,-1.93,0
2.828,-5.65918,-22.1,0.184,0.194,0.7060,-2.4335,-2.3297,-1.6977,0.000,43.8,40.5,18.07,5.751,104.26,-2.15,0
2.858,-5.65313,-19.9,0.166,0.201,0.6520,-2.3335,-2.1515,-1.7021,0.000,43.8,40.5,18.07,5.796,104.43,-2.29,0
2.890,-5.64649,-17.5,0.146,0.214,0.5841,-2.2335,-1.9276,-1.7108,0.000,43.8,40.5,18.09,5.622,101.55,-2.29,0
2.922,-5.63973,-15.1,0.126,0.219,0.5119,-2.1335,-1.6892,-1.7095,0.000,43.8,40.6,18.15,5.300,95.87,-2.42,0
2.954,-5.63272,-12.6,0.105,0.226,0.4408,-2.0335,-1.4545,-1.7129,0.000,43.8,40.6,18.21,5.072,92.47,-2.37,0
2.985,-5.62563,-10.0,0.083,0.221,0.3792,-1.9335,-1.2515,-1.7054,0.000,43.8,40.6,18.23,4.905,89.34,-2.41,0
3.015,-5.61869,-7.5,0.063,0.234,0.3235,-1.8335,-1.0676,-1.7049,0.000,43.9,40.6,18.23,4.792,87.26,-2.45,0
3.045,-5.61173,-5.0,0.042,0.238,0.2725,-1.7335,-0.8992,-1.7000,0.000,43.9,40.6,18.22,5.017,91.98,-2.60,0
3.076,-5.60491,-2.5,0.021,0.205,0.2308,-1.6335,-0.7617,-1.6368,0.000,43.9,40.7,18.24,4.860,89.70,-1.91,0
3.106,-5.59984,-0.7,0.006,0.130,0.2072,-1.5335,-0.6838,-1.5330,0.000,43.9,40.7,18.31,4.447,82.14,-0.96,0
3.136,-5.59734,0.2,0.002,0.052,0.2017,-1.4335,-0.6656,-1.4298,0.000,43.9,40.7,18.40,3.933,73.10,-0.40,0
3.167,-5.59662,0.4,0.004,0.011,0.2043,-1.3335,-0.6742,-1.3354,0.000,43.9,40.7,18.48,3.474,63.81,-0.19,0
3.200,-5.59649,0.5,0.004,0.018,0.2048,-1.2335,-0.6757,-1.2472,0.000,43.9,40.7,18.58,3.002,55.54,-0.02,0
3.231,-5.59669,0.4,0.003,-0.023,0.2040,-1.1335,-0.6733,-1.1450,0.000,44.0,40.8,18.64,2.555,47.77,0.25,0
3.263,-5.59889,-0.4,0.003,-0.109,0.2036,-1.0335,-0.6720,-1.0404,0.000,44.0,40.8,18.74,2.110,40.21,0.88,0
3.294,-5.60389,-2.2,0.018,-0.201,0.2255,-0.9335,-0.7442,-0.9391,0.000,44.0,40.8,18.82,1.698,32.41,1.28,0
3.324,-5.61118,-4.8,0.040,-0.257,0.2688,-0.8869,-0.8869,-0.8861,0.000,44.0,40.8,18.87,1.441,27.61,1.55,0
3.355,-5.61998,-8.0,0.066,-0.300,0.3336,-0.9869,-1.1008,-0.9797,0.000,44.0,40.8,18.83,1.739,32.74,1.88,0
3.387,-5.62960,-11.4,0.095,-0.311,0.4123,-1.0869,-1.3605,-1.0861,0.000,44.0,40.8,18.77,2.169,40.02,2.01,0
3.417,-5.63841,-14.6,0.122,-0.273,0.4980,-1.1869,-1.6434,-1.1870,0.000,44.1,40.9,18.69,2.649,48.69,1.89,0
3.448,-5.64588,-17.3,0.144,-0.228,0.5776,-1.2869,-1.9061,-1.2763,0.000,44.1,40.9,18.58,3.333,60.99,1.68,0
3.479,-5.65201,-19.5,0.162,-0.189,0.6410,-1.3869,-2.1153,-1.3802,0.000,44.1,40.9,18.47,3.923,72.07,1.44,0
3.510,-5.65740,-21.4,0.179,-0.174,0.6912,-1.4869,-2.2809,-1.4846,0.000,44.1,40.9,18.37,4.427,80.40,1.47,0
3.542,-5.66264,-23.3,0.194,-0.172,0.7336,-1.5869,-2.4209,-1.5819,0.000,44.1,40.9,18.27,4.834,87.96,1.61,0
3.573,-5.66819,-25.3,0.211,-0.184,0.7752,-1.6869,-2.5582,-1.6316,0.000,44.1,41.0,18.24,5.079,91.63,1.97,0
3.604,-5.67407,-27.4,0.229,-0.207,0.8155,-1.7869,-2.6913,-1.6357,0.000,44.2,41.0,18.26,4.831,87.85,2.16,0
3.634,-5.68072,-29.8,0.249,-0.231,0.8567,-1.8869,-2.8272,-1.6323,0.000,44.2,41.0,18.31,4.558,82.63,2.38,0
3.665,-5.68781,-32.4,0.270,-0.235,0.8953,-1.9869,-2.9544,-1.6314,0.000,44.2,41.0,18.35,4.302,79.12,2.48,0
3.696,-5.69524,-35.1,0.292,-0.235,0.9298,-2.0869,-3.0684,-1.6246,0.000,44.2,41.0,18.35,4.459,81.74,2.34,0
3.728,-5.70235,-37.6,0.314,-0.202,0.9572,-2.1869,-3.1588,-1.6282,0.000,44.2,41.0,18.31,4.628,84.70,2.05,0
3.758,-5.70838,-39.8,0.332,-0.203,0.9762,-2.2869,-3.2214,-1.6412,0.000,44.3,41.1,18.28,4.773,87.48,1.99,0
3.789,-5.71463,-42.0,0.350,-0.206,0.9916,-2.3869,-3.2724,-1.6305,0.000,44.3,41.1,18.23,5.063,93.08,2.00,0
3.826,-5.72163,-44.6,0.371,-0.189,1.0000,-2.4869,-3.3000,-1.6350,0.000,44.3,41.1,18.18,5.315,96.57,1.90,0
3.860,-5.72791,-46.8,0.390,-0.187,1.0000,-2.5869,-3.3000,-1.6514,0.000,44.3,41.1,18.17,5.286,95.19,1.79,0
3.900,-5.73505,-49.4,0.412,-0.178,1.0000,-2.6869,-3.3000,-1.6290,0.000,44.3,41.1,18.19,5.130,92.87,1.87,0
3.926,-5.73972,-51.1,0.426,-0.176,1.0000,-2.7869,-3.3000,-1.6423,0.000,44.3,41.1,18.20,5.024,91.59,1.82,0
3.953,-5.74451,-52.8,0.440,-0.179,1.0000,-2.8869,-3.3000,-1.6378,0.000,44.4,41.1,18.22,4.917,89.40,1.84,0
3.980,-5.74898,-54.4,0.453,-0.159,1.0000,-2.9869,-3.3000,-1.6358,0.000,44.4,41.2,18.26,4.752,86.93,1.66,0
4.006,-5.75298,-55.8,0.465,-0.151,0.9933,-3.0869,-3.2779,-1.6509,0.000,44.4,41.2,18.28,4.600,84.08,1.56,0
4.033,-5.75693,-57.3,0.477,-0.143,0.9844,-3.1869,-3.2485,-1.6403,0.000,44.4,41.2,18.30,4.444,81.37,1.50,0
4.060,-5.76048,-58.5,0.488,-0.124,0.9749,-3.2172,-3.2172,-1.6576,0.000,44.4,41.2,18.32,4.412,80.93,1.24,0
4.086,-5.76321,-59.5,0.496,-0.093,0.9667,-3.1901,-3.1901,-1.6526,0.000,44.4,41.2,18.32,4.468,82.17,0.86,0
4.113,-5.76534,-60.3,0.502,-0.077,0.9597,-3.1672,-3.1672,-1.6561,0.000,44.4,41.2,18.31,4.523,83.15,0.81,0
4.139,-5.76722,-61.0,0.508,-0.065,0.9532,-3.1455,-3.1455,-1.6572,0.000,44.5,41.2,18.31,4.566,83.79,0.69,0
4.166,-5.76898,-61.6,0.513,-0.061,0.9467,-3.1240,-3.1240,-1.6470,0.000,44.5,41.2,18.30,4.601,84.59,0.68,0
4.193,-5.77090,-62.3,0.519,-0.074,0.9392,-3.0993,-3.0993,-1.6507,0.000,44.5,41.2,18.30,4.637,85.17,0.77,0
4.220,-5.77301,-63.1,0.525,-0.092,0.9305,-3.0707,-3.0707,-1.6506,0.000,44.5,41.3,18.28,4.692,85.64,0.89,0
4.246,-5.77541,-63.9,0.533,-0.096,0.9201,-3.0363,-3.0363,-1.6522,0.000,44.5,41.3,18.27,4.728,86.39,1.01,0
4.273,-5.77788,-64.8,0.540,-0.089,0.9087,-2.9986,-2.9986,-1.6533,0.000,44.5,41.3,18.26,4.772,87.51,0.95,0
4.299,-5.78019,-65.6,0.547,-0.086,0.8974,-2.9615,-2.9615,-1.6545,0.000,44.6,41.3,18.25,4.869,88.80,0.90,0
4.326,-5.78241,-66.4,0.554,-0.077,0.8860,-2.9238,-2.9238,-1.6535,0.000,44.6,41.3,18.23,4.906,89.79,0.72,0
4.353,-5.78442,-67.2,0.560,-0.070,0.8752,-2.8883,-2.8883,-1.6553,0.000,44.6,41.3,18.21,5.035,91.66,0.68,0
4.379,-5.78604,-67.7,0.565,-0.058,0.8663,-2.8587,-2.8587,-1.6548,0.000,44.6,41.4,18.18,5.184,94.28,0.57,0
4.406,-5.78724,-68.2,0.568,-0.034,0.8594,-2.8359,-2.8359,-1.6637,0.000,44.6,41.4,18.17,5.210,95.12,0.39,0
4.433,-5.78804,-68.5,0.571,-0.022,0.8547,-2.8206,-2.8206,-1.6628,0.000,44.6,41.4,18.15,5.294,95.88,0.20,0
4.460,-5.78857,-68.7,0.572,-0.017,0.8516,-2.8102,-2.8102,-1.6611,0.000,45.0,41.4,18.15,5.302,96.50,0.13,0
4.486,-5.78901,-68.8,0.573,-0.015,0.8490,-2.8017,-2.8017,-1.6680,0.000,45.0,41.4,18.14,5.322,96.75,0.14,0
4.513,-5.78937,-68.9,0.575,-0.009,0.8468,-2.7945,-2.7945,-1.6643,0.000,45.0,41.4,18.13,5.386,97.10,0.09,0
4.539,-5.78949,-69.0,0.575,0.001,0.8461,-2.7922,-2.7922,-1.6709,0.000,45.1,41.4,18.14,5.376,97.33,-0.04,0
4.566,-5.78942,-69.0,0.575,0.007,0.8465,-2.7936,-2.7936,-1.6749,0.000,45.1,41.5,18.13,5.354,97.08,-0.10,0
4.593,-5.78920,-68.9,0.574,0.008,0.8479,-2.7979,-2.7979,-1.6716,0.000,45.1,41.5,18.14,5.351,97.30,-0.08,0
4.619,-5.78894,-68.8,0.573,0.009,0.8494,-2.8031,-2.8031,-1.6638,0.000,45.1,41.5,18.13,5.343,97.30,-0.07,0
4.646,-5.78876,-68.7,0.573,0.011,0.8505,-2.8066,-2.8066,-1.6639,0.000,45.1,41.5,18.14,5.342,96.80,-0.07,0
4.673,-5.78877,-68.7,0.573,0.000,0.8504,-2.8064,-2.8064,-1.6709,0.000,45.1,41.5,18.13,5.319,96.38,0.08,0
4.701,-5.78887,-68.8,0.573,-0.005,0.8498,-2.8043,-2.8043,-1.6778,0.000,45.2,41.5,18.14,5.325,96.49,0.00,0
4.728,-5.78888,-68.8,0.573,-0.003,0.8498,-2.8042,-2.8042,-1.6681,0.000,45.2,41.5,18.13,5.327,97.26,0.02,0
4.754,-5.78889,-68.8,0.573,-0.004,0.8497,-2.8040,-2.8040,-1.6752,0.000,45.2,41.6,18.14,5.333,96.62,-0.01,0
4.781,-5.78887,-68.8,0.573,0.006,0.8498,-2.8044,-2.8044,-1.6688,0.000,45.2,41.6,18.13,5.340,96.78,-0.03,0
4.808,-5.78882,-68.8,0.573,0.005,0.8501,-2.8053,-2.8053,-1.6737,0.000,45.2,41.6,18.12,5.343,96.73,-0.03,0
4.834,-5.78874,-68.7,0.573,0.003,0.8506,-2.8069,-2.8069,-1.6676,0.000,45.2,41.6,18.13,5.322,96.72,-0.03,0
4.861,-5.78857,-68.7,0.572,0.001,0.8516,-2.8102,-2.8102,-1.6656,0.000,45.2,41.6,18.13,5.316,96.62,-0.18,0
4.888,-5.78833,-68.6,0.571,0.006,0.8530,-2.8149,-2.8149,-1.6731,0.000,45.3,41.6,18.13,5.317,96.22,0.00,0
4.914,-5.78816,-68.5,0.571,0.008,0.8540,-2.8183,-2.8183,-1.6727,0.000,45.3,41.6,18.14,5.310,96.32,-0.02,0
4.941,-5.78808,-68.5,0.571,0.007,0.8545,-2.8198,-2.8198,-1.6665,0.000,45.3,41.7,18.14,5.322,96.10,-0.01,0
4.968,-5.78801,-68.5,0.570,-0.004,0.8549,-2.8212,-2.8212,-1.6664,0.000,45.3,41.7,18.13,5.319,96.16,0.03,0
4.995,-5.78798,-68.4,0.570,0.001,0.8551,-2.8218,-2.8218,-1.6747,0.000,45.3,41.7,18.13,5.303,96.00,-0.04,0
5.022,-5.78802,-68.5,0.571,-0.002,0.8548,-2.8209,-2.8209,-1.6748,0.000,45.3,41.7,18.13,5.306,96.04,0.01,0
5.048,-5.78807,-68.5,0.571,0.011,0.8545,-2.8199,-2.8199,-1.6665,0.000,45.4,41.7,18.14,5.306,95.90,-0.06,0
5.075,-5.78805,-68.5,0.571,0.002,0.8547,-2.8204,-2.8204,-1.6636,0.000,45.4,41.7,18.13,5.313,96.18,-0.03,0
5.102,-5.78807,-68.5,0.571,0.004,0.8545,-2.8200,-2.8200,-1.6719,0.000,45.4,41.7,18.13,5.303,95.86,0.01,0
5.129,-5.78815,-68.5,0.571,-0.008,0.8541,-2.8185,-2.8185,-1.6612,0.000,45.4,41.7,18.14,5.327,96.20,0.04,0
5.156,-5.78827,-68.6,0.571,-0.000,0.8534,-2.8161,-2.8161,-1.6720,0.000,45.4,41.8,18.13,5.319,96.31,0.06,0
5.183,-5.78844,-68.6,0.572,-0.006,0.8524,-2.8129,-2.8129,-1.6538,0.000,45.4,41.8,18.14,5.328,96.86,0.01,0
5.209,-5.78873,-68.7,0.573,-0.012,0.8507,-2.8071,-2.8071,-1.6686,0.000,45.4,41.8,18.12,5.346,96.47,0.17,0
5.236,-5.78908,-68.8,0.574,-0.006,0.8486,-2.8003,-2.8003,-1.6700,0.000,45.5,41.8,18.12,5.344,97.15,0.14,0
5.263,-5.78938,-69.0,0.575,-0.009,0.8467,-2.7943,-2.7943,-1.6546,0.000,45.5,41.8,18.12,5.380,97.36,0.10,0
5.291,-5.78971,-69.1,0.576,-0.017,0.8448,-2.7879,-2.7879,-1.6636,0.000,45.5,41.8,18.11,5.384,97.61,0.07,0
