time_s,pos_turns,pos_deg,normalized,velocity_turns_s,curve_multiplier,commanded_torque_Nm,desired_torque_Nm,torque_estimate_Nm,input_iq_A,motor_temp_C,fet_temp_C,vbus_V,ibus_A,power_elec_W,power_mech_W,active_errors
1.278,-5.67632,-27.6,0.230,-0.114,1.0000,-1.5000,-1.5000,-1.5022,0.000,39.4,34.2,18.45,4.099,75.71,0.95,0
1.302,-5.67887,-28.5,0.238,-0.107,1.0000,-1.5000,-1.5000,-1.4948,0.000,39.4,34.2,18.45,4.099,75.71,0.95,0
1.328,-5.68106,-29.3,0.244,-0.076,1.0000,-1.5000,-1.5000,-1.5038,0.000,39.4,34.2,18.45,4.099,75.71,0.95,0
1.352,-5.68296,-30.0,0.250,-0.079,1.0000,-1.5000,-1.5000,-1.4993,0.000,39.4,34.2,18.45,4.099,75.71,0.95,0
1.376,-5.68509,-30.8,0.257,-0.059,1.0000,-1.5000,-1.5000,-1.5019,0.000,39.4,34.2,18.45,4.099,75.71,0.95,0
1.399,-5.68634,-31.2,0.260,-0.047,1.0000,-1.5000,-1.5000,-1.4998,0.000,39.4,34.2,18.45,4.099,75.71,0.95,0
1.423,-5.68714,-31.5,0.263,-0.038,1.0000,-1.5000,-1.5000,-1.4943,0.000,39.4,34.2,18.45,4.099,75.71,0.95,0
1.447,-5.68805,-31.9,0.265,-0.034,1.0000,-1.5000,-1.5000,-1.4973,0.000,39.4,34.2,18.45,4.099,75.71,0.95,0
1.471,-5.68873,-32.1,0.267,-0.025,1.0000,-1.5000,-1.5000,-1.5004,0.000,39.4,34.2,18.45,4.099,75.71,0.95,0
1.495,-5.68920,-32.3,0.269,-0.019,1.0000,-1.5000,-1.5000,-1.4969,0.000,39.4,34.4,18.50,3.670,67.78,0.12,0
1.521,-5.68946,-32.4,0.270,-0.005,1.0000,-1.5000,-1.5000,-1.4956,0.000,39.4,34.4,18.50,3.670,67.78,0.12,0
1.545,-5.68993,-32.5,0.271,-0.035,1.0000,-1.5000,-1.5000,-1.5055,0.000,39.4,34.4,18.50,3.670,67.78,0.12,0
1.569,-5.69075,-32.8,0.274,-0.037,1.0000,-1.5000,-1.5000,-1.4990,0.000,39.4,34.4,18.50,3.670,67.78,0.12,0
1.593,-5.69193,-33.3,0.277,-0.054,1.0000,-1.5000,-1.5000,-1.5019,0.000,39.4,34.4,18.50,3.670,67.78,0.12,0
1.617,-5.69304,-33.6,0.280,-0.041,1.0000,-1.5000,-1.5000,-1.5009,0.000,39.4,34.4,18.50,3.670,67.78,0.12,0
1.641,-5.69402,-34.0,0.283,-0.055,1.0000,-1.5000,-1.5000,-1.4990,0.000,39.4,34.4,18.50,3.670,67.78,0.12,0
1.665,-5.69569,-34.6,0.288,-0.080,1.0000,-1.5000,-1.5000,-1.4960,0.000,39.4,34.4,18.50,3.670,67.78,0.12,0
1.689,-5.69756,-35.3,0.294,-0.070,1.0000,-1.5000,-1.5000,-1.4956,0.000,39.4,34.4,18.50,3.670,67.78,0.12,0
1.714,-5.69927,-35.9,0.299,-0.061,1.0000,-1.5000,-1.5000,-1.4957,0.000,39.4,34.4,18.50,3.670,67.78,0.12,0
1.738,-5.70045,-36.3,0.303,-0.067,1.0000,-1.5000,-1.5000,-1.5072,0.000,39.4,34.6,18.49,3.840,71.38,0.61,0
1.765,-5.70259,-37.1,0.309,-0.094,1.0000,-1.5000,-1.5000,-1.4992,0.000,39.4,34.6,18.49,3.840,71.38,0.61,0
1.789,-5.70410,-37.6,0.314,-0.079,1.0000,-1.5000,-1.5000,-1.4966,0.000,39.4,34.6,18.49,3.840,71.38,0.61,0
1.813,-5.70638,-38.5,0.320,-0.098,1.0000,-1.5000,-1.5000,-1.4988,0.000,39.4,34.6,18.49,3.840,71.38,0.61,0
1.837,-5.70815,-39.1,0.326,-0.080,1.0000,-1.5000,-1.5000,-1.4961,0.000,39.4,34.6,18.49,3.840,71.38,0.61,0
1.860,-5.71009,-39.8,0.332,-0.075,1.0000,-1.5000,-1.5000,-1.4996,0.000,39.4,34.6,18.49,3.840,71.38,0.61,0
1.884,-5.71170,-40.4,0.336,-0.072,1.0000,-1.5000,-1.5000,-1.5009,0.000,39.4,34.6,18.49,3.840,71.38,0.61,0
1.908,-5.71299,-40.8,0.340,-0.047,1.0000,-1.5000,-1.5000,-1.4920,0.000,39.4,34.6,18.49,3.840,71.38,0.61,0
1.932,-5.71399,-41.2,0.343,-0.019,1.0000,-1.5000,-1.5000,-1.5047,0.000,39.4,34.6,18.49,3.840,71.38,0.61,0
1.956,-5.71436,-41.3,0.344,-0.024,1.0000,-1.5000,-1.5000,-1.4976,0.000,39.4,34.6,18.49,3.840,71.38,0.61,0
1.980,-5.71484,-41.5,0.346,-0.024,1.0000,-1.5000,-1.5000,-1.5015,0.000,39.5,34.7,18.44,4.203,77.61,0.27,0
2.008,-5.71527,-41.7,0.347,-0.007,1.0000,-1.5000,-1.5000,-1.5017,0.000,39.5,34.7,18.44,4.203,77.61,0.27,0
2.031,-5.71527,-41.7,0.347,0.000,1.0000,-1.5000,-1.5000,-1.5042,0.000,39.5,34.7,18.44,4.203,77.61,0.27,0
2.055,-5.71433,-41.3,0.344,0.074,1.0000,-1.5000,-1.5000,-1.4951,0.000,39.5,34.7,18.44,4.203,77.61,0.27,0
2.079,-5.71307,-40.9,0.341,-0.131,1.0000,-1.5000,-1.5000,-1.5107,0.000,39.5,34.7,18.44,4.203,77.61,0.27,0
2.104,-5.71577,-41.8,0.349,-0.139,1.0000,-1.5000,-1.5000,-1.4999,0.000,39.5,34.7,18.44,4.203,77.61,0.27,0
2.128,-5.71773,-42.5,0.354,-0.074,1.0000,-1.5000,-1.5000,-1.5045,0.000,39.5,34.7,18.44,4.203,77.61,0.27,0
2.152,-5.71874,-42.9,0.358,-0.014,1.0000,-1.5000,-1.5000,-1.4975,0.000,39.5,34.7,18.44,4.203,77.61,0.27,0
2.175,-5.71875,-42.9,0.358,0.027,1.0000,-1.5000,-1.5000,-1.5003,0.000,39.5,34.7,18.44,4.203,77.61,0.27,0
2.199,-5.71796,-42.6,0.355,0.050,1.0000,-1.5000,-1.5000,-1.4955,0.000,39.5,34.7,18.44,4.203,77.61,0.27,0
2.223,-5.71673,-42.2,0.351,0.027,1.0000,-1.5000,-1.5000,-1.5067,0.000,39.5,34.9,18.42,4.284,79.20,-0.11,0
2.252,-5.71708,-42.3,0.353,-0.074,1.0000,-1.5000,-1.5000,-1.4912,0.000,39.5,34.9,18.42,4.284,79.20,-0.11,0
2.276,-5.71995,-43.3,0.361,-0.139,1.0000,-1.5000,-1.5000,-1.4979,0.000,39.5,34.9,18.42,4.284,79.20,-0.11,0
2.300,-5.72387,-44.8,0.373,-0.188,1.0000,-1.5000,-1.5000,-1.5022,0.000,39.5,34.9,18.42,4.284,79.20,-0.11,0
2.324,-5.72910,-46.6,0.389,-0.243,1.0000,-1.5000,-1.5000,-1.4995,0.000,39.5,34.9,18.42,4.284,79.20,-0.11,0
2.348,-5.73528,-48.9,0.407,-0.256,1.0000,-1.5000,-1.5000,-1.4986,0.000,39.5,34.9,18.42,4.284,79.20,-0.11,0
2.372,-5.74215,-51.3,0.428,-0.276,1.0000,-1.5000,-1.5000,-1.4982,0.000,39.5,34.9,18.42,4.284,79.20,-0.11,0
2.396,-5.74953,-54.0,0.450,-0.337,1.0000,-1.5000,-1.5000,-1.5059,0.000,39.5,34.9,18.42,4.284,79.20,-0.11,0
2.420,-5.75778,-57.0,0.475,-0.338,1.0000,-1.5000,-1.5000,-1.5010,0.000,39.5,34.9,18.42,4.284,79.20,-0.11,0
2.444,-5.76632,-60.0,0.500,-0.375,1.0000,-1.5000,-1.5000,-1.5050,0.000,39.5,34.9,18.42,4.284,79.20,-0.11,0
2.468,-5.77515,-63.2,0.527,-0.382,1.0000,-1.5000,-1.5000,-1.4900,0.000,39.6,35.1,18.48,3.844,70.93,3.33,0
2.494,-5.78462,-66.6,0.555,-0.365,1.0000,-1.5000,-1.5000,-1.4864,0.000,39.6,35.1,18.48,3.844,70.93,3.33,0
2.518,-5.79212,-69.3,0.578,-0.270,1.0000,-1.5000,-1.5000,-1.4990,0.000,39.6,35.1,18.48,3.844,70.93,3.33,0
2.542,-5.79730,-71.2,0.593,-0.180,1.0000,-1.5000,-1.5000,-1.4993,0.000,39.6,35.1,18.48,3.844,70.93,3.33,0
2.566,-5.80042,-72.3,0.603,-0.063,1.0000,-1.5000,-1.5000,-1.4999,0.000,39.6,35.1,18.48,3.844,70.93,3.33,0
2.590,-5.80248,-73.0,0.609,-0.121,1.0000,-1.5000,-1.5000,-1.4992,0.000,39.6,35.1,18.48,3.844,70.93,3.33,0
2.614,-5.80631,-74.4,0.620,-0.210,1.0000,-1.5000,-1.5000,-1.5070,0.000,39.6,35.1,18.48,3.844,70.93,3.33,0
2.637,-5.81261,-76.7,0.639,-0.291,1.0000,-1.5000,-1.5000,-1.5011,0.000,39.6,35.1,18.48,3.844,70.93,3.33,0
2.661,-5.82048,-79.5,0.663,-0.347,1.0000,-1.5000,-1.5000,-1.5047,0.000,39.6,35.1,18.48,3.844,70.93,3.33,0
2.685,-5.82591,-81.5,0.679,-0.188,1.0000,-1.5000,-1.5000,-1.5035,0.000,39.6,35.1,18.48,3.844,70.93,3.33,0
2.709,-5.82984,-82.9,0.691,-0.139,1.0000,-1.5000,-1.5000,-1.5045,0.000,39.7,35.3,18.49,3.652,67.53,1.44,0
2.735,-5.83344,-84.2,0.702,-0.121,1.0000,-1.5000,-1.5000,-1.4946,0.000,39.7,35.3,18.49,3.652,67.53,1.44,0
2.759,-5.83546,-84.9,0.708,-0.066,1.0000,-1.5000,-1.5000,-1.5033,0.000,39.7,35.3,18.49,3.652,67.53,1.44,0
2.783,-5.83685,-85.4,0.712,-0.068,1.0000,-1.5000,-1.5000,-1.4921,0.000,39.7,35.3,18.49,3.652,67.53,1.44,0
2.807,-5.83842,-86.0,0.717,-0.059,1.0000,-1.5000,-1.5000,-1.4969,0.000,39.7,35.3,18.49,3.652,67.53,1.44,0
2.831,-5.83927,-86.3,0.719,-0.027,1.0000,-1.5000,-1.5000,-1.4983,0.000,39.7,35.3,18.49,3.652,67.53,1.44,0
2.855,-5.83978,-86.5,0.721,-0.023,1.0000,-1.5000,-1.5000,-1.5005,0.000,39.7,35.3,18.49,3.652,67.53,1.44,0
2.878,-5.84040,-86.7,0.722,-0.022,1.0000,-1.5000,-1.5000,-1.4938,0.000,39.7,35.3,18.49,3.652,67.53,1.44,0
2.902,-5.84147,-87.1,0.726,-0.070,1.0000,-1.5000,-1.5000,-1.5015,0.000,39.7,35.3,18.49,3.652,67.53,1.44,0
2.926,-5.84338,-87.8,0.731,-0.099,1.0000,-1.5000,-1.5000,-1.4975,0.000,39.7,35.3,18.49,3.652,67.53,1.44,0
2.950,-5.84589,-88.7,0.739,-0.114,1.0000,-1.5000,-1.5000,-1.5036,0.000,39.8,35.5,18.47,3.907,72.28,1.21,0
2.977,-5.84923,-89.9,0.749,-0.130,1.0000,-1.5000,-1.5000,-1.4931,0.000,39.8,35.5,18.47,3.907,72.28,1.21,0
3.001,-5.85280,-91.2,0.760,-0.174,1.0000,-1.5000,-1.5000,-1.5024,0.000,39.8,35.5,18.47,3.907,72.28,1.21,0
3.024,-5.85699,-92.7,0.772,-0.177,1.0000,-1.5000,-1.5000,-1.4964,0.000,39.8,35.5,18.47,3.907,72.28,1.21,0
3.048,-5.86111,-94.2,0.785,-0.171,1.0000,-1.5000,-1.5000,-1.5003,0.000,39.8,35.5,18.47,3.907,72.28,1.21,0
3.072,-5.86536,-95.7,0.797,-0.181,1.0000,-1.5000,-1.5000,-1.4992,0.000,39.8,35.5,18.47,3.907,72.28,1.21,0
3.096,-5.86950,-97.2,0.810,-0.170,1.0000,-1.5000,-1.5000,-1.4996,0.000,39.8,35.5,18.47,3.907,72.28,1.21,0
3.120,-5.87338,-98.6,0.821,-0.153,1.0000,-1.5000,-1.5000,-1.4962,0.000,39.8,35.5,18.47,3.907,72.28,1.21,0
3.144,-5.87710,-99.9,0.833,-0.166,1.0000,-1.5000,-1.5000,-1.5061,0.000,39.8,35.5,18.47,3.907,72.28,1.21,0
3.168,-5.88047,-101.1,0.843,-0.118,1.0000,-1.5000,-1.5000,-1.4951,0.000,39.8,35.5,18.47,3.907,72.28,1.21,0
3.192,-5.88324,-102.1,0.851,-0.096,1.0000,-1.5000,-1.5000,-1.4971,0.000,39.9,35.6,18.40,4.194,77.45,0.94,0
3.219,-5.88605,-103.1,0.859,-0.078,1.0000,-1.5000,-1.5000,-1.4963,0.000,39.9,35.6,18.40,4.194,77.45,0.94,0
3.243,-5.88721,-103.6,0.863,-0.014,1.0000,-1.5000,-1.5000,-1.5004,0.000,39.9,35.6,18.40,4.194,77.45,0.94,0
3.266,-5.88720,-103.5,0.863,0.008,1.0000,-1.5000,-1.5000,-1.4918,0.000,39.9,35.6,18.40,4.194,77.45,0.94,0
3.290,-5.88644,-103.3,0.861,0.044,1.0000,-1.5000,-1.5000,-1.4980,0.000,39.9,35.6,18.40,4.194,77.45,0.94,0
3.314,-5.88554,-103.0,0.858,0.001,1.0000,-1.5000,-1.5000,-1.5010,0.000,39.9,35.6,18.40,4.194,77.45,0.94,0
3.338,-5.88577,-103.0,0.859,-0.038,1.0000,-1.5000,-1.5000,-1.5029,0.000,39.9,35.6,18.40,4.194,77.45,0.94,0
3.362,-5.88753,-103.7,0.864,-0.097,1.0000,-1.5000,-1.5000,-1.5058,0.000,39.9,35.6,18.40,4.194,77.45,0.94,0
3.386,-5.89055,-104.8,0.873,-0.137,1.0000,-1.5000,-1.5000,-1.4977,0.000,39.9,35.6,18.40,4.194,77.45,0.94,0
3.409,-5.89388,-106.0,0.883,-0.141,1.0000,-1.5000,-1.5000,-1.5106,0.000,39.9,35.6,18.40,4.194,77.45,0.94,0
3.433,-5.89752,-107.3,0.894,-0.156,1.0000,-1.5000,-1.5000,-1.5042,0.000,40.0,35.8,18.46,3.747,69.15,1.59,0
3.460,-5.90215,-108.9,0.908,-0.169,1.0000,-1.5000,-1.5000,-1.5086,0.000,40.0,35.8,18.46,3.747,69.15,1.59,0
3.484,-5.90597,-110.3,0.919,-0.158,1.0000,-1.5000,-1.5000,-1.4974,0.000,40.0,35.8,18.46,3.747,69.15,1.59,0
3.508,-5.90930,-111.5,0.929,-0.133,1.0000,-1.5000,-1.5000,-1.5012,0.000,40.0,35.8,18.46,3.747,69.15,1.59,0
3.532,-5.91240,-112.6,0.939,-0.122,1.0000,-1.5000,-1.5000,-1.4910,0.000,40.0,35.8,18.46,3.747,69.15,1.59,0
3.556,-5.91517,-113.6,0.947,-0.108,1.0000,-1.5000,-1.5000,-1.4963,0.000,40.0,35.8,18.46,3.747,69.15,1.59,0
3.579,-5.91742,-114.4,0.954,-0.093,1.0000,-1.5000,-1.5000,-1.4997,0.000,40.0,35.8,18.46,3.747,69.15,1.59,0
3.603,-5.92022,-115.4,0.962,-0.124,1.0000,-1.5000,-1.5000,-1.4917,0.000,40.0,35.8,18.46,3.747,69.15,1.59,0
3.627,-5.92306,-116.5,0.970,-0.123,1.0000,-1.5000,-1.5000,-1.4966,0.000,40.0,35.8,18.46,3.747,69.15,1.59,0
3.651,-5.92584,-117.5,0.979,-0.113,1.0000,-1.5000,-1.5000,-1.4960,0.000,40.0,35.8,18.46,3.747,69.15,1.59,0
3.675,-5.92862,-118.5,0.987,-0.120,1.0000,-1.5000,-1.5000,-1.5037,0.000,40.1,36.0,18.41,4.178,77.10,1.10,0
3.702,-5.93183,-119.6,0.997,-0.121,1.0000,-1.5000,-1.5000,-1.4935,0.000,40.1,36.0,18.41,4.178,77.10,1.10,0
3.728,-5.93488,-120.7,1.000,-0.111,1.0000,-1.5000,-1.5000,-1.4983,0.000,40.1,36.0,18.41,4.178,77.10,1.10,0
3.757,-5.93810,-121.9,1.000,-0.082,1.0000,-1.5000,-1.5000,-1.4960,0.000,40.1,36.0,18.41,4.178,77.10,1.10,0
3.782,-5.93926,-122.3,1.000,-0.028,1.0000,-1.5000,-1.5000,-1.5020,0.000,40.1,36.0,18.41,4.178,77.10,1.10,0
3.806,-5.93925,-122.3,1.000,0.022,1.0000,-1.5000,-1.5000,-1.4980,0.000,40.1,36.0,18.41,4.178,77.10,1.10,0
3.833,-5.93825,-121.9,1.000,0.034,1.0000,-1.5000,-1.5000,-1.5095,0.000,40.1,36.0,18.41,4.178,77.10,1.10,0
3.863,-5.93734,-121.6,1.000,0.024,1.0000,-1.5000,-1.5000,-1.5042,0.000,40.1,36.0,18.41,4.178,77.10,1.10,0
3.891,-5.93413,-120.4,1.000,0.215,1.0000,-1.5000,-1.5000,-1.5100,0.000,40.1,36.0,18.41,4.178,77.10,1.10,0
3.918,-5.92726,-118.0,0.983,0.271,1.0000,-1.5000,-1.5000,-1.5056,0.000,40.1,36.0,18.41,4.178,77.10,1.10,0
3.944,-5.92277,-116.4,0.970,0.145,1.0000,-1.5000,-1.5000,-1.5049,0.000,40.3,36.2,18.41,4.005,73.74,-1.03,0
3.976,-5.91966,-115.2,0.960,0.106,1.0000,-1.5000,-1.5000,-1.5032,0.000,40.3,36.2,18.41,4.005,73.74,-1.03,0
4.002,-5.91577,-113.8,0.949,0.181,1.0000,-1.5000,-1.5000,-1.4980,0.000,40.3,36.2,18.41,4.005,73.74,-1.03,0
4.028,-5.91023,-111.8,0.932,0.215,1.0000,-1.5000,-1.5000,-1.5010,0.000,40.3,36.2,18.41,4.005,73.74,-1.03,0
4.055,-5.90495,-109.9,0.916,0.185,1.0000,-1.5000,-1.5000,-1.4999,0.000,40.3,36.2,18.41,4.005,73.74,-1.03,0
4.081,-5.90007,-108.2,0.902,0.192,1.0000,-1.5000,-1.5000,-1.4939,0.000,40.3,36.2,18.41,4.005,73.74,-1.03,0
4.108,-5.89342,-105.8,0.882,0.278,1.0000,-1.5000,-1.5000,-1.4976,0.000,40.3,36.2,18.41,4.005,73.74,-1.03,0
4.136,-5.88520,-102.8,0.857,0.316,1.0000,-1.5000,-1.5000,-1.5013,0.000,40.3,36.2,18.41,4.005,73.74,-1.03,0
4.163,-5.87624,-99.6,0.830,0.346,1.0000,-1.5000,-1.5000,-1.4970,0.000,40.3,36.2,18.41,4.005,73.74,-1.03,0
4.190,-5.86657,-96.1,0.801,0.371,1.0000,-1.5000,-1.5000,-1.4964,0.000,40.3,36.2,18.41,4.005,73.74,-1.03,0
4.217,-5.85618,-92.4,0.770,0.403,1.0000,-1.5000,-1.5000,-1.5152,0.000,40.4,36.5,18.39,4.185,77.05,-3.71,0
4.250,-5.84358,-87.8,0.732,0.374,1.0000,-1.5000,-1.5000,-1.4995,0.000,40.4,36.5,18.39,4.185,77.05,-3.71,0
4.277,-5.83297,-84.0,0.700,0.424,1.0000,-1.5000,-1.5000,-1.4988,0.000,40.4,36.5,18.39,4.185,77.05,-3.71,0
4.303,-5.82205,-80.1,0.667,0.413,1.0000,-1.5000,-1.5000,-1.4951,0.000,40.4,36.5,18.39,4.185,77.05,-3.71,0
4.332,-5.80993,-75.7,0.631,0.423,1.0000,-1.5000,-1.5000,-1.4956,0.000,40.4,36.5,18.39,4.185,77.05,-3.71,0
4.359,-5.79959,-72.0,0.600,0.390,1.0000,-1.5000,-1.5000,-1.5064,0.000,40.4,36.5,18.39,4.185,77.05,-3.71,0
4.385,-5.78912,-68.2,0.569,0.407,1.0000,-1.5000,-1.5000,-1.5092,0.000,40.4,36.5,18.39,4.185,77.05,-3.71,0
4.411,-5.77866,-64.5,0.537,0.407,1.0000,-1.5000,-1.5000,-1.4934,0.000,40.4,36.5,18.39,4.185,77.05,-3.71,0
4.437,-5.76735,-60.4,0.503,0.448,1.0000,-1.5000,-1.5000,-1.5059,0.000,40.4,36.5,18.39,4.185,77.05,-3.71,0
4.463,-5.75546,-56.1,0.468,0.442,1.0000,-1.5000,-1.5000,-1.4984,0.000,40.4,36.5,18.39,4.185,77.05,-3.71,0
