time_s,pos_turns,pos_deg,normalized,velocity_turns_s,curve_multiplier,commanded_torque_Nm,desired_torque_Nm,torque_estimate_Nm,input_iq_A,motor_temp_C,fet_temp_C,vbus_V,ibus_A,power_elec_W,power_mech_W,active_errors
0.000,-5.60068,0.0,0.000,0.003,0.2001,-0.1000,-0.3001,-0.1072,0.000,35.7,35.8,19.30,0.061,1.25,-0.08,0
0.042,-5.59930,0.5,0.004,0.010,0.2049,-0.2000,-0.3074,-0.2009,0.000,35.7,35.8,19.28,0.168,2.98,-0.03,0
0.080,-5.59808,0.9,0.008,0.008,0.2097,-0.3000,-0.3146,-0.3045,0.000,35.7,35.8,19.26,0.292,5.57,-0.03,0
0.112,-5.59727,1.2,0.010,0.012,0.2132,-0.3198,-0.3198,-0.3174,0.000,35.7,35.8,19.27,0.318,5.93,-0.02,0
0.142,-5.59687,1.4,0.011,0.015,0.2149,-0.3224,-0.3224,-0.3178,0.000,35.7,35.8,19.27,0.313,6.02,-0.04,0
0.173,-5.59669,1.4,0.012,0.004,0.2157,-0.3236,-0.3236,-0.3264,0.000,35.7,35.8,19.27,0.315,6.08,0.01,0
0.204,-5.59674,1.4,0.012,-0.003,0.2155,-0.3233,-0.3233,-0.3173,0.000,35.7,35.8,19.27,0.311,6.09,-0.01,0
0.236,-5.59674,1.4,0.012,0.002,0.2155,-0.3233,-0.3233,-0.3172,0.000,35.7,35.8,19.25,0.316,6.13,-0.00,0
0.267,-5.59679,1.4,0.012,0.003,0.2153,-0.3230,-0.3230,-0.3225,0.000,35.7,35.8,19.26,0.315,6.05,0.01,0
0.299,-5.59694,1.4,0.011,-0.002,0.2146,-0.3220,-0.3220,-0.3196,0.000,35.7,35.7,19.26,0.317,6.02,-0.00,0
0.330,-5.59705,1.3,0.011,-0.011,0.2142,-0.3212,-0.3212,-0.3264,0.000,35.7,35.7,19.26,0.314,6.13,-0.00,0
0.360,-5.59719,1.3,0.011,0.001,0.2135,-0.3203,-0.3203,-0.3227,0.000,35.7,35.7,19.26,0.314,5.92,0.01,0
