time_s,pos_turns,pos_deg,normalized,velocity_turns_s,curve_multiplier,commanded_torque_Nm,desired_torque_Nm,torque_estimate_Nm,input_iq_A,motor_temp_C,fet_temp_C,vbus_V,ibus_A,power_elec_W,power_mech_W,active_errors
1.456,-5.75284,-54.4,0.453,-0.378,1.0000,-1.5000,-1.5000,-1.5068,0.000,47.2,39.4,18.53,3.340,62.17,2.88,0
1.483,-5.76336,-58.1,0.485,-0.398,0.9781,-1.4671,-1.4671,-1.4519,0.000,47.2,39.4,18.53,3.340,62.17,2.88,0
1.509,-5.77396,-62.0,0.516,-0.404,0.9429,-1.4143,-1.4143,-1.3912,0.000,47.2,39.4,18.53,3.340,62.17,2.88,0
1.536,-5.78472,-65.8,0.549,-0.407,0.8947,-1.3421,-1.3421,-1.3113,0.000,47.2,39.4,18.53,3.340,62.17,2.88,0
1.563,-5.79562,-69.8,0.581,-0.399,0.8330,-1.2496,-1.2496,-1.2276,0.000,47.2,39.4,18.48,3.147,58.50,3.21,0
1.595,-5.80932,-74.7,0.622,-0.419,0.7371,-1.1496,-1.1057,-1.1310,0.000,47.2,39.4,18.48,3.147,58.50,3.21,0
1.626,-5.82267,-79.5,0.662,-0.466,0.6182,-1.0496,-0.9273,-1.0225,0.000,47.2,39.4,18.48,3.147,58.50,3.21,0
1.653,-5.83460,-83.8,0.698,-0.419,0.4918,-0.9496,-0.7377,-0.9082,0.000,47.2,39.4,18.48,3.147,58.50,3.21,0
1.679,-5.84563,-87.8,0.731,-0.406,0.3889,-0.8496,-0.5833,-0.8145,0.000,47.2,39.4,18.48,3.147,58.50,3.21,0
1.706,-5.85652,-91.7,0.764,-0.389,0.3071,-0.7496,-0.4607,-0.7235,0.000,47.2,39.4,18.48,3.147,58.50,3.21,0
1.733,-5.86653,-95.3,0.794,-0.389,0.2434,-0.6496,-0.3650,-0.6267,0.000,47.2,39.4,18.48,3.147,58.50,3.21,0
1.760,-5.87706,-99.1,0.826,-0.373,0.1880,-0.5496,-0.2820,-0.5168,0.000,47.2,39.4,18.48,3.147,58.50,3.21,0
1.786,-5.88740,-102.8,0.857,-0.393,0.1455,-0.4496,-0.2182,-0.4266,0.000,47.2,39.4,18.48,3.147,58.50,3.21,0
1.813,-5.89853,-106.8,0.890,-0.408,0.1127,-0.3496,-0.1690,-0.3197,0.000,47.2,39.4,18.48,3.147,58.50,3.21,0
1.840,-5.90917,-110.6,0.922,-0.369,0.0948,-0.2496,-0.1422,-0.2226,0.000,47.1,39.4,18.91,0.197,3.73,0.52,0
1.872,-5.92034,-114.7,0.956,-0.332,0.0939,-0.1496,-0.1408,-0.1320,0.000,47.1,39.4,18.91,0.197,3.73,0.52,0
1.898,-5.92960,-118.0,0.983,-0.324,0.0986,-0.1479,-0.1479,-0.1466,0.000,47.1,39.4,18.91,0.197,3.73,0.52,0
1.925,-5.93798,-121.0,1.000,-0.354,0.1000,-0.1500,-0.1500,-0.1578,0.000,47.1,39.4,18.91,0.197,3.73,0.52,0
1.952,-5.94507,-123.6,1.000,-0.116,0.1000,-0.1500,-0.1500,-0.1504,0.000,47.1,39.4,18.91,0.197,3.73,0.52,0
1.978,-5.94893,-125.0,1.000,-0.094,0.1000,-0.1500,-0.1500,-0.1443,0.000,47.1,39.4,18.91,0.197,3.73,0.52,0
2.005,-5.95116,-125.8,1.000,-0.063,0.1000,-0.1500,-0.1500,-0.1500,0.000,47.1,39.4,18.91,0.197,3.73,0.52,0
2.032,-5.95210,-126.1,1.000,-0.015,0.1000,-0.1500,-0.1500,-0.1448,0.000,47.1,39.4,18.91,0.197,3.73,0.52,0
2.059,-5.95299,-126.4,1.000,-0.040,0.1000,-0.1500,-0.1500,-0.1527,0.000,47.1,39.4,18.91,0.197,3.73,0.52,0
2.086,-5.95337,-126.6,1.000,-0.001,0.1000,-0.1500,-0.1500,-0.1487,0.000,47.1,39.4,18.91,0.197,3.73,0.52,0
2.114,-5.95326,-126.5,1.000,0.025,0.1000,-0.1500,-0.1500,-0.1467,0.000,47.1,39.5,18.94,0.107,2.06,-0.02,0
2.148,-5.95249,-126.2,1.000,0.003,0.1000,-0.1500,-0.1500,-0.1441,0.000,47.1,39.5,18.94,0.107,2.06,-0.02,0
2.174,-5.95156,-125.9,1.000,0.042,0.1000,-0.1500,-0.1500,-0.1500,0.000,47.1,39.5,18.94,0.107,2.06,-0.02,0
2.201,-5.95018,-125.4,1.000,0.058,0.1000,-0.1500,-0.1500,-0.1479,0.000,47.1,39.5,18.94,0.107,2.06,-0.02,0
2.228,-5.94833,-124.7,1.000,0.053,0.1000,-0.1500,-0.1500,-0.1474,0.000,47.1,39.5,18.94,0.107,2.06,-0.02,0
2.254,-5.94673,-124.2,1.000,0.055,0.1000,-0.1500,-0.1500,-0.1489,0.000,47.1,39.5,18.94,0.107,2.06,-0.02,0
2.280,-5.94502,-123.5,1.000,0.093,0.1000,-0.1500,-0.1500,-0.1520,0.000,47.1,39.5,18.94,0.107,2.06,-0.02,0
2.305,-5.94308,-122.8,1.000,0.067,0.1000,-0.1500,-0.1500,-0.1539,0.000,47.1,39.5,18.94,0.107,2.06,-0.02,0
2.331,-5.94055,-121.9,1.000,0.117,0.1000,-0.1500,-0.1500,-0.1477,0.000,47.1,39.5,18.94,0.107,2.06,-0.02,0
2.358,-5.93690,-120.6,1.000,0.151,0.1000,-0.1500,-0.1500,-0.1499,0.000,47.1,39.5,18.94,0.107,2.06,-0.02,0
2.388,-5.93237,-119.0,0.992,0.142,0.0996,-0.1494,-0.1494,-0.1508,0.000,47.1,39.5,18.94,0.107,2.08,-0.15,0
2.421,-5.92687,-117.0,0.975,0.194,0.0973,-0.1459,-0.1459,-0.1418,0.000,47.1,39.5,18.94,0.107,2.08,-0.15,0
2.447,-5.92152,-115.1,0.959,0.211,0.0944,-0.1416,-0.1416,-0.1445,0.000,47.1,39.5,18.94,0.107,2.08,-0.15,0
2.473,-5.91637,-113.2,0.944,0.193,0.0927,-0.1390,-0.1390,-0.1380,0.000,47.1,39.5,18.94,0.107,2.08,-0.15,0
2.499,-5.90990,-110.9,0.924,0.267,0.0942,-0.1413,-0.1413,-0.1411,0.000,47.1,39.5,18.94,0.107,2.08,-0.15,0
2.525,-5.90325,-108.5,0.904,0.243,0.1028,-0.1542,-0.1542,-0.1589,0.000,47.1,39.5,18.94,0.107,2.08,-0.15,0
2.552,-5.89584,-105.8,0.882,0.289,0.1193,-0.1790,-0.1790,-0.1808,0.000,47.1,39.5,18.94,0.107,2.08,-0.15,0
2.578,-5.88795,-103.0,0.858,0.274,0.1435,-0.2153,-0.2153,-0.2305,0.000,47.1,39.5,18.94,0.107,2.08,-0.15,0
2.605,-5.88014,-100.2,0.835,0.313,0.1741,-0.2612,-0.2612,-0.2713,0.000,47.1,39.5,18.94,0.107,2.08,-0.15,0
2.632,-5.87275,-97.5,0.813,0.302,0.2092,-0.3138,-0.3138,-0.3306,0.000,47.1,39.5,18.94,0.107,2.08,-0.15,0
2.659,-5.86431,-94.5,0.787,0.333,0.2565,-0.3848,-0.3848,-0.3988,0.000,47.1,39.5,18.89,0.474,8.90,-0.76,0
2.691,-5.85403,-90.8,0.757,0.315,0.3247,-0.4848,-0.4870,-0.5049,0.000,47.1,39.5,18.89,0.474,8.90,-0.76,0
2.717,-5.84582,-87.8,0.732,0.290,0.3873,-0.5810,-0.5810,-0.6191,0.000,47.1,39.5,18.89,0.474,8.90,-0.76,0
2.744,-5.83743,-84.8,0.707,0.296,0.4629,-0.6810,-0.6943,-0.7168,0.000,47.1,39.5,18.89,0.474,8.90,-0.76,0
2.770,-5.82929,-81.9,0.682,0.298,0.5481,-0.7810,-0.8221,-0.8094,0.000,47.1,39.5,18.89,0.474,8.90,-0.76,0
2.797,-5.82110,-78.9,0.658,0.299,0.6342,-0.8810,-0.9512,-0.9106,0.000,47.1,39.5,18.89,0.474,8.90,-0.76,0
2.823,-5.81335,-76.1,0.635,0.275,0.7051,-0.9810,-1.0576,-1.0084,0.000,47.1,39.5,18.89,0.474,8.90,-0.76,0
2.850,-5.80615,-73.5,0.613,0.257,0.7612,-1.0810,-1.1418,-1.0964,0.000,47.1,39.5,18.89,0.474,8.90,-0.76,0
2.877,-5.79908,-71.0,0.592,0.253,0.8107,-1.1810,-1.2161,-1.2073,0.000,47.1,39.5,18.89,0.474,8.90,-0.76,0
2.903,-5.79213,-68.5,0.571,0.248,0.8542,-1.2810,-1.2813,-1.3093,0.000,47.1,39.5,18.89,0.474,8.90,-0.76,0
2.930,-5.78567,-66.2,0.551,0.227,0.8898,-1.3347,-1.3347,-1.3556,0.000,47.1,39.5,18.49,3.466,63.97,-1.97,0
2.962,-5.77811,-63.5,0.529,0.245,0.9258,-1.3887,-1.3887,-1.4061,0.000,47.1,39.5,18.49,3.466,63.97,-1.97,0
2.988,-5.77147,-61.1,0.509,0.242,0.9523,-1.4284,-1.4284,-1.4449,0.000,47.1,39.5,18.49,3.466,63.97,-1.97,0
3.015,-5.76501,-58.7,0.490,0.240,0.9734,-1.4601,-1.4601,-1.4715,0.000,47.1,39.5,18.49,3.466,63.97,-1.97,0
3.042,-5.75828,-56.3,0.469,0.257,0.9906,-1.4859,-1.4859,-1.4947,0.000,47.1,39.5,18.49,3.466,63.97,-1.97,0
3.068,-5.75100,-53.7,0.447,0.278,1.0000,-1.5000,-1.5000,-1.4994,0.000,47.1,39.5,18.49,3.466,63.97,-1.97,0
3.095,-5.74348,-51.0,0.425,0.254,1.0000,-1.5000,-1.5000,-1.4968,0.000,47.1,39.5,18.49,3.466,63.97,-1.97,0
3.122,-5.73512,-48.0,0.400,0.339,1.0000,-1.5000,-1.5000,-1.4945,0.000,47.1,39.5,18.49,3.466,63.97,-1.97,0
3.149,-5.72593,-44.7,0.372,0.354,1.0000,-1.5000,-1.5000,-1.4973,0.000,47.1,39.5,18.49,3.466,63.97,-1.97,0
3.176,-5.71704,-41.5,0.346,0.296,0.9881,-1.4822,-1.4822,-1.4844,0.000,47.1,39.5,18.49,3.466,63.97,-1.97,0
3.202,-5.70997,-38.9,0.324,0.278,0.9691,-1.4536,-1.4536,-1.4485,0.000,47.1,39.5,18.39,3.912,71.77,-2.31,0
3.235,-5.70179,-36.0,0.300,0.238,0.9403,-1.4104,-1.4104,-1.4049,0.000,47.1,39.5,18.39,3.912,71.77,-2.31,0
3.261,-5.69604,-33.9,0.283,0.222,0.9157,-1.3735,-1.3735,-1.3576,0.000,47.1,39.5,18.39,3.912,71.77,-2.31,0
3.286,-5.69075,-32.0,0.267,0.204,0.8899,-1.3348,-1.3348,-1.3280,0.000,47.1,39.5,18.39,3.912,71.77,-2.31,0
3.312,-5.68572,-30.2,0.252,0.192,0.8625,-1.2938,-1.2938,-1.2718,0.000,47.1,39.5,18.39,3.912,71.77,-2.31,0
3.338,-5.68091,-28.5,0.237,0.187,0.8338,-1.2506,-1.2506,-1.2310,0.000,47.1,39.5,18.39,3.912,71.77,-2.31,0
3.365,-5.67647,-26.9,0.224,0.166,0.8050,-1.2074,-1.2074,-1.1962,0.000,47.1,39.5,18.39,3.912,71.77,-2.31,0
3.392,-5.67154,-25.1,0.209,0.195,0.7705,-1.1558,-1.1558,-1.1397,0.000,47.1,39.5,18.39,3.912,71.77,-2.31,0
3.418,-5.66624,-23.2,0.193,0.191,0.7305,-1.0957,-1.0957,-1.0848,0.000,47.1,39.5,18.39,3.912,71.77,-2.31,0
3.445,-5.66116,-21.4,0.178,0.195,0.6891,-1.0337,-1.0337,-1.0167,0.000,47.1,39.5,18.39,3.912,71.77,-2.31,0
3.472,-5.65599,-19.5,0.162,0.216,0.6409,-0.9613,-0.9613,-0.9432,0.000,47.1,39.6,18.64,2.064,38.65,-1.43,0
3.504,-5.64933,-17.1,0.142,0.192,0.5718,-0.8613,-0.8576,-0.8387,0.000,47.1,39.6,18.64,2.064,38.65,-1.43,0
3.530,-5.64416,-15.2,0.127,0.212,0.5165,-0.7747,-0.7747,-0.7534,0.000,47.1,39.6,18.64,2.064,38.65,-1.43,0
3.557,-5.63796,-13.0,0.108,0.253,0.4527,-0.6791,-0.6791,-0.6505,0.000,47.1,39.6,18.64,2.064,38.65,-1.43,0
3.584,-5.63133,-10.6,0.088,0.274,0.3932,-0.5898,-0.5898,-0.5584,0.000,47.1,39.6,18.64,2.064,38.65,-1.43,0
3.611,-5.62536,-8.5,0.071,0.215,0.3446,-0.5169,-0.5169,-0.4899,0.000,47.1,39.6,18.64,2.064,38.65,-1.43,0
3.637,-5.62084,-6.8,0.057,0.147,0.3093,-0.4640,-0.4640,-0.4442,0.000,47.1,39.6,18.64,2.064,38.65,-1.43,0
3.664,-5.61901,-6.2,0.051,0.070,0.2957,-0.4435,-0.4435,-0.4357,0.000,47.1,39.6,18.64,2.064,38.65,-1.43,0
3.691,-5.61656,-5.3,0.044,0.089,0.2782,-0.4173,-0.4173,-0.4050,0.000,47.1,39.6,18.64,2.064,38.65,-1.43,0
3.718,-5.61421,-4.5,0.037,0.125,0.2624,-0.3936,-0.3936,-0.3872,0.000,47.1,39.6,18.64,2.064,38.65,-1.43,0
3.745,-5.60875,-2.5,0.021,0.229,0.2300,-0.3450,-0.3450,-0.3305,0.000,47.1,39.7,18.89,0.356,6.83,-0.47,0
3.777,-5.60197,-0.0,0.000,0.204,0.2004,-0.3006,-0.3006,-0.2967,0.000,47.1,39.7,18.89,0.356,6.83,-0.47,0
3.803,-5.59661,1.9,0.016,0.296,0.2215,-0.3322,-0.3322,-0.3392,0.000,47.1,39.7,18.89,0.356,6.83,-0.47,0
3.830,-5.58931,4.5,0.038,0.179,0.2635,-0.3953,-0.3953,-0.4197,0.000,47.1,39.7,18.89,0.356,6.83,-0.47,0
3.857,-5.58665,5.5,0.046,0.053,0.2815,-0.4223,-0.4223,-0.4293,0.000,47.1,39.7,18.89,0.356,6.83,-0.47,0
3.884,-5.58581,5.8,0.048,0.016,0.2875,-0.4312,-0.4312,-0.4313,0.000,47.1,39.7,18.89,0.356,6.83,-0.47,0
3.910,-5.58511,6.0,0.050,0.032,0.2926,-0.4388,-0.4388,-0.4382,0.000,47.1,39.7,18.89,0.356,6.83,-0.47,0
3.937,-5.58403,6.4,0.053,0.031,0.3004,-0.4506,-0.4506,-0.4534,0.000,47.1,39.7,18.89,0.356,6.83,-0.47,0
3.964,-5.58288,6.8,0.057,0.033,0.3091,-0.4636,-0.4636,-0.4707,0.000,47.1,39.7,18.89,0.356,6.83,-0.47,0
3.990,-5.58233,7.0,0.059,0.014,0.3133,-0.4699,-0.4699,-0.4783,0.000,47.1,39.7,18.89,0.356,6.83,-0.47,0
4.017,-5.58209,7.1,0.059,0.006,0.3151,-0.4726,-0.4726,-0.4728,0.000,47.1,39.7,18.87,0.620,11.62,-0.02,0
4.049,-5.58196,7.2,0.060,0.012,0.3161,-0.4742,-0.4742,-0.4784,0.000,47.1,39.7,18.87,0.620,11.62,-0.02,0
4.076,-5.58197,7.2,0.060,-0.002,0.3160,-0.4740,-0.4740,-0.4767,0.000,47.1,39.7,18.87,0.620,11.62,-0.02,0
4.102,-5.58197,7.2,0.060,0.000,0.3160,-0.4740,-0.4740,-0.4710,0.000,47.1,39.7,18.87,0.620,11.62,-0.02,0
4.129,-5.58203,7.1,0.059,-0.005,0.3155,-0.4733,-0.4733,-0.4716,0.000,47.1,39.7,18.87,0.620,11.62,-0.02,0
4.156,-5.58242,7.0,0.058,-0.032,0.3126,-0.4689,-0.4689,-0.4694,0.000,47.1,39.7,18.87,0.620,11.62,-0.02,0
4.183,-5.58386,6.5,0.054,-0.072,0.3017,-0.4526,-0.4526,-0.4455,0.000,47.1,39.7,18.87,0.620,11.62,-0.02,0
4.210,-5.58616,5.6,0.047,-0.093,0.2850,-0.4276,-0.4276,-0.4235,0.000,47.1,39.7,18.87,0.620,11.62,-0.02,0
4.239,-5.58930,4.5,0.038,-0.148,0.2636,-0.3953,-0.3953,-0.3861,0.000,47.1,39.7,18.87,0.620,11.62,-0.02,0
4.266,-5.59415,2.8,0.023,-0.216,0.2342,-0.3513,-0.3513,-0.3392,0.000,47.1,39.7,18.87,0.620,11.62,-0.02,0
4.293,-5.60037,0.5,0.004,-0.256,0.2052,-0.3078,-0.3078,-0.2932,0.000,47.2,39.8,18.91,0.283,5.43,0.54,0
4.324,-5.60961,-2.8,0.023,-0.312,0.2346,-0.3519,-0.3519,-0.3616,0.000,47.2,39.8,18.91,0.283,5.43,0.54,0
4.351,-5.61756,-5.7,0.047,-0.297,0.2853,-0.4279,-0.4279,-0.4447,0.000,47.2,39.8,18.91,0.283,5.43,0.54,0
4.378,-5.62510,-8.4,0.070,-0.263,0.3425,-0.5138,-0.5138,-0.5433,0.000,47.2,39.8,18.91,0.283,5.43,0.54,0
4.405,-5.63192,-10.8,0.090,-0.245,0.3982,-0.5972,-0.5972,-0.6231,0.000,47.2,39.8,18.91,0.283,5.43,0.54,0
4.431,-5.63859,-13.2,0.110,-0.251,0.4589,-0.6884,-0.6884,-0.7142,0.000,47.2,39.8,18.91,0.283,5.43,0.54,0
4.458,-5.64518,-15.6,0.130,-0.242,0.5274,-0.7884,-0.7910,-0.8068,0.000,47.2,39.8,18.91,0.283,5.43,0.54,0
4.485,-5.65150,-17.9,0.149,-0.226,0.5948,-0.8884,-0.8922,-0.9099,0.000,47.2,39.8,18.91,0.283,5.43,0.54,0
4.512,-5.65726,-19.9,0.166,-0.234,0.6533,-0.9799,-0.9799,-0.9995,0.000,47.2,39.8,18.91,0.283,5.43,0.54,0
4.539,-5.66385,-22.3,0.186,-0.255,0.7115,-1.0672,-1.0672,-1.0916,0.000,47.2,39.8,18.91,0.283,5.43,0.54,0
4.566,-5.67078,-24.8,0.207,-0.271,0.7649,-1.1474,-1.1474,-1.1720,0.000,47.2,39.8,18.61,2.554,47.29,1.96,0
4.598,-5.67972,-28.0,0.234,-0.272,0.8262,-1.2394,-1.2394,-1.2747,0.000,47.2,39.8,18.61,2.554,47.29,1.96,0
4.625,-5.68720,-30.7,0.256,-0.293,0.8708,-1.3063,-1.3063,-1.3285,0.000,47.2,39.8,18.61,2.554,47.29,1.96,0
4.652,-5.69513,-33.6,0.280,-0.305,0.9115,-1.3672,-1.3672,-1.3838,0.000,47.2,39.8,18.61,2.554,47.29,1.96,0
4.678,-5.70378,-36.7,0.306,-0.332,0.9480,-1.4220,-1.4220,-1.4374,0.000,47.2,39.8,18.61,2.554,47.29,1.96,0
4.705,-5.71239,-39.8,0.332,-0.328,0.9762,-1.4643,-1.4643,-1.4757,0.000,47.2,39.8,18.61,2.554,47.29,1.96,0
4.732,-5.72159,-43.1,0.359,-0.332,0.9975,-1.4962,-1.4962,-1.5003,0.000,47.2,39.8,18.61,2.554,47.29,1.96,0
4.758,-5.73064,-46.4,0.386,-0.361,1.0000,-1.5000,-1.5000,-1.5016,0.000,47.2,39.8,18.61,2.554,47.29,1.96,0
4.785,-5.74012,-49.8,0.415,-0.349,1.0000,-1.5000,-1.5000,-1.5009,0.000,47.2,39.8,18.61,2.554,47.29,1.96,0
4.811,-5.74934,-53.1,0.442,-0.349,1.0000,-1.5000,-1.5000,-1.5035,0.000,47.2,39.8,18.61,2.554,47.29,1.96,0
