time_s,pos_turns,pos_deg,normalized,velocity_turns_s,curve_multiplier,commanded_torque_Nm,desired_torque_Nm,torque_estimate_Nm,input_iq_A,effective_current_lim_A,motor_temp_C,fet_temp_C,vbus_V,ibus_A,power_elec_W,power_mech_W,power_loss_W,active_errors
0.791,-0.58567,-210.8,0.000,-0.006,0.8000,-1.4400,-1.4400,-1.4365,0.000,60.000,28.1,29.8,17.77,2.750,48.64,0.04,48.74,0
0.818,-0.58546,-210.8,0.000,-0.022,0.8000,-1.4400,-1.4400,-1.4371,0.000,60.000,28.1,29.8,17.77,2.749,48.91,0.12,48.70,0
0.848,-0.58605,-211.0,0.000,-0.017,0.8000,-1.4400,-1.4400,-1.4467,0.000,60.000,28.1,29.8,17.77,2.731,48.66,0.04,48.68,0
0.877,-0.58598,-211.0,0.000,0.016,0.8000,-1.4400,-1.4400,-1.4420,0.000,60.000,28.1,29.8,17.77,2.729,48.40,-0.03,48.71,0
0.906,-0.58584,-210.9,0.000,0.006,0.8000,-1.4400,-1.4400,-1.4400,0.000,60.000,28.1,29.8,17.76,2.744,48.50,-0.06,48.69,0
0.937,-0.58569,-210.8,0.000,0.001,0.8000,-1.4400,-1.4400,-1.4384,0.000,60.000,28.1,29.8,17.77,2.738,48.77,-0.04,48.73,0
0.967,-0.58544,-210.8,0.000,0.023,0.8000,-1.4400,-1.4400,-1.4360,0.000,60.000,28.1,29.8,17.77,2.745,48.82,-0.35,48.97,0
0.993,-0.58508,-210.6,0.000,0.002,0.8000,-1.4400,-1.4400,-1.4384,0.000,60.000,28.1,29.9,17.77,2.766,49.20,-0.00,49.21,0
1.024,-0.58508,-210.6,0.000,-0.000,0.8000,-1.4400,-1.4400,-1.4357,0.000,60.000,28.2,29.9,17.78,2.769,49.29,-0.00,49.20,0
1.053,-0.58518,-210.7,0.000,-0.007,0.8000,-1.4400,-1.4400,-1.4360,0.000,60.000,28.2,29.9,17.77,2.762,49.11,0.04,48.91,0
1.082,-0.58514,-210.7,0.000,0.009,0.8000,-1.4400,-1.4400,-1.4390,0.000,60.000,28.2,29.9,17.76,2.762,49.05,-0.15,49.28,0
1.109,-0.58541,-210.7,0.000,-0.018,0.8000,-1.4400,-1.4400,-1.4363,0.000,60.000,28.2,29.9,17.77,2.741,48.91,0.22,48.68,0
1.134,-0.58633,-211.1,0.000,-0.029,0.8000,-1.4400,-1.4400,-1.4461,0.000,60.000,28.2,29.9,17.76,2.721,48.59,0.25,48.31,0
1.162,-0.58685,-211.3,0.000,-0.010,0.8000,-1.4400,-1.4400,-1.4469,0.000,60.000,28.2,29.9,17.77,2.721,48.04,-0.11,48.25,0
1.192,-0.58716,-211.4,0.000,-0.004,0.8000,-1.4400,-1.4400,-1.4407,0.000,60.000,28.2,30.0,17.77,2.703,48.18,0.19,47.93,0
1.218,-0.58760,-211.5,0.000,-0.019,0.8000,-1.4400,-1.4400,-1.4409,0.000,60.000,28.2,30.0,17.77,2.679,47.75,0.10,47.76,0
1.244,-0.58764,-211.6,0.000,0.006,0.8000,-1.4400,-1.4400,-1.4368,0.000,60.000,28.2,30.0,17.77,2.679,47.62,-0.01,47.64,0
1.274,-0.58756,-211.5,0.000,0.018,0.8000,-1.4400,-1.4400,-1.4407,0.000,60.000,28.2,30.0,17.77,2.685,47.78,-0.16,47.69,0
1.303,-0.58653,-211.2,0.000,0.049,0.8000,-1.4400,-1.4400,-1.4432,0.000,60.000,28.2,30.0,17.78,2.714,48.07,-0.40,48.64,0
1.332,-0.58532,-210.7,0.000,0.031,0.8000,-1.4400,-1.4400,-1.4377,0.000,60.000,28.2,30.0,17.77,2.756,48.94,-0.29,49.09,0
1.362,-0.58403,-210.3,0.000,0.060,0.8000,-1.4400,-1.4400,-1.4394,0.000,60.000,28.2,30.1,17.77,2.793,49.63,-0.65,50.01,0
1.391,-0.58096,-209.1,0.000,0.132,0.8000,-1.4400,-1.4400,-1.4397,0.000,60.000,28.2,30.1,17.77,2.882,51.06,-1.22,52.26,0
1.419,-0.57769,-208.0,0.000,0.089,0.8000,-1.4400,-1.4400,-1.4406,0.000,60.000,28.2,30.1,17.75,3.062,54.96,-0.35,55.24,0
1.491,-0.57397,-206.6,0.000,0.001,0.8000,-1.4400,-1.4400,-1.4474,0.000,60.000,28.2,30.1,17.72,3.112,55.24,-0.03,55.28,0
1.521,-0.57491,-207.0,0.000,-0.036,0.8000,-1.4400,-1.4400,-1.4406,0.000,60.000,28.2,30.2,17.73,3.113,55.16,0.41,54.62,0
1.545,-0.57508,-207.0,0.000,0.018,0.8000,-1.4400,-1.4400,-1.4392,0.000,60.000,28.2,30.2,17.73,3.097,54.68,-0.20,54.87,0
1.570,-0.57427,-206.7,0.000,0.020,0.8000,-1.4400,-1.4400,-1.4456,0.000,60.000,28.3,30.2,17.72,3.107,55.10,-0.20,55.32,0
1.599,-0.57325,-206.4,0.000,0.057,0.8000,-1.4400,-1.4400,-1.4343,0.000,60.000,28.3,30.2,17.73,3.132,55.49,-0.44,55.64,0
1.628,-0.57159,-205.8,0.003,0.056,0.8000,-1.4400,-1.4400,-1.4407,0.000,60.000,28.3,30.2,17.72,3.167,56.17,-0.56,56.55,0
1.657,-0.56935,-205.0,0.010,0.083,0.8000,-1.4400,-1.4400,-1.4453,0.000,60.000,28.3,30.3,17.71,3.207,56.66,-0.75,57.71,0
1.686,-0.56690,-204.1,0.017,0.097,0.8000,-1.4400,-1.4400,-1.4366,0.000,60.000,28.3,30.3,17.71,3.241,57.33,-0.91,58.25,0
1.711,-0.56405,-203.1,0.026,0.138,0.8000,-1.4400,-1.4400,-1.4378,0.000,60.000,28.3,30.3,17.70,3.243,57.21,-1.30,58.77,0
1.741,-0.55892,-201.2,0.041,0.183,0.8000,-1.4400,-1.4400,-1.4317,0.000,60.000,28.3,30.3,17.68,3.370,59.58,-1.69,61.29,0
1.767,-0.55384,-199.4,0.057,0.198,0.8000,-1.4400,-1.4400,-1.4566,0.000,60.000,28.3,30.3,17.68,3.398,60.08,-1.82,61.92,0
1.793,-0.54858,-197.5,0.072,0.202,0.8000,-1.4400,-1.4400,-1.4385,0.000,60.000,28.3,30.4,17.69,3.312,58.75,-1.69,60.25,0
1.822,-0.54331,-195.6,0.088,0.181,0.8000,-1.4400,-1.4400,-1.4448,0.000,60.000,28.3,30.4,17.71,3.108,55.33,-1.57,56.89,0
1.851,-0.53873,-193.9,0.102,0.141,0.8000,-1.4400,-1.4400,-1.4404,0.000,60.000,28.3,30.4,17.71,2.980,52.75,-1.34,54.12,0
1.877,-0.53486,-192.5,0.114,0.153,0.8000,-1.4400,-1.4400,-1.4332,0.000,60.000,28.3,30.4,17.72,2.921,51.49,-1.42,52.81,0
1.906,-0.53069,-191.0,0.126,0.130,0.8000,-1.4400,-1.4400,-1.4438,0.000,60.000,28.4,30.4,17.75,2.837,50.45,-1.21,51.65,0
1.936,-0.52733,-189.8,0.136,0.095,0.8000,-1.4400,-1.4400,-1.4417,0.000,60.000,28.4,30.5,17.74,2.797,49.64,-0.84,50.53,0
1.965,-0.52494,-189.0,0.143,0.054,0.8000,-1.4400,-1.4400,-1.4399,0.000,60.000,28.4,30.5,17.75,2.767,49.15,-0.45,49.46,0
1.993,-0.52415,-188.7,0.146,0.012,0.8000,-1.4400,-1.4400,-1.4419,0.000,60.000,28.4,30.5,17.75,2.763,48.88,-0.07,49.10,0
2.024,-0.52402,-188.6,0.146,-0.000,0.8000,-1.4400,-1.4400,-1.4412,0.000,60.000,28.4,30.5,17.75,2.763,49.07,0.05,48.99,0
2.053,-0.52436,-188.8,0.145,-0.029,0.8000,-1.4400,-1.4400,-1.4458,0.000,60.000,28.4,30.5,17.76,2.786,49.44,0.33,49.08,0
2.083,-0.52637,-189.5,0.139,-0.103,0.8000,-1.4400,-1.4400,-1.4395,0.000,60.000,28.4,30.6,17.74,2.833,50.28,1.04,49.31,0
2.110,-0.53003,-190.8,0.128,-0.136,0.8000,-1.4400,-1.4400,-1.4323,0.000,60.000,28.4,30.6,17.74,2.897,51.44,1.29,50.33,0
2.139,-0.53432,-192.4,0.115,-0.152,0.8000,-1.4400,-1.4400,-1.4416,0.000,60.000,28.4,30.6,17.73,2.985,53.10,1.40,51.70,0
2.169,-0.53924,-194.1,0.100,-0.181,0.8000,-1.4400,-1.4400,-1.4432,0.000,60.000,28.5,30.6,17.70,3.075,54.58,1.45,53.10,0
2.193,-0.54313,-195.5,0.089,-0.149,0.8000,-1.4400,-1.4400,-1.4410,0.000,60.000,28.5,30.7,17.70,3.227,56.99,1.37,55.73,0
2.223,-0.54723,-197.0,0.076,-0.129,0.8000,-1.4400,-1.4400,-1.4381,0.000,60.000,28.5,30.7,17.69,3.375,59.84,1.14,58.78,0
2.252,-0.55094,-198.3,0.065,-0.121,0.8000,-1.4400,-1.4400,-1.4415,0.000,60.000,28.5,30.7,17.68,3.450,60.90,1.05,60.03,0
2.277,-0.55361,-199.3,0.057,-0.092,0.8000,-1.4400,-1.4400,-1.4480,0.000,60.000,28.5,30.7,17.68,3.472,61.41,0.80,60.45,0
2.307,-0.55571,-200.1,0.051,-0.063,0.8000,-1.4400,-1.4400,-1.4341,0.000,60.000,28.5,30.7,17.67,3.470,61.30,0.61,60.81,0
2.334,-0.55767,-200.8,0.045,-0.065,0.8000,-1.4400,-1.4400,-1.4416,0.000,60.000,28.5,30.8,17.67,3.455,60.98,0.61,60.19,0
2.360,-0.55903,-201.3,0.041,-0.046,0.8000,-1.4400,-1.4400,-1.4401,0.000,60.000,28.5,30.8,17.67,3.440,60.74,0.37,60.56,0
2.390,-0.56044,-201.8,0.037,-0.047,0.8000,-1.4400,-1.4400,-1.4413,0.000,60.000,28.6,30.8,17.67,3.418,60.33,0.39,60.05,0
2.420,-0.56141,-202.1,0.034,-0.024,0.8000,-1.4400,-1.4400,-1.4317,0.000,60.000,28.6,30.8,17.67,3.373,59.53,0.23,59.21,0
2.450,-0.56232,-202.4,0.031,-0.040,0.8000,-1.4400,-1.4400,-1.4441,0.000,60.000,28.6,30.8,17.68,3.354,59.08,0.32,59.07,0
2.477,-0.56286,-202.6,0.030,-0.011,0.8000,-1.4400,-1.4400,-1.4391,0.000,60.000,28.6,30.9,17.68,3.339,58.76,0.12,58.83,0
2.507,-0.56331,-202.8,0.028,-0.026,0.8000,-1.4400,-1.4400,-1.4384,0.000,60.000,28.6,30.9,17.68,3.325,58.83,0.21,58.45,0
2.538,-0.56471,-203.3,0.024,-0.067,0.8000,-1.4400,-1.4400,-1.4365,0.000,60.000,28.6,30.9,17.68,3.316,58.35,0.71,57.74,0
2.570,-0.56842,-204.6,0.013,-0.170,0.8000,-1.4400,-1.4400,-1.4363,0.000,60.000,28.7,30.9,17.68,3.305,58.17,1.74,56.38,0
2.602,-0.57323,-206.4,0.000,-0.056,0.8000,-1.4400,-1.4400,-1.4400,0.000,60.000,28.7,31.0,17.69,3.162,55.98,0.46,55.47,0
2.634,-0.57547,-207.2,0.000,-0.112,0.8000,-1.4400,-1.4400,-1.4406,0.000,60.000,28.7,31.0,17.71,3.128,55.21,1.17,53.87,0
2.660,-0.57947,-208.6,0.000,-0.163,0.8000,-1.4400,-1.4400,-1.4378,0.000,60.000,28.7,31.0,17.72,2.995,53.14,1.45,51.55,0
2.690,-0.58366,-210.1,0.000,-0.132,0.8000,-1.4400,-1.4400,-1.4402,0.000,60.000,28.7,31.0,17.73,2.857,50.39,1.19,49.27,0
2.718,-0.58711,-211.4,0.000,-0.145,0.8000,-1.4400,-1.4400,-1.4418,0.000,60.000,28.7,31.0,17.74,2.733,48.53,1.22,47.36,0
2.749,-0.59132,-212.9,0.000,-0.126,0.8000,-1.4400,-1.4400,-1.4437,0.000,60.000,28.8,31.1,17.75,2.738,48.78,1.14,47.76,0
2.777,-0.59446,-214.0,0.000,-0.099,0.8000,-1.4400,-1.4400,-1.4350,0.000,60.000,28.8,31.1,17.74,2.765,48.99,0.90,48.45,0
2.809,-0.59577,-214.5,0.000,-0.003,0.8000,-1.4400,-1.4400,-1.4363,0.000,60.000,28.8,31.1,17.75,2.767,49.08,0.02,48.90,0
2.841,-0.59581,-214.5,0.000,-0.011,0.8000,-1.4400,-1.4400,-1.4447,0.000,60.000,28.8,31.1,17.74,2.771,49.14,0.05,49.10,0
2.871,-0.59720,-215.0,0.000,-0.073,0.8000,-1.4400,-1.4400,-1.4451,0.000,60.000,28.8,31.2,17.75,2.805,49.72,0.71,49.13,0
2.901,-0.59899,-215.6,0.000,-0.048,0.8000,-1.4400,-1.4400,-1.4405,0.000,60.000,28.8,31.2,17.74,2.839,50.23,0.44,49.84,0
2.932,-0.60046,-216.2,0.000,-0.044,0.8000,-1.4400,-1.4400,-1.4454,0.000,60.000,28.8,31.2,17.74,2.877,50.72,0.47,50.33,0
2.960,-0.60173,-216.6,0.000,-0.040,0.8000,-1.4400,-1.4400,-1.4426,0.000,60.000,28.8,31.2,17.73,2.877,51.15,0.30,50.81,0
2.992,-0.60309,-217.1,0.000,-0.049,0.8000,-1.4400,-1.4400,-1.4382,0.000,60.000,28.9,31.2,17.73,2.914,51.66,0.54,51.27,0
3.019,-0.60495,-217.8,0.000,-0.096,0.8000,-1.4400,-1.4400,-1.4349,0.000,60.000,28.9,31.3,17.73,2.943,52.32,0.88,51.35,0
3.044,-0.60816,-218.9,0.000,-0.146,0.8000,-1.4400,-1.4400,-1.4409,0.000,60.000,28.9,31.3,17.71,3.024,53.65,1.50,51.90,0
3.075,-0.61381,-221.0,0.000,-0.209,0.8000,-1.4400,-1.4400,-1.4384,0.000,60.000,28.9,31.3,17.69,3.179,56.40,1.95,54.71,0
3.105,-0.61992,-223.2,0.000,-0.188,0.8000,-1.4400,-1.4400,-1.4438,0.000,60.000,28.9,31.3,17.67,3.399,60.28,1.62,58.50,0
3.136,-0.62474,-224.9,0.000,-0.121,0.8000,-1.4400,-1.4400,-1.4411,0.000,60.000,28.9,31.3,17.67,3.450,60.92,0.95,60.04,0
3.166,-0.62659,-225.6,0.000,-0.014,0.8000,-1.4400,-1.4400,-1.4404,0.000,60.000,28.9,31.4,17.66,3.421,60.64,0.04,60.74,0
3.194,-0.62587,-225.3,0.000,0.042,0.8000,-1.4400,-1.4400,-1.4352,0.000,60.000,29.0,31.4,17.67,3.415,60.52,-0.43,60.98,0
3.226,-0.62440,-224.8,0.000,0.045,0.8000,-1.4400,-1.4400,-1.4327,0.000,60.000,29.0,31.4,17.66,3.417,60.42,-0.38,60.64,0
3.254,-0.62366,-224.5,0.000,0.010,0.8000,-1.4400,-1.4400,-1.4410,0.000,60.000,29.0,31.4,17.65,3.425,60.35,-0.07,60.54,0
3.284,-0.62363,-224.5,0.000,-0.007,0.8000,-1.4400,-1.4400,-1.4379,0.000,60.000,29.0,31.5,17.66,3.432,60.47,0.04,60.43,0
3.311,-0.62360,-224.5,0.000,0.007,0.8000,-1.4400,-1.4400,-1.4431,0.000,60.000,29.0,31.5,17.66,3.411,60.35,-0.04,60.50,0
3.339,-0.62304,-224.3,0.000,0.047,0.8000,-1.4400,-1.4400,-1.4437,0.000,60.000,29.0,31.5,17.66,3.397,59.97,-0.42,60.39,0
3.371,-0.62106,-223.6,0.000,0.089,0.8000,-1.4400,-1.4400,-1.4449,0.000,60.000,29.1,31.5,17.66,3.343,59.12,-0.83,60.00,0
3.402,-0.61782,-222.4,0.000,0.126,0.8000,-1.4400,-1.4400,-1.4406,0.000,60.000,29.1,31.6,17.68,3.253,57.29,-1.11,58.37,0
3.432,-0.61314,-220.7,0.000,0.183,0.8000,-1.4400,-1.4400,-1.4343,0.000,60.000,29.1,31.6,17.69,3.062,53.81,-1.76,55.39,0
3.460,-0.60723,-218.6,0.000,0.236,0.8000,-1.4400,-1.4400,-1.4369,0.000,60.000,29.1,31.6,17.71,2.904,51.41,-2.12,53.57,0
3.490,-0.59941,-215.8,0.000,0.280,0.8000,-1.4400,-1.4400,-1.4480,0.000,60.000,29.1,31.6,17.73,2.770,48.80,-2.65,51.47,0
3.520,-0.59027,-212.5,0.000,0.326,0.8000,-1.4400,-1.4400,-1.4471,0.000,60.000,29.1,31.7,17.74,2.641,46.83,-2.86,49.87,0
3.550,-0.58012,-208.8,0.000,0.352,0.8000,-1.4400,-1.4400,-1.4413,0.000,60.000,29.2,31.7,17.73,2.906,51.80,-3.06,54.99,0
3.577,-0.57081,-205.5,0.006,0.347,0.8000,-1.4400,-1.4400,-1.4495,0.000,60.000,29.2,31.7,17.71,3.171,56.20,-3.01,59.38,0
3.611,-0.56042,-201.7,0.037,0.298,0.8000,-1.4400,-1.4400,-1.4330,0.000,60.000,29.2,31.7,17.68,3.350,59.34,-2.67,61.90,0
3.642,-0.55117,-198.4,0.065,0.292,0.8000,-1.4400,-1.4400,-1.4426,0.000,60.000,29.2,31.8,17.68,3.373,59.54,-2.67,62.27,0
3.672,-0.54267,-195.4,0.090,0.278,0.8000,-1.4400,-1.4400,-1.4461,0.000,60.000,29.2,31.8,17.69,3.103,54.47,-2.43,56.86,0
3.702,-0.53547,-192.8,0.112,0.219,0.8000,-1.4400,-1.4400,-1.4424,0.000,60.000,29.2,31.8,17.70,2.921,51.86,-2.01,53.69,0
3.727,-0.53015,-190.9,0.128,0.205,0.8000,-1.4400,-1.4400,-1.4372,0.000,60.000,29.2,31.8,17.72,2.832,50.20,-1.79,51.97,0
3.756,-0.52416,-188.7,0.146,0.210,0.8000,-1.4400,-1.4400,-1.4460,0.000,60.000,29.3,31.9,17.73,2.733,48.52,-2.01,50.22,0
3.784,-0.51771,-186.4,0.165,0.250,0.8000,-1.4400,-1.4400,-1.4407,0.000,60.000,29.3,31.9,17.75,2.656,47.08,-2.16,49.29,0
3.811,-0.51054,-183.8,0.186,0.298,0.8000,-1.4400,-1.4400,-1.4283,0.000,60.000,29.3,31.9,17.75,2.819,50.05,-2.73,52.97,0
3.840,-0.50097,-180.4,0.215,0.325,0.8000,-1.4400,-1.4400,-1.4276,0.000,60.000,29.3,31.9,17.72,3.084,54.58,-3.06,57.76,0
3.867,-0.49125,-176.8,0.244,0.391,0.8000,-1.4400,-1.4400,-1.4295,0.000,60.000,29.3,31.9,17.70,3.209,56.76,-3.59,60.63,0
3.897,-0.47927,-172.5,0.280,0.411,0.8000,-1.4400,-1.4400,-1.4451,0.000,60.000,29.3,32.0,17.68,3.292,58.04,-3.69,61.76,0
3.926,-0.46756,-168.3,0.315,0.394,0.8000,-1.4400,-1.4400,-1.4438,0.000,60.000,29.4,32.0,17.71,2.902,51.23,-3.71,54.89,0
3.957,-0.45459,-163.7,0.354,0.422,0.8000,-1.4400,-1.4400,-1.4427,0.000,60.000,29.4,32.0,17.74,2.690,47.81,-3.89,51.65,0
3.984,-0.44248,-159.3,0.391,0.463,0.8000,-1.4400,-1.4400,-1.4359,0.000,60.000,29.4,32.0,17.75,2.697,48.26,-4.20,52.90,0
4.015,-0.42880,-154.4,0.432,0.415,0.8000,-1.4400,-1.4400,-1.4329,0.000,60.000,29.4,32.1,17.72,3.129,55.70,-3.73,59.71,0
4.049,-0.41478,-149.3,0.474,0.419,0.8000,-1.4400,-1.4400,-1.4349,0.000,60.000,29.4,32.1,17.68,3.362,59.63,-3.75,63.42,0
4.074,-0.40445,-145.6,0.505,0.421,0.8000,-1.4400,-1.4400,-1.4438,0.000,60.000,29.4,32.1,17.69,3.195,56.07,-3.81,59.32,0
4.105,-0.39163,-141.0,0.543,0.376,0.8000,-1.4400,-1.4400,-1.4426,0.000,60.000,29.4,32.1,17.72,2.848,50.46,-3.17,53.44,0
4.139,-0.38009,-136.8,0.578,0.364,0.8000,-1.4400,-1.4400,-1.4477,0.000,60.000,29.5,32.1,17.73,2.674,47.39,-2.96,50.55,0
4.170,-0.37064,-133.4,0.606,0.288,0.8000,-1.4400,-1.4400,-1.4381,0.000,60.000,29.5,32.2,17.74,2.734,48.84,-2.61,51.62,0
4.205,-0.36044,-129.8,0.637,0.277,0.8000,-1.4400,-1.4400,-1.4357,0.000,60.000,29.5,32.2,17.72,3.042,54.03,-2.43,56.60,0
4.234,-0.35381,-127.4,0.657,0.189,0.8000,-1.4400,-1.4400,-1.4338,0.000,60.000,29.5,32.2,17.70,3.189,56.73,-1.69,58.35,0
4.262,-0.34910,-125.7,0.671,0.162,0.8000,-1.4400,-1.4400,-1.4300,0.000,60.000,29.5,32.2,17.68,3.250,57.70,-1.51,59.33,0
4.289,-0.34455,-124.0,0.684,0.171,0.8000,-1.4400,-1.4400,-1.4444,0.000,60.000,29.5,32.2,17.67,3.363,59.80,-1.46,61.48,0
4.321,-0.33957,-122.2,0.699,0.143,0.8000,-1.4400,-1.4400,-1.4403,0.000,60.000,29.6,32.3,17.66,3.405,60.22,-1.32,61.43,0
4.348,-0.33590,-120.9,0.710,0.141,0.8000,-1.4400,-1.4400,-1.4408,0.000,60.000,29.6,32.3,17.66,3.361,59.44,-1.20,60.49,0
4.376,-0.33208,-119.5,0.722,0.144,0.8000,-1.4400,-1.4400,-1.4481,0.000,60.000,29.6,32.3,17.67,3.250,57.31,-1.31,58.76,0
4.407,-0.32690,-117.7,0.737,0.188,0.8000,-1.4400,-1.4400,-1.4495,0.000,60.000,29.6,32.3,17.68,3.027,53.46,-1.81,55.11,0
4.437,-0.32011,-115.2,0.758,0.255,0.8000,-1.4400,-1.4400,-1.4421,0.000,60.000,29.6,32.3,17.71,2.879,51.06,-2.31,53.29,0
4.464,-0.31316,-112.7,0.779,0.255,0.8000,-1.4400,-1.4400,-1.4395,0.000,60.000,29.6,32.3,17.73,2.763,48.48,-2.32,50.68,0
4.502,-0.30428,-109.5,0.805,0.212,0.8000,-1.4400,-1.4400,-1.4374,0.000,60.000,29.7,32.4,17.74,2.678,47.27,-1.92,49.38,0
4.531,-0.29842,-107.4,0.823,0.186,0.8000,-1.4400,-1.4400,-1.4401,0.000,60.000,29.7,32.4,17.73,2.790,49.70,-1.67,51.36,0
4.559,-0.29292,-105.4,0.839,0.179,0.8000,-1.4400,-1.4400,-1.4361,0.000,60.000,29.7,32.4,17.72,2.998,53.30,-1.53,55.23,0
4.589,-0.28773,-103.6,0.855,0.138,0.8000,-1.4400,-1.4400,-1.4399,0.000,60.000,29.7,32.5,17.68,3.250,57.39,-1.22,58.72,0
4.663,-0.27816,-100.1,0.884,0.134,0.8000,-1.4400,-1.4400,-1.4370,0.000,60.000,29.8,32.5,17.67,3.290,58.02,-1.20,59.23,0
4.690,-0.27456,-98.8,0.894,0.129,0.8000,-1.4400,-1.4400,-1.4397,0.000,60.000,29.8,32.5,17.66,3.385,60.08,-1.05,61.34,0
4.721,-0.27146,-97.7,0.904,0.072,0.8000,-1.4400,-1.4400,-1.4353,0.000,60.000,29.8,32.5,17.66,3.467,61.07,-0.42,61.69,0
4.753,-0.27105,-97.6,0.905,-0.035,0.8000,-1.4400,-1.4400,-1.4383,0.000,60.000,29.8,32.5,17.65,3.484,61.66,0.56,60.94,0
