time_s,pos_turns,pos_deg,normalized,velocity_turns_s,curve_multiplier,commanded_torque_Nm,desired_torque_Nm,torque_estimate_Nm,input_iq_A,motor_temp_C,fet_temp_C,vbus_V,ibus_A,power_elec_W,power_mech_W,active_errors
1.655,-0.45988,44.1,0.367,0.145,1.0000,-1.1000,-1.1000,-1.1029,0.000,56.6,46.1,17.68,1.912,33.72,-0.93,0
1.680,-0.45629,45.4,0.378,0.138,1.0000,-1.1000,-1.1000,-1.0939,0.000,56.6,46.1,17.69,1.868,33.06,-1.01,0
1.705,-0.45271,46.7,0.389,0.140,1.0000,-1.1000,-1.1000,-1.1033,0.000,56.6,46.1,17.70,1.821,32.49,-0.96,0
1.730,-0.44922,47.9,0.399,0.141,1.0000,-1.1000,-1.1000,-1.0972,0.000,56.6,46.1,17.69,1.799,31.75,-0.97,0
1.755,-0.44550,49.3,0.411,0.154,1.0000,-1.1000,-1.1000,-1.1035,0.000,56.5,46.1,17.69,1.767,31.25,-1.08,0
1.781,-0.44147,50.7,0.423,0.161,1.0000,-1.1000,-1.1000,-1.0940,0.000,56.5,46.1,17.69,1.844,32.75,-1.17,0
1.806,-0.43725,52.2,0.435,0.168,1.0000,-1.1000,-1.1000,-1.0951,0.000,56.5,46.1,17.69,1.941,34.27,-1.17,0
1.831,-0.43292,53.8,0.448,0.169,1.0000,-1.1000,-1.1000,-1.1065,0.000,56.5,46.1,17.69,2.029,36.02,-1.19,0
1.857,-0.42845,55.4,0.462,0.176,0.9958,-1.0953,-1.0953,-1.0984,0.000,56.5,46.1,17.67,2.078,36.63,-1.22,0
1.884,-0.42354,57.2,0.476,0.173,0.9851,-1.0836,-1.0836,-1.0838,0.000,56.5,46.1,17.66,2.069,36.67,-1.27,0
1.910,-0.41883,58.9,0.491,0.180,0.9724,-1.0696,-1.0696,-1.0580,0.000,56.5,46.1,17.66,2.082,36.91,-1.27,0
1.935,-0.41420,60.5,0.504,0.179,0.9575,-1.0533,-1.0533,-1.0531,0.000,56.5,46.1,17.65,2.089,36.81,-1.22,0
1.960,-0.40969,62.2,0.518,0.179,0.9408,-1.0349,-1.0349,-1.0354,0.000,56.5,46.1,17.66,2.011,35.56,-1.21,0
1.985,-0.40522,63.8,0.531,0.180,0.9220,-1.0142,-1.0142,-1.0101,0.000,56.5,46.1,17.67,1.901,33.68,-1.22,0
2.009,-0.40076,65.4,0.545,0.180,0.9012,-0.9913,-0.9913,-0.9926,0.000,56.5,46.1,17.68,1.734,30.51,-1.16,0
2.034,-0.39653,66.9,0.557,0.157,0.8794,-0.9673,-0.9673,-0.9545,0.000,56.5,46.1,17.69,1.578,28.03,-1.06,0
2.059,-0.39274,68.3,0.569,0.141,0.8582,-0.9440,-0.9440,-0.9519,0.000,56.5,46.1,17.71,1.480,26.37,-0.94,0
2.084,-0.38907,69.6,0.580,0.141,0.8362,-0.9198,-0.9198,-0.9124,0.000,56.5,46.1,17.70,1.396,24.79,-0.91,0
2.109,-0.38556,70.8,0.590,0.126,0.8137,-0.8951,-0.8951,-0.8840,0.000,56.5,46.1,17.73,1.316,23.22,-0.85,0
2.134,-0.38221,72.0,0.600,0.125,0.7911,-0.8702,-0.8702,-0.8578,0.000,56.4,46.1,17.74,1.213,21.74,-0.79,0
2.159,-0.37899,73.2,0.610,0.129,0.7682,-0.8450,-0.8450,-0.8305,0.000,56.4,46.1,17.75,1.128,20.31,-0.76,0
2.186,-0.37551,74.5,0.620,0.132,0.7422,-0.8164,-0.8164,-0.8086,0.000,56.4,46.1,17.77,1.051,18.90,-0.79,0
2.213,-0.37185,75.8,0.631,0.143,0.7133,-0.7846,-0.7846,-0.7709,0.000,56.4,46.1,17.77,0.986,17.99,-0.83,0
2.239,-0.36767,77.3,0.644,0.157,0.6780,-0.7458,-0.7458,-0.7327,0.000,56.4,46.1,17.79,0.943,17.17,-0.89,0
2.266,-0.36313,78.9,0.658,0.166,0.6346,-0.6980,-0.6980,-0.6896,0.000,56.4,46.1,17.78,0.888,16.26,-0.82,0
2.295,-0.35811,80.7,0.673,0.174,0.5825,-0.6408,-0.6408,-0.6346,0.000,56.4,46.1,17.79,0.797,14.59,-0.79,0
2.323,-0.35277,82.6,0.689,0.188,0.5254,-0.5779,-0.5779,-0.5728,0.000,56.4,46.1,17.81,0.681,12.32,-0.79,0
2.353,-0.34700,84.7,0.706,0.198,0.4653,-0.5119,-0.5119,-0.4996,0.000,56.4,46.1,17.81,0.588,10.79,-0.66,0
2.383,-0.34124,86.8,0.723,0.178,0.4112,-0.4523,-0.4523,-0.4501,0.000,56.4,46.1,17.82,0.495,8.91,-0.50,0
2.414,-0.33589,88.7,0.739,0.161,0.3676,-0.4044,-0.4044,-0.3968,0.000,56.4,46.1,17.83,0.404,7.36,-0.45,0
2.445,-0.33098,90.5,0.754,0.156,0.3306,-0.3637,-0.3637,-0.3611,0.000,56.4,46.1,17.83,0.334,6.08,-0.41,0
2.473,-0.32658,92.1,0.767,0.149,0.2996,-0.3296,-0.3296,-0.3263,0.000,56.4,46.1,17.86,0.265,4.89,-0.36,0
2.503,-0.32207,93.7,0.781,0.147,0.2701,-0.2971,-0.2971,-0.2987,0.000,56.4,46.1,17.86,0.242,4.30,-0.35,0
2.533,-0.31766,95.3,0.794,0.139,0.2434,-0.2677,-0.2677,-0.2466,0.000,56.3,46.1,17.86,0.206,3.78,-0.28,0
2.564,-0.31346,96.8,0.807,0.125,0.2198,-0.2418,-0.2418,-0.2444,0.000,56.3,46.1,17.88,0.177,3.25,-0.25,0
2.594,-0.30967,98.2,0.818,0.114,0.2003,-0.2203,-0.2203,-0.2158,0.000,56.3,46.1,17.88,0.156,2.84,-0.19,0
2.623,-0.30636,99.4,0.828,0.104,0.1845,-0.2029,-0.2029,-0.2014,0.000,56.3,46.1,17.87,0.135,2.43,-0.16,0
2.653,-0.30336,100.4,0.837,0.082,0.1712,-0.1883,-0.1883,-0.1828,0.000,56.3,46.1,17.88,0.123,2.23,-0.11,0
2.684,-0.30133,101.2,0.843,0.052,0.1627,-0.1790,-0.1790,-0.1771,0.000,56.3,46.1,17.88,0.114,2.02,-0.05,0
2.715,-0.30078,101.4,0.845,-0.004,0.1605,-0.1766,-0.1766,-0.1736,0.000,56.3,46.1,17.87,0.112,2.05,0.00,0
2.744,-0.30122,101.2,0.843,-0.037,0.1623,-0.1785,-0.1785,-0.1801,0.000,56.3,46.1,17.89,0.118,2.07,0.05,0
2.773,-0.30284,100.6,0.839,-0.077,0.1690,-0.1859,-0.1859,-0.1877,0.000,56.3,46.1,17.86,0.124,2.27,0.10,0
2.802,-0.30539,99.7,0.831,-0.092,0.1801,-0.1981,-0.1981,-0.1991,0.000,56.3,46.1,17.87,0.145,2.45,0.14,0
2.831,-0.30848,98.6,0.822,-0.113,0.1945,-0.2139,-0.2139,-0.2188,0.000,56.3,46.1,17.87,0.164,2.93,0.17,0
2.859,-0.31172,97.4,0.812,-0.123,0.2107,-0.2317,-0.2317,-0.2425,0.000,56.3,46.1,17.87,0.186,3.29,0.18,0
2.886,-0.31512,96.2,0.802,-0.127,0.2289,-0.2518,-0.2518,-0.2461,0.000,56.3,46.1,17.87,0.205,3.60,0.20,0
2.920,-0.31926,94.7,0.789,-0.113,0.2528,-0.2781,-0.2781,-0.2810,0.000,56.3,46.1,17.88,0.251,4.21,0.25,0
2.948,-0.32280,93.4,0.779,-0.123,0.2748,-0.3022,-0.3022,-0.3037,0.000,56.2,46.1,17.87,0.272,4.77,0.29,0
2.976,-0.32631,92.2,0.768,-0.128,0.2978,-0.3276,-0.3276,-0.3291,0.000,56.2,46.1,17.87,0.297,5.33,0.33,0
3.002,-0.32966,91.0,0.758,-0.121,0.3211,-0.3532,-0.3532,-0.3532,0.000,56.2,46.1,17.87,0.346,6.08,0.32,0
3.030,-0.33313,89.7,0.748,-0.120,0.3465,-0.3811,-0.3811,-0.3775,0.000,56.2,46.1,17.86,0.400,7.19,0.34,0
3.060,-0.33738,88.2,0.735,-0.156,0.3794,-0.4174,-0.4174,-0.4174,0.000,56.2,46.1,17.85,0.476,8.55,0.46,0
3.092,-0.34257,86.3,0.719,-0.163,0.4229,-0.4652,-0.4652,-0.4698,0.000,56.2,46.1,17.85,0.568,9.90,0.56,0
3.121,-0.34771,84.5,0.704,-0.164,0.4725,-0.5197,-0.5197,-0.5283,0.000,56.2,46.1,17.84,0.645,11.22,0.71,0
3.151,-0.35264,82.7,0.689,-0.156,0.5240,-0.5764,-0.5764,-0.5747,0.000,56.2,46.1,17.82,0.744,13.24,0.63,0
3.183,-0.35756,80.9,0.674,-0.138,0.5767,-0.6344,-0.6344,-0.6375,0.000,56.2,46.1,17.81,0.868,15.13,0.71,0
3.213,-0.36216,79.3,0.661,-0.139,0.6248,-0.6873,-0.6873,-0.6906,0.000,56.2,46.1,17.80,0.949,16.49,0.62,0
3.245,-0.36665,77.6,0.647,-0.127,0.6686,-0.7355,-0.7355,-0.7456,0.000,56.2,46.1,17.80,1.030,18.00,0.83,0
3.273,-0.37044,76.3,0.636,-0.144,0.7019,-0.7720,-0.7720,-0.7775,0.000,56.2,46.1,17.80,1.049,18.48,0.82,0
3.301,-0.37465,74.8,0.623,-0.137,0.7355,-0.8091,-0.8091,-0.8168,0.000,56.2,46.0,17.79,1.121,19.65,0.92,0
3.329,-0.37865,73.3,0.611,-0.138,0.7657,-0.8423,-0.8423,-0.8432,0.000,56.2,46.0,17.78,1.215,21.30,0.88,0
3.357,-0.38282,71.8,0.599,-0.139,0.7953,-0.8749,-0.8749,-0.8767,0.000,56.2,46.0,17.77,1.310,23.28,0.82,0
3.388,-0.38746,70.2,0.585,-0.150,0.8260,-0.9086,-0.9086,-0.9145,0.000,56.2,46.0,17.75,1.451,25.56,1.02,0
3.415,-0.39183,68.6,0.572,-0.166,0.8529,-0.9382,-0.9382,-0.9425,0.000,56.1,46.0,17.74,1.546,27.31,0.94,0
3.447,-0.39711,66.7,0.556,-0.150,0.8825,-0.9707,-0.9707,-0.9743,0.000,56.1,46.0,17.72,1.686,29.60,1.06,0
3.474,-0.40153,65.1,0.542,-0.165,0.9049,-0.9954,-0.9954,-0.9930,0.000,56.1,46.0,17.70,1.881,33.16,0.98,0
3.506,-0.40681,63.2,0.527,-0.152,0.9290,-1.0219,-1.0219,-1.0144,0.000,56.1,46.0,17.68,2.047,36.15,0.92,0
3.541,-0.41191,61.4,0.511,-0.131,0.9493,-1.0442,-1.0442,-1.0476,0.000,56.1,46.0,17.68,2.135,37.74,0.82,0
3.570,-0.41538,60.1,0.501,-0.119,0.9615,-1.0577,-1.0577,-1.0667,0.000,56.1,46.0,17.66,2.163,37.91,0.79,0
3.599,-0.41916,58.7,0.490,-0.139,0.9733,-1.0707,-1.0707,-1.0727,0.000,56.1,46.0,17.66,2.146,37.67,0.91,0
3.630,-0.42339,57.2,0.477,-0.135,0.9847,-1.0832,-1.0832,-1.0855,0.000,56.1,46.0,17.66,2.146,37.93,0.91,0
3.660,-0.42763,55.7,0.464,-0.144,0.9942,-1.0936,-1.0936,-1.0945,0.000,56.1,46.0,17.66,2.155,37.64,1.04,0
3.689,-0.43226,54.0,0.450,-0.163,1.0000,-1.1000,-1.1000,-1.1103,0.000,56.1,46.0,17.66,2.093,36.95,1.12,0
3.722,-0.43759,52.1,0.434,-0.155,1.0000,-1.1000,-1.1000,-1.1007,0.000,56.1,46.0,17.68,1.973,34.84,1.05,0
3.750,-0.44177,50.6,0.422,-0.139,1.0000,-1.1000,-1.1000,-1.0935,0.000,56.1,46.0,17.69,1.877,33.21,0.94,0
3.779,-0.44566,49.2,0.410,-0.132,1.0000,-1.1000,-1.1000,-1.0980,0.000,56.1,46.0,17.68,1.817,32.07,0.94,0
3.805,-0.44923,47.9,0.399,-0.135,1.0000,-1.1000,-1.1000,-1.0990,0.000,56.1,46.0,17.69,1.842,32.71,0.95,0
3.831,-0.45305,46.5,0.388,-0.149,1.0000,-1.1000,-1.1000,-1.0970,0.000,56.1,46.0,17.70,1.890,33.50,1.04,0
3.861,-0.45754,44.9,0.374,-0.159,1.0000,-1.1000,-1.1000,-1.1005,0.000,56.0,46.0,17.68,1.948,34.49,1.10,0
3.887,-0.46179,43.4,0.362,-0.166,0.9989,-1.0988,-1.0988,-1.1021,0.000,56.0,46.0,17.68,1.984,34.95,1.15,0
3.912,-0.46591,41.9,0.349,-0.172,0.9909,-1.0900,-1.0900,-1.0900,0.000,56.0,46.0,17.67,1.986,35.26,1.12,0
3.937,-0.47010,40.4,0.337,-0.162,0.9808,-1.0789,-1.0789,-1.0747,0.000,56.0,46.0,17.67,2.017,35.91,1.08,0
3.965,-0.47463,38.8,0.323,-0.157,0.9678,-1.0646,-1.0646,-1.0565,0.000,56.0,46.0,17.67,2.068,36.63,1.01,0
3.991,-0.47835,37.4,0.312,-0.147,0.9554,-1.0510,-1.0510,-1.0505,0.000,56.0,46.0,17.66,2.081,37.01,0.88,0
4.016,-0.48187,36.2,0.301,-0.135,0.9424,-1.0366,-1.0366,-1.0325,0.000,56.0,46.0,17.66,2.064,36.43,0.84,0
4.041,-0.48529,34.9,0.291,-0.133,0.9283,-1.0212,-1.0212,-1.0261,0.000,56.0,46.0,17.66,2.000,35.43,0.80,0
4.067,-0.48880,33.7,0.281,-0.140,0.9127,-1.0039,-1.0039,-1.0052,0.000,56.0,46.0,17.68,1.906,33.98,0.88,0
4.092,-0.49239,32.4,0.270,-0.147,0.8952,-0.9847,-0.9847,-0.9835,0.000,56.0,46.0,17.68,1.783,31.65,0.80,0
4.118,-0.49592,31.1,0.259,-0.129,0.8767,-0.9643,-0.9643,-0.9585,0.000,56.0,46.0,17.69,1.709,30.31,0.71,0
4.144,-0.49900,30.0,0.250,-0.124,0.8594,-0.9453,-0.9453,-0.9426,0.000,56.0,46.0,17.70,1.630,28.93,0.61,0
4.169,-0.50196,28.9,0.241,-0.119,0.8418,-0.9260,-0.9260,-0.9198,0.000,56.0,46.0,17.72,1.542,27.33,0.61,0
4.194,-0.50482,27.9,0.233,-0.126,0.8239,-0.9063,-0.9063,-0.9001,0.000,56.0,46.0,17.72,1.449,25.81,0.61,0
4.218,-0.50750,26.9,0.225,-0.102,0.8064,-0.8871,-0.8871,-0.8868,0.000,56.0,46.0,17.73,1.359,24.14,0.55,0
4.243,-0.51001,26.0,0.217,-0.104,0.7892,-0.8681,-0.8681,-0.8689,0.000,56.0,46.0,17.75,1.275,22.82,0.55,0
4.267,-0.51246,25.2,0.210,-0.099,0.7718,-0.8490,-0.8490,-0.8414,0.000,56.0,46.0,17.76,1.197,21.30,0.45,0
4.292,-0.51485,24.3,0.202,-0.094,0.7542,-0.8297,-0.8297,-0.8253,0.000,56.0,46.0,17.76,1.119,19.93,0.45,0
4.317,-0.51722,23.4,0.195,-0.095,0.7362,-0.8098,-0.8098,-0.8003,0.000,55.9,46.0,17.77,1.052,18.91,0.42,0
4.342,-0.51955,22.6,0.188,-0.101,0.7178,-0.7896,-0.7896,-0.7825,0.000,55.9,46.0,17.77,1.036,18.43,0.42,0
4.367,-0.52205,21.7,0.181,-0.107,0.6973,-0.7671,-0.7671,-0.7613,0.000,55.9,46.0,17.77,0.998,17.90,0.47,0
4.393,-0.52482,20.7,0.173,-0.115,0.6731,-0.7404,-0.7404,-0.7336,0.000,55.9,46.0,17.78,0.964,17.34,0.42,0
4.419,-0.52777,19.6,0.164,-0.102,0.6450,-0.7095,-0.7095,-0.7081,0.000,55.9,46.0,17.78,0.926,16.64,0.43,0
4.448,-0.53062,18.6,0.155,-0.098,0.6163,-0.6779,-0.6779,-0.6659,0.000,55.9,46.0,17.79,0.859,15.51,0.32,0
4.475,-0.53322,17.7,0.147,-0.088,0.5892,-0.6481,-0.6481,-0.6393,0.000,55.9,46.0,17.80,0.818,14.70,0.39,0
4.504,-0.53623,16.6,0.138,-0.118,0.5570,-0.6127,-0.6127,-0.6032,0.000,55.9,46.0,17.80,0.765,13.60,0.48,0
4.535,-0.53959,15.4,0.128,-0.108,0.5211,-0.5732,-0.5732,-0.5792,0.000,55.9,46.0,17.82,0.672,12.20,0.41,0
4.565,-0.54286,14.2,0.118,-0.107,0.4867,-0.5354,-0.5354,-0.5324,0.000,55.9,46.0,17.82,0.647,11.65,0.32,0
4.595,-0.54586,13.1,0.109,-0.103,0.4564,-0.5020,-0.5020,-0.4953,0.000,55.9,46.0,17.83,0.599,10.81,0.23,0
4.623,-0.54860,12.1,0.101,-0.109,0.4302,-0.4732,-0.4732,-0.4709,0.000,55.9,46.0,17.83,0.559,10.13,0.24,0
4.652,-0.55121,11.2,0.093,-0.085,0.4070,-0.4476,-0.4476,-0.4446,0.000,55.9,46.0,17.84,0.527,9.41,0.21,0
4.682,-0.55320,10.5,0.087,-0.046,0.3904,-0.4294,-0.4294,-0.4346,0.000,55.9,46.0,17.84,0.493,8.83,0.13,0
4.712,-0.55461,10.0,0.083,-0.038,0.3788,-0.4167,-0.4167,-0.4145,0.000,55.9,46.0,17.84,0.468,8.32,0.10,0
4.742,-0.55591,9.5,0.079,-0.053,0.3681,-0.4050,-0.4050,-0.3999,0.000,55.9,46.0,17.85,0.442,8.00,0.11,0
4.770,-0.55736,9.0,0.075,-0.059,0.3563,-0.3920,-0.3920,-0.3924,0.000,55.9,46.0,17.83,0.423,7.53,0.13,0
4.799,-0.55890,8.4,0.070,-0.056,0.3440,-0.3784,-0.3784,-0.3743,0.000,55.8,46.0,17.85,0.402,7.17,0.13,0
4.831,-0.56086,7.7,0.064,-0.076,0.3285,-0.3613,-0.3613,-0.3580,0.000,55.8,46.0,17.85,0.363,6.56,0.15,0
4.859,-0.56324,6.9,0.057,-0.096,0.3101,-0.3411,-0.3411,-0.3463,0.000,55.8,46.0,17.86,0.323,5.76,0.17,0
4.887,-0.56601,5.9,0.049,-0.095,0.2896,-0.3186,-0.3186,-0.3236,0.000,55.8,46.0,17.86,0.289,5.23,0.13,0
4.918,-0.56843,5.0,0.042,-0.076,0.2727,-0.2999,-0.2999,-0.3010,0.000,55.8,46.0,17.86,0.272,4.89,0.09,0
4.948,-0.57030,4.3,0.036,-0.056,0.2603,-0.2863,-0.2863,-0.2929,0.000,55.8,46.0,17.87,0.261,4.76,0.10,0
4.979,-0.57220,3.6,0.030,-0.069,0.2484,-0.2732,-0.2732,-0.2708,0.000,55.8,46.0,17.87,0.240,4.29,0.10,0
5.009,-0.57461,2.8,0.023,-0.093,0.2344,-0.2579,-0.2579,-0.2576,0.000,55.8,46.0,17.87,0.221,3.97,0.12,0
5.038,-0.57766,1.7,0.014,-0.111,0.2188,-0.2407,-0.2407,-0.2400,0.000,55.8,46.0,17.86,0.192,3.55,0.15,0
5.070,-0.58118,0.4,0.003,-0.115,0.2040,-0.2244,-0.2244,-0.2202,0.000,55.8,46.0,17.88,0.172,3.06,0.13,0
5.101,-0.58456,-0.8,0.000,-0.113,0.2000,-0.2200,-0.2200,-0.2210,0.000,55.8,46.0,17.87,0.164,2.97,0.15,0
