time_s,pos_turns,pos_deg,normalized,velocity_turns_s,curve_multiplier,commanded_torque_Nm,desired_torque_Nm,torque_estimate_Nm,input_iq_A,motor_temp_C,fet_temp_C,vbus_V,ibus_A,power_elec_W,power_mech_W,active_errors
0.319,-0.58899,-3.1,0.000,-0.072,1.0000,-1.2000,-3.3000,-1.2074,0.000,40.5,38.1,17.79,2.065,36.10,1.13,0
0.362,-0.59272,-4.4,0.000,-0.126,1.0000,-1.3000,-3.3000,-1.3287,0.000,40.5,38.1,17.75,2.487,42.82,1.80,0
0.389,-0.59790,-6.3,0.000,-0.208,1.0000,-1.4000,-3.3000,-1.4175,0.000,40.5,38.1,17.71,2.930,50.09,2.52,0
0.417,-0.60421,-8.5,0.000,-0.212,1.0000,-1.5000,-3.3000,-1.5084,0.000,40.5,38.1,17.65,3.401,57.87,2.32,0
0.459,-0.61321,-11.8,0.000,-0.211,1.0000,-1.6000,-3.3000,-1.6212,0.000,40.5,38.1,17.58,4.049,70.53,2.61,0
0.484,-0.61871,-13.8,0.000,-0.205,1.0000,-1.7000,-3.3000,-1.6344,0.000,40.5,38.1,17.53,4.374,76.34,2.10,0
0.511,-0.62329,-15.4,0.000,-0.154,1.0000,-1.8000,-3.3000,-1.6423,0.000,40.4,38.1,17.50,4.473,78.43,1.45,0
0.537,-0.62617,-16.4,0.000,-0.090,1.0000,-1.9000,-3.3000,-1.6538,0.000,40.4,38.1,17.48,4.554,79.27,0.83,0
0.562,-0.62712,-16.8,0.000,0.012,1.0000,-2.0000,-3.3000,-1.6668,0.000,40.4,38.1,17.47,4.613,80.31,-0.98,0
0.615,-0.62239,-15.1,0.000,0.154,1.0000,-2.1000,-3.3000,-1.6903,0.000,40.4,38.1,17.45,4.642,80.86,-1.77,0
0.642,-0.61747,-13.3,0.000,0.206,1.0000,-2.2000,-3.3000,-1.7051,0.000,40.4,38.1,17.47,4.499,77.82,-2.30,0
0.669,-0.61132,-11.1,0.000,0.220,1.0000,-2.3000,-3.3000,-1.6985,0.000,40.4,38.1,17.47,4.165,72.42,-2.30,0
0.694,-0.60603,-9.2,0.000,0.204,1.0000,-2.4000,-3.3000,-1.7011,0.000,40.4,38.1,17.50,3.997,69.83,-2.11,0
0.721,-0.60174,-7.6,0.000,0.119,1.0000,-2.5000,-3.3000,-1.6844,0.000,40.4,38.1,17.52,3.862,67.23,-1.08,0
0.747,-0.60009,-7.0,0.000,0.025,1.0000,-2.6000,-3.3000,-1.6697,0.000,40.4,38.1,17.54,3.782,66.28,-0.16,0
0.772,-0.59998,-7.0,0.000,-0.002,1.0000,-2.7000,-3.3000,-1.6627,0.000,40.4,38.1,17.53,3.781,66.38,0.01,0
0.797,-0.60009,-7.1,0.000,-0.000,1.0000,-2.8000,-3.3000,-1.6657,0.000,40.4,38.1,17.54,3.774,66.28,0.01,0
0.822,-0.60013,-7.1,0.000,-0.003,1.0000,-2.9000,-3.3000,-1.6676,0.000,40.3,38.1,17.54,3.764,66.31,0.14,0
0.846,-0.60020,-7.1,0.000,-0.000,1.0000,-3.0000,-3.3000,-1.6665,0.000,40.3,38.1,17.53,3.778,66.20,0.05,0
0.871,-0.60034,-7.1,0.000,-0.007,1.0000,-3.1000,-3.3000,-1.6676,0.000,40.3,38.1,17.54,3.776,66.38,0.04,0
0.896,-0.60034,-7.1,0.000,-0.003,1.0000,-3.2000,-3.3000,-1.6673,0.000,40.3,38.1,17.54,3.771,66.21,0.04,0
0.921,-0.60034,-7.1,0.000,-0.004,1.0000,-3.3000,-3.3000,-1.6645,0.000,40.3,38.1,17.54,3.796,66.12,0.02,0
0.946,-0.60058,-7.2,0.000,-0.025,1.0000,-3.3000,-3.3000,-1.6674,0.000,40.3,38.1,17.53,3.775,66.07,0.14,0
0.970,-0.60099,-7.4,0.000,-0.017,1.0000,-3.3000,-3.3000,-1.6641,0.000,40.3,38.1,17.54,3.788,66.34,0.18,0
0.995,-0.60121,-7.5,0.000,-0.007,1.0000,-3.3000,-3.3000,-1.6678,0.000,40.3,38.2,17.54,3.786,66.61,0.07,0
1.020,-0.60127,-7.5,0.000,0.000,1.0000,-3.3000,-3.3000,-1.6648,0.000,40.3,38.2,17.53,3.785,66.43,0.13,0
1.044,-0.60132,-7.5,0.000,-0.005,1.0000,-3.3000,-3.3000,-1.6552,0.000,40.3,38.2,17.54,3.785,66.77,0.02,0
1.069,-0.60144,-7.5,0.000,-0.000,1.0000,-3.3000,-3.3000,-1.6644,0.000,40.3,38.2,17.53,3.808,66.91,-0.02,0
1.094,-0.60144,-7.5,0.000,0.004,1.0000,-3.3000,-3.3000,-1.6714,0.000,40.3,38.2,17.54,3.794,66.62,-0.02,0
1.119,-0.60125,-7.5,0.000,0.018,1.0000,-3.3000,-3.3000,-1.6734,0.000,40.3,38.2,17.53,3.794,66.66,-0.35,0
1.146,-0.60003,-7.0,0.000,0.083,1.0000,-3.3000,-3.3000,-1.6775,0.000,40.3,38.2,17.53,3.819,66.95,-1.08,0
1.172,-0.59695,-5.9,0.000,0.121,1.0000,-3.3000,-3.3000,-1.6908,0.000,40.3,38.3,17.54,3.725,65.28,-1.30,0
1.206,-0.59278,-4.4,0.000,0.150,1.0000,-3.3000,-3.3000,-1.6925,0.000,40.3,38.3,17.55,3.687,64.70,-1.82,0
1.233,-0.58688,-2.3,0.000,0.247,1.0000,-3.3000,-3.3000,-1.6945,0.000,40.2,38.3,17.54,3.752,65.90,-1.85,0
1.265,-0.58265,-0.8,0.000,0.119,1.0000,-3.3000,-3.3000,-1.6890,0.000,40.2,38.3,17.54,3.869,68.42,-1.41,0
1.295,-0.57904,0.5,0.004,0.112,1.0000,-3.3000,-3.3000,-1.6879,0.000,40.2,38.3,17.51,4.040,70.90,-1.16,0
1.324,-0.57593,1.6,0.014,0.106,1.0000,-3.3000,-3.3000,-1.6811,0.000,40.2,38.4,17.50,4.155,73.07,-1.07,0
1.353,-0.57306,2.7,0.022,0.108,1.0000,-3.3000,-3.3000,-1.6880,0.000,40.2,38.4,17.49,4.259,74.63,-1.13,0
1.381,-0.57017,3.7,0.031,0.088,1.0000,-3.3000,-3.3000,-1.6785,0.000,40.2,38.4,17.48,4.347,76.43,-0.95,0
1.410,-0.56733,4.7,0.040,0.104,1.0000,-3.3000,-3.3000,-1.6797,0.000,40.2,38.4,17.46,4.425,77.55,-1.02,0
1.440,-0.56446,5.8,0.048,0.098,1.0000,-3.3000,-3.3000,-1.6801,0.000,40.2,38.4,17.45,4.479,77.88,-0.98,0
1.468,-0.56159,6.8,0.057,0.104,1.0000,-3.3000,-3.3000,-1.6784,0.000,40.2,38.4,17.43,4.595,80.35,-1.08,0
1.501,-0.55840,8.0,0.066,0.086,1.0000,-3.3000,-3.3000,-1.6784,0.000,40.2,38.5,17.42,4.652,81.25,-0.88,0
1.532,-0.55596,8.8,0.074,0.076,1.0000,-3.3000,-3.3000,-1.6792,0.000,40.2,38.5,17.42,4.683,81.54,-0.77,0
1.566,-0.55352,9.7,0.081,0.079,1.0000,-3.3000,-3.3000,-1.6846,0.000,40.2,38.5,17.42,4.664,81.40,-0.74,0
1.595,-0.55160,10.4,0.087,0.058,1.0000,-3.3000,-3.3000,-1.6798,0.000,40.2,38.5,17.42,4.638,80.74,-0.58,0
1.628,-0.54958,11.1,0.093,0.072,1.0000,-3.3000,-3.3000,-1.6796,0.000,40.2,38.5,17.42,4.622,80.44,-0.84,0
1.658,-0.54741,11.9,0.099,0.072,1.0000,-3.3000,-3.3000,-1.6796,0.000,40.2,38.6,17.43,4.502,78.21,-0.71,0
1.689,-0.54540,12.6,0.105,0.058,1.0000,-3.3000,-3.3000,-1.6754,0.000,40.2,38.6,17.43,4.433,77.27,-0.61,0
1.717,-0.54385,13.2,0.110,0.059,1.0000,-3.3000,-3.3000,-1.6819,0.000,40.2,38.6,17.44,4.345,75.33,-0.58,0
1.745,-0.54240,13.7,0.114,0.049,1.0000,-3.3000,-3.3000,-1.6842,0.000,40.2,38.6,17.44,4.262,73.86,-0.51,0
1.771,-0.54100,14.2,0.119,0.053,1.0000,-3.3000,-3.3000,-1.6719,0.000,40.2,38.6,17.46,4.161,72.73,-0.50,0
1.803,-0.53933,14.8,0.124,0.042,1.0000,-3.3000,-3.3000,-1.6737,0.000,40.2,38.7,17.46,4.116,71.56,-0.48,0
1.838,-0.53781,15.4,0.128,0.052,1.0000,-3.3000,-3.3000,-1.6791,0.000,40.2,38.7,17.47,4.094,71.01,-0.58,0
1.866,-0.53624,15.9,0.133,0.058,1.0000,-3.3000,-3.3000,-1.6787,0.000,40.2,38.7,17.48,4.023,70.62,-0.66,0
1.894,-0.53451,16.6,0.138,0.062,1.0000,-3.3000,-3.3000,-1.6752,0.000,40.2,38.7,17.49,4.005,69.51,-0.69,0
1.924,-0.53258,17.3,0.144,0.068,1.0000,-3.3000,-3.3000,-1.6713,0.000,40.2,38.7,17.49,3.924,68.98,-0.73,0
1.954,-0.53041,18.0,0.150,0.075,1.0000,-3.3000,-3.3000,-1.6794,0.000,40.2,38.7,17.51,3.864,67.41,-0.75,0
1.985,-0.52809,18.9,0.157,0.083,1.0000,-3.3000,-3.3000,-1.6778,0.000,40.2,38.8,17.51,3.810,66.75,-0.89,0
2.016,-0.52578,19.7,0.164,0.059,1.0000,-3.3000,-3.3000,-1.6747,0.000,40.2,38.8,17.52,3.763,65.64,-0.59,0
2.048,-0.52395,20.4,0.170,0.050,1.0000,-3.3000,-3.3000,-1.6722,0.000,40.2,38.8,17.52,3.711,64.71,-0.49,0
2.075,-0.52279,20.8,0.173,0.034,1.0000,-3.3000,-3.3000,-1.6762,0.000,40.2,38.8,17.53,3.668,64.29,-0.37,0
2.103,-0.52205,21.0,0.175,0.020,1.0000,-3.3000,-3.3000,-1.6690,0.000,40.2,38.8,17.52,3.662,64.19,-0.09,0
2.132,-0.52201,21.1,0.175,-0.008,1.0000,-3.3000,-3.3000,-1.6575,0.000,40.2,38.9,17.53,3.642,63.88,0.17,0
2.162,-0.52300,20.7,0.173,-0.051,1.0000,-3.3000,-3.3000,-1.6622,0.000,40.2,38.9,17.52,3.663,63.84,0.61,0
2.191,-0.52500,20.0,0.167,-0.080,1.0000,-3.3000,-3.3000,-1.6496,0.000,40.2,38.9,17.53,3.687,64.84,0.90,0
2.223,-0.52799,18.9,0.158,-0.104,1.0000,-3.3000,-3.3000,-1.6526,0.000,40.2,38.9,17.52,3.744,65.63,1.10,0
2.254,-0.53114,17.8,0.148,-0.106,1.0000,-3.3000,-3.3000,-1.6537,0.000,40.2,38.9,17.52,3.831,67.18,1.04,0
2.294,-0.53519,16.3,0.136,-0.101,1.0000,-3.3000,-3.3000,-1.6504,0.000,40.2,39.0,17.50,3.951,69.19,1.07,0
2.322,-0.53819,15.2,0.127,-0.100,1.0000,-3.3000,-3.3000,-1.6396,0.000,40.2,39.0,17.48,4.023,70.51,1.15,0
2.349,-0.54134,14.1,0.117,-0.124,1.0000,-3.3000,-3.3000,-1.6417,0.000,40.2,39.0,17.47,4.117,72.46,1.38,0
2.377,-0.54522,12.7,0.106,-0.146,1.0000,-3.3000,-3.3000,-1.6323,0.000,40.2,39.0,17.46,4.343,76.29,1.51,0
2.405,-0.54919,11.3,0.094,-0.130,1.0000,-3.3000,-3.3000,-1.6421,0.000,40.2,39.0,17.44,4.524,79.09,1.31,0
2.435,-0.55275,10.0,0.083,-0.123,1.0000,-3.3000,-3.3000,-1.6434,0.000,40.2,39.1,17.43,4.603,79.83,1.25,0
2.471,-0.55744,8.3,0.069,-0.136,1.0000,-3.3000,-3.3000,-1.6423,0.000,40.2,39.1,17.42,4.570,79.42,1.47,0
2.501,-0.56141,6.9,0.057,-0.132,1.0000,-3.3000,-3.3000,-1.6513,0.000,40.2,39.1,17.42,4.506,78.17,1.27,0
2.526,-0.56454,5.7,0.048,-0.120,1.0000,-3.3000,-3.3000,-1.6376,0.000,40.2,39.1,17.43,4.402,76.44,1.24,0
2.551,-0.56754,4.7,0.039,-0.126,1.0000,-3.3000,-3.3000,-1.6461,0.000,40.2,39.1,17.43,4.355,75.89,1.36,0
2.576,-0.57086,3.5,0.029,-0.148,1.0000,-3.3000,-3.3000,-1.6398,0.000,40.2,39.1,17.46,4.240,73.77,1.54,0
2.601,-0.57483,2.0,0.017,-0.169,1.0000,-3.3000,-3.3000,-1.6425,0.000,40.2,39.2,17.47,4.078,71.36,1.81,0
2.625,-0.57874,0.6,0.005,-0.141,1.0000,-3.3000,-3.3000,-1.6462,0.000,40.2,39.2,17.50,3.942,68.46,1.32,0
2.650,-0.58172,-0.4,0.000,-0.113,1.0000,-3.3000,-3.3000,-1.6511,0.000,40.2,39.2,17.50,3.816,66.62,1.20,0
2.674,-0.58438,-1.4,0.000,-0.098,1.0000,-3.3000,-3.3000,-1.6485,0.000,40.2,39.2,17.51,3.705,64.55,1.11,0
2.699,-0.58709,-2.4,0.000,-0.105,1.0000,-3.3000,-3.3000,-1.6528,0.000,40.2,39.2,17.52,3.591,62.91,1.12,0
2.724,-0.58975,-3.3,0.000,-0.105,1.0000,-3.3000,-3.3000,-1.6498,0.000,40.2,39.2,17.53,3.569,62.55,0.99,0
2.751,-0.59208,-4.2,0.000,-0.062,1.0000,-3.3000,-3.3000,-1.6580,0.000,40.2,39.3,17.53,3.598,63.09,0.70,0
2.778,-0.59337,-4.6,0.000,-0.037,1.0000,-3.3000,-3.3000,-1.6551,0.000,40.2,39.3,17.53,3.629,63.78,0.43,0
2.804,-0.59466,-5.1,0.000,-0.059,1.0000,-3.3000,-3.3000,-1.6532,0.000,40.2,39.3,17.53,3.656,64.13,0.53,0
2.835,-0.59656,-5.8,0.000,-0.056,1.0000,-3.3000,-3.3000,-1.6599,0.000,40.2,39.3,17.53,3.681,64.68,0.61,0
2.867,-0.59840,-6.4,0.000,-0.053,1.0000,-3.3000,-3.3000,-1.6541,0.000,40.2,39.3,17.53,3.748,65.66,0.51,0
2.900,-0.59991,-7.0,0.000,-0.034,1.0000,-3.3000,-3.3000,-1.6589,0.000,40.2,39.3,17.51,3.804,66.56,0.25,0
2.933,-0.60035,-7.1,0.000,-0.012,1.0000,-3.3000,-3.3000,-1.6684,0.000,40.2,39.4,17.51,3.806,66.48,0.10,0
2.964,-0.60058,-7.2,0.000,-0.013,1.0000,-3.3000,-3.3000,-1.6628,0.000,40.2,39.4,17.51,3.799,66.75,0.10,0
2.993,-0.60081,-7.3,0.000,-0.005,1.0000,-3.3000,-3.3000,-1.6715,0.000,40.2,39.4,17.51,3.814,66.89,0.04,0
3.021,-0.60067,-7.3,0.000,0.010,1.0000,-3.3000,-3.3000,-1.6577,0.000,40.2,39.4,17.52,3.809,66.79,-0.11,0
3.052,-0.60037,-7.2,0.000,0.009,1.0000,-3.3000,-3.3000,-1.6719,0.000,40.2,39.4,17.51,3.814,66.67,-0.05,0
3.080,-0.60010,-7.1,0.000,0.006,1.0000,-3.3000,-3.3000,-1.6690,0.000,40.2,39.5,17.51,3.816,66.78,-0.02,0
3.107,-0.60010,-7.1,0.000,0.001,1.0000,-3.3000,-3.3000,-1.6555,0.000,40.2,39.5,17.49,3.785,66.55,0.33,0
3.148,-0.60114,-7.4,0.000,-0.019,1.0000,-3.3000,-3.3000,-1.6610,0.000,40.3,39.5,17.51,3.821,66.95,0.16,0
3.175,-0.60152,-7.6,0.000,-0.023,1.0000,-3.3000,-3.3000,-1.6658,0.000,40.3,39.5,17.50,3.838,67.08,0.27,0
3.199,-0.60198,-7.7,0.000,-0.027,1.0000,-3.3000,-3.3000,-1.6720,0.000,40.3,39.5,17.50,3.859,67.17,0.31,0
3.224,-0.60261,-8.0,0.000,-0.022,1.0000,-3.3000,-3.3000,-1.6598,0.000,40.3,39.6,17.49,3.858,67.32,0.31,0
3.248,-0.60329,-8.2,0.000,-0.030,1.0000,-3.3000,-3.3000,-1.6646,0.000,40.3,39.6,17.50,3.877,67.93,0.28,0
3.273,-0.60374,-8.4,0.000,-0.016,1.0000,-3.3000,-3.3000,-1.6651,0.000,40.3,39.6,17.50,3.889,68.44,0.05,0
3.298,-0.60405,-8.5,0.000,-0.012,1.0000,-3.3000,-3.3000,-1.6585,0.000,40.3,39.6,17.50,3.907,68.44,0.03,0
3.324,-0.60424,-8.5,0.000,-0.010,1.0000,-3.3000,-3.3000,-1.6586,0.000,40.3,39.6,17.50,3.908,68.35,0.06,0
3.351,-0.60445,-8.6,0.000,-0.015,1.0000,-3.3000,-3.3000,-1.6553,0.000,40.3,39.7,17.49,3.913,68.61,0.16,0
3.379,-0.60467,-8.7,0.000,-0.009,1.0000,-3.3000,-3.3000,-1.6576,0.000,40.3,39.7,17.48,3.924,68.43,0.23,0
3.406,-0.60517,-8.9,0.000,-0.012,1.0000,-3.3000,-3.3000,-1.6607,0.000,40.3,39.7,17.49,3.940,68.71,0.14,0
3.435,-0.60561,-9.0,0.000,-0.024,1.0000,-3.3000,-3.3000,-1.6608,0.000,40.3,39.7,17.49,3.963,68.87,0.30,0
3.462,-0.60675,-9.4,0.000,-0.045,1.0000,-3.3000,-3.3000,-1.6651,0.000,40.3,39.7,17.48,3.966,69.30,0.54,0
3.489,-0.60868,-10.1,0.000,-0.086,1.0000,-3.3000,-3.3000,-1.6446,0.000,40.3,39.8,17.47,4.003,69.91,0.94,0
3.518,-0.61134,-11.1,0.000,-0.093,1.0000,-3.3000,-3.3000,-1.6470,0.000,40.3,39.8,17.46,4.063,70.81,0.91,0
3.546,-0.61369,-11.9,0.000,-0.069,1.0000,-3.3000,-3.3000,-1.6561,0.000,40.4,39.8,17.44,4.206,73.14,0.71,0
3.574,-0.61551,-12.6,0.000,-0.064,1.0000,-3.3000,-3.3000,-1.6512,0.000,40.4,39.8,17.45,4.306,75.07,0.69,0
3.604,-0.61762,-13.4,0.000,-0.079,1.0000,-3.3000,-3.3000,-1.6467,0.000,40.4,39.9,17.43,4.401,76.88,0.89,0
3.632,-0.62030,-14.3,0.000,-0.119,1.0000,-3.3000,-3.3000,-1.6472,0.000,40.4,39.9,17.43,4.486,78.56,1.07,0
3.661,-0.62361,-15.5,0.000,-0.118,1.0000,-3.3000,-3.3000,-1.6497,0.000,40.4,39.9,17.41,4.557,79.39,1.28,0
3.688,-0.62687,-16.7,0.000,-0.121,1.0000,-3.3000,-3.3000,-1.6453,0.000,40.4,39.9,17.41,4.582,79.78,1.16,0
3.716,-0.62996,-17.8,0.000,-0.122,1.0000,-3.3000,-3.3000,-1.6493,0.000,40.4,39.9,17.41,4.533,79.16,1.27,0
3.743,-0.63331,-19.0,0.000,-0.115,1.0000,-3.3000,-3.3000,-1.6539,0.000,40.4,40.0,17.41,4.457,77.51,1.12,0
3.776,-0.63665,-20.2,0.000,-0.101,1.0000,-3.3000,-3.3000,-1.6490,0.000,40.4,40.0,17.42,4.361,75.49,1.03,0
3.820,-0.64103,-21.8,0.000,-0.102,1.0000,-3.3000,-3.3000,-1.6491,0.000,40.4,40.0,17.44,4.272,74.18,1.04,0
3.845,-0.64374,-22.8,0.000,-0.117,1.0000,-3.3000,-3.3000,-1.6504,0.000,40.5,40.1,17.45,4.150,72.82,1.21,0
3.870,-0.64685,-23.9,0.000,-0.151,1.0000,-3.3000,-3.3000,-1.6404,0.000,40.5,40.1,17.48,4.028,69.88,2.02,0
3.894,-0.65159,-25.6,0.000,-0.197,1.0000,-3.3000,-3.3000,-1.6323,0.000,40.5,40.1,17.49,3.820,66.89,2.02,0
3.919,-0.65616,-27.2,0.000,-0.186,1.0000,-3.3000,-3.3000,-1.6317,0.000,40.5,40.1,17.50,3.630,63.50,1.88,0
3.945,-0.66026,-28.7,0.000,-0.174,1.0000,-3.3000,-3.3000,-1.6427,0.000,40.5,40.1,17.52,3.535,62.06,1.64,0
3.970,-0.66314,-29.7,0.000,-0.072,1.0000,-3.3000,-3.3000,-1.6475,0.000,40.5,40.1,17.52,3.619,63.20,0.84,0
3.995,-0.66590,-30.7,0.000,-0.110,1.0000,-3.3000,-3.3000,-1.6533,0.000,40.5,40.2,17.51,3.654,63.86,1.06,0
4.021,-0.66879,-31.8,0.000,-0.111,1.0000,-3.3000,-3.3000,-1.6475,0.000,40.5,40.2,17.51,3.714,65.22,1.11,0
4.047,-0.67145,-32.7,0.000,-0.122,1.0000,-3.3000,-3.3000,-1.6408,0.000,40.5,40.2,17.51,3.770,66.45,1.16,0
4.072,-0.67385,-33.6,0.000,-0.089,1.0000,-3.3000,-3.3000,-1.6523,0.000,40.5,40.2,17.50,3.854,67.49,0.72,0
4.097,-0.67551,-34.2,0.000,-0.068,1.0000,-3.3000,-3.3000,-1.6622,0.000,40.5,40.2,17.48,3.969,69.93,0.20,0
4.186,-0.67856,-35.3,0.000,-0.009,1.0000,-3.3000,-3.3000,-1.6621,0.000,40.6,40.3,17.48,4.050,70.52,0.06,0
4.230,-0.67892,-35.4,0.000,0.002,1.0000,-3.3000,-3.3000,-1.6717,0.000,40.6,40.3,17.47,4.060,70.75,-0.01,0
4.257,-0.67892,-35.4,0.000,0.002,1.0000,-3.3000,-3.3000,-1.6586,0.000,40.6,40.3,17.46,4.047,70.90,-0.06,0
4.282,-0.67858,-35.3,0.000,0.017,1.0000,-3.3000,-3.3000,-1.6758,0.000,40.6,40.4,17.46,4.052,70.52,-0.27,0
4.307,-0.67822,-35.2,0.000,0.006,1.0000,-3.3000,-3.3000,-1.6781,0.000,40.6,40.4,17.46,4.046,70.80,-0.33,0
4.331,-0.67642,-34.5,0.000,0.102,1.0000,-3.3000,-3.3000,-1.6899,0.000,40.6,40.4,17.47,4.036,70.39,-1.32,0
4.356,-0.67323,-33.4,0.000,0.119,1.0000,-3.3000,-3.3000,-1.6868,0.000,40.6,40.4,17.48,3.938,68.40,-1.32,0
4.381,-0.66947,-32.0,0.000,0.165,1.0000,-3.3000,-3.3000,-1.6963,0.000,40.6,40.4,17.49,3.843,67.26,-1.96,0
4.406,-0.66494,-30.4,0.000,0.169,1.0000,-3.3000,-3.3000,-1.6941,0.000,40.7,40.4,17.49,3.743,65.32,-1.74,0
4.430,-0.66081,-28.9,0.000,0.178,1.0000,-3.3000,-3.3000,-1.6911,0.000,40.7,40.4,17.50,3.684,64.79,-1.83,0
4.455,-0.65675,-27.4,0.000,0.161,1.0000,-3.3000,-3.3000,-1.6947,0.000,40.7,40.5,17.50,3.782,66.08,-1.70,0
4.480,-0.65264,-26.0,0.000,0.173,1.0000,-3.3000,-3.3000,-1.6952,0.000,40.7,40.5,17.48,3.946,69.25,-1.86,0
4.504,-0.64821,-24.4,0.000,0.177,1.0000,-3.3000,-3.3000,-1.6973,0.000,40.7,40.5,17.47,4.167,72.63,-1.90,0
4.533,-0.64341,-22.6,0.000,0.154,1.0000,-3.3000,-3.3000,-1.7010,0.000,40.7,40.5,17.45,4.334,75.85,-1.70,0
4.559,-0.63919,-21.1,0.000,0.166,1.0000,-3.3000,-3.3000,-1.6903,0.000,40.7,40.5,17.43,4.466,77.77,-1.85,0
4.586,-0.63389,-19.2,0.000,0.227,1.0000,-3.3000,-3.3000,-1.7095,0.000,40.7,40.5,17.40,4.635,80.88,-2.43,0
4.613,-0.62718,-16.8,0.000,0.251,1.0000,-3.3000,-3.3000,-1.7130,0.000,40.7,40.5,17.39,4.820,83.23,-2.79,0
4.642,-0.61934,-14.0,0.000,0.267,1.0000,-3.3000,-3.3000,-1.7236,0.000,40.8,40.6,17.40,4.640,80.13,-2.88,0
4.672,-0.61158,-11.2,0.000,0.246,1.0000,-3.3000,-3.3000,-1.7100,0.000,40.8,40.6,17.42,4.239,73.32,-2.67,0
4.701,-0.60435,-8.6,0.000,0.242,1.0000,-3.3000,-3.3000,-1.7074,0.000,40.8,40.6,17.46,4.016,70.10,-2.84,0
4.732,-0.59662,-5.8,0.000,0.244,1.0000,-3.3000,-3.3000,-1.7097,0.000,40.8,40.6,17.47,3.815,66.57,-2.57,0
4.760,-0.58996,-3.4,0.000,0.215,1.0000,-3.3000,-3.3000,-1.7079,0.000,40.8,40.6,17.49,3.721,65.03,-2.29,0
4.790,-0.58416,-1.3,0.000,0.184,1.0000,-3.3000,-3.3000,-1.6854,0.000,40.8,40.6,17.49,3.879,68.13,-1.82,0
4.820,-0.57910,0.5,0.004,0.162,1.0000,-3.3000,-3.3000,-1.6849,0.000,40.8,40.7,17.47,4.143,72.32,-1.80,0
4.852,-0.57363,2.5,0.021,0.168,1.0000,-3.3000,-3.3000,-1.6820,0.000,40.9,40.7,17.45,4.341,76.01,-1.93,0
4.881,-0.56889,4.2,0.035,0.166,1.0000,-3.3000,-3.3000,-1.6904,0.000,40.9,40.7,17.42,4.496,78.35,-1.88,0
4.913,-0.56314,6.3,0.052,0.185,1.0000,-3.3000,-3.3000,-1.6943,0.000,40.9,40.7,17.40,4.659,81.22,-2.06,0
4.945,-0.55724,8.4,0.070,0.173,1.0000,-3.3000,-3.3000,-1.6976,0.000,40.9,40.7,17.39,4.792,83.58,-1.84,0
4.974,-0.55254,10.1,0.084,0.156,1.0000,-3.3000,-3.3000,-1.6954,0.000,40.9,40.7,17.38,4.773,82.85,-1.69,0
5.002,-0.54806,11.7,0.097,0.157,1.0000,-3.3000,-3.3000,-1.6948,0.000,40.9,40.8,17.38,4.653,80.48,-1.73,0
5.033,-0.54300,13.5,0.113,0.176,1.0000,-3.3000,-3.3000,-1.6941,0.000,40.9,40.8,17.41,4.415,76.57,-1.81,0
5.059,-0.53815,15.2,0.127,0.187,1.0000,-3.3000,-3.3000,-1.7001,0.000,40.9,40.8,17.43,4.167,72.52,-2.01,0
5.090,-0.53193,17.5,0.146,0.211,1.0000,-3.3000,-3.3000,-1.7111,0.000,41.0,40.8,17.46,3.995,69.76,-2.27,0
5.118,-0.52598,19.6,0.164,0.213,1.0000,-3.3000,-3.3000,-1.7013,0.000,41.0,40.8,17.47,3.846,66.90,-2.26,0
