time_s,pos_turns,pos_deg,normalized,velocity_turns_s,curve_multiplier,commanded_torque_Nm,desired_torque_Nm,torque_estimate_Nm,input_iq_A,effective_current_lim_A,motor_temp_C,fet_temp_C,vbus_V,ibus_A,power_elec_W,power_mech_W,power_loss_W,active_errors
0.978,0.13727,49.4,0.000,0.003,0.0000,-0.0000,-0.0000,-0.0030,0.000,40.000,31.9,32.7,18.09,0.000,-0.00,0.00,-0.00,0
1.009,0.13614,49.0,0.000,-0.064,0.0000,-0.0000,-0.0000,-0.0014,0.000,40.000,31.9,32.7,18.08,0.000,0.00,0.00,-0.00,0
1.035,0.13519,48.7,0.000,-0.013,0.0000,-0.0000,-0.0000,-0.0060,0.000,40.000,31.9,32.7,18.08,-0.000,-0.00,-0.00,-0.00,0
1.065,0.13488,48.6,0.000,0.005,0.0000,-0.0000,-0.0000,-0.0020,0.000,40.000,31.9,32.7,18.08,0.000,-0.00,0.00,0.00,0
1.092,0.13513,48.6,0.000,0.011,0.0000,-0.0000,-0.0000,-0.0033,0.000,40.000,31.9,32.7,18.08,-0.000,-0.00,0.00,-0.00,0
1.119,0.13656,49.2,0.000,0.084,0.0000,-0.0000,-0.0000,-0.0047,0.000,40.000,31.9,32.7,18.08,-0.000,0.00,0.00,0.00,0
1.143,0.14009,50.4,0.008,0.189,0.8000,-0.1000,-1.4400,-0.0362,0.000,40.000,31.9,32.7,18.08,0.006,0.16,-0.04,0.30,0
1.168,0.14349,51.7,0.018,0.182,0.8000,-0.2000,-1.4400,-0.2016,0.000,40.000,31.9,32.7,18.08,0.157,2.62,-0.17,2.68,0
1.196,0.14761,53.1,0.030,0.164,0.8000,-0.3000,-1.4400,-0.3116,0.000,40.000,31.9,32.7,18.07,0.284,4.99,-0.27,4.99,0
1.225,0.15122,54.4,0.041,0.145,0.8000,-0.4000,-1.4400,-0.4149,0.000,40.000,31.9,32.7,18.05,0.435,7.60,-0.30,7.76,0
1.251,0.15416,55.5,0.050,0.129,0.8000,-0.5000,-1.4400,-0.5055,0.000,40.000,31.9,32.7,18.05,0.610,10.73,-0.28,10.45,0
1.281,0.15747,56.7,0.060,0.136,0.8000,-0.6000,-1.4400,-0.6136,0.000,40.000,31.9,32.7,18.03,0.805,14.09,-0.44,14.09,0
1.310,0.16144,58.1,0.072,0.157,0.8000,-0.7000,-1.4400,-0.7149,0.000,40.000,31.9,32.7,18.02,1.018,17.87,-0.58,18.12,0
1.340,0.16467,59.3,0.081,0.099,0.8000,-0.8000,-1.4400,-0.8200,0.000,40.000,31.9,32.7,17.99,1.254,22.27,-0.31,21.99,0
1.367,0.16616,59.8,0.086,0.041,0.8000,-0.9000,-1.4400,-0.9028,0.000,40.000,31.9,32.7,17.96,1.543,26.94,-0.03,26.64,0
1.397,0.16627,59.9,0.086,-0.001,0.8000,-1.0000,-1.4400,-1.0065,0.000,40.000,31.9,32.7,17.92,1.865,32.46,0.04,31.84,0
1.427,0.16626,59.9,0.086,-0.001,0.8000,-1.1000,-1.4400,-1.1191,0.000,40.000,31.9,32.7,17.89,2.179,38.89,0.00,38.46,0
1.456,0.16623,59.8,0.086,-0.001,0.8000,-1.2000,-1.4400,-1.2171,0.000,40.000,31.9,32.7,17.85,2.537,44.87,0.01,43.99,0
1.484,0.16614,59.8,0.086,-0.003,0.8000,-1.3000,-1.4400,-1.3232,0.000,40.000,31.9,32.7,17.82,2.918,51.74,0.18,50.48,0
1.514,0.16513,59.4,0.083,-0.049,0.8000,-1.4000,-1.4400,-1.4249,0.000,40.000,31.9,32.7,17.77,3.298,58.55,0.77,56.75,0
1.543,0.16336,58.8,0.078,-0.037,0.8000,-1.4400,-1.4400,-1.4443,0.000,40.000,31.9,32.7,17.76,3.378,59.50,0.49,58.71,0
1.573,0.16283,58.6,0.076,-0.002,0.8000,-1.4400,-1.4400,-1.4443,0.000,40.000,31.9,32.7,17.75,3.273,58.35,-0.01,58.41,0
1.601,0.16295,58.7,0.076,0.019,0.8000,-1.4400,-1.4400,-1.4350,0.000,40.000,31.9,32.7,17.73,3.292,58.37,-0.06,58.01,0
1.630,0.16383,59.0,0.079,0.045,0.8000,-1.4400,-1.4400,-1.4379,0.000,40.000,31.9,32.7,17.73,3.285,58.34,-0.57,58.72,0
1.660,0.16604,59.8,0.086,0.089,0.8000,-1.4400,-1.4400,-1.4506,0.000,40.000,31.9,32.7,17.72,3.317,58.92,-0.83,59.65,0
1.684,0.16876,60.8,0.094,0.134,0.8000,-1.4400,-1.4400,-1.4390,0.000,40.000,31.9,32.7,17.71,3.388,60.13,-1.08,61.08,0
1.711,0.17253,62.1,0.105,0.148,0.8000,-1.4400,-1.4400,-1.4402,0.000,40.000,31.9,32.7,17.70,3.414,60.61,-1.23,62.07,0
1.741,0.17590,63.3,0.115,0.120,0.8000,-1.4400,-1.4400,-1.4383,0.000,40.000,31.9,32.7,17.71,3.427,60.76,-0.97,61.71,0
1.770,0.17969,64.7,0.127,0.136,0.8000,-1.4400,-1.4400,-1.4384,0.000,40.000,31.9,32.7,17.71,3.379,59.92,-1.26,60.79,0
1.800,0.18318,65.9,0.137,0.105,0.8000,-1.4400,-1.4400,-1.4401,0.000,40.000,31.9,32.7,17.72,3.271,58.02,-0.86,58.61,0
1.832,0.18562,66.8,0.144,0.068,0.8000,-1.4400,-1.4400,-1.4331,0.000,40.000,31.9,32.7,17.72,3.189,56.33,-0.60,56.88,0
1.861,0.18742,67.5,0.150,0.066,0.8000,-1.4400,-1.4400,-1.4447,0.000,40.000,31.9,32.8,17.72,3.095,54.84,-0.66,55.60,0
1.890,0.18977,68.3,0.157,0.090,0.8000,-1.4400,-1.4400,-1.4405,0.000,40.000,31.9,32.8,17.73,3.029,53.83,-0.76,54.45,0
1.918,0.19233,69.2,0.164,0.102,0.8000,-1.4400,-1.4400,-1.4345,0.000,40.000,31.9,32.8,17.73,2.986,52.99,-0.81,53.79,0
1.947,0.19509,70.2,0.173,0.099,0.8000,-1.4400,-1.4400,-1.4401,0.000,40.000,31.9,32.8,17.75,2.927,52.08,-0.90,52.81,0
1.976,0.19829,71.4,0.182,0.131,0.8000,-1.4400,-1.4400,-1.4389,0.000,40.000,31.9,32.8,17.75,2.868,50.93,-1.10,52.09,0
2.003,0.20242,72.9,0.195,0.179,0.8000,-1.4400,-1.4400,-1.4391,0.000,40.000,31.9,32.8,17.76,2.774,49.48,-1.65,50.94,0
2.032,0.20830,75.0,0.212,0.211,0.8000,-1.4400,-1.4400,-1.4305,0.000,40.000,31.9,32.8,17.78,2.688,47.86,-1.91,49.74,0
2.058,0.21357,76.9,0.228,0.199,0.8000,-1.4400,-1.4400,-1.4312,0.000,40.000,31.9,32.8,17.78,2.674,47.52,-1.82,49.82,0
2.084,0.21843,78.6,0.243,0.185,0.8000,-1.4400,-1.4400,-1.4399,0.000,40.000,31.9,32.8,17.77,2.850,50.63,-1.63,52.27,0
2.108,0.22261,80.1,0.255,0.162,0.8000,-1.4400,-1.4400,-1.4400,0.000,40.000,31.9,32.8,17.75,2.984,53.12,-1.52,54.62,0
2.134,0.22675,81.6,0.268,0.165,0.8000,-1.4400,-1.4400,-1.4386,0.000,40.000,31.9,32.8,17.75,3.099,54.90,-1.53,56.75,0
2.163,0.23173,83.4,0.283,0.173,0.8000,-1.4400,-1.4400,-1.4429,0.000,40.000,31.9,32.8,17.73,3.201,56.89,-1.57,58.29,0
2.193,0.23695,85.3,0.298,0.194,0.8000,-1.4400,-1.4400,-1.4379,0.000,40.000,31.9,32.9,17.71,3.221,57.29,-1.69,59.51,0
2.218,0.24168,87.0,0.313,0.182,0.8000,-1.4400,-1.4400,-1.4424,0.000,40.000,31.9,32.9,17.70,3.372,59.78,-1.74,61.60,0
2.247,0.24701,88.9,0.328,0.184,0.8000,-1.4400,-1.4400,-1.4465,0.000,40.000,31.9,32.9,17.70,3.398,60.08,-1.58,61.73,0
2.275,0.25182,90.7,0.343,0.166,0.8000,-1.4400,-1.4400,-1.4458,0.000,40.000,31.9,32.9,17.70,3.302,58.45,-1.54,60.24,0
2.303,0.25670,92.4,0.358,0.180,0.8000,-1.4400,-1.4400,-1.4418,0.000,40.000,31.9,32.9,17.71,3.143,55.71,-1.60,57.20,0
2.332,0.26186,94.3,0.373,0.179,0.8000,-1.4400,-1.4400,-1.4374,0.000,40.000,31.9,32.9,17.72,2.972,52.76,-1.52,54.02,0
2.357,0.26586,95.7,0.385,0.157,0.8000,-1.4400,-1.4400,-1.4336,0.000,40.000,31.9,32.9,17.74,2.915,51.74,-1.31,52.75,0
2.386,0.26930,96.9,0.395,0.087,0.8000,-1.4400,-1.4400,-1.4352,0.000,40.000,31.9,32.9,17.75,2.882,51.08,-0.62,51.67,0
2.413,0.27045,97.4,0.399,0.007,0.8000,-1.4400,-1.4400,-1.4388,0.000,40.000,31.9,33.0,17.75,2.870,51.07,-0.01,51.16,0
2.442,0.27038,97.3,0.399,-0.003,0.8000,-1.4400,-1.4400,-1.4376,0.000,40.000,31.9,33.0,17.75,2.887,51.26,0.15,51.32,0
2.470,0.26882,96.8,0.394,-0.103,0.8000,-1.4400,-1.4400,-1.4302,0.000,40.000,31.9,33.0,17.75,2.939,52.27,1.06,51.02,0
2.499,0.26432,95.2,0.380,-0.190,0.8000,-1.4400,-1.4400,-1.4346,0.000,40.000,31.9,33.0,17.74,3.026,53.83,1.82,51.95,0
2.528,0.25765,92.8,0.360,-0.252,0.8000,-1.4400,-1.4400,-1.4375,0.000,40.000,31.9,33.0,17.71,3.219,57.20,2.26,55.18,0
2.558,0.24905,89.7,0.335,-0.334,0.8000,-1.4400,-1.4400,-1.4367,0.000,40.000,31.9,33.1,17.69,3.497,62.05,3.18,59.05,0
2.588,0.23686,85.3,0.298,-0.454,0.8000,-1.4400,-1.4400,-1.4516,0.000,40.000,31.9,33.1,17.69,3.309,58.43,4.25,54.14,0
2.634,0.21429,77.1,0.230,-0.532,0.8000,-1.4400,-1.4400,-1.4487,0.000,40.000,31.9,33.1,17.73,2.859,50.54,4.71,45.73,0
2.664,0.19893,71.6,0.184,-0.529,0.8000,-1.4400,-1.4400,-1.4316,0.000,40.000,31.9,33.1,17.73,3.031,53.80,4.69,49.18,0
2.692,0.18332,66.0,0.137,-0.579,0.8000,-1.4400,-1.4400,-1.4259,0.000,40.000,31.9,33.1,17.69,3.456,61.39,5.14,56.58,0
2.718,0.16818,60.5,0.092,-0.574,0.8000,-1.4400,-1.4400,-1.4422,0.000,40.000,31.9,33.2,17.68,3.503,61.70,5.16,56.31,0
2.750,0.14979,53.9,0.037,-0.566,0.8000,-1.4400,-1.4400,-1.4479,0.000,40.000,31.9,33.2,17.71,3.099,54.73,5.29,49.10,0
2.782,0.13095,47.1,0.000,-0.645,0.0000,-1.3400,-0.0000,-1.3222,0.000,40.000,31.9,33.2,17.76,2.469,45.69,4.82,42.03,0
2.811,0.11140,40.1,0.000,-0.712,0.0000,-1.2400,-0.0000,-1.2262,0.000,40.000,31.9,33.2,17.76,2.542,46.21,4.80,42.10,0
2.841,0.09156,33.0,0.000,-0.632,0.0000,-1.1400,-0.0000,-1.1279,0.000,40.000,31.9,33.3,17.78,2.169,39.12,4.03,35.68,0
2.867,0.07651,27.5,0.000,-0.554,0.0000,-1.0400,-0.0000,-1.0271,0.000,40.000,31.9,33.3,17.85,1.636,29.72,3.11,27.09,0
2.897,0.06115,22.0,0.000,-0.475,0.0000,-0.9400,-0.0000,-0.9249,0.000,40.000,31.9,33.3,17.89,1.320,24.50,2.24,23.03,0
2.929,0.04979,17.9,0.000,-0.252,0.0000,-0.8400,-0.0000,-0.8328,0.000,40.000,31.9,33.3,17.91,1.130,21.31,0.63,21.07,0
2.960,0.04762,17.1,0.000,-0.001,0.0000,-0.7400,-0.0000,-0.7194,0.000,40.000,31.9,33.3,17.94,0.880,16.29,-0.03,16.67,0
2.992,0.04807,17.3,0.000,0.029,0.0000,-0.6400,-0.0000,-0.6231,0.000,40.000,31.9,33.4,17.97,0.679,12.70,-0.34,13.53,0
3.018,0.05021,18.1,0.000,0.090,0.0000,-0.5400,-0.0000,-0.5278,0.000,40.000,31.9,33.4,17.99,0.508,9.44,-0.48,10.28,0
3.047,0.05410,19.5,0.000,0.128,0.0000,-0.4400,-0.0000,-0.4212,0.000,40.000,31.9,33.4,18.01,0.360,6.76,-0.51,7.60,0
3.077,0.05930,21.3,0.000,0.179,0.0000,-0.3400,-0.0000,-0.3281,0.000,40.000,31.9,33.4,18.02,0.235,4.35,-0.48,5.20,0
3.106,0.06561,23.6,0.000,0.190,0.0000,-0.2400,-0.0000,-0.2264,0.000,40.000,31.9,33.4,18.04,0.128,2.56,-0.33,3.07,0
3.136,0.07172,25.8,0.000,0.181,0.0000,-0.1400,-0.0000,-0.1368,0.000,40.000,31.9,33.5,18.05,0.056,1.15,-0.19,1.54,0
3.167,0.07826,28.2,0.000,0.200,0.0000,-0.0400,-0.0000,-0.0407,0.000,40.000,31.9,33.5,18.06,0.017,0.30,-0.06,0.31,0
3.197,0.08675,31.2,0.000,0.311,0.0000,-0.0000,-0.0000,-0.0197,0.000,40.000,32.0,33.5,18.06,0.005,0.06,-0.04,0.10,0
3.229,0.09832,35.4,0.000,0.401,0.0000,-0.0000,-0.0000,-0.0009,0.000,40.000,32.0,33.5,18.06,-0.000,-0.00,-0.00,0.00,0
3.259,0.11195,40.3,0.000,0.515,0.0000,-0.0000,-0.0000,0.0028,0.000,40.000,32.0,33.5,18.06,-0.000,0.00,-0.00,-0.00,0
3.288,0.12918,46.5,0.000,0.630,0.0000,-0.0000,-0.0000,-0.0034,0.000,40.000,32.0,33.6,18.06,-0.000,-0.01,0.01,-0.00,0
3.317,0.14791,53.2,0.031,0.659,0.8000,-0.1000,-1.4400,-0.0537,0.000,40.000,32.0,33.6,18.06,0.007,0.24,-0.20,0.55,0
3.344,0.16466,59.3,0.081,0.574,0.8000,-0.2000,-1.4400,-0.2036,0.000,40.000,32.0,33.6,18.06,0.153,2.54,-0.65,3.08,0
3.375,0.18038,64.9,0.129,0.500,0.8000,-0.3000,-1.4400,-0.3073,0.000,40.000,32.0,33.6,18.05,0.285,4.67,-0.81,5.46,0
3.401,0.19216,69.2,0.164,0.449,0.8000,-0.4000,-1.4400,-0.4009,0.000,40.000,32.0,33.6,18.04,0.392,6.65,-0.91,7.32,0
3.434,0.20531,73.9,0.203,0.421,0.8000,-0.5000,-1.4400,-0.5134,0.000,40.000,32.0,33.6,18.04,0.547,9.35,-1.31,10.24,0
3.463,0.21720,78.2,0.239,0.406,0.8000,-0.6000,-1.4400,-0.6098,0.000,40.000,32.0,33.7,18.02,0.710,12.54,-1.51,13.38,0
3.493,0.22870,82.3,0.274,0.381,0.8000,-0.7000,-1.4400,-0.7015,0.000,40.000,32.0,33.7,18.01,0.967,16.69,-1.33,17.76,0
3.524,0.23952,86.2,0.306,0.347,0.8000,-0.8000,-1.4400,-0.8086,0.000,40.000,32.0,33.7,17.97,1.250,21.79,-1.58,23.14,0
3.551,0.24839,89.4,0.333,0.313,0.8000,-0.9000,-1.4400,-0.9091,0.000,40.000,32.0,33.7,17.95,1.501,26.45,-1.27,27.63,0
3.583,0.25688,92.5,0.358,0.256,0.8000,-1.0000,-1.4400,-1.0078,0.000,40.000,32.0,33.7,17.92,1.688,29.23,-1.09,30.32,0
3.616,0.26429,95.1,0.380,0.241,0.8000,-1.1000,-1.4400,-1.1017,0.000,40.000,32.0,33.7,17.91,1.817,32.19,-1.61,33.99,0
3.651,0.27214,98.0,0.404,0.235,0.8000,-1.2000,-1.4400,-1.2001,0.000,40.000,32.0,33.7,17.88,2.214,37.58,-1.24,37.93,0
3.681,0.27805,100.1,0.422,0.196,0.8000,-1.3000,-1.4400,-1.3221,0.000,40.000,32.0,33.7,17.85,2.438,43.10,-1.38,43.39,0
3.710,0.28291,101.8,0.436,0.160,0.8000,-1.4000,-1.4400,-1.4156,0.000,40.000,32.1,33.7,17.83,2.740,47.73,-0.97,47.14,0
3.735,0.28628,103.1,0.446,0.127,0.8000,-1.4400,-1.4400,-1.4348,0.000,40.000,32.1,33.8,17.79,2.783,49.96,-0.90,50.60,0
3.770,0.28906,104.1,0.455,0.048,0.8000,-1.4400,-1.4400,-1.4354,0.000,40.000,32.1,33.8,17.78,2.863,51.20,-0.29,51.36,0
3.797,0.28925,104.1,0.455,-0.000,0.8000,-1.4400,-1.4400,-1.4394,0.000,40.000,32.1,33.8,17.78,2.897,51.64,0.01,51.40,0
3.827,0.28766,103.6,0.450,-0.169,0.8000,-1.4400,-1.4400,-1.4413,0.000,40.000,32.1,33.8,17.77,2.868,50.85,1.64,49.04,0
3.856,0.28095,101.1,0.430,-0.258,0.8000,-1.4400,-1.4400,-1.4350,0.000,40.000,32.1,33.8,17.77,2.788,49.64,2.46,47.35,0
3.883,0.27310,98.3,0.407,-0.303,0.8000,-1.4400,-1.4400,-1.4382,0.000,40.000,32.1,33.8,17.76,2.910,51.75,2.75,49.10,0
3.911,0.26450,95.2,0.381,-0.320,0.8000,-1.4400,-1.4400,-1.4383,0.000,40.000,32.1,33.8,17.73,3.053,54.22,2.88,51.67,0
3.941,0.25435,91.6,0.351,-0.340,0.8000,-1.4400,-1.4400,-1.4312,0.000,40.000,32.1,33.8,17.71,3.383,60.24,3.18,57.06,0
3.968,0.24476,88.1,0.322,-0.401,0.8000,-1.4400,-1.4400,-1.4421,0.000,40.000,32.1,33.8,17.69,3.543,62.63,3.74,58.90,0
3.995,0.23244,83.7,0.285,-0.469,0.8000,-1.4400,-1.4400,-1.4494,0.000,40.000,32.1,33.8,17.69,3.371,59.48,4.16,55.14,0
4.022,0.22059,79.4,0.249,-0.430,0.8000,-1.4400,-1.4400,-1.4519,0.000,40.000,32.1,33.8,17.72,3.044,53.70,3.86,49.97,0
4.051,0.20907,75.3,0.215,-0.358,0.8000,-1.4400,-1.4400,-1.4439,0.000,40.000,32.1,33.9,17.74,2.823,50.08,3.18,47.06,0
4.080,0.19927,71.7,0.185,-0.350,0.8000,-1.4400,-1.4400,-1.4431,0.000,40.000,32.1,33.9,17.73,2.986,53.07,3.15,49.90,0
4.108,0.18927,68.1,0.155,-0.367,0.8000,-1.4400,-1.4400,-1.4337,0.000,40.000,32.1,33.9,17.72,3.155,56.01,3.42,52.62,0
4.137,0.17887,64.4,0.124,-0.345,0.8000,-1.4400,-1.4400,-1.4373,0.000,40.000,32.1,33.9,17.68,3.520,62.48,3.10,59.25,0
4.166,0.16928,60.9,0.095,-0.307,0.8000,-1.4400,-1.4400,-1.4506,0.000,40.000,32.1,33.9,17.68,3.530,62.19,2.82,59.34,0
4.195,0.16104,58.0,0.071,-0.267,0.8000,-1.4400,-1.4400,-1.4404,0.000,40.000,32.1,33.9,17.68,3.368,59.28,2.44,56.91,0
4.224,0.15294,55.1,0.046,-0.292,0.8000,-1.4400,-1.4400,-1.4475,0.000,40.000,32.2,33.9,17.70,3.185,56.40,2.70,53.66,0
4.252,0.14478,52.1,0.022,-0.270,0.8000,-1.4400,-1.4400,-1.4461,0.000,40.000,32.2,33.9,17.73,2.883,51.07,2.32,48.86,0
4.281,0.13829,49.8,0.002,-0.208,0.8000,-1.4400,-1.4400,-1.4401,0.000,40.000,32.2,34.0,17.74,2.780,49.37,1.83,47.59,0
4.310,0.13239,47.7,0.000,-0.216,0.0000,-1.3400,-0.0000,-1.3158,0.000,40.000,32.2,34.0,17.77,2.354,42.63,1.32,42.14,0
4.334,0.12844,46.2,0.000,-0.128,0.0000,-1.2400,-0.0000,-1.2209,0.000,40.000,32.2,34.0,17.81,2.095,38.40,0.64,38.62,0
4.359,0.12673,45.6,0.000,-0.023,0.0000,-1.1400,-0.0000,-1.1099,0.000,40.000,32.2,34.0,17.83,1.800,32.29,0.05,33.15,0
4.385,0.12671,45.6,0.000,-0.001,0.0000,-1.0400,-0.0000,-1.0196,0.000,40.000,32.2,34.0,17.86,1.504,27.71,0.01,28.61,0
4.415,0.12851,46.3,0.000,0.135,0.0000,-0.9400,-0.0000,-0.9151,0.000,40.000,32.2,34.0,17.91,1.245,22.77,-1.28,25.01,0
4.444,0.13706,49.3,0.000,0.369,0.0000,-0.8400,-0.0000,-0.8290,0.000,40.000,32.2,34.0,17.93,0.941,17.39,-2.13,20.16,0
4.474,0.15001,54.0,0.038,0.449,0.8000,-0.9400,-1.4400,-0.9520,0.000,40.000,32.2,34.1,17.92,1.513,26.68,-2.33,28.35,0
4.502,0.16002,57.6,0.068,0.309,0.8000,-1.0400,-1.4400,-1.0620,0.000,40.000,32.2,34.1,17.88,1.911,33.72,-1.71,34.61,0
4.532,0.16795,60.5,0.091,0.253,0.8000,-1.1400,-1.4400,-1.1466,0.000,40.000,32.2,34.1,17.85,2.325,40.44,-1.35,41.37,0
4.560,0.17471,62.9,0.112,0.245,0.8000,-1.2400,-1.4400,-1.2518,0.000,40.000,32.2,34.1,17.80,2.743,47.62,-1.56,48.61,0
4.591,0.18222,65.6,0.134,0.249,0.8000,-1.3400,-1.4400,-1.3523,0.000,40.000,32.3,34.1,17.77,2.998,51.78,-1.61,53.02,0
4.623,0.18878,68.0,0.154,0.201,0.8000,-1.4400,-1.4400,-1.4664,0.000,40.000,32.3,34.1,17.74,3.200,56.48,-1.54,56.80,0
4.651,0.19316,69.5,0.167,0.142,0.8000,-1.4400,-1.4400,-1.4420,0.000,40.000,32.3,34.1,17.75,2.962,52.48,-1.46,54.18,0
4.680,0.19830,71.4,0.182,0.192,0.8000,-1.4400,-1.4400,-1.4426,0.000,40.000,32.3,34.2,17.76,2.869,50.90,-1.73,52.51,0
4.709,0.20363,73.3,0.198,0.193,0.8000,-1.4400,-1.4400,-1.4441,0.000,40.000,32.3,34.2,17.76,2.775,49.34,-1.66,50.78,0
