time_s,pos_turns,pos_deg,normalized,velocity_turns_s,curve_multiplier,commanded_torque_Nm,desired_torque_Nm,torque_estimate_Nm,input_iq_A,effective_current_lim_A,motor_temp_C,fet_temp_C,vbus_V,ibus_A,power_elec_W,power_mech_W,power_loss_W,active_errors
15.588,0.37280,134.2,0.000,0.004,0.0000,-0.0000,-0.0000,-0.0003,0.000,40.000,25.4,33.5,18.13,0.000,0.00,-0.00,-0.00,0
15.618,0.37283,134.2,0.000,0.011,0.0000,-0.0000,-0.0000,0.0019,0.000,40.000,25.4,33.5,18.13,-0.000,-0.00,-0.00,-0.00,0
15.647,0.37286,134.2,0.000,0.004,0.0000,-0.0000,-0.0000,-0.0090,0.000,40.000,25.4,33.5,18.13,-0.000,-0.00,0.00,-0.00,0
15.677,0.37323,134.4,0.000,0.010,0.0000,-0.0000,-0.0000,-0.0017,0.000,40.000,25.4,33.5,18.13,0.000,0.00,0.00,0.00,0
15.705,0.37326,134.4,0.000,0.008,0.0000,-0.0000,-0.0000,-0.0017,0.000,40.000,25.4,33.6,18.13,-0.000,-0.00,-0.00,-0.00,0
15.734,0.37329,134.4,0.000,0.002,0.0000,-0.0000,-0.0000,0.0023,0.000,40.000,25.4,33.6,18.14,0.000,-0.00,-0.00,0.00,0
15.764,0.37328,134.4,0.000,0.005,0.0000,-0.0000,-0.0000,0.0029,0.000,40.000,25.4,33.6,18.13,0.000,0.00,-0.00,0.00,0
15.794,0.37327,134.4,0.000,-0.002,0.0000,-0.0000,-0.0000,0.0030,0.000,40.000,25.4,33.6,18.13,-0.000,-0.00,0.00,0.00,0
15.824,0.37328,134.4,0.000,-0.004,0.0000,-0.0000,-0.0000,-0.0031,0.000,40.000,25.4,33.6,18.13,-0.000,-0.00,0.00,0.00,0
15.854,0.37296,134.3,0.000,-0.022,0.0000,-0.0000,-0.0000,-0.0028,0.000,40.000,25.4,33.6,18.13,0.000,-0.00,0.00,-0.00,0
15.886,0.37262,134.1,0.000,-0.001,0.0000,-0.0000,-0.0000,0.0037,0.000,40.000,25.4,33.6,18.12,0.000,0.00,-0.00,0.00,0
15.916,0.37274,134.2,0.000,0.004,0.0000,-0.0000,-0.0000,-0.0037,0.000,40.000,25.4,33.6,18.13,-0.000,0.00,-0.00,-0.00,0
15.946,0.37364,134.5,0.000,0.055,0.0000,-0.0000,-0.0000,0.0007,0.000,40.000,25.4,33.6,18.13,-0.000,0.00,-0.00,-0.00,0
15.977,0.37672,135.6,0.000,0.143,0.0000,-0.0000,-0.0000,-0.0028,0.000,40.000,25.4,33.6,18.13,0.000,0.00,0.00,0.00,0
16.005,0.38188,137.5,0.000,0.216,0.0000,-0.0000,-0.0000,-0.0029,0.000,40.000,25.4,33.6,18.14,-0.000,0.00,-0.01,-0.00,0
16.037,0.39044,140.6,0.000,0.313,0.0000,-0.0000,-0.0000,-0.0032,0.000,40.000,25.4,33.6,18.14,-0.000,0.01,-0.00,0.00,0
16.068,0.40112,144.4,0.007,0.370,0.8000,-0.1000,-0.8000,-0.0697,0.000,40.000,25.4,33.6,18.14,0.010,0.35,-0.11,0.71,0
16.095,0.41022,147.7,0.034,0.395,0.8000,-0.2000,-0.8000,-0.2015,0.000,40.000,25.4,33.6,18.13,0.145,2.42,-0.47,2.75,0
16.121,0.42028,151.3,0.064,0.418,0.8000,-0.3000,-0.8000,-0.3062,0.000,40.000,25.4,33.6,18.12,0.278,4.79,-0.69,5.31,0
16.151,0.43177,155.4,0.099,0.393,0.8000,-0.4000,-0.8000,-0.4018,0.000,40.000,25.5,33.6,18.11,0.403,6.94,-0.76,7.55,0
16.181,0.44333,159.6,0.133,0.388,0.8000,-0.5000,-0.8000,-0.5077,0.000,40.000,25.5,33.6,18.09,0.594,10.46,-1.03,11.30,0
16.213,0.45448,163.6,0.167,0.350,0.8000,-0.6000,-0.8000,-0.6024,0.000,40.000,25.5,33.6,18.08,0.736,12.54,-1.06,13.39,0
16.243,0.46359,166.9,0.194,0.291,0.8000,-0.7000,-0.8000,-0.7064,0.000,40.000,25.5,33.6,18.07,0.913,15.62,-0.97,16.20,0
16.271,0.47034,169.3,0.214,0.210,0.8000,-0.8000,-0.8000,-0.7980,0.000,40.000,25.5,33.6,18.05,1.047,18.46,-0.68,19.04,0
16.304,0.47474,170.9,0.227,0.104,0.8000,-0.8000,-0.8000,-0.8025,0.000,40.000,25.5,33.6,18.06,1.005,18.09,-0.49,18.63,0
16.334,0.47705,171.7,0.234,0.073,0.8000,-0.8000,-0.8000,-0.7998,0.000,40.000,25.5,33.6,18.05,0.989,17.83,-0.41,18.20,0
16.365,0.47989,172.8,0.243,0.119,0.8000,-0.8000,-0.8000,-0.7994,0.000,40.000,25.5,33.6,18.05,0.971,17.42,-0.67,18.15,0
16.395,0.48565,174.8,0.260,0.263,0.8000,-0.8000,-0.8000,-0.7976,0.000,40.000,25.5,33.6,18.05,1.011,18.23,-1.38,19.57,0
16.421,0.49463,178.1,0.287,0.406,0.8000,-0.8000,-0.8000,-0.8010,0.000,40.000,25.5,33.6,18.05,1.086,19.63,-2.22,21.84,0
16.453,0.51051,183.8,0.335,0.546,0.8000,-0.8000,-0.8000,-0.7985,0.000,40.000,25.5,33.6,18.03,1.144,20.66,-2.80,23.73,0
16.484,0.52798,190.1,0.387,0.553,0.8000,-0.8000,-0.8000,-0.7870,0.000,40.000,25.5,33.6,18.03,1.020,18.29,-2.72,20.94,0
16.515,0.54221,195.2,0.430,0.379,0.8000,-0.8000,-0.8000,-0.8004,0.000,40.000,25.5,33.6,18.05,1.009,17.97,-1.83,19.74,0
16.545,0.55216,198.8,0.460,0.310,0.8000,-0.8000,-0.8000,-0.7941,0.000,40.000,25.5,33.6,18.04,0.957,17.21,-1.53,18.77,0
16.571,0.56039,201.7,0.484,0.320,0.8000,-0.8000,-0.8000,-0.7969,0.000,40.000,25.5,33.6,18.04,1.057,19.18,-1.60,20.78,0
16.602,0.57011,205.2,0.514,0.307,0.8000,-0.8000,-0.8000,-0.7965,0.000,40.000,25.8,33.6,18.04,1.128,20.31,-1.54,22.03,0
16.629,0.57844,208.2,0.539,0.333,0.8000,-0.8000,-0.8000,-0.7921,0.000,40.000,25.8,33.6,18.03,1.155,20.82,-1.71,22.84,0
16.656,0.58776,211.6,0.567,0.357,0.8000,-0.8000,-0.8000,-0.8016,0.000,40.000,25.8,33.6,18.02,1.196,21.45,-1.77,23.34,0
16.687,0.59836,215.4,0.598,0.308,0.8000,-0.8000,-0.8000,-0.8064,0.000,40.000,25.8,33.6,18.03,1.088,19.53,-1.57,20.88,0
16.719,0.60774,218.8,0.626,0.290,0.8000,-0.8000,-0.8000,-0.8002,0.000,40.000,25.8,33.6,18.04,1.038,18.76,-1.45,20.09,0
16.746,0.61531,221.5,0.649,0.285,0.8000,-0.8000,-0.8000,-0.7966,0.000,40.000,25.8,33.6,18.04,1.001,17.99,-1.43,19.37,0
16.777,0.62372,224.5,0.674,0.269,0.8000,-0.8000,-0.8000,-0.8013,0.000,40.000,25.8,33.6,18.03,0.953,17.25,-1.39,18.52,0
16.807,0.63188,227.5,0.699,0.263,0.8000,-0.8000,-0.8000,-0.7984,0.000,40.000,25.8,33.6,18.04,1.055,18.99,-1.35,20.48,0
16.838,0.63995,230.4,0.723,0.239,0.8000,-0.8000,-0.8000,-0.7992,0.000,40.000,25.8,33.6,18.03,1.111,20.03,-1.20,21.23,0
16.870,0.64707,232.9,0.744,0.217,0.8000,-0.8000,-0.8000,-0.7994,0.000,40.000,25.8,33.6,18.03,1.119,20.14,-1.06,21.25,0
16.901,0.65306,235.1,0.762,0.182,0.8000,-0.8000,-0.8000,-0.7931,0.000,40.000,25.8,33.6,18.02,1.170,21.40,-0.86,22.06,0
16.931,0.65815,236.9,0.778,0.175,0.8000,-0.8000,-0.8000,-0.7974,0.000,40.000,25.8,33.6,18.01,1.196,21.53,-0.88,22.33,0
16.961,0.66296,238.7,0.792,0.137,0.8000,-0.8000,-0.8000,-0.7996,0.000,40.000,25.8,33.6,18.02,1.165,21.08,-0.63,21.80,0
16.986,0.66586,239.7,0.801,0.102,0.8000,-0.8000,-0.8000,-0.8020,0.000,40.000,25.8,33.6,18.03,1.145,20.56,-0.52,21.04,0
17.017,0.66845,240.6,0.809,0.067,0.8000,-0.8000,-0.8000,-0.8028,0.000,40.000,25.9,33.6,18.03,1.103,19.93,-0.36,20.21,0
17.047,0.66987,241.2,0.813,0.032,0.8000,-0.8000,-0.8000,-0.7968,0.000,40.000,25.9,33.6,18.02,1.088,19.77,-0.18,19.74,0
17.077,0.67100,241.6,0.816,0.041,0.8000,-0.8000,-0.8000,-0.8050,0.000,40.000,25.9,33.6,18.02,1.070,19.30,-0.25,19.54,0
17.106,0.67252,242.1,0.821,0.063,0.8000,-0.8000,-0.8000,-0.8028,0.000,40.000,25.9,33.6,18.03,1.068,19.08,-0.30,19.40,0
17.137,0.67436,242.8,0.826,0.059,0.8000,-0.8000,-0.8000,-0.8027,0.000,40.000,25.9,33.7,18.02,1.072,19.21,-0.32,19.27,0
17.166,0.67639,243.5,0.832,0.069,0.8000,-0.8000,-0.8000,-0.7952,0.000,40.000,25.9,33.7,18.03,1.057,19.06,-0.38,19.46,0
17.191,0.67830,244.2,0.838,0.072,0.8000,-0.8000,-0.8000,-0.7971,0.000,40.000,25.9,33.7,18.02,1.057,19.00,-0.42,19.48,0
17.221,0.68067,245.0,0.845,0.081,0.8000,-0.8000,-0.8000,-0.7985,0.000,40.000,25.9,33.7,18.04,1.053,19.07,-0.36,19.45,0
17.252,0.68292,245.9,0.852,0.072,0.8000,-0.8000,-0.8000,-0.8054,0.000,40.000,25.9,33.7,18.04,1.042,18.83,-0.36,19.19,0
17.279,0.68491,246.6,0.858,0.081,0.8000,-0.8000,-0.8000,-0.8011,0.000,40.000,25.9,33.7,18.04,1.027,18.48,-0.41,18.88,0
17.309,0.68726,247.4,0.865,0.075,0.8000,-0.8000,-0.8000,-0.7994,0.000,40.000,25.9,33.7,18.03,1.016,18.33,-0.40,18.71,0
17.338,0.68922,248.1,0.871,0.057,0.8000,-0.8000,-0.8000,-0.8089,0.000,40.000,25.9,33.7,18.04,1.005,18.24,-0.28,18.55,0
17.367,0.69062,248.6,0.875,0.032,0.8000,-0.8000,-0.8000,-0.8085,0.000,40.000,25.9,33.7,18.04,1.001,18.07,-0.18,18.28,0
17.396,0.69144,248.9,0.878,0.026,0.8000,-0.8000,-0.8000,-0.8034,0.000,40.000,25.9,33.7,18.03,1.003,18.10,-0.12,18.26,0
17.421,0.69170,249.0,0.878,0.001,0.8000,-0.8000,-0.8000,-0.8043,0.000,40.000,25.9,33.7,18.05,1.000,18.14,-0.01,18.09,0
17.453,0.69149,248.9,0.878,-0.021,0.8000,-0.8000,-0.8000,-0.7943,0.000,40.000,25.9,33.7,18.03,1.011,18.09,0.08,17.96,0
17.485,0.69067,248.6,0.875,-0.042,0.8000,-0.8000,-0.8000,-0.8001,0.000,40.000,25.9,33.7,18.04,1.015,18.32,0.28,17.98,0
17.517,0.68837,247.8,0.868,-0.087,0.8000,-0.8000,-0.8000,-0.8027,0.000,40.000,25.9,33.7,18.04,1.025,18.61,0.45,18.10,0
17.547,0.68482,246.5,0.858,-0.145,0.8000,-0.8000,-0.8000,-0.7973,0.000,40.000,25.9,33.7,18.04,1.052,19.07,0.73,18.32,0
17.577,0.67950,244.6,0.842,-0.210,0.8000,-0.8000,-0.8000,-0.8030,0.000,40.000,25.9,33.7,18.03,1.087,19.50,1.07,18.53,0
17.607,0.67242,242.1,0.820,-0.270,0.8000,-0.8000,-0.8000,-0.7978,0.000,40.000,25.9,33.8,18.03,1.105,19.85,1.37,18.60,0
17.638,0.66353,238.9,0.794,-0.304,0.8000,-0.8000,-0.8000,-0.7970,0.000,40.000,25.9,33.8,18.01,1.211,21.84,1.56,20.40,0
17.666,0.65492,235.8,0.768,-0.299,0.8000,-0.8000,-0.8000,-0.7974,0.000,40.000,25.9,33.8,18.01,1.245,22.32,1.54,20.88,0
17.698,0.64614,232.6,0.742,-0.257,0.8000,-0.8000,-0.8000,-0.8018,0.000,40.000,25.9,33.8,18.02,1.176,21.29,1.29,20.05,0
17.728,0.63913,230.1,0.721,-0.215,0.8000,-0.8000,-0.8000,-0.8032,0.000,40.000,25.9,33.8,18.03,1.155,20.92,1.12,19.77,0
17.755,0.63362,228.1,0.704,-0.182,0.8000,-0.8000,-0.8000,-0.7997,0.000,40.000,25.9,33.8,18.02,1.097,19.87,0.92,18.91,0
17.787,0.62893,226.4,0.690,-0.112,0.8000,-0.8000,-0.8000,-0.7988,0.000,40.000,25.9,33.8,18.03,1.044,18.84,0.48,18.30,0
17.819,0.62672,225.6,0.683,-0.037,0.8000,-0.8000,-0.8000,-0.8046,0.000,40.000,25.9,33.8,18.03,1.018,18.28,0.16,18.20,0
17.852,0.62610,225.4,0.682,-0.008,0.8000,-0.8000,-0.8000,-0.7997,0.000,40.000,25.9,33.8,18.03,1.007,18.15,0.05,18.03,0
17.883,0.62565,225.2,0.680,-0.015,0.8000,-0.8000,-0.8000,-0.8003,0.000,40.000,25.9,33.8,18.04,0.995,18.13,0.12,17.99,0
17.915,0.62518,225.1,0.679,-0.007,0.8000,-0.8000,-0.8000,-0.7984,0.000,40.000,25.9,33.8,18.03,1.002,17.85,0.06,17.91,0
17.945,0.62463,224.9,0.677,-0.028,0.8000,-0.8000,-0.8000,-0.8009,0.000,40.000,25.9,33.8,18.04,0.991,17.81,0.11,17.70,0
17.971,0.62371,224.5,0.674,-0.048,0.8000,-0.8000,-0.8000,-0.7981,0.000,40.000,25.9,33.8,18.04,0.991,17.81,0.27,17.46,0
18.003,0.62066,223.4,0.665,-0.150,0.8000,-0.8000,-0.8000,-0.8061,0.000,40.000,26.0,33.9,18.04,1.012,18.33,0.89,17.50,0
18.030,0.61351,220.9,0.644,-0.414,0.8000,-0.8000,-0.8000,-0.7959,0.000,40.000,26.0,33.9,18.03,1.092,19.75,2.45,17.34,0
18.061,0.58915,212.1,0.571,-1.102,0.8000,-0.8000,-0.8000,-0.7988,0.000,40.000,26.0,33.9,18.01,1.339,23.87,4.72,19.12,0
18.088,0.55570,200.1,0.470,-1.509,0.8000,-0.8000,-0.8000,-0.7806,0.000,40.000,26.0,33.9,18.02,1.152,20.27,7.57,12.37,0
18.119,0.49821,179.4,0.298,-2.184,0.8000,-0.8000,-0.8000,-0.8263,0.000,40.000,26.0,33.9,17.99,1.388,25.02,12.03,12.64,0
18.149,0.42218,152.0,0.070,-2.840,0.8000,-0.8000,-0.8000,-0.8355,0.000,40.000,26.0,33.9,17.99,1.452,25.17,15.63,9.07,0
18.179,0.36504,131.4,0.000,-0.992,0.0000,-0.7000,-0.0000,-0.7060,0.000,40.000,26.0,33.9,18.01,1.013,18.02,4.48,13.59,0
18.210,0.34500,124.2,0.000,-0.547,0.0000,-0.6000,-0.0000,-0.5978,0.000,40.000,26.0,33.9,18.05,0.635,11.82,0.13,11.60,0
18.238,0.34989,126.0,0.000,0.365,0.0000,-0.5000,-0.0000,-0.4927,0.000,40.000,26.0,33.9,18.07,0.464,8.90,-1.91,10.93,0
18.270,0.36106,130.0,0.000,-0.527,0.0000,-0.4000,-0.0000,-0.3919,0.000,40.000,26.0,33.9,18.08,0.357,6.82,0.35,6.43,0
18.301,0.35564,128.0,0.000,-0.037,0.0000,-0.3000,-0.0000,-0.2941,0.000,40.000,26.0,33.9,18.10,0.223,4.33,-0.02,4.51,0
18.329,0.35597,128.2,0.000,0.009,0.0000,-0.2000,-0.0000,-0.1976,0.000,40.000,26.0,33.9,18.10,0.121,2.33,-0.04,2.55,0
18.356,0.35627,128.3,0.000,0.004,0.0000,-0.1000,-0.0000,-0.0938,0.000,40.000,26.0,33.9,18.11,0.046,0.87,-0.04,1.02,0
18.387,0.35693,128.5,0.000,0.002,0.0000,-0.0000,-0.0000,-0.0165,0.000,40.000,26.0,33.9,18.11,0.009,0.14,-0.01,0.11,0
18.417,0.35773,128.8,0.000,0.003,0.0000,-0.0000,-0.0000,0.0011,0.000,40.000,26.0,33.9,18.12,-0.000,-0.01,-0.00,-0.00,0
18.445,0.35791,128.8,0.000,0.003,0.0000,-0.0000,-0.0000,0.0006,0.000,40.000,26.0,33.9,18.13,-0.000,0.00,0.00,0.00,0
18.470,0.35800,128.9,0.000,0.016,0.0000,-0.0000,-0.0000,-0.0056,0.000,40.000,26.0,33.9,18.13,-0.000,-0.00,0.00,-0.00,0
18.495,0.35808,128.9,0.000,0.006,0.0000,-0.0000,-0.0000,-0.0048,0.000,40.000,26.0,34.0,18.12,0.000,-0.00,0.00,0.00,0
18.522,0.35809,128.9,0.000,-0.000,0.0000,-0.0000,-0.0000,-0.0035,0.000,40.000,26.0,34.0,18.13,-0.000,0.00,0.00,-0.00,0
18.551,0.35809,128.9,0.000,-0.005,0.0000,-0.0000,-0.0000,-0.0062,0.000,40.000,26.0,34.0,18.13,0.000,-0.01,-0.00,0.00,0
18.578,0.35811,128.9,0.000,-0.001,0.0000,-0.0000,-0.0000,0.0014,0.000,40.000,26.0,34.0,18.13,-0.000,-0.00,-0.00,0.00,0
18.605,0.35813,128.9,0.000,-0.006,0.0000,-0.0000,-0.0000,0.0063,0.000,40.000,26.0,34.0,18.13,-0.000,-0.00,-0.00,0.00,0
18.634,0.35817,128.9,0.000,0.009,0.0000,-0.0000,-0.0000,0.0075,0.000,40.000,26.0,34.0,18.13,-0.000,0.00,0.00,0.00,0
18.662,0.35817,128.9,0.000,-0.008,0.0000,-0.0000,-0.0000,0.0005,0.000,40.000,26.0,34.0,18.12,0.000,0.00,0.00,-0.00,0
18.690,0.35820,129.0,0.000,0.007,0.0000,-0.0000,-0.0000,0.0045,0.000,40.000,26.0,34.0,18.13,-0.000,-0.00,0.00,0.00,0
18.719,0.35832,129.0,0.000,0.022,0.0000,-0.0000,-0.0000,0.0020,0.000,40.000,26.0,34.0,18.14,0.000,-0.00,0.00,-0.00,0
18.749,0.35980,129.5,0.000,0.104,0.0000,-0.0000,-0.0000,-0.0002,0.000,40.000,26.0,34.0,18.13,-0.000,-0.00,0.00,0.00,0
18.778,0.36329,130.8,0.000,0.140,0.0000,-0.0000,-0.0000,0.0019,0.000,40.000,26.0,34.0,18.12,0.000,0.00,0.00,0.00,0
18.804,0.36775,132.4,0.000,0.199,0.0000,-0.0000,-0.0000,-0.0021,0.000,40.000,26.1,34.0,18.13,-0.000,-0.00,-0.00,-0.00,0
18.836,0.37544,135.2,0.000,0.302,0.0000,-0.0000,-0.0000,0.0029,0.000,40.000,26.1,34.0,18.13,0.000,-0.00,-0.00,0.00,0
18.867,0.38630,139.1,0.000,0.390,0.0000,-0.0000,-0.0000,-0.0016,0.000,40.000,26.1,34.0,18.13,-0.000,-0.00,0.01,0.00,0
18.897,0.39913,143.7,0.001,0.433,0.8000,-0.1000,-0.8000,-0.0614,0.000,40.000,26.1,34.0,18.12,0.006,0.28,-0.12,0.63,0
18.928,0.41210,148.4,0.040,0.419,0.8000,-0.2000,-0.8000,-0.2010,0.000,40.000,26.1,34.0,18.12,0.145,2.43,-0.44,2.84,0
18.954,0.41608,149.8,0.051,0.018,0.8000,-0.3000,-0.8000,-0.3086,0.000,40.000,26.1,34.0,18.13,0.247,4.36,-0.01,4.30,0
18.987,0.41677,150.0,0.054,0.071,0.8000,-0.4000,-0.8000,-0.4031,0.000,40.000,26.1,34.0,18.11,0.404,6.89,-0.36,6.98,0
19.018,0.42377,152.6,0.075,0.220,0.8000,-0.5000,-0.8000,-0.5096,0.000,40.000,26.1,34.0,18.10,0.586,10.14,-0.48,10.31,0
19.046,0.42954,154.6,0.092,0.225,0.8000,-0.6000,-0.8000,-0.6030,0.000,40.000,26.1,34.0,18.08,0.767,13.40,-0.51,13.59,0
19.077,0.43469,156.5,0.107,0.139,0.8000,-0.7000,-0.8000,-0.7095,0.000,40.000,26.1,34.0,18.06,0.988,17.17,-0.20,17.35,0
19.104,0.43776,157.6,0.117,0.126,0.8000,-0.8000,-0.8000,-0.8091,0.000,40.000,26.1,34.0,18.03,1.267,22.27,-0.32,22.18,0
19.135,0.44083,158.7,0.126,0.114,0.8000,-0.8000,-0.8000,-0.8051,0.000,40.000,26.1,34.0,18.03,1.216,21.84,-0.58,22.53,0
19.164,0.44494,160.2,0.138,0.163,0.8000,-0.8000,-0.8000,-0.8004,0.000,40.000,26.1,34.0,18.03,1.200,21.79,-0.85,22.47,0
19.196,0.45052,162.2,0.155,0.188,0.8000,-0.8000,-0.8000,-0.7971,0.000,40.000,26.1,34.0,18.02,1.175,21.04,-0.96,21.96,0
19.227,0.45653,164.4,0.173,0.189,0.8000,-0.8000,-0.8000,-0.8067,0.000,40.000,26.1,34.0,18.03,1.076,19.33,-0.98,20.31,0
19.254,0.46199,166.3,0.189,0.216,0.8000,-0.8000,-0.8000,-0.7975,0.000,40.000,26.1,34.0,18.02,1.049,18.96,-1.08,19.85,0
19.284,0.46836,168.6,0.208,0.230,0.8000,-0.8000,-0.8000,-0.8019,0.000,40.000,26.1,34.0,18.04,1.019,18.27,-1.13,19.54,0
19.314,0.47517,171.1,0.229,0.222,0.8000,-0.8000,-0.8000,-0.8009,0.000,40.000,26.1,34.0,18.03,0.975,17.61,-1.23,18.84,0
19.344,0.48266,173.8,0.251,0.277,0.8000,-0.8000,-0.8000,-0.8061,0.000,40.000,26.1,34.0,18.04,0.953,17.30,-1.40,18.84,0
19.372,0.49077,176.7,0.276,0.297,0.8000,-0.8000,-0.8000,-0.7964,0.000,40.000,26.1,34.0,18.03,1.053,19.06,-1.44,20.50,0
19.402,0.49904,179.7,0.300,0.260,0.8000,-0.8000,-0.8000,-0.8025,0.000,40.000,26.1,34.0,18.03,1.113,20.04,-1.31,21.31,0
19.432,0.50682,182.5,0.324,0.244,0.8000,-0.8000,-0.8000,-0.7963,0.000,40.000,26.1,34.0,18.02,1.139,20.76,-1.16,21.76,0
19.464,0.51318,184.7,0.343,0.163,0.8000,-0.8000,-0.8000,-0.7994,0.000,40.000,26.1,34.0,18.02,1.194,21.39,-0.72,22.18,0
19.495,0.51703,186.1,0.354,0.114,0.8000,-0.8000,-0.8000,-0.7954,0.000,40.000,26.1,34.0,18.02,1.188,21.46,-0.55,21.86,0
19.525,0.52059,187.4,0.365,0.138,0.8000,-0.8000,-0.8000,-0.8074,0.000,40.000,26.1,34.0,18.02,1.160,20.86,-0.69,21.65,0
19.554,0.52504,189.0,0.378,0.174,0.8000,-0.8000,-0.8000,-0.8000,0.000,40.000,26.1,34.0,18.03,1.088,19.79,-0.98,20.66,0
19.584,0.52986,190.7,0.393,0.122,0.8000,-0.8000,-0.8000,-0.8081,0.000,40.000,26.1,34.0,18.03,1.056,18.96,-0.54,19.50,0
19.614,0.53123,191.2,0.397,0.029,0.8000,-0.8000,-0.8000,-0.7988,0.000,40.000,26.2,34.0,18.02,1.055,19.02,-0.21,19.39,0
19.647,0.53473,192.5,0.407,0.167,0.8000,-0.8000,-0.8000,-0.8037,0.000,40.000,26.2,34.0,18.03,1.044,18.82,-0.90,19.70,0
19.679,0.54091,194.7,0.426,0.197,0.8000,-0.8000,-0.8000,-0.8035,0.000,40.000,26.2,34.0,18.03,1.019,18.34,-0.96,19.15,0
19.708,0.54598,196.6,0.441,0.146,0.8000,-0.8000,-0.8000,-0.8062,0.000,40.000,26.2,34.0,18.04,1.001,18.03,-0.67,18.74,0
19.738,0.54832,197.4,0.448,0.039,0.8000,-0.8000,-0.8000,-0.7978,0.000,40.000,26.2,34.0,18.04,1.002,17.92,-0.15,18.16,0
19.767,0.54869,197.5,0.449,0.000,0.8000,-0.8000,-0.8000,-0.7993,0.000,40.000,26.2,34.0,18.04,1.000,18.18,-0.02,18.00,0
19.797,0.54841,197.4,0.448,-0.023,0.8000,-0.8000,-0.8000,-0.7981,0.000,40.000,26.2,34.0,18.03,1.006,18.16,0.12,18.07,0
19.824,0.54770,197.2,0.446,-0.034,0.8000,-0.8000,-0.8000,-0.7982,0.000,40.000,26.2,34.0,18.03,1.015,18.35,0.24,18.16,0
19.854,0.54528,196.3,0.439,-0.109,0.8000,-0.8000,-0.8000,-0.8010,0.000,40.000,26.2,34.0,18.03,1.037,18.84,0.44,18.32,0
19.885,0.54136,194.9,0.427,-0.160,0.8000,-0.8000,-0.8000,-0.8003,0.000,40.000,26.2,34.0,18.04,1.071,19.35,0.86,18.23,0
19.916,0.53656,193.2,0.413,-0.141,0.8000,-0.8000,-0.8000,-0.8016,0.000,40.000,26.2,34.1,18.02,1.084,19.44,0.77,18.91,0
19.945,0.53173,191.4,0.398,-0.183,0.8000,-0.8000,-0.8000,-0.8090,0.000,40.000,26.2,34.1,18.02,1.098,19.68,0.88,18.88,0
19.971,0.52711,189.8,0.385,-0.192,0.8000,-0.8000,-0.8000,-0.8031,0.000,40.000,26.2,34.1,18.02,1.114,20.18,0.93,19.46,0
20.002,0.52336,188.4,0.373,-0.149,0.8000,-0.8000,-0.8000,-0.8013,0.000,40.000,26.2,34.1,18.01,1.181,21.27,0.88,20.50,0
20.033,0.51695,186.1,0.354,-0.216,0.8000,-0.8000,-0.8000,-0.7983,0.000,40.000,26.2,34.1,18.00,1.237,22.22,1.06,21.16,0
20.064,0.51056,183.8,0.335,-0.193,0.8000,-0.8000,-0.8000,-0.7985,0.000,40.000,26.2,34.1,18.01,1.224,22.11,0.97,21.07,0
20.095,0.50423,181.5,0.316,-0.238,0.8000,-0.8000,-0.8000,-0.7942,0.000,40.000,26.2,34.1,18.01,1.173,20.97,1.17,19.78,0
20.125,0.49615,178.6,0.292,-0.312,0.8000,-0.8000,-0.8000,-0.8022,0.000,40.000,26.2,34.1,18.01,1.170,21.24,1.63,19.47,0
20.154,0.48682,175.3,0.264,-0.272,0.8000,-0.8000,-0.8000,-0.7983,0.000,40.000,26.2,34.1,18.02,1.083,19.47,0.50,19.12,0
20.184,0.48663,175.2,0.263,0.000,0.8000,-0.8000,-0.8000,-0.8107,0.000,40.000,26.2,34.1,18.02,1.084,19.49,0.07,19.46,0
20.212,0.48206,173.5,0.249,-0.313,0.8000,-0.8000,-0.8000,-0.7998,0.000,40.000,26.2,34.1,18.02,1.021,18.44,1.57,16.81,0
20.239,0.47331,170.4,0.223,-0.300,0.8000,-0.8000,-0.8000,-0.8011,0.000,40.000,26.2,34.1,18.02,1.097,19.96,1.38,18.54,0
20.303,0.45600,164.2,0.171,-0.221,0.8000,-0.8000,-0.8000,-0.7935,0.000,40.000,26.2,34.1,18.02,1.115,20.28,1.14,19.17,0
20.331,0.45082,162.3,0.156,-0.153,0.8000,-0.8000,-0.8000,-0.8080,0.000,40.000,26.2,34.1,18.01,1.208,21.90,0.70,21.18,0
20.356,0.44806,161.3,0.147,-0.087,0.8000,-0.8000,-0.8000,-0.8049,0.000,40.000,26.2,34.1,18.01,1.232,22.13,0.38,21.66,0
20.385,0.44695,160.9,0.144,-0.009,0.8000,-0.8000,-0.8000,-0.7928,0.000,40.000,26.2,34.1,18.01,1.223,22.05,0.01,22.15,0
20.412,0.44760,161.1,0.146,0.067,0.8000,-0.8000,-0.8000,-0.8006,0.000,40.000,26.2,34.2,18.02,1.219,21.88,-0.37,22.34,0
20.438,0.45023,162.1,0.154,0.134,0.8000,-0.8000,-0.8000,-0.8005,0.000,40.000,26.2,34.2,18.01,1.190,21.51,-0.72,22.15,0
20.468,0.45530,163.9,0.169,0.206,0.8000,-0.8000,-0.8000,-0.7937,0.000,40.000,26.2,34.2,18.02,1.103,19.79,-1.05,20.55,0
20.496,0.46226,166.4,0.190,0.301,0.8000,-0.8000,-0.8000,-0.7989,0.000,40.000,26.2,34.2,18.03,1.049,18.91,-1.57,20.33,0
