time_s,pos_turns,pos_deg,normalized,velocity_turns_s,curve_multiplier,commanded_torque_Nm,desired_torque_Nm,torque_estimate_Nm,input_iq_A,effective_current_lim_A,motor_temp_C,fet_temp_C,vbus_V,ibus_A,power_elec_W,power_mech_W,power_loss_W,active_errors
0.786,0.20642,74.3,0.000,-0.013,0.0000,-0.2000,-0.0000,-0.1949,0.000,40.000,31.6,32.1,18.08,0.114,2.32,0.00,2.42,0
0.817,0.20642,74.3,0.000,0.007,0.0000,-0.1000,-0.0000,-0.0906,0.000,40.000,31.6,32.1,18.08,0.043,0.84,-0.01,0.81,0
0.845,0.20697,74.5,0.000,0.017,0.0000,-0.0000,-0.0000,0.0050,0.000,40.000,31.6,32.1,18.09,0.000,0.00,-0.00,-0.00,0
0.918,0.20838,75.0,0.000,0.018,0.0000,-0.0000,-0.0000,-0.0069,0.000,40.000,31.6,32.1,18.08,-0.000,0.00,-0.00,-0.00,0
0.944,0.20862,75.1,0.000,0.011,0.0000,-0.0000,-0.0000,0.0019,0.000,40.000,31.6,32.1,18.09,-0.000,0.00,0.00,-0.00,0
0.973,0.20891,75.2,0.000,0.019,0.0000,-0.0000,-0.0000,0.0024,0.000,40.000,31.6,32.1,18.09,0.000,0.00,0.00,-0.00,0
1.001,0.20919,75.3,0.000,0.012,0.8000,-0.1000,-0.8000,-0.0505,0.000,40.000,31.6,32.1,18.08,0.009,0.24,-0.00,0.33,0
1.027,0.20917,75.3,0.000,-0.000,0.0000,-0.0000,-0.0000,-0.0245,0.000,40.000,31.6,32.1,18.09,0.009,0.11,0.00,0.10,0
1.056,0.20917,75.3,0.000,0.007,0.0000,-0.0000,-0.0000,0.0021,0.000,40.000,31.6,32.1,18.08,0.000,0.00,-0.00,0.00,0
1.085,0.20917,75.3,0.000,-0.004,0.8000,-0.1000,-0.8000,-0.0518,0.000,40.000,31.6,32.1,18.08,0.008,0.25,0.00,0.34,0
1.110,0.20915,75.3,0.000,-0.013,0.0000,-0.0000,-0.0000,-0.0092,0.000,40.000,31.6,32.1,18.09,0.009,0.11,0.00,0.05,0
1.139,0.20915,75.3,0.000,-0.006,0.0000,-0.0000,-0.0000,-0.0026,0.000,40.000,31.6,32.1,18.08,0.000,-0.00,-0.00,0.00,0
1.168,0.20927,75.3,0.000,0.001,0.8000,-0.1000,-0.8000,-0.0433,0.000,40.000,31.6,32.1,18.09,0.009,0.24,0.00,0.34,0
1.197,0.20923,75.3,0.000,-0.001,0.8000,-0.2000,-0.8000,-0.2107,0.000,40.000,31.6,32.1,18.08,0.156,2.82,0.03,2.63,0
1.227,0.20773,74.8,0.000,-0.060,0.0000,-0.1000,-0.0000,-0.0884,0.000,40.000,31.6,32.1,18.08,0.046,0.85,0.02,0.91,0
1.256,0.20737,74.7,0.000,-0.003,0.0000,-0.0000,-0.0000,-0.0195,0.000,40.000,31.6,32.1,18.09,0.011,0.14,-0.00,0.11,0
1.284,0.20741,74.7,0.000,-0.000,0.0000,-0.0000,-0.0000,-0.0027,0.000,40.000,31.6,32.1,18.08,-0.000,0.00,0.00,-0.00,0
1.310,0.20740,74.7,0.000,-0.004,0.0000,-0.0000,-0.0000,0.0004,0.000,40.000,31.6,32.2,18.09,-0.000,0.00,0.00,0.00,0
1.340,0.20733,74.6,0.000,0.002,0.0000,-0.0000,-0.0000,-0.0023,0.000,40.000,31.6,32.2,18.08,-0.000,-0.00,0.00,0.00,0
1.364,0.20733,74.6,0.000,-0.003,0.0000,-0.0000,-0.0000,-0.0012,0.000,40.000,31.6,32.2,18.08,-0.000,-0.00,-0.00,-0.00,0
1.394,0.20734,74.6,0.000,-0.001,0.0000,-0.0000,-0.0000,0.0045,0.000,40.000,31.6,32.2,18.08,-0.000,0.00,0.00,-0.00,0
1.423,0.20734,74.6,0.000,0.004,0.0000,-0.0000,-0.0000,0.0017,0.000,40.000,31.6,32.2,18.09,-0.000,-0.00,0.00,0.00,0
1.453,0.20735,74.6,0.000,0.001,0.0000,-0.0000,-0.0000,-0.0031,0.000,40.000,31.6,32.2,18.09,-0.000,-0.00,0.00,0.00,0
1.482,0.20734,74.6,0.000,-0.002,0.0000,-0.0000,-0.0000,-0.0023,0.000,40.000,31.6,32.2,18.07,-0.000,-0.00,0.00,-0.00,0
1.512,0.20744,74.7,0.000,0.013,0.0000,-0.0000,-0.0000,0.0005,0.000,40.000,31.6,32.2,18.09,-0.000,-0.00,-0.00,0.00,0
1.543,0.20789,74.8,0.000,0.009,0.0000,-0.0000,-0.0000,0.0046,0.000,40.000,31.6,32.2,18.09,-0.000,0.00,-0.00,-0.00,0
1.575,0.20801,74.9,0.000,0.000,0.0000,-0.0000,-0.0000,0.0041,0.000,40.000,31.6,32.2,18.09,0.000,-0.00,0.00,-0.00,0
1.606,0.20801,74.9,0.000,0.001,0.0000,-0.0000,-0.0000,-0.0024,0.000,40.000,31.6,32.2,18.08,-0.000,-0.00,0.00,-0.00,0
1.636,0.20801,74.9,0.000,-0.001,0.0000,-0.0000,-0.0000,-0.0039,0.000,40.000,31.6,32.2,18.09,-0.000,-0.00,-0.00,-0.00,0
1.664,0.20802,74.9,0.000,0.001,0.0000,-0.0000,-0.0000,-0.0107,0.000,40.000,31.6,32.2,18.09,-0.000,-0.00,0.00,-0.00,0
1.693,0.20801,74.9,0.000,-0.001,0.0000,-0.0000,-0.0000,-0.0020,0.000,40.000,31.6,32.2,18.08,-0.000,-0.00,0.00,-0.00,0
1.720,0.20801,74.9,0.000,-0.001,0.0000,-0.0000,-0.0000,-0.0052,0.000,40.000,31.6,32.2,18.08,0.000,0.00,-0.00,0.00,0
1.749,0.20801,74.9,0.000,-0.003,0.0000,-0.0000,-0.0000,0.0003,0.000,40.000,31.6,32.2,18.09,-0.000,0.00,-0.00,0.00,0
1.777,0.20807,74.9,0.000,0.001,0.0000,-0.0000,-0.0000,-0.0020,0.000,40.000,31.6,32.2,18.08,0.000,-0.00,0.00,-0.00,0
1.807,0.20815,74.9,0.000,-0.001,0.0000,-0.0000,-0.0000,0.0008,0.000,40.000,31.6,32.2,18.09,-0.000,0.00,0.00,0.00,0
1.832,0.20822,75.0,0.000,0.004,0.0000,-0.0000,-0.0000,0.0045,0.000,40.000,31.6,32.2,18.09,-0.000,0.00,0.00,0.00,0
1.859,0.20829,75.0,0.000,0.005,0.0000,-0.0000,-0.0000,0.0040,0.000,40.000,31.6,32.2,18.09,0.000,-0.00,0.00,0.00,0
1.889,0.20831,75.0,0.000,0.000,0.0000,-0.0000,-0.0000,0.0015,0.000,40.000,31.6,32.2,18.08,0.000,-0.00,0.00,-0.00,0
1.918,0.20837,75.0,0.000,0.002,0.0000,-0.0000,-0.0000,0.0058,0.000,40.000,31.6,32.2,18.08,-0.000,-0.00,-0.00,-0.00,0
1.944,0.20837,75.0,0.000,-0.005,0.0000,-0.0000,-0.0000,0.0016,0.000,40.000,31.6,32.2,18.09,-0.000,0.00,0.00,0.00,0
1.974,0.20844,75.0,0.000,0.001,0.0000,-0.0000,-0.0000,0.0022,0.000,40.000,31.6,32.2,18.08,-0.000,0.00,-0.00,0.00,0
2.003,0.20846,75.0,0.000,-0.003,0.0000,-0.0000,-0.0000,0.0022,0.000,40.000,31.6,32.2,18.08,0.000,0.00,-0.00,0.00,0
2.035,0.20848,75.1,0.000,-0.003,0.0000,-0.0000,-0.0000,-0.0022,0.000,40.000,31.6,32.2,18.08,-0.000,-0.00,-0.00,-0.00,0
2.061,0.20849,75.1,0.000,0.001,0.0000,-0.0000,-0.0000,-0.0011,0.000,40.000,31.6,32.2,18.09,0.000,-0.00,0.00,-0.01,0
2.092,0.20850,75.1,0.000,-0.003,0.0000,-0.0000,-0.0000,0.0002,0.000,40.000,31.6,32.2,18.08,0.000,0.00,-0.00,0.00,0
2.122,0.20850,75.1,0.000,0.003,0.0000,-0.0000,-0.0000,0.0025,0.000,40.000,31.6,32.2,18.09,-0.000,0.00,-0.00,0.00,0
2.151,0.20812,74.9,0.000,-0.022,0.0000,-0.0000,-0.0000,0.0020,0.000,40.000,31.6,32.2,18.08,-0.000,-0.00,-0.00,0.00,0
2.176,0.20705,74.5,0.000,-0.060,0.0000,-0.0000,-0.0000,0.0016,0.000,40.000,31.6,32.2,18.09,-0.000,-0.00,-0.00,-0.00,0
2.201,0.20467,73.7,0.000,-0.104,0.0000,-0.0000,-0.0000,-0.0027,0.000,40.000,31.6,32.2,18.09,-0.000,-0.00,0.00,-0.00,0
2.226,0.20196,72.7,0.000,-0.094,0.0000,-0.0000,-0.0000,0.0043,0.000,40.000,31.6,32.2,18.09,-0.000,0.00,-0.00,0.00,0
2.256,0.20121,72.4,0.000,-0.010,0.0000,-0.0000,-0.0000,-0.0025,0.000,40.000,31.6,32.2,18.08,-0.000,-0.00,0.00,-0.00,0
2.285,0.19887,71.6,0.000,-0.124,0.0000,-0.0000,-0.0000,0.0015,0.000,40.000,31.6,32.2,18.08,0.000,0.00,0.00,0.00,0
2.310,0.19584,70.5,0.000,-0.099,0.0000,-0.0000,-0.0000,0.0020,0.000,40.000,31.6,32.2,18.08,0.000,-0.00,0.00,-0.00,0
2.336,0.19527,70.3,0.000,0.030,0.0000,-0.0000,-0.0000,0.0075,0.000,40.000,31.6,32.3,18.09,-0.000,-0.00,0.00,-0.01,0
2.362,0.19670,70.8,0.000,0.058,0.0000,-0.0000,-0.0000,0.0018,0.000,40.000,31.6,32.3,18.09,0.000,-0.00,0.00,0.00,0
2.391,0.19773,71.2,0.000,0.034,0.0000,-0.0000,-0.0000,0.0009,0.000,40.000,31.6,32.3,18.09,0.000,0.00,0.00,-0.00,0
2.418,0.20005,72.0,0.000,0.137,0.0000,-0.0000,-0.0000,0.0001,0.000,40.000,31.6,32.3,18.07,0.000,-0.00,-0.00,0.00,0
2.448,0.20501,73.8,0.000,0.202,0.0000,-0.0000,-0.0000,0.0037,0.000,40.000,31.6,32.3,18.09,-0.000,0.00,0.00,0.00,0
2.477,0.21130,76.1,0.006,0.229,0.8000,-0.1000,-0.8000,-0.0743,0.000,40.000,31.6,32.3,18.08,0.013,0.38,-0.07,0.69,0
2.508,0.21820,78.6,0.027,0.225,0.8000,-0.2000,-0.8000,-0.2043,0.000,40.000,31.6,32.3,18.07,0.155,2.60,-0.19,2.69,0
2.540,0.22405,80.7,0.045,0.184,0.8000,-0.3000,-0.8000,-0.2973,0.000,40.000,31.6,32.3,18.08,0.262,4.54,-0.14,4.71,0
2.573,0.22837,82.2,0.058,0.118,0.8000,-0.4000,-0.8000,-0.4004,0.000,40.000,31.6,32.3,18.07,0.426,7.13,0.03,7.08,0
2.607,0.23077,83.1,0.065,0.075,0.8000,-0.5000,-0.8000,-0.5052,0.000,40.000,31.6,32.3,18.05,0.583,9.90,0.06,9.86,0
2.640,0.23211,83.6,0.069,0.042,0.8000,-0.6000,-0.8000,-0.6140,0.000,40.000,31.6,32.3,18.03,0.794,13.94,-0.05,13.56,0
2.665,0.23245,83.7,0.070,0.016,0.8000,-0.7000,-0.8000,-0.7152,0.000,40.000,31.6,32.3,18.01,1.017,17.92,0.06,17.44,0
2.694,0.23224,83.6,0.069,-0.011,0.8000,-0.8000,-0.8000,-0.8125,0.000,40.000,31.6,32.3,17.99,1.256,22.05,0.23,21.46,0
2.723,0.23139,83.3,0.067,-0.023,0.8000,-0.8000,-0.8000,-0.8089,0.000,40.000,31.6,32.3,17.99,1.159,20.88,0.10,20.87,0
2.753,0.23138,83.3,0.067,0.015,0.8000,-0.8000,-0.8000,-0.7983,0.000,40.000,31.6,32.3,17.97,1.161,20.74,-0.11,20.88,0
2.784,0.23300,83.9,0.071,0.087,0.8000,-0.8000,-0.8000,-0.8003,0.000,40.000,31.6,32.3,17.98,1.143,20.60,-0.54,21.19,0
2.816,0.23768,85.6,0.086,0.185,0.8000,-0.8000,-0.8000,-0.7970,0.000,40.000,31.6,32.3,17.96,1.148,20.67,-0.99,21.73,0
2.844,0.24338,87.6,0.103,0.220,0.8000,-0.8000,-0.8000,-0.8004,0.000,40.000,31.6,32.3,17.97,1.199,21.51,-1.07,22.59,0
2.874,0.25019,90.1,0.123,0.220,0.8000,-0.8000,-0.8000,-0.7980,0.000,40.000,31.6,32.3,17.98,1.176,21.24,-1.20,22.32,0
2.904,0.25711,92.6,0.144,0.226,0.8000,-0.8000,-0.8000,-0.7996,0.000,40.000,31.6,32.3,17.97,1.088,19.68,-1.16,20.76,0
2.936,0.26398,95.0,0.164,0.197,0.8000,-0.8000,-0.8000,-0.8039,0.000,40.000,31.6,32.3,17.98,1.062,19.06,-0.99,19.95,0
2.966,0.26889,96.8,0.179,0.134,0.8000,-0.8000,-0.8000,-0.7906,0.000,40.000,31.6,32.3,17.99,1.065,19.04,-0.63,19.50,0
2.994,0.27207,97.9,0.189,0.116,0.8000,-0.8000,-0.8000,-0.8109,0.000,40.000,31.6,32.3,17.99,1.040,18.74,-0.56,19.31,0
3.025,0.27632,99.5,0.201,0.154,0.8000,-0.8000,-0.8000,-0.7959,0.000,40.000,31.6,32.3,17.99,1.014,18.07,-0.82,18.98,0
3.052,0.28072,101.1,0.215,0.174,0.8000,-0.8000,-0.8000,-0.8000,0.000,40.000,31.6,32.3,17.99,0.984,17.71,-0.91,18.54,0
3.076,0.28541,102.7,0.229,0.206,0.8000,-0.8000,-0.8000,-0.7986,0.000,40.000,31.6,32.3,17.99,0.977,17.72,-1.00,18.80,0
3.106,0.29144,104.9,0.247,0.198,0.8000,-0.8000,-0.8000,-0.7944,0.000,40.000,31.6,32.3,17.99,1.067,19.26,-1.02,20.35,0
3.136,0.29678,106.8,0.263,0.155,0.8000,-0.8000,-0.8000,-0.7935,0.000,40.000,31.6,32.3,17.99,1.135,20.58,-0.71,21.23,0
3.167,0.30090,108.3,0.275,0.135,0.8000,-0.8000,-0.8000,-0.8071,0.000,40.000,31.6,32.3,17.98,1.157,20.75,-0.68,21.56,0
3.194,0.30447,109.6,0.286,0.135,0.8000,-0.8000,-0.8000,-0.7948,0.000,40.000,31.6,32.3,17.97,1.169,20.86,-0.70,21.46,0
3.227,0.30903,111.2,0.300,0.149,0.8000,-0.8000,-0.8000,-0.7964,0.000,40.000,31.6,32.3,17.97,1.181,21.31,-0.71,21.89,0
3.251,0.31298,112.7,0.311,0.168,0.8000,-0.8000,-0.8000,-0.7933,0.000,40.000,31.6,32.3,17.97,1.209,21.85,-0.89,22.50,0
3.281,0.31847,114.6,0.328,0.197,0.8000,-0.8000,-0.8000,-0.7972,0.000,40.000,31.6,32.4,17.97,1.217,21.95,-1.03,22.94,0
3.310,0.32486,117.0,0.347,0.233,0.8000,-0.8000,-0.8000,-0.8013,0.000,40.000,31.6,32.4,17.97,1.182,21.25,-1.15,22.26,0
3.340,0.33150,119.3,0.367,0.208,0.8000,-0.8000,-0.8000,-0.8058,0.000,40.000,31.6,32.4,17.97,1.089,19.47,-1.11,20.54,0
3.368,0.33720,121.4,0.384,0.191,0.8000,-0.8000,-0.8000,-0.7923,0.000,40.000,31.6,32.4,17.98,1.062,19.07,-0.94,20.02,0
3.398,0.34276,123.4,0.401,0.187,0.8000,-0.8000,-0.8000,-0.7983,0.000,40.000,31.6,32.4,17.99,1.041,18.70,-0.98,19.60,0
3.423,0.34784,125.2,0.416,0.209,0.8000,-0.8000,-0.8000,-0.7996,0.000,40.000,31.6,32.4,17.99,1.007,18.01,-1.07,19.20,0
3.455,0.35445,127.6,0.436,0.179,0.8000,-0.8000,-0.8000,-0.7933,0.000,40.000,31.6,32.4,17.99,0.975,17.37,-0.86,18.41,0
3.488,0.35946,129.4,0.451,0.134,0.8000,-0.8000,-0.8000,-0.8016,0.000,40.000,31.6,32.4,17.99,1.019,18.48,-0.68,19.26,0
3.520,0.36389,131.0,0.464,0.144,0.8000,-0.8000,-0.8000,-0.7982,0.000,40.000,31.6,32.4,17.99,1.075,19.23,-0.75,20.06,0
3.549,0.36859,132.7,0.478,0.173,0.8000,-0.8000,-0.8000,-0.8068,0.000,40.000,31.6,32.4,17.97,1.105,19.98,-0.89,20.96,0
3.574,0.37329,134.4,0.492,0.194,0.8000,-0.8000,-0.8000,-0.8034,0.000,40.000,31.6,32.4,17.97,1.132,20.40,-0.99,21.54,0
3.599,0.37821,136.2,0.507,0.194,0.8000,-0.8000,-0.8000,-0.8051,0.000,40.000,31.6,32.4,17.98,1.139,20.59,-1.00,21.43,0
3.628,0.38381,138.2,0.524,0.188,0.8000,-0.8000,-0.8000,-0.8035,0.000,40.000,31.6,32.4,17.97,1.193,21.42,-0.91,22.30,0
3.659,0.38903,140.1,0.540,0.160,0.8000,-0.8000,-0.8000,-0.7992,0.000,40.000,31.6,32.4,17.96,1.206,21.65,-0.81,22.44,0
3.685,0.39297,141.5,0.551,0.155,0.8000,-0.8000,-0.8000,-0.8014,0.000,40.000,31.6,32.4,17.97,1.198,21.48,-0.73,22.17,0
3.710,0.39680,142.8,0.563,0.153,0.8000,-0.8000,-0.8000,-0.8030,0.000,40.000,31.6,32.5,17.97,1.159,20.67,-0.73,21.50,0
3.741,0.40134,144.5,0.577,0.153,0.8000,-0.8000,-0.8000,-0.8019,0.000,40.000,31.6,32.5,17.97,1.082,19.46,-0.75,20.32,0
3.772,0.40583,146.1,0.590,0.142,0.8000,-0.8000,-0.8000,-0.8062,0.000,40.000,31.6,32.5,17.97,1.066,19.17,-0.66,19.91,0
3.801,0.40973,147.5,0.602,0.140,0.8000,-0.8000,-0.8000,-0.7936,0.000,40.000,31.6,32.5,17.97,1.059,19.05,-0.63,19.65,0
3.830,0.41361,148.9,0.613,0.133,0.8000,-0.8000,-0.8000,-0.7996,0.000,40.000,31.6,32.5,17.99,1.052,18.98,-0.71,19.65,0
3.859,0.41775,150.4,0.626,0.139,0.8000,-0.8000,-0.8000,-0.8067,0.000,40.000,31.6,32.5,17.99,1.024,18.50,-0.75,19.12,0
3.888,0.42172,151.8,0.638,0.120,0.8000,-0.8000,-0.8000,-0.7970,0.000,40.000,31.6,32.5,17.99,1.013,18.08,-0.61,18.69,0
3.918,0.42486,153.0,0.647,0.096,0.8000,-0.8000,-0.8000,-0.8002,0.000,40.000,31.6,32.5,17.99,0.987,17.85,-0.48,18.28,0
3.943,0.42695,153.7,0.653,0.075,0.8000,-0.8000,-0.8000,-0.8009,0.000,40.000,31.6,32.5,17.99,0.980,17.75,-0.38,18.07,0
3.972,0.42854,154.3,0.658,0.016,0.8000,-0.8000,-0.8000,-0.8074,0.000,40.000,31.6,32.5,17.98,1.012,18.22,-0.07,18.25,0
4.001,0.42830,154.2,0.657,-0.041,0.8000,-0.8000,-0.8000,-0.7965,0.000,40.000,31.6,32.5,17.98,1.013,18.29,0.25,18.05,0
4.027,0.42651,153.5,0.652,-0.087,0.8000,-0.8000,-0.8000,-0.7969,0.000,40.000,31.6,32.6,17.99,0.999,17.97,0.47,17.53,0
4.055,0.42366,152.5,0.643,-0.114,0.8000,-0.8000,-0.8000,-0.8071,0.000,40.000,31.6,32.6,17.98,1.028,18.35,0.52,17.90,0
4.084,0.42010,151.2,0.633,-0.137,0.8000,-0.8000,-0.8000,-0.8021,0.000,40.000,31.6,32.6,17.99,1.042,18.84,0.70,17.99,0
4.110,0.41600,149.8,0.621,-0.175,0.8000,-0.8000,-0.8000,-0.7978,0.000,40.000,31.6,32.6,17.99,1.063,19.25,0.85,18.32,0
4.139,0.41079,147.9,0.605,-0.189,0.8000,-0.8000,-0.8000,-0.7939,0.000,40.000,31.6,32.6,17.98,1.093,19.67,0.93,18.74,0
4.168,0.40563,146.0,0.589,-0.173,0.8000,-0.8000,-0.8000,-0.8035,0.000,40.000,31.6,32.6,17.98,1.097,19.89,0.93,19.04,0
4.195,0.40092,144.3,0.575,-0.173,0.8000,-0.8000,-0.8000,-0.7924,0.000,40.000,31.6,32.6,17.98,1.128,20.40,0.95,19.70,0
4.223,0.39601,142.6,0.561,-0.167,0.8000,-0.8000,-0.8000,-0.7983,0.000,40.000,31.6,32.6,17.96,1.198,21.71,0.77,20.98,0
4.253,0.39177,141.0,0.548,-0.137,0.8000,-0.8000,-0.8000,-0.8027,0.000,40.000,31.6,32.6,17.96,1.242,22.16,0.67,21.67,0
4.277,0.38854,139.9,0.538,-0.127,0.8000,-0.8000,-0.8000,-0.8022,0.000,40.000,31.6,32.6,17.97,1.244,22.37,0.69,21.72,0
4.306,0.38435,138.4,0.526,-0.152,0.8000,-0.8000,-0.8000,-0.8005,0.000,40.000,31.6,32.6,17.95,1.222,22.10,0.71,21.12,0
4.333,0.38041,136.9,0.514,-0.150,0.8000,-0.8000,-0.8000,-0.7984,0.000,40.000,31.7,32.7,17.96,1.186,21.37,0.74,20.63,0
4.360,0.37604,135.4,0.501,-0.154,0.8000,-0.8000,-0.8000,-0.7984,0.000,40.000,31.7,32.7,17.97,1.179,21.26,0.82,20.37,0
4.389,0.37137,133.7,0.487,-0.157,0.8000,-0.8000,-0.8000,-0.7976,0.000,40.000,31.7,32.7,17.97,1.166,20.88,0.74,20.20,0
4.418,0.36671,132.0,0.473,-0.171,0.8000,-0.8000,-0.8000,-0.8002,0.000,40.000,31.7,32.7,17.97,1.134,20.36,0.87,19.63,0
4.444,0.36203,130.3,0.459,-0.191,0.8000,-0.8000,-0.8000,-0.7950,0.000,40.000,31.7,32.7,17.97,1.086,19.42,0.98,18.60,0
4.473,0.35569,128.0,0.440,-0.231,0.8000,-0.8000,-0.8000,-0.8053,0.000,40.000,31.7,32.7,17.97,1.018,18.42,1.20,17.16,0
4.503,0.34876,125.6,0.419,-0.236,0.8000,-0.8000,-0.8000,-0.7993,0.000,40.000,31.7,32.7,17.97,1.061,18.96,1.15,17.78,0
4.532,0.34159,123.0,0.397,-0.267,0.8000,-0.8000,-0.8000,-0.7968,0.000,40.000,31.7,32.7,17.98,1.106,19.90,1.30,18.64,0
4.560,0.33345,120.0,0.373,-0.309,0.8000,-0.8000,-0.8000,-0.8009,0.000,40.000,31.7,32.7,17.97,1.139,20.40,1.57,18.85,0
4.589,0.32407,116.7,0.345,-0.325,0.8000,-0.8000,-0.8000,-0.8001,0.000,40.000,31.7,32.8,17.96,1.267,22.70,1.66,21.12,0
4.619,0.31386,113.0,0.314,-0.361,0.8000,-0.8000,-0.8000,-0.7988,0.000,40.000,31.7,32.8,17.95,1.280,23.11,1.82,21.22,0
4.644,0.30458,109.6,0.286,-0.370,0.8000,-0.8000,-0.8000,-0.7992,0.000,40.000,31.7,32.8,17.95,1.226,22.12,1.89,20.15,0
4.673,0.29367,105.7,0.254,-0.361,0.8000,-0.8000,-0.8000,-0.8061,0.000,40.000,31.7,32.8,17.97,1.157,20.67,1.77,18.95,0
4.703,0.28333,102.0,0.222,-0.354,0.8000,-0.8000,-0.8000,-0.7968,0.000,40.000,31.7,32.8,17.97,1.032,18.62,1.75,16.79,0
4.732,0.27284,98.2,0.191,-0.356,0.8000,-0.8000,-0.8000,-0.8034,0.000,40.000,31.7,32.8,17.97,1.098,19.69,1.80,17.96,0
