time_s,pos_turns,pos_deg,normalized,velocity_turns_s,curve_multiplier,commanded_torque_Nm,desired_torque_Nm,torque_estimate_Nm,input_iq_A,motor_temp_C,fet_temp_C,vbus_V,ibus_A,power_elec_W,power_mech_W,active_errors
0.942,-0.47666,4.7,0.040,0.040,1.0000,-1.5000,-1.5000,-1.4989,0.000,26.6,31.6,17.64,3.489,61.57,-0.00,0
1.037,-0.47497,5.3,0.045,-0.024,1.0000,-1.5000,-1.5000,-1.5012,0.000,26.6,31.6,17.64,3.494,62.09,0.42,0
1.062,-0.47718,4.6,0.038,-0.131,1.0000,-1.5000,-1.5000,-1.5024,0.000,26.6,31.6,17.62,3.616,63.44,1.27,0
1.087,-0.48129,3.1,0.026,-0.167,1.0000,-1.5000,-1.5000,-1.5031,0.000,26.6,31.7,17.62,3.702,65.28,1.70,0
1.113,-0.48507,1.7,0.014,-0.118,1.0000,-1.5000,-1.5000,-1.4970,0.000,26.6,31.7,17.62,3.680,64.87,1.05,0
1.145,-0.48792,0.7,0.006,-0.068,1.0000,-1.5000,-1.5000,-1.5038,0.000,26.6,31.7,17.63,3.636,63.99,0.67,0
1.175,-0.48964,0.1,0.001,-0.055,1.0000,-1.5000,-1.5000,-1.5062,0.000,26.6,31.7,17.63,3.589,63.34,0.49,0
1.204,-0.49057,-0.3,0.000,-0.012,1.0000,-1.5000,-1.5000,-1.4957,0.000,26.6,31.7,17.62,3.552,62.76,-0.12,0
1.235,-0.49045,-0.2,0.000,0.007,1.0000,-1.5000,-1.5000,-1.4963,0.000,26.6,31.8,17.62,3.563,62.54,-0.05,0
1.263,-0.49039,-0.2,0.000,-0.001,1.0000,-1.5000,-1.5000,-1.5051,0.000,26.7,31.8,17.63,3.549,62.91,0.04,0
1.292,-0.49052,-0.2,0.000,-0.013,1.0000,-1.5000,-1.5000,-1.4974,0.000,26.7,31.8,17.61,3.569,62.88,0.07,0
1.324,-0.49057,-0.3,0.000,0.006,1.0000,-1.5000,-1.5000,-1.5065,0.000,26.7,31.8,17.63,3.554,62.74,-0.02,0
1.355,-0.49056,-0.3,0.000,-0.000,1.0000,-1.5000,-1.5000,-1.4972,0.000,26.7,31.8,17.63,3.561,62.64,-0.01,0
1.383,-0.49054,-0.3,0.000,-0.001,1.0000,-1.5000,-1.5000,-1.5050,0.000,26.7,31.9,17.62,3.568,62.84,-0.03,0
1.410,-0.49048,-0.2,0.000,0.001,1.0000,-1.5000,-1.5000,-1.4983,0.000,26.7,31.9,17.63,3.571,62.88,-0.02,0
1.435,-0.49042,-0.2,0.000,0.005,1.0000,-1.5000,-1.5000,-1.4965,0.000,26.7,31.9,17.62,3.569,63.00,-0.00,0
1.461,-0.49017,-0.1,0.000,0.014,1.0000,-1.5000,-1.5000,-1.4982,0.000,26.7,31.9,17.62,3.575,62.83,-0.30,0
1.491,-0.48906,0.3,0.002,0.039,1.0000,-1.5000,-1.5000,-1.5042,0.000,26.7,31.9,17.62,3.607,63.43,-0.38,0
1.523,-0.48822,0.6,0.005,0.023,1.0000,-1.5000,-1.5000,-1.4967,0.000,26.7,32.0,17.62,3.605,63.92,-0.21,0
1.554,-0.48688,1.1,0.009,0.070,1.0000,-1.5000,-1.5000,-1.4933,0.000,26.7,32.0,17.62,3.648,64.10,-0.72,0
1.592,-0.48462,1.9,0.016,0.026,1.0000,-1.5000,-1.5000,-1.4975,0.000,26.7,32.0,17.62,3.657,64.35,-0.17,0
1.622,-0.48443,1.9,0.016,0.008,1.0000,-1.5000,-1.5000,-1.5018,0.000,26.7,32.0,17.62,3.664,64.52,-0.12,0
1.651,-0.48303,2.4,0.020,0.056,1.0000,-1.5000,-1.5000,-1.4983,0.000,26.7,32.1,17.61,3.649,64.27,-0.51,0
1.684,-0.48158,3.0,0.025,0.028,1.0000,-1.5000,-1.5000,-1.5048,0.000,26.7,32.1,17.61,3.653,64.37,-0.13,0
1.709,-0.48145,3.0,0.025,-0.001,1.0000,-1.5000,-1.5000,-1.4952,0.000,26.7,32.1,17.60,3.674,64.66,0.05,0
1.740,-0.48162,3.0,0.025,-0.011,1.0000,-1.5000,-1.5000,-1.4971,0.000,26.7,32.1,17.61,3.667,64.55,0.06,0
1.766,-0.48186,2.9,0.024,-0.020,1.0000,-1.5000,-1.5000,-1.5050,0.000,26.7,32.2,17.61,3.679,64.56,0.20,0
1.793,-0.48273,2.6,0.021,-0.061,1.0000,-1.5000,-1.5000,-1.5017,0.000,26.7,32.2,17.61,3.678,64.66,0.57,0
1.820,-0.48449,1.9,0.016,-0.047,1.0000,-1.5000,-1.5000,-1.5074,0.000,26.7,32.2,17.60,3.672,64.70,0.40,0
1.846,-0.48563,1.5,0.013,-0.051,1.0000,-1.5000,-1.5000,-1.4967,0.000,26.7,32.2,17.60,3.685,64.96,0.59,0
1.871,-0.48840,0.5,0.004,-0.162,1.0000,-1.5000,-1.5000,-1.4905,0.000,26.7,32.2,17.61,3.660,64.55,1.45,0
1.896,-0.49203,-0.8,0.000,-0.146,1.0000,-1.5000,-1.5000,-1.5009,0.000,26.7,32.3,17.60,3.578,62.82,1.50,0
1.921,-0.49603,-2.2,0.000,-0.160,1.0000,-1.5000,-1.5000,-1.4959,0.000,26.7,32.3,17.60,3.509,61.66,1.40,0
1.946,-0.49957,-3.5,0.000,-0.127,1.0000,-1.5000,-1.5000,-1.5048,0.000,26.7,32.3,17.64,3.436,60.39,1.02,0
1.973,-0.50185,-4.3,0.000,-0.057,1.0000,-1.5000,-1.5000,-1.5095,0.000,26.7,32.3,17.64,3.358,59.11,0.38,0
2.000,-0.50226,-4.5,0.000,0.012,1.0000,-1.5000,-1.5000,-1.4963,0.000,26.7,32.4,17.66,3.326,59.41,-1.14,0
2.069,-0.49618,-2.3,0.000,0.117,1.0000,-1.5000,-1.5000,-1.4947,0.000,26.8,32.4,17.63,3.471,61.06,-0.82,0
2.113,-0.49249,-1.0,0.000,0.039,1.0000,-1.5000,-1.5000,-1.4931,0.000,26.8,32.4,17.63,3.490,61.52,-0.40,0
2.139,-0.49165,-0.7,0.000,0.035,1.0000,-1.5000,-1.5000,-1.5000,0.000,26.8,32.5,17.61,3.541,62.10,-0.27,0
2.163,-0.49102,-0.4,0.000,0.021,1.0000,-1.5000,-1.5000,-1.5063,0.000,26.8,32.5,17.61,3.569,62.65,-0.16,0
2.187,-0.49068,-0.3,0.000,0.015,1.0000,-1.5000,-1.5000,-1.5061,0.000,26.8,32.5,17.62,3.567,62.78,-0.12,0
2.212,-0.49030,-0.2,0.000,0.016,1.0000,-1.5000,-1.5000,-1.5019,0.000,26.8,32.5,17.62,3.575,63.12,-0.18,0
2.237,-0.48954,0.1,0.001,0.044,1.0000,-1.5000,-1.5000,-1.4960,0.000,26.8,32.5,17.60,3.590,63.45,-0.45,0
2.261,-0.48835,0.5,0.004,0.047,1.0000,-1.5000,-1.5000,-1.5031,0.000,26.8,32.6,17.62,3.627,63.94,-0.45,0
2.286,-0.48723,0.9,0.008,0.047,1.0000,-1.5000,-1.5000,-1.5009,0.000,26.8,32.6,17.62,3.643,64.31,-0.38,0
2.311,-0.48657,1.2,0.010,0.017,1.0000,-1.5000,-1.5000,-1.5065,0.000,26.8,32.6,17.61,3.659,64.37,-0.14,0
2.336,-0.48586,1.4,0.012,0.025,1.0000,-1.5000,-1.5000,-1.4959,0.000,26.8,32.6,17.61,3.674,64.51,-0.28,0
2.361,-0.48512,1.7,0.014,0.030,1.0000,-1.5000,-1.5000,-1.5008,0.000,26.8,32.6,17.61,3.682,64.49,-0.31,0
2.389,-0.48408,2.1,0.017,0.055,1.0000,-1.5000,-1.5000,-1.4990,0.000,26.8,32.7,17.60,3.661,64.75,-0.45,0
2.419,-0.48247,2.6,0.022,0.061,1.0000,-1.5000,-1.5000,-1.5067,0.000,26.8,32.7,17.61,3.673,64.41,-0.56,0
2.446,-0.48095,3.2,0.027,0.038,1.0000,-1.5000,-1.5000,-1.5009,0.000,26.8,32.7,17.61,3.670,64.57,-0.27,0
2.474,-0.48052,3.4,0.028,0.014,1.0000,-1.5000,-1.5000,-1.4944,0.000,26.8,32.7,17.59,3.664,64.71,-0.06,0
2.509,-0.48042,3.4,0.028,0.005,1.0000,-1.5000,-1.5000,-1.4945,0.000,26.8,32.7,17.61,3.677,64.74,0.08,0
2.539,-0.48054,3.3,0.028,-0.007,1.0000,-1.5000,-1.5000,-1.5016,0.000,26.8,32.8,17.60,3.686,64.83,0.03,0
2.566,-0.48068,3.3,0.027,-0.009,1.0000,-1.5000,-1.5000,-1.5017,0.000,26.8,32.8,17.60,3.680,64.61,0.09,0
2.591,-0.48095,3.2,0.027,-0.016,1.0000,-1.5000,-1.5000,-1.4999,0.000,26.8,32.8,17.61,3.675,65.05,0.04,0
2.616,-0.48127,3.1,0.026,-0.013,1.0000,-1.5000,-1.5000,-1.4983,0.000,26.8,32.8,17.60,3.681,64.93,0.16,0
2.641,-0.48188,2.9,0.024,-0.037,1.0000,-1.5000,-1.5000,-1.5031,0.000,26.8,32.8,17.59,3.697,65.21,0.33,0
2.666,-0.48275,2.5,0.021,-0.041,1.0000,-1.5000,-1.5000,-1.4895,0.000,26.9,32.9,17.60,3.692,65.15,0.34,0
2.691,-0.48388,2.1,0.018,-0.049,1.0000,-1.5000,-1.5000,-1.4925,0.000,26.9,32.9,17.59,3.705,65.16,0.53,0
2.716,-0.48555,1.5,0.013,-0.080,1.0000,-1.5000,-1.5000,-1.5070,0.000,26.9,32.9,17.60,3.708,65.24,0.83,0
2.746,-0.48815,0.6,0.005,-0.086,1.0000,-1.5000,-1.5000,-1.4929,0.000,26.9,32.9,17.59,3.675,64.69,0.70,0
2.777,-0.49012,-0.1,0.000,-0.052,1.0000,-1.5000,-1.5000,-1.4972,0.000,26.9,33.0,17.60,3.622,63.63,0.43,0
2.801,-0.49133,-0.5,0.000,-0.041,1.0000,-1.5000,-1.5000,-1.4897,0.000,26.9,33.0,17.60,3.570,62.99,0.36,0
2.826,-0.49207,-0.8,0.000,-0.016,1.0000,-1.5000,-1.5000,-1.5083,0.000,26.9,33.0,17.58,3.544,62.41,0.17,0
2.850,-0.49213,-0.8,0.000,-0.003,1.0000,-1.5000,-1.5000,-1.5054,0.000,26.9,33.0,17.60,3.536,62.15,0.00,0
2.876,-0.49202,-0.8,0.000,0.011,1.0000,-1.5000,-1.5000,-1.5032,0.000,26.9,33.0,17.61,3.541,62.24,-0.03,0
2.900,-0.49193,-0.8,0.000,0.003,1.0000,-1.5000,-1.5000,-1.4959,0.000,26.9,33.1,17.61,3.550,62.50,-0.02,0
2.925,-0.49190,-0.7,0.000,0.002,1.0000,-1.5000,-1.5000,-1.4981,0.000,26.9,33.1,17.61,3.534,62.69,0.03,0
2.950,-0.49263,-1.0,0.000,-0.039,1.0000,-1.5000,-1.5000,-1.5000,0.000,26.9,33.1,17.61,3.546,61.99,0.23,0
2.975,-0.49305,-1.2,0.000,-0.030,1.0000,-1.5000,-1.5000,-1.5004,0.000,26.9,33.1,17.61,3.522,62.03,0.25,0
3.001,-0.49343,-1.3,0.000,-0.001,1.0000,-1.5000,-1.5000,-1.4990,0.000,26.9,33.1,17.61,3.502,61.99,0.02,0
3.027,-0.49337,-1.3,0.000,-0.003,1.0000,-1.5000,-1.5000,-1.4931,0.000,26.9,33.2,17.60,3.515,61.85,-0.02,0
3.058,-0.49322,-1.2,0.000,0.008,1.0000,-1.5000,-1.5000,-1.4969,0.000,26.9,33.2,17.61,3.515,61.96,-0.01,0
3.087,-0.49318,-1.2,0.000,0.006,1.0000,-1.5000,-1.5000,-1.4967,0.000,26.9,33.2,17.61,3.501,61.85,-0.03,0
3.115,-0.49214,-0.8,0.000,0.077,1.0000,-1.5000,-1.5000,-1.4980,0.000,26.9,33.2,17.60,3.523,62.31,-0.93,0
3.152,-0.48577,1.5,0.012,0.234,1.0000,-1.5000,-1.5000,-1.5005,0.000,27.0,33.3,17.60,3.647,64.09,-2.16,0
3.182,-0.47839,4.1,0.034,0.292,1.0000,-1.5000,-1.5000,-1.5019,0.000,27.0,33.3,17.61,3.519,61.76,-2.85,0
3.214,-0.46920,7.4,0.062,0.247,1.0000,-1.5000,-1.5000,-1.5078,0.000,27.0,33.3,17.62,3.186,55.54,-3.12,0
3.246,-0.45984,10.8,0.090,0.319,1.0000,-1.5000,-1.5000,-1.5010,0.000,27.0,33.3,17.67,2.980,52.90,-2.87,0
3.277,-0.45068,14.1,0.117,0.271,1.0000,-1.5000,-1.5000,-1.4999,0.000,27.0,33.3,17.68,2.852,50.53,-2.49,0
3.308,-0.44236,17.1,0.142,0.279,1.0000,-1.5000,-1.5000,-1.4952,0.000,27.0,33.4,17.68,3.026,53.89,-2.79,0
3.347,-0.43096,21.2,0.177,0.302,1.0000,-1.5000,-1.5000,-1.4985,0.000,27.0,33.4,17.65,3.341,59.15,-2.90,0
3.377,-0.42155,24.6,0.205,0.331,1.0000,-1.5000,-1.5000,-1.5016,0.000,27.0,33.4,17.62,3.484,61.29,-3.11,0
3.404,-0.41227,27.9,0.233,0.335,1.0000,-1.5000,-1.5000,-1.4978,0.000,27.0,33.4,17.61,3.674,64.41,-3.18,0
3.434,-0.39955,32.5,0.271,0.305,1.0000,-1.5000,-1.5000,-1.5046,0.000,27.0,33.5,17.61,3.288,58.00,-2.93,0
3.470,-0.39135,35.5,0.295,0.297,1.0000,-1.5000,-1.5000,-1.4986,0.000,27.0,33.5,17.65,3.086,54.57,-2.79,0
3.498,-0.38315,38.4,0.320,0.274,1.0000,-1.5000,-1.5000,-1.5026,0.000,27.0,33.5,17.67,2.927,51.55,-2.42,0
3.528,-0.37621,40.9,0.341,0.203,1.0000,-1.5000,-1.5000,-1.4934,0.000,27.0,33.5,17.68,2.853,50.41,-1.77,0
3.558,-0.37161,42.6,0.355,0.094,1.0000,-1.5000,-1.5000,-1.5035,0.000,27.0,33.5,17.69,2.936,52.04,-0.57,0
3.598,-0.37227,42.3,0.353,-0.159,1.0000,-1.5000,-1.5000,-1.5002,0.000,27.0,33.6,17.68,2.961,52.11,1.85,0
3.626,-0.38014,39.5,0.329,-0.360,1.0000,-1.5000,-1.5000,-1.4972,0.000,27.0,33.6,17.66,3.072,54.79,3.67,0
3.658,-0.39364,34.6,0.289,-0.456,1.0000,-1.5000,-1.5000,-1.4944,0.000,27.1,33.6,17.63,3.392,59.93,4.35,0
3.690,-0.40932,29.0,0.242,-0.504,1.0000,-1.5000,-1.5000,-1.4982,0.000,27.1,33.6,17.59,3.855,68.23,4.75,0
3.725,-0.42461,23.5,0.196,-0.405,1.0000,-1.5000,-1.5000,-1.5016,0.000,27.1,33.7,17.60,3.650,63.99,3.67,0
3.751,-0.43315,20.4,0.170,-0.274,1.0000,-1.5000,-1.5000,-1.5072,0.000,27.1,33.7,17.63,3.396,59.61,2.62,0
3.778,-0.44004,17.9,0.149,-0.242,1.0000,-1.5000,-1.5000,-1.5044,0.000,27.1,33.7,17.65,3.090,54.23,2.05,0
3.807,-0.44596,15.8,0.132,-0.167,1.0000,-1.5000,-1.5000,-1.4966,0.000,27.1,33.7,17.68,2.927,51.86,1.50,0
3.838,-0.45044,14.2,0.118,-0.165,1.0000,-1.5000,-1.5000,-1.5012,0.000,27.1,33.7,17.67,2.977,52.56,1.56,0
3.863,-0.45511,12.5,0.104,-0.205,1.0000,-1.5000,-1.5000,-1.4967,0.000,27.1,33.7,17.68,3.078,54.17,2.02,0
3.890,-0.46064,10.5,0.088,-0.192,1.0000,-1.5000,-1.5000,-1.4983,0.000,27.1,33.8,17.65,3.164,56.11,1.85,0
3.917,-0.46534,8.8,0.073,-0.175,1.0000,-1.5000,-1.5000,-1.4976,0.000,27.1,33.8,17.64,3.263,57.46,1.42,0
3.945,-0.47006,7.1,0.059,-0.202,1.0000,-1.5000,-1.5000,-1.5001,0.000,27.1,33.8,17.62,3.421,60.41,1.79,0
3.976,-0.47621,4.9,0.041,-0.213,1.0000,-1.5000,-1.5000,-1.4913,0.000,27.1,33.8,17.61,3.675,64.71,2.04,0
4.009,-0.48367,2.2,0.018,-0.225,1.0000,-1.5000,-1.5000,-1.5003,0.000,27.1,33.8,17.58,3.755,66.28,2.05,0
4.039,-0.48986,-0.0,0.000,-0.186,1.0000,-1.5000,-1.5000,-1.5090,0.000,27.1,33.9,17.59,3.660,64.60,1.76,0
4.067,-0.49511,-1.9,0.000,-0.221,1.0000,-1.5000,-1.5000,-1.5004,0.000,27.2,33.9,17.60,3.567,62.72,2.14,0
4.099,-0.50288,-4.7,0.000,-0.260,1.0000,-1.5000,-1.5000,-1.5018,0.000,27.2,33.9,17.61,3.410,59.76,2.44,0
4.125,-0.50888,-6.9,0.000,-0.203,1.0000,-1.5000,-1.5000,-1.4998,0.000,27.2,33.9,17.64,3.182,56.06,1.80,0
4.152,-0.51380,-8.6,0.000,-0.186,1.0000,-1.5000,-1.5000,-1.5037,0.000,27.2,33.9,17.65,2.988,52.82,1.65,0
4.180,-0.51911,-10.5,0.000,-0.189,1.0000,-1.5000,-1.5000,-1.4925,0.000,27.2,34.0,17.67,2.959,52.48,1.71,0
4.211,-0.52463,-12.5,0.000,-0.174,1.0000,-1.5000,-1.5000,-1.4994,0.000,27.2,34.0,17.66,3.040,53.73,1.83,0
4.236,-0.52950,-14.3,0.000,-0.192,1.0000,-1.5000,-1.5000,-1.4942,0.000,27.2,34.0,17.65,3.150,55.41,1.76,0
4.261,-0.53447,-16.1,0.000,-0.197,1.0000,-1.5000,-1.5000,-1.4875,0.000,27.2,34.0,17.64,3.243,57.38,1.83,0
4.286,-0.53970,-18.0,0.000,-0.214,1.0000,-1.5000,-1.5000,-1.4987,0.000,27.2,34.0,17.63,3.357,59.00,1.93,0
4.312,-0.54545,-20.0,0.000,-0.217,1.0000,-1.5000,-1.5000,-1.5084,0.000,27.2,34.0,17.61,3.631,63.82,2.04,0
4.337,-0.55125,-22.1,0.000,-0.235,1.0000,-1.5000,-1.5000,-1.5065,0.000,27.2,34.1,17.59,3.776,66.72,2.20,0
4.365,-0.55766,-24.4,0.000,-0.232,1.0000,-1.5000,-1.5000,-1.4989,0.000,27.2,34.1,17.58,3.785,66.47,2.15,0
4.394,-0.56422,-26.8,0.000,-0.231,1.0000,-1.5000,-1.5000,-1.5001,0.000,27.2,34.1,17.58,3.644,63.72,2.00,0
4.419,-0.57021,-28.9,0.000,-0.262,1.0000,-1.5000,-1.5000,-1.5024,0.000,27.3,34.1,17.60,3.548,62.70,2.49,0
4.444,-0.57763,-31.6,0.000,-0.325,1.0000,-1.5000,-1.5000,-1.5094,0.000,27.3,34.1,17.63,3.356,59.14,3.09,0
4.469,-0.58601,-34.6,0.000,-0.344,1.0000,-1.5000,-1.5000,-1.5005,0.000,27.3,34.1,17.65,3.046,53.33,3.30,0
4.493,-0.59466,-37.7,0.000,-0.339,1.0000,-1.5000,-1.5000,-1.4970,0.000,27.3,34.2,17.66,3.041,53.96,3.19,0
4.519,-0.60284,-40.7,0.000,-0.298,1.0000,-1.5000,-1.5000,-1.4957,0.000,27.3,34.2,17.63,3.197,56.50,2.71,0
4.546,-0.60998,-43.3,0.000,-0.230,1.0000,-1.5000,-1.5000,-1.4987,0.000,27.3,34.2,17.62,3.313,58.41,2.09,0
4.571,-0.61451,-44.9,0.000,-0.141,1.0000,-1.5000,-1.5000,-1.4888,0.000,27.3,34.2,17.61,3.453,60.96,1.27,0
4.596,-0.61671,-45.7,0.000,-0.049,1.0000,-1.5000,-1.5000,-1.5037,0.000,27.3,34.2,17.61,3.524,62.14,0.38,0
4.622,-0.61700,-45.8,0.000,0.017,1.0000,-1.5000,-1.5000,-1.5021,0.000,27.3,34.2,17.61,3.519,61.94,-0.25,0
4.650,-0.61615,-45.5,0.000,0.040,1.0000,-1.5000,-1.5000,-1.4993,0.000,27.3,34.3,17.61,3.474,61.22,-0.44,0
4.678,-0.61484,-45.0,0.000,0.058,1.0000,-1.5000,-1.5000,-1.5038,0.000,27.3,34.3,17.62,3.416,60.10,-0.63,0
4.706,-0.61304,-44.4,0.000,0.066,1.0000,-1.5000,-1.5000,-1.4984,0.000,27.4,34.3,17.62,3.337,58.54,-0.68,0
4.731,-0.61106,-43.6,0.000,0.088,1.0000,-1.5000,-1.5000,-1.5085,0.000,27.4,34.3,17.63,3.239,57.29,-0.86,0
4.760,-0.60838,-42.7,0.000,0.108,1.0000,-1.5000,-1.5000,-1.5037,0.000,27.4,34.3,17.64,3.188,56.15,-1.10,0
4.790,-0.60462,-41.3,0.000,0.137,1.0000,-1.5000,-1.5000,-1.5011,0.000,27.4,34.4,17.65,3.105,54.90,-1.21,0
4.817,-0.60131,-40.1,0.000,0.105,1.0000,-1.5000,-1.5000,-1.5059,0.000,27.4,34.4,17.66,3.054,53.81,-1.07,0
4.846,-0.59816,-39.0,0.000,0.122,1.0000,-1.5000,-1.5000,-1.5006,0.000,27.4,34.4,17.67,2.981,52.53,-1.13,0
4.875,-0.59419,-37.6,0.000,0.150,1.0000,-1.5000,-1.5000,-1.5001,0.000,27.4,34.4,17.67,2.896,51.33,-1.59,0
4.907,-0.58888,-35.7,0.000,0.182,1.0000,-1.5000,-1.5000,-1.5015,0.000,27.4,34.4,17.68,2.855,50.56,-1.82,0
4.935,-0.58337,-33.7,0.000,0.212,1.0000,-1.5000,-1.5000,-1.4893,0.000,27.4,34.5,17.67,3.023,53.54,-1.98,0
4.963,-0.58088,-32.8,0.000,0.052,1.0000,-1.5000,-1.5000,-1.4959,0.000,27.5,34.5,17.67,3.154,55.70,-0.18,0
4.996,-0.58037,-32.6,0.000,0.004,1.0000,-1.5000,-1.5000,-1.5030,0.000,27.5,34.5,17.66,3.162,56.05,0.01,0
5.029,-0.58057,-32.7,0.000,-0.002,1.0000,-1.5000,-1.5000,-1.4986,0.000,27.5,34.5,17.65,3.157,55.64,0.01,0
5.060,-0.58059,-32.7,0.000,-0.017,1.0000,-1.5000,-1.5000,-1.4969,0.000,27.5,34.6,17.65,3.165,55.82,0.00,0
5.092,-0.58089,-32.8,0.000,-0.022,1.0000,-1.5000,-1.5000,-1.5031,0.000,27.5,34.6,17.65,3.146,55.64,0.32,0
5.127,-0.58191,-33.1,0.000,-0.009,1.0000,-1.5000,-1.5000,-1.5008,0.000,27.5,34.6,17.66,3.110,54.94,0.07,0
