time_s,pos_turns,pos_deg,normalized,velocity_turns_s,curve_multiplier,commanded_torque_Nm,desired_torque_Nm,torque_estimate_Nm,input_iq_A,motor_temp_C,fet_temp_C,vbus_V,ibus_A,power_elec_W,power_mech_W,active_errors
1.155,-0.44503,41.9,0.349,0.188,0.9909,-3.0538,-3.2699,-1.6974,0.000,57.3,46.9,17.40,3.856,66.88,-2.14,0
1.183,-0.43948,43.9,0.366,0.184,1.0000,-3.1538,-3.3000,-1.6936,0.000,57.3,46.9,17.39,4.150,72.34,-2.07,0
1.213,-0.43350,46.1,0.384,0.202,1.0000,-3.2538,-3.3000,-1.6917,0.000,57.3,46.9,17.37,4.429,77.39,-2.10,0
1.243,-0.42759,48.2,0.402,0.197,1.0000,-3.3000,-3.3000,-1.6944,0.000,57.3,46.9,17.33,4.649,80.89,-2.03,0
1.272,-0.42201,50.2,0.418,0.192,1.0000,-3.3000,-3.3000,-1.6968,0.000,57.3,46.9,17.31,4.809,82.66,-1.99,0
1.300,-0.41657,52.2,0.435,0.186,1.0000,-3.3000,-3.3000,-1.6957,0.000,57.3,47.0,17.30,5.006,86.81,-1.96,0
1.332,-0.41102,54.2,0.451,0.179,1.0000,-3.3000,-3.3000,-1.6998,0.000,57.3,47.0,17.29,5.038,86.88,-1.90,0
1.363,-0.40568,56.1,0.467,0.164,0.9920,-3.2735,-3.2735,-1.6987,0.000,57.3,47.0,17.30,4.913,84.26,-1.77,0
1.393,-0.40066,57.9,0.482,0.166,0.9800,-3.2339,-3.2339,-1.6970,0.000,57.2,47.0,17.29,4.599,79.23,-1.82,0
1.426,-0.39496,59.9,0.500,0.169,0.9630,-3.1780,-3.1780,-1.6972,0.000,57.2,47.0,17.33,4.373,75.52,-1.79,0
1.454,-0.39018,61.7,0.514,0.167,0.9461,-3.1221,-3.1221,-1.6975,0.000,57.2,47.0,17.35,4.208,72.83,-1.73,0
1.483,-0.38554,63.3,0.528,0.156,0.9273,-3.0601,-3.0601,-1.6986,0.000,57.2,47.0,17.37,4.051,70.37,-1.57,0
1.517,-0.38039,65.2,0.543,0.149,0.9037,-2.9821,-2.9821,-1.6925,0.000,57.2,47.0,17.39,3.916,68.16,-1.68,0
1.544,-0.37653,66.6,0.555,0.147,0.8840,-2.9173,-2.9173,-1.6843,0.000,57.2,47.0,17.38,3.855,66.94,-1.51,0
1.571,-0.37273,67.9,0.566,0.138,0.8631,-2.8483,-2.8483,-1.6855,0.000,57.2,47.0,17.40,3.831,67.06,-1.55,0
1.598,-0.36882,69.4,0.578,0.138,0.8400,-2.7720,-2.7720,-1.6821,0.000,57.2,47.0,17.39,4.038,70.27,-1.46,0
1.627,-0.36481,70.8,0.590,0.135,0.8146,-2.6881,-2.6881,-1.6850,0.000,57.2,47.0,17.38,4.221,73.31,-1.41,0
1.658,-0.36077,72.2,0.602,0.129,0.7872,-2.5977,-2.5977,-1.6889,0.000,57.2,47.0,17.36,4.398,76.84,-1.29,0
1.689,-0.35705,73.6,0.613,0.118,0.7603,-2.5091,-2.5091,-1.6900,0.000,57.2,47.1,17.34,4.541,78.88,-1.26,0
1.717,-0.35355,74.9,0.624,0.131,0.7337,-2.4212,-2.4212,-1.6913,0.000,57.2,47.1,17.32,4.642,80.59,-1.35,0
1.747,-0.34997,76.1,0.634,0.121,0.7051,-2.3269,-2.3269,-1.6807,0.000,57.2,47.1,17.31,4.708,81.62,-1.27,0
1.778,-0.34644,77.4,0.645,0.109,0.6747,-2.2269,-2.2266,-1.6921,0.000,57.1,47.1,17.29,4.890,84.23,-1.22,0
1.808,-0.34297,78.7,0.655,0.112,0.6417,-2.1269,-2.1176,-1.6850,0.000,57.1,47.1,17.28,4.971,85.60,-1.24,0
1.837,-0.33962,79.9,0.666,0.119,0.6077,-2.0269,-2.0053,-1.6869,0.000,57.1,47.1,17.28,4.978,85.80,-1.21,0
1.863,-0.33654,81.0,0.675,0.112,0.5751,-1.9269,-1.8979,-1.6853,0.000,57.1,47.1,17.28,4.905,84.99,-1.14,0
1.892,-0.33334,82.1,0.684,0.112,0.5408,-1.8269,-1.7848,-1.6805,0.000,57.1,47.1,17.29,4.796,82.93,-1.14,0
1.924,-0.32990,83.4,0.695,0.099,0.5042,-1.7269,-1.6640,-1.6767,0.000,57.1,47.1,17.31,4.597,79.74,-1.03,0
1.958,-0.32726,84.3,0.703,0.062,0.4768,-1.6269,-1.5736,-1.6190,0.000,57.1,47.1,17.32,4.150,72.57,-0.58,0
1.988,-0.32547,85.0,0.708,0.050,0.4588,-1.5269,-1.5141,-1.5203,0.000,57.1,47.2,17.39,3.603,63.54,-0.44,0
2.017,-0.32409,85.5,0.712,0.037,0.4453,-1.4695,-1.4695,-1.4662,0.000,57.1,47.2,17.42,3.345,58.82,-0.49,0
2.045,-0.32281,85.9,0.716,0.034,0.4332,-1.4296,-1.4296,-1.4235,0.000,57.1,47.2,17.45,3.175,55.52,-0.32,0
2.076,-0.32134,86.4,0.720,0.056,0.4198,-1.3853,-1.3853,-1.3870,0.000,57.1,47.2,17.48,2.970,52.23,-0.43,0
2.107,-0.31937,87.2,0.726,0.068,0.4027,-1.3290,-1.3290,-1.3271,0.000,57.1,47.2,17.51,2.712,47.65,-0.58,0
2.137,-0.31671,88.1,0.734,0.095,0.3811,-1.2576,-1.2576,-1.2521,0.000,57.1,47.2,17.55,2.404,42.54,-0.68,0
2.169,-0.31353,89.3,0.744,0.090,0.3562,-1.1754,-1.1754,-1.1701,0.000,57.1,47.2,17.59,2.051,36.91,-1.03,0
2.197,-0.31076,90.3,0.752,0.090,0.3354,-1.1068,-1.1068,-1.0924,0.000,57.1,47.3,17.62,1.805,32.71,-0.90,0
2.224,-0.30779,91.3,0.761,0.104,0.3140,-1.0363,-1.0363,-1.0304,0.000,57.1,47.3,17.64,1.609,29.19,-0.54,0
2.255,-0.30500,92.3,0.769,0.074,0.2949,-0.9732,-0.9732,-0.9634,0.000,57.1,47.3,17.67,1.428,25.98,-0.36,0
2.286,-0.30292,93.1,0.776,0.063,0.2811,-0.9278,-0.9278,-0.9227,0.000,57.1,47.3,17.69,1.302,23.69,-0.38,0
2.315,-0.30138,93.6,0.780,0.042,0.2713,-0.8952,-0.8952,-0.8975,0.000,57.1,47.3,17.69,1.262,22.57,-0.21,0
2.346,-0.30030,94.0,0.783,0.020,0.2645,-0.8729,-0.8729,-0.8655,0.000,57.1,47.3,17.72,1.228,21.95,-0.12,0
2.376,-0.30005,94.1,0.784,-0.008,0.2629,-0.8677,-0.8677,-0.8698,0.000,57.1,47.3,17.72,1.228,21.82,0.09,0
2.406,-0.30069,93.9,0.782,-0.040,0.2670,-0.8810,-0.8810,-0.8807,0.000,57.1,47.4,17.72,1.278,22.42,0.26,0
2.434,-0.30235,93.3,0.777,-0.072,0.2775,-0.9156,-0.9156,-0.9198,0.000,57.1,47.4,17.71,1.355,23.63,0.52,0
2.463,-0.30494,92.3,0.770,-0.099,0.2945,-0.9719,-0.9719,-0.9729,0.000,57.1,47.4,17.70,1.530,26.46,0.63,0
2.493,-0.30832,91.1,0.759,-0.111,0.3178,-1.0488,-1.0488,-1.0553,0.000,57.1,47.4,17.69,1.773,30.53,0.77,0
2.523,-0.31232,89.7,0.747,-0.138,0.3470,-1.1451,-1.1451,-1.1482,0.000,57.1,47.4,17.63,2.095,36.45,0.83,0
2.553,-0.31688,88.1,0.734,-0.164,0.3824,-1.2451,-1.2619,-1.2564,0.000,57.1,47.4,17.61,2.563,43.75,1.60,0
2.582,-0.32191,86.2,0.719,-0.185,0.4249,-1.3451,-1.4023,-1.3534,0.000,57.0,47.4,17.55,3.000,51.39,1.83,0
2.611,-0.32783,84.1,0.701,-0.205,0.4826,-1.4451,-1.5927,-1.4506,0.000,57.0,47.4,17.50,3.562,61.98,1.89,0
2.642,-0.33493,81.6,0.680,-0.236,0.5579,-1.5451,-1.8409,-1.5566,0.000,57.0,47.5,17.42,4.350,75.08,2.76,0
2.669,-0.34145,79.2,0.660,-0.240,0.6265,-1.6451,-2.0673,-1.6314,0.000,57.0,47.5,17.36,4.791,81.87,2.66,0
2.697,-0.34861,76.6,0.639,-0.258,0.6939,-1.7451,-2.2898,-1.6204,0.000,57.0,47.5,17.35,4.520,78.25,2.71,0
2.728,-0.35700,73.6,0.613,-0.273,0.7600,-1.8451,-2.5079,-1.6309,0.000,57.0,47.5,17.37,4.290,73.98,2.89,0
2.760,-0.36569,70.5,0.587,-0.267,0.8203,-1.9451,-2.7071,-1.6204,0.000,57.0,47.5,17.40,3.910,67.73,2.72,0
2.791,-0.37415,67.4,0.562,-0.266,0.8711,-2.0451,-2.8748,-1.6272,0.000,57.0,47.5,17.42,3.658,63.58,2.82,0
2.823,-0.38288,64.3,0.536,-0.272,0.9155,-2.1451,-3.0210,-1.6170,0.000,57.0,47.5,17.41,3.842,67.32,2.72,0
2.855,-0.39115,61.3,0.511,-0.244,0.9497,-2.2451,-3.1341,-1.6222,0.000,57.0,47.5,17.39,4.099,71.80,2.44,0
2.886,-0.39843,58.7,0.489,-0.226,0.9738,-2.3451,-3.2134,-1.6111,0.000,57.0,47.5,17.35,4.347,75.97,2.37,0
2.915,-0.40504,56.3,0.469,-0.230,0.9906,-2.4451,-3.2690,-1.6336,0.000,57.0,47.5,17.32,4.723,81.70,2.34,0
2.947,-0.41238,53.7,0.447,-0.223,1.0000,-2.5451,-3.3000,-1.6281,0.000,57.0,47.5,17.30,4.787,83.18,2.39,0
2.978,-0.41903,51.3,0.427,-0.199,1.0000,-2.6451,-3.3000,-1.6386,0.000,57.0,47.6,17.30,4.673,80.52,1.98,0
3.008,-0.42508,49.1,0.409,-0.211,1.0000,-2.7451,-3.3000,-1.6282,0.000,57.0,47.6,17.32,4.497,77.86,2.17,0
3.036,-0.43145,46.8,0.390,-0.233,1.0000,-2.8451,-3.3000,-1.6293,0.000,57.0,47.6,17.36,4.232,73.19,2.44,0
3.068,-0.43856,44.2,0.369,-0.223,1.0000,-2.9451,-3.3000,-1.6328,0.000,57.0,47.6,17.38,3.947,68.31,2.23,0
3.096,-0.44480,42.0,0.350,-0.224,0.9914,-3.0451,-3.2715,-1.6283,0.000,57.0,47.6,17.41,3.674,64.34,2.47,0
3.130,-0.45285,39.1,0.326,-0.263,0.9706,-3.1451,-3.2029,-1.6183,0.000,57.0,47.6,17.41,3.785,65.68,2.63,0
3.158,-0.46004,36.5,0.304,-0.242,0.9460,-3.1219,-3.1219,-1.6159,0.000,57.0,47.6,17.39,3.983,69.53,2.43,0
3.187,-0.46716,34.0,0.283,-0.241,0.9162,-3.0234,-3.0234,-1.6344,0.000,57.0,47.6,17.37,4.194,73.52,2.36,0
3.219,-0.47449,31.3,0.261,-0.224,0.8797,-2.9234,-2.9029,-1.6284,0.000,57.0,47.6,17.32,4.583,80.55,2.16,0
3.252,-0.48120,28.9,0.241,-0.199,0.8411,-2.8234,-2.7757,-1.6318,0.000,57.0,47.6,17.30,4.786,82.99,1.91,0
3.280,-0.48648,27.0,0.225,-0.187,0.8074,-2.7234,-2.6644,-1.6241,0.000,57.0,47.6,17.29,4.774,82.07,1.93,0
3.309,-0.49230,24.9,0.207,-0.225,0.7666,-2.6234,-2.5298,-1.6245,0.000,57.0,47.6,17.30,4.556,78.83,2.23,0
3.337,-0.49893,22.5,0.188,-0.264,0.7157,-2.5234,-2.3619,-1.6274,0.000,57.0,47.7,17.33,4.394,75.93,2.58,0
3.363,-0.50604,20.0,0.166,-0.265,0.6534,-2.4234,-2.1562,-1.6318,0.000,57.0,47.7,17.37,4.046,69.70,2.77,0
3.394,-0.51414,17.0,0.142,-0.266,0.5701,-2.3234,-1.8812,-1.6227,0.000,57.0,47.7,17.40,3.700,63.87,2.59,0
3.428,-0.52305,13.8,0.115,-0.257,0.4758,-2.2234,-1.5702,-1.6178,0.000,57.0,47.7,17.41,3.755,65.49,2.59,0
3.457,-0.53046,11.2,0.093,-0.246,0.4059,-2.1234,-1.3393,-1.6124,0.000,57.0,47.7,17.38,3.983,68.93,2.51,0
3.484,-0.53716,8.8,0.073,-0.248,0.3509,-2.0234,-1.1581,-1.6270,0.000,57.0,47.7,17.35,4.201,72.81,2.42,0
3.511,-0.54400,6.3,0.052,-0.247,0.2979,-1.9234,-0.9831,-1.6124,0.000,57.0,47.7,17.32,4.498,78.79,2.51,0
3.540,-0.55139,3.6,0.030,-0.266,0.2480,-1.8234,-0.8184,-1.6092,0.000,57.0,47.7,17.30,4.766,82.89,2.79,0
3.569,-0.55930,0.8,0.007,-0.267,0.2079,-1.7234,-0.6861,-1.6327,0.000,57.0,47.7,17.31,4.745,81.54,2.57,0
3.598,-0.56643,-1.8,0.000,-0.249,0.2000,-1.6234,-0.6600,-1.6262,0.000,57.1,47.7,17.31,4.513,78.20,2.60,0
3.627,-0.57401,-4.5,0.000,-0.286,0.2000,-1.5234,-0.6600,-1.5014,0.000,57.1,47.7,17.38,3.677,64.77,2.13,0
3.653,-0.58073,-6.9,0.000,-0.258,0.2000,-1.4234,-0.6600,-1.4086,0.000,57.1,47.8,17.45,2.985,52.57,1.88,0
3.678,-0.58654,-9.0,0.000,-0.212,0.2000,-1.3234,-0.6600,-1.2956,0.000,57.1,47.8,17.52,2.437,43.89,1.19,0
3.705,-0.59058,-10.5,0.000,-0.122,0.2000,-1.2234,-0.6600,-1.2160,0.000,57.1,47.8,17.56,2.124,38.93,0.57,0
3.736,-0.59191,-11.0,0.000,-0.002,0.2000,-1.1234,-0.6600,-1.0944,0.000,57.1,47.8,17.61,1.789,32.43,-0.27,0
3.764,-0.59085,-10.6,0.000,0.055,0.2000,-1.0234,-0.6600,-1.0135,0.000,57.1,47.8,17.63,1.551,27.85,-0.74,0
3.791,-0.58861,-9.8,0.000,0.091,0.2000,-0.9234,-0.6600,-0.9007,0.000,57.1,47.8,17.67,1.227,22.60,-0.96,0
3.817,-0.58580,-8.8,0.000,0.095,0.2000,-0.8234,-0.6600,-0.7921,0.000,57.1,47.8,17.70,1.033,18.75,-0.82,0
3.843,-0.58316,-7.8,0.000,0.075,0.2000,-0.7234,-0.6600,-0.6959,0.000,57.1,47.8,17.72,0.855,15.46,-0.47,0
3.868,-0.58386,-8.1,0.000,-0.093,0.2000,-0.6600,-0.6600,-0.6428,0.000,57.1,47.8,17.74,0.774,13.90,0.26,0
3.893,-0.58472,-8.4,0.000,0.001,0.2000,-0.6600,-0.6600,-0.6553,0.000,57.1,47.8,17.74,0.800,14.27,-0.00,0
3.920,-0.58499,-8.5,0.000,-0.005,0.2000,-0.6600,-0.6600,-0.6553,0.000,57.1,47.8,17.75,0.796,14.15,0.01,0
3.949,-0.58489,-8.4,0.000,-0.000,0.2000,-0.6600,-0.6600,-0.6555,0.000,57.1,47.8,17.76,0.802,14.10,-0.05,0
3.976,-0.58485,-8.4,0.000,-0.000,0.2000,-0.6600,-0.6600,-0.6615,0.000,57.1,47.9,17.77,0.800,14.27,-0.01,0
4.003,-0.58509,-8.5,0.000,-0.030,0.2000,-0.6600,-0.6600,-0.6617,0.000,57.1,47.9,17.77,0.801,14.26,0.15,0
4.029,-0.58649,-9.0,0.000,-0.057,0.2000,-0.6600,-0.6600,-0.6575,0.000,57.1,47.9,17.76,0.790,14.17,0.30,0
4.058,-0.58918,-10.0,0.000,-0.108,0.2000,-0.6600,-0.6600,-0.6638,0.000,57.1,47.9,17.77,0.794,14.10,0.51,0
4.083,-0.59203,-11.0,0.000,-0.113,0.2000,-0.6600,-0.6600,-0.6590,0.000,57.1,47.9,17.77,0.801,14.16,0.44,0
4.108,-0.59449,-11.9,0.000,-0.082,0.2000,-0.6600,-0.6600,-0.6624,0.000,57.1,47.9,17.77,0.816,14.34,0.32,0
4.133,-0.59607,-12.5,0.000,-0.047,0.2000,-0.6600,-0.6600,-0.6663,0.000,57.1,47.9,17.78,0.812,14.51,0.21,0
4.158,-0.59696,-12.8,0.000,-0.030,0.2000,-0.6600,-0.6600,-0.6614,0.000,57.1,47.9,17.77,0.819,14.53,0.12,0
4.183,-0.59772,-13.1,0.000,-0.029,0.2000,-0.6600,-0.6600,-0.6718,0.000,57.1,47.9,17.78,0.824,14.66,0.12,0
4.208,-0.59867,-13.4,0.000,-0.043,0.2000,-0.6600,-0.6600,-0.6627,0.000,57.1,47.9,17.77,0.825,14.78,0.21,0
4.233,-0.60003,-13.9,0.000,-0.064,0.2000,-0.6600,-0.6600,-0.6619,0.000,57.1,47.9,17.77,0.827,15.00,0.29,0
4.257,-0.60187,-14.5,0.000,-0.078,0.2000,-0.6600,-0.6600,-0.6579,0.000,57.1,47.9,17.78,0.853,15.08,0.34,0
4.282,-0.60376,-15.2,0.000,-0.071,0.2000,-0.6600,-0.6600,-0.6556,0.000,57.1,47.9,17.77,0.851,15.19,0.27,0
4.307,-0.60546,-15.8,0.000,-0.065,0.2000,-0.6600,-0.6600,-0.6618,0.000,57.1,47.9,17.77,0.857,15.24,0.30,0
4.332,-0.60710,-16.4,0.000,-0.061,0.2000,-0.6600,-0.6600,-0.6598,0.000,57.1,47.9,17.77,0.850,15.29,0.27,0
4.358,-0.60862,-17.0,0.000,-0.052,0.2000,-0.6600,-0.6600,-0.6649,0.000,57.1,47.9,17.77,0.856,15.23,0.23,0
4.385,-0.60987,-17.4,0.000,-0.034,0.2000,-0.6600,-0.6600,-0.6609,0.000,57.1,47.9,17.77,0.850,15.18,0.16,0
4.412,-0.61078,-17.8,0.000,-0.023,0.2000,-0.6600,-0.6600,-0.6641,0.000,57.1,47.9,17.77,0.848,15.14,0.11,0
4.440,-0.61126,-17.9,0.000,-0.011,0.2000,-0.6600,-0.6600,-0.6614,0.000,57.1,47.9,17.77,0.848,15.01,0.03,0
4.468,-0.61114,-17.9,0.000,0.019,0.2000,-0.6600,-0.6600,-0.6587,0.000,57.1,47.9,17.77,0.841,15.03,-0.10,0
4.496,-0.61029,-17.6,0.000,0.047,0.2000,-0.6600,-0.6600,-0.6542,0.000,57.2,47.9,17.78,0.844,14.97,-0.17,0
4.527,-0.60855,-17.0,0.000,0.071,0.2000,-0.6600,-0.6600,-0.6539,0.000,57.2,47.9,17.77,0.846,14.98,-0.33,0
4.559,-0.60601,-16.0,0.000,0.080,0.2000,-0.6600,-0.6600,-0.6621,0.000,57.2,47.9,17.78,0.840,14.83,-0.34,0
4.588,-0.60393,-15.3,0.000,0.061,0.2000,-0.6600,-0.6600,-0.6650,0.000,57.2,47.9,17.78,0.839,14.96,-0.23,0
4.617,-0.60285,-14.9,0.000,0.020,0.2000,-0.6600,-0.6600,-0.6611,0.000,57.2,47.9,17.78,0.840,14.98,-0.06,0
4.645,-0.60291,-14.9,0.000,-0.014,0.2000,-0.6600,-0.6600,-0.6662,0.000,57.2,47.9,17.79,0.851,15.10,0.06,0
4.673,-0.60382,-15.2,0.000,-0.045,0.2000,-0.6600,-0.6600,-0.6543,0.000,57.2,47.9,17.77,0.840,15.04,0.19,0
4.700,-0.60529,-15.8,0.000,-0.064,0.2000,-0.6600,-0.6600,-0.6611,0.000,57.2,47.9,17.78,0.849,15.07,0.26,0
4.727,-0.60709,-16.4,0.000,-0.074,0.2000,-0.6600,-0.6600,-0.6568,0.000,57.2,47.9,17.77,0.856,15.25,0.28,0
4.756,-0.60891,-17.1,0.000,-0.055,0.2000,-0.6600,-0.6600,-0.6545,0.000,57.2,47.9,17.77,0.861,15.14,0.22,0
4.785,-0.61012,-17.5,0.000,-0.021,0.2000,-0.6600,-0.6600,-0.6595,0.000,57.2,47.9,17.77,0.856,15.06,0.10,0
4.811,-0.61040,-17.6,0.000,-0.005,0.2000,-0.6600,-0.6600,-0.6579,0.000,57.2,47.9,17.78,0.849,15.05,-0.00,0
4.836,-0.61023,-17.6,0.000,0.013,0.2000,-0.6600,-0.6600,-0.6629,0.000,57.2,47.9,17.77,0.847,15.03,-0.06,0
4.860,-0.60958,-17.3,0.000,0.035,0.2000,-0.6600,-0.6600,-0.6622,0.000,57.2,47.9,17.77,0.846,15.04,-0.19,0
