time_s,pos_turns,pos_deg,normalized,velocity_turns_s,curve_multiplier,commanded_torque_Nm,desired_torque_Nm,torque_estimate_Nm,input_iq_A,effective_current_lim_A,motor_temp_C,fet_temp_C,vbus_V,ibus_A,power_elec_W,power_mech_W,power_loss_W,active_errors
0.815,0.28283,101.8,0.001,0.044,0.8000,-0.5000,-0.8000,-0.5071,0.000,40.000,32.0,33.0,18.08,0.610,10.56,-0.13,10.44,0
0.845,0.28511,102.6,0.008,0.098,0.8000,-0.6000,-0.8000,-0.6034,0.000,40.000,32.0,33.0,18.06,0.794,13.99,-0.37,13.99,0
0.874,0.28942,104.2,0.021,0.212,0.8000,-0.7000,-0.8000,-0.7104,0.000,40.000,32.0,33.0,18.03,1.001,17.66,-0.94,18.38,0
0.904,0.29669,106.8,0.043,0.286,0.8000,-0.8000,-0.8000,-0.8107,0.000,40.000,32.0,33.0,18.01,1.292,22.83,-1.44,24.14,0
0.934,0.30589,110.1,0.071,0.298,0.8000,-0.8000,-0.8000,-0.7999,0.000,40.000,32.0,33.0,17.99,1.227,21.92,-1.47,23.66,0
0.964,0.31335,112.8,0.093,0.243,0.8000,-0.8000,-0.8000,-0.8072,0.000,40.000,32.0,33.0,18.01,1.123,20.17,-1.21,21.29,0
0.995,0.32053,115.4,0.115,0.247,0.8000,-0.8000,-0.8000,-0.7976,0.000,40.000,32.0,33.0,18.01,1.089,19.50,-1.25,20.79,0
1.025,0.32870,118.3,0.139,0.302,0.8000,-0.8000,-0.8000,-0.8013,0.000,40.000,32.0,33.0,18.02,1.040,18.84,-1.49,20.04,0
1.056,0.33910,122.1,0.170,0.375,0.8000,-0.8000,-0.8000,-0.7877,0.000,40.000,32.0,33.0,18.01,1.005,18.17,-2.05,20.35,0
1.085,0.35195,126.7,0.209,0.465,0.8000,-0.8000,-0.8000,-0.8008,0.000,40.000,32.0,33.0,18.00,1.143,20.58,-2.40,23.01,0
1.115,0.36577,131.7,0.250,0.487,0.8000,-0.8000,-0.8000,-0.7985,0.000,40.000,32.0,33.0,17.99,1.195,21.74,-2.51,24.13,0
1.141,0.37784,136.0,0.287,0.448,0.8000,-0.8000,-0.8000,-0.8012,0.000,40.000,32.0,33.0,18.00,1.190,21.23,-2.23,23.60,0
1.168,0.38912,140.1,0.320,0.435,0.8000,-0.8000,-0.8000,-0.7994,0.000,40.000,32.0,33.0,18.00,1.079,19.46,-2.04,21.45,0
1.199,0.40033,144.1,0.354,0.345,0.8000,-0.8000,-0.8000,-0.8043,0.000,40.000,32.0,33.0,18.00,1.037,18.62,-1.74,20.31,0
1.225,0.40924,147.3,0.381,0.336,0.8000,-0.8000,-0.8000,-0.8004,0.000,40.000,32.0,33.0,18.01,0.993,17.84,-1.52,19.40,0
1.250,0.41713,150.2,0.404,0.310,0.8000,-0.8000,-0.8000,-0.7955,0.000,40.000,32.0,33.0,18.00,1.102,19.87,-1.50,21.47,0
1.279,0.42570,153.3,0.430,0.268,0.8000,-0.8000,-0.8000,-0.8109,0.000,40.000,32.0,33.0,18.00,1.172,21.07,-1.39,22.54,0
1.309,0.43344,156.0,0.453,0.237,0.8000,-0.8000,-0.8000,-0.8027,0.000,40.000,32.0,33.1,17.99,1.175,21.11,-1.18,22.35,0
1.334,0.44011,158.4,0.473,0.292,0.8000,-0.8000,-0.8000,-0.7994,0.000,40.000,32.0,33.1,17.99,1.239,22.39,-1.36,23.72,0
1.363,0.44866,161.5,0.499,0.304,0.8000,-0.8000,-0.8000,-0.7976,0.000,40.000,32.0,33.1,17.99,1.217,22.21,-1.58,23.56,0
1.389,0.45708,164.5,0.524,0.320,0.8000,-0.8000,-0.8000,-0.7991,0.000,40.000,32.0,33.1,17.98,1.111,19.73,-1.52,21.26,0
1.418,0.46674,168.0,0.553,0.310,0.8000,-0.8000,-0.8000,-0.8002,0.000,40.000,32.0,33.1,18.01,1.070,19.42,-1.54,20.75,0
1.448,0.47539,171.1,0.579,0.294,0.8000,-0.8000,-0.8000,-0.8044,0.000,40.000,32.0,33.1,18.01,1.022,18.25,-1.45,19.88,0
1.477,0.48412,174.3,0.605,0.335,0.8000,-0.8000,-0.8000,-0.7967,0.000,40.000,32.0,33.1,18.01,1.031,18.54,-1.70,20.32,0
1.503,0.49223,177.2,0.630,0.318,0.8000,-0.8000,-0.8000,-0.7958,0.000,40.000,32.0,33.1,18.01,1.118,20.12,-1.59,21.89,0
1.532,0.50122,180.4,0.657,0.300,0.8000,-0.8000,-0.8000,-0.8013,0.000,40.000,32.0,33.1,18.00,1.167,21.00,-1.53,22.40,0
1.561,0.50955,183.4,0.682,0.271,0.8000,-0.8000,-0.8000,-0.7959,0.000,40.000,32.0,33.1,17.98,1.207,21.80,-1.36,23.09,0
1.590,0.51722,186.2,0.705,0.252,0.8000,-0.8000,-0.8000,-0.7965,0.000,40.000,32.0,33.1,17.98,1.212,21.90,-1.28,23.00,0
1.618,0.52377,188.6,0.724,0.207,0.8000,-0.8000,-0.8000,-0.8046,0.000,40.000,32.0,33.1,17.99,1.156,20.92,-1.04,21.95,0
1.648,0.52876,190.4,0.739,0.120,0.8000,-0.8000,-0.8000,-0.8005,0.000,40.000,32.0,33.1,17.99,1.081,19.50,-0.60,19.98,0
1.677,0.53073,191.1,0.745,0.017,0.8000,-0.8000,-0.8000,-0.7957,0.000,40.000,32.0,33.1,17.99,1.080,19.48,0.01,19.47,0
1.706,0.52973,190.7,0.742,-0.086,0.8000,-0.8000,-0.8000,-0.8023,0.000,40.000,32.0,33.1,17.99,1.079,19.58,0.50,18.92,0
1.734,0.52599,189.4,0.731,-0.242,0.8000,-0.8000,-0.8000,-0.7977,0.000,40.000,32.0,33.1,17.99,1.134,20.48,1.25,19.33,0
1.763,0.51809,186.5,0.707,-0.295,0.8000,-0.8000,-0.8000,-0.7929,0.000,40.000,32.0,33.1,17.98,1.227,22.00,1.53,20.56,0
1.789,0.50990,183.6,0.683,-0.323,0.8000,-0.8000,-0.8000,-0.8018,0.000,40.000,32.0,33.1,17.97,1.205,21.85,1.63,20.11,0
1.819,0.49945,179.8,0.651,-0.344,0.8000,-0.8000,-0.8000,-0.8039,0.000,40.000,32.0,33.2,17.99,1.155,20.80,1.85,18.97,0
1.852,0.48779,175.6,0.616,-0.346,0.8000,-0.8000,-0.8000,-0.7980,0.000,40.000,32.0,33.2,18.00,1.068,19.18,1.75,17.44,0
1.878,0.47896,172.4,0.590,-0.346,0.8000,-0.8000,-0.8000,-0.8003,0.000,40.000,32.0,33.2,18.01,1.008,18.18,1.92,16.26,0
1.907,0.46828,168.6,0.558,-0.349,0.8000,-0.8000,-0.8000,-0.7972,0.000,40.000,32.0,33.2,18.00,1.071,19.28,1.75,17.63,0
1.934,0.45928,165.3,0.531,-0.335,0.8000,-0.8000,-0.8000,-0.7908,0.000,40.000,32.0,33.2,18.00,1.102,19.79,1.71,18.13,0
1.963,0.44917,161.7,0.501,-0.353,0.8000,-0.8000,-0.8000,-0.7921,0.000,40.000,32.0,33.2,17.98,1.232,22.05,1.81,20.27,0
1.992,0.43883,158.0,0.470,-0.372,0.8000,-0.8000,-0.8000,-0.8014,0.000,40.000,32.0,33.2,17.97,1.243,22.38,1.89,20.54,0
2.018,0.42904,154.5,0.440,-0.386,0.8000,-0.8000,-0.8000,-0.8068,0.000,40.000,32.0,33.2,17.99,1.179,21.29,1.74,19.58,0
2.048,0.41858,150.7,0.409,-0.353,0.8000,-0.8000,-0.8000,-0.8065,0.000,40.000,32.0,33.2,17.99,1.107,19.80,1.75,18.05,0
2.077,0.40841,147.0,0.378,-0.330,0.8000,-0.8000,-0.8000,-0.7961,0.000,40.000,32.0,33.2,18.01,0.998,18.00,1.72,16.42,0
2.103,0.39988,144.0,0.353,-0.318,0.8000,-0.8000,-0.8000,-0.7971,0.000,40.000,32.0,33.2,18.00,1.060,19.08,1.61,17.33,0
2.133,0.39089,140.7,0.326,-0.298,0.8000,-0.8000,-0.8000,-0.8007,0.000,40.000,32.0,33.3,18.00,1.076,19.62,1.49,18.10,0
2.162,0.38270,137.8,0.301,-0.307,0.8000,-0.8000,-0.8000,-0.7938,0.000,40.000,32.0,33.3,17.98,1.146,20.64,1.47,19.17,0
2.191,0.37475,134.9,0.277,-0.261,0.8000,-0.8000,-0.8000,-0.8012,0.000,40.000,32.0,33.3,17.99,1.232,22.07,1.31,20.85,0
2.217,0.36827,132.6,0.258,-0.247,0.8000,-0.8000,-0.8000,-0.7961,0.000,40.000,32.0,33.3,17.98,1.219,22.01,1.18,20.82,0
2.247,0.36122,130.0,0.237,-0.231,0.8000,-0.8000,-0.8000,-0.8014,0.000,40.000,32.0,33.3,17.99,1.157,20.92,1.14,19.85,0
2.275,0.35378,127.4,0.214,-0.284,0.8000,-0.8000,-0.8000,-0.8041,0.000,40.000,32.0,33.3,17.99,1.157,20.67,1.47,19.25,0
2.300,0.34584,124.5,0.191,-0.340,0.8000,-0.8000,-0.8000,-0.7976,0.000,40.000,32.0,33.3,17.99,1.088,19.30,1.73,17.53,0
2.325,0.33638,121.1,0.162,-0.384,0.8000,-0.8000,-0.8000,-0.7976,0.000,40.000,32.0,33.3,18.00,0.995,18.15,2.07,16.01,0
2.351,0.32481,116.9,0.127,-0.444,0.8000,-0.8000,-0.8000,-0.7977,0.000,40.000,32.0,33.3,18.00,1.081,19.46,2.12,17.33,0
2.381,0.31329,112.8,0.093,-0.252,0.8000,-0.8000,-0.8000,-0.7984,0.000,40.000,32.0,33.3,17.99,1.109,20.11,1.21,19.07,0
2.412,0.30603,110.2,0.071,-0.201,0.8000,-0.8000,-0.8000,-0.7935,0.000,40.000,32.0,33.3,17.98,1.232,22.24,1.02,21.37,0
2.442,0.30125,108.5,0.057,-0.114,0.8000,-0.8000,-0.8000,-0.7954,0.000,40.000,32.0,33.4,17.98,1.249,22.52,0.48,22.08,0
2.467,0.29976,107.9,0.052,-0.027,0.8000,-0.8000,-0.8000,-0.8069,0.000,40.000,32.0,33.4,17.98,1.258,22.46,0.11,22.34,0
2.497,0.29981,107.9,0.052,0.015,0.8000,-0.8000,-0.8000,-0.7968,0.000,40.000,32.0,33.4,17.97,1.255,22.48,-0.07,22.61,0
2.526,0.30005,108.0,0.053,0.000,0.8000,-0.8000,-0.8000,-0.7989,0.000,40.000,32.0,33.4,17.97,1.250,22.58,0.00,22.46,0
2.552,0.29979,107.9,0.052,-0.023,0.8000,-0.8000,-0.8000,-0.7994,0.000,40.000,32.0,33.4,17.97,1.250,22.45,0.13,22.32,0
2.582,0.29905,107.7,0.050,-0.031,0.8000,-0.8000,-0.8000,-0.7988,0.000,40.000,32.0,33.4,17.98,1.257,22.37,0.08,22.25,0
2.613,0.29805,107.3,0.047,-0.034,0.8000,-0.8000,-0.8000,-0.7988,0.000,40.000,32.0,33.4,17.97,1.243,22.56,0.23,22.16,0
2.642,0.29633,106.7,0.042,-0.079,0.8000,-0.8000,-0.8000,-0.8061,0.000,40.000,32.0,33.4,17.97,1.236,22.28,0.44,21.88,0
2.673,0.29248,105.3,0.030,-0.155,0.8000,-0.8000,-0.8000,-0.8018,0.000,40.000,32.0,33.4,17.98,1.212,21.73,0.78,20.86,0
2.701,0.28797,103.7,0.017,-0.159,0.8000,-0.8000,-0.8000,-0.7945,0.000,40.000,32.0,33.4,17.97,1.185,21.37,0.53,20.94,0
2.730,0.28543,102.8,0.009,-0.069,0.8000,-0.8000,-0.8000,-0.8077,0.000,40.000,32.0,33.4,17.98,1.182,21.43,0.40,20.85,0
2.760,0.28393,102.2,0.005,-0.017,0.8000,-0.8000,-0.8000,-0.7920,0.000,40.000,32.0,33.5,17.98,1.174,21.12,0.18,20.98,0
2.790,0.28369,102.1,0.004,-0.000,0.8000,-0.8000,-0.8000,-0.7987,0.000,40.000,32.0,33.5,17.98,1.178,21.18,-0.00,21.09,0
2.817,0.28369,102.1,0.004,-0.000,0.8000,-0.8000,-0.8000,-0.8011,0.000,40.000,32.1,33.5,17.99,1.171,21.17,-0.01,20.99,0
2.850,0.28369,102.1,0.004,0.000,0.8000,-0.8000,-0.8000,-0.7991,0.000,40.000,32.1,33.5,17.98,1.174,21.18,-0.01,21.15,0
2.878,0.28369,102.1,0.004,-0.000,0.8000,-0.8000,-0.8000,-0.7969,0.000,40.000,32.1,33.5,17.98,1.177,21.11,0.00,21.05,0
2.903,0.28369,102.1,0.004,-0.001,0.8000,-0.8000,-0.8000,-0.7970,0.000,40.000,32.1,33.5,17.99,1.165,21.12,0.01,21.13,0
2.932,0.28369,102.1,0.004,-0.001,0.8000,-0.8000,-0.8000,-0.8018,0.000,40.000,32.1,33.5,17.99,1.181,21.12,0.01,21.05,0
2.961,0.28369,102.1,0.004,-0.000,0.8000,-0.8000,-0.8000,-0.8019,0.000,40.000,32.1,33.5,17.98,1.177,21.09,0.00,21.08,0
2.991,0.28369,102.1,0.004,0.001,0.8000,-0.8000,-0.8000,-0.8021,0.000,40.000,32.1,33.5,17.98,1.173,21.31,-0.01,21.12,0
3.016,0.28368,102.1,0.004,0.001,0.8000,-0.8000,-0.8000,-0.7950,0.000,40.000,32.1,33.5,17.98,1.179,21.29,0.01,21.13,0
3.047,0.28367,102.1,0.004,-0.012,0.8000,-0.8000,-0.8000,-0.7968,0.000,40.000,32.1,33.5,17.99,1.174,21.11,0.01,21.08,0
3.076,0.28339,102.0,0.003,-0.017,0.8000,-0.8000,-0.8000,-0.8023,0.000,40.000,32.1,33.5,17.99,1.173,21.14,0.10,21.14,0
3.104,0.28290,101.8,0.002,-0.025,0.8000,-0.8000,-0.8000,-0.8009,0.000,40.000,32.1,33.6,17.98,1.170,21.17,0.08,20.85,0
3.134,0.28249,101.7,0.000,0.006,0.8000,-0.8000,-0.8000,-0.7973,0.000,40.000,32.1,33.6,17.99,1.170,21.11,0.01,21.00,0
3.163,0.28247,101.7,0.000,-0.001,0.8000,-0.8000,-0.8000,-0.8102,0.000,40.000,32.1,33.6,17.99,1.174,21.04,0.00,21.17,0
3.194,0.28247,101.7,0.000,-0.000,0.8000,-0.8000,-0.8000,-0.8005,0.000,40.000,32.1,33.6,17.98,1.172,21.00,0.00,21.09,0
3.227,0.28247,101.7,0.000,0.000,0.8000,-0.8000,-0.8000,-0.7983,0.000,40.000,32.1,33.6,17.99,1.169,21.03,0.00,21.12,0
3.258,0.28248,101.7,0.000,-0.000,0.8000,-0.8000,-0.8000,-0.7980,0.000,40.000,32.1,33.6,17.99,1.173,21.14,0.00,21.10,0
3.284,0.28247,101.7,0.000,-0.001,0.8000,-0.8000,-0.8000,-0.8053,0.000,40.000,32.1,33.6,17.99,1.161,20.97,0.01,20.91,0
3.314,0.28249,101.7,0.000,-0.000,0.8000,-0.8000,-0.8000,-0.7927,0.000,40.000,32.1,33.6,17.99,1.169,21.00,0.01,20.88,0
3.342,0.28250,101.7,0.001,-0.001,0.8000,-0.8000,-0.8000,-0.8031,0.000,40.000,32.1,33.6,17.98,1.172,20.87,0.01,20.99,0
3.372,0.28259,101.7,0.001,0.015,0.8000,-0.8000,-0.8000,-0.8000,0.000,40.000,32.1,33.6,17.99,1.168,20.93,-0.02,21.13,0
3.402,0.28310,101.9,0.002,0.034,0.8000,-0.8000,-0.8000,-0.7981,0.000,40.000,32.1,33.6,17.99,1.175,21.05,-0.17,21.23,0
3.434,0.28491,102.6,0.008,0.089,0.8000,-0.8000,-0.8000,-0.8041,0.000,40.000,32.1,33.6,17.98,1.181,21.12,-0.52,21.82,0
3.461,0.28849,103.9,0.018,0.161,0.8000,-0.8000,-0.8000,-0.8001,0.000,40.000,32.1,33.6,17.98,1.174,21.26,-0.76,22.01,0
3.491,0.29342,105.6,0.033,0.194,0.8000,-0.8000,-0.8000,-0.7998,0.000,40.000,32.1,33.7,17.97,1.214,21.91,-0.97,22.80,0
3.521,0.29983,107.9,0.052,0.222,0.8000,-0.8000,-0.8000,-0.7958,0.000,40.000,32.1,33.7,17.98,1.247,22.30,-1.10,23.45,0
3.551,0.30617,110.2,0.072,0.207,0.8000,-0.8000,-0.8000,-0.8039,0.000,40.000,32.1,33.7,17.97,1.225,21.98,-1.03,23.06,0
3.581,0.31153,112.2,0.088,0.163,0.8000,-0.8000,-0.8000,-0.7980,0.000,40.000,32.1,33.7,17.97,1.142,20.57,-0.82,21.33,0
3.613,0.31670,114.0,0.103,0.176,0.8000,-0.8000,-0.8000,-0.7955,0.000,40.000,32.1,33.7,17.99,1.093,19.74,-0.82,20.51,0
3.644,0.32201,115.9,0.119,0.180,0.8000,-0.8000,-0.8000,-0.7999,0.000,40.000,32.1,33.7,17.99,1.082,19.47,-0.95,20.41,0
3.674,0.32751,117.9,0.136,0.188,0.8000,-0.8000,-0.8000,-0.7997,0.000,40.000,32.1,33.7,17.99,1.046,18.79,-0.92,19.86,0
3.701,0.33227,119.6,0.150,0.162,0.8000,-0.8000,-0.8000,-0.8015,0.000,40.000,32.1,33.7,17.99,1.023,18.38,-0.84,19.19,0
3.733,0.33697,121.3,0.164,0.134,0.8000,-0.8000,-0.8000,-0.8032,0.000,40.000,32.1,33.7,18.00,0.993,17.94,-0.70,18.73,0
3.764,0.34107,122.8,0.176,0.132,0.8000,-0.8000,-0.8000,-0.8008,0.000,40.000,32.1,33.7,18.00,1.033,18.62,-0.70,19.34,0
3.792,0.34562,124.4,0.190,0.195,0.8000,-0.8000,-0.8000,-0.8035,0.000,40.000,32.1,33.7,18.00,1.092,19.61,-0.98,20.71,0
3.822,0.35241,126.9,0.210,0.257,0.8000,-0.8000,-0.8000,-0.7994,0.000,40.000,32.1,33.8,17.99,1.145,20.65,-1.24,21.92,0
3.851,0.36022,129.7,0.234,0.278,0.8000,-0.8000,-0.8000,-0.7962,0.000,40.000,32.1,33.8,17.98,1.165,21.00,-1.38,22.34,0
3.880,0.36862,132.7,0.259,0.294,0.8000,-0.8000,-0.8000,-0.7961,0.000,40.000,32.1,33.8,17.98,1.224,22.05,-1.50,23.41,0
3.910,0.37823,136.2,0.288,0.345,0.8000,-0.8000,-0.8000,-0.7966,0.000,40.000,32.1,33.8,17.98,1.184,21.29,-1.73,23.13,0
3.938,0.38780,139.6,0.316,0.328,0.8000,-0.8000,-0.8000,-0.7978,0.000,40.000,32.1,33.8,18.00,1.085,19.47,-1.98,21.36,0
3.966,0.39756,143.1,0.346,0.327,0.8000,-0.8000,-0.8000,-0.7976,0.000,40.000,32.1,33.8,17.99,1.045,19.11,-1.64,20.46,0
3.992,0.40599,146.2,0.371,0.313,0.8000,-0.8000,-0.8000,-0.7967,0.000,40.000,32.1,33.8,18.00,1.009,18.11,-1.52,19.73,0
4.018,0.41356,148.9,0.394,0.270,0.8000,-0.8000,-0.8000,-0.8050,0.000,40.000,32.2,33.8,18.00,1.055,19.00,-1.30,20.49,0
4.049,0.42150,151.7,0.417,0.254,0.8000,-0.8000,-0.8000,-0.7990,0.000,40.000,32.2,33.8,18.00,1.158,20.74,-1.26,21.84,0
4.079,0.42909,154.5,0.440,0.266,0.8000,-0.8000,-0.8000,-0.8026,0.000,40.000,32.2,33.8,17.98,1.191,21.23,-1.39,22.65,0
4.109,0.43745,157.5,0.465,0.287,0.8000,-0.8000,-0.8000,-0.7968,0.000,40.000,32.2,33.8,17.97,1.229,22.11,-1.42,23.60,0
4.134,0.44477,160.1,0.487,0.298,0.8000,-0.8000,-0.8000,-0.7954,0.000,40.000,32.2,33.8,17.98,1.247,22.35,-1.47,23.86,0
4.164,0.45341,163.2,0.513,0.274,0.8000,-0.8000,-0.8000,-0.8008,0.000,40.000,32.2,33.9,17.98,1.165,20.87,-1.41,22.12,0
4.192,0.46110,166.0,0.536,0.309,0.8000,-0.8000,-0.8000,-0.7992,0.000,40.000,32.2,33.9,17.98,1.099,19.82,-1.40,20.96,0
4.222,0.46803,168.5,0.557,0.186,0.8000,-0.8000,-0.8000,-0.8040,0.000,40.000,32.2,33.9,17.99,1.064,19.08,-0.91,20.18,0
4.251,0.47249,170.1,0.570,0.127,0.8000,-0.8000,-0.8000,-0.8067,0.000,40.000,32.2,33.9,18.00,1.042,18.76,-0.57,19.29,0
4.280,0.47460,170.9,0.577,0.028,0.8000,-0.8000,-0.8000,-0.7947,0.000,40.000,32.2,33.9,18.00,1.030,18.41,-0.08,18.63,0
4.310,0.47337,170.4,0.573,-0.095,0.8000,-0.8000,-0.8000,-0.7991,0.000,40.000,32.2,33.9,17.99,1.032,18.83,0.54,18.27,0
4.337,0.46905,168.9,0.560,-0.191,0.8000,-0.8000,-0.8000,-0.7980,0.000,40.000,32.2,33.9,17.99,1.071,19.22,1.02,18.18,0
4.367,0.46262,166.5,0.541,-0.279,0.8000,-0.8000,-0.8000,-0.8006,0.000,40.000,32.2,33.9,17.98,1.098,19.78,1.38,18.38,0
4.396,0.45399,163.4,0.515,-0.344,0.8000,-0.8000,-0.8000,-0.7932,0.000,40.000,32.2,33.9,17.98,1.179,21.33,1.69,19.87,0
4.427,0.44379,159.8,0.484,-0.338,0.8000,-0.8000,-0.8000,-0.8067,0.000,40.000,32.2,33.9,17.97,1.261,22.59,1.76,20.87,0
4.458,0.43272,155.8,0.451,-0.378,0.8000,-0.8000,-0.8000,-0.8004,0.000,40.000,32.2,33.9,17.97,1.185,21.31,1.84,19.44,0
4.486,0.42124,151.6,0.417,-0.431,0.8000,-0.8000,-0.8000,-0.8113,0.000,40.000,32.2,34.0,17.99,1.145,20.60,2.18,18.29,0
4.515,0.40840,147.0,0.378,-0.426,0.8000,-0.8000,-0.8000,-0.8007,0.000,40.000,32.2,34.0,18.00,1.007,18.02,2.23,15.90,0
4.543,0.39493,142.2,0.338,-0.499,0.8000,-0.8000,-0.8000,-0.8061,0.000,40.000,32.2,34.0,17.98,1.078,19.37,2.51,16.88,0
4.570,0.37900,136.4,0.290,-0.706,0.8000,-0.8000,-0.8000,-0.7949,0.000,40.000,32.2,34.0,17.98,1.205,21.81,3.31,18.76,0
4.601,0.35687,128.5,0.224,-0.839,0.8000,-0.8000,-0.8000,-0.8086,0.000,40.000,32.2,34.0,17.98,1.165,20.84,4.90,16.11,0
4.632,0.32581,117.3,0.130,-1.035,0.8000,-0.8000,-0.8000,-0.7988,0.000,40.000,32.2,34.0,17.99,1.082,19.44,5.29,14.32,0
4.664,0.31603,113.8,0.101,-0.211,0.8000,-0.8000,-0.8000,-0.8032,0.000,40.000,32.2,34.0,17.98,1.104,19.75,1.23,18.65,0
4.692,0.30438,109.6,0.066,-0.579,0.8000,-0.8000,-0.8000,-0.7944,0.000,40.000,32.2,34.0,17.97,1.250,22.44,2.93,19.69,0
4.717,0.28798,103.7,0.017,-0.884,0.8000,-0.8000,-0.8000,-0.8069,0.000,40.000,32.2,34.0,17.98,1.194,21.68,4.80,16.84,0
