time_s,pos_turns,pos_deg,normalized,velocity_turns_s,curve_multiplier,commanded_torque_Nm,desired_torque_Nm,torque_estimate_Nm,input_iq_A,motor_temp_C,fet_temp_C,vbus_V,ibus_A,power_elec_W,power_mech_W,active_errors
0.532,-0.57086,3.8,0.032,0.127,0.2510,-0.8283,-0.8283,-0.8271,0.000,53.8,43.7,17.80,1.309,22.98,-0.69,0
0.565,-0.56671,5.3,0.044,0.145,0.2782,-0.9180,-0.9180,-0.9244,0.000,53.8,43.7,17.77,1.600,27.78,-0.53,0
0.595,-0.56286,6.7,0.056,0.138,0.3061,-1.0101,-1.0101,-1.0235,0.000,53.8,43.7,17.74,1.921,33.54,-0.39,0
0.622,-0.55956,7.9,0.066,0.123,0.3314,-1.0938,-1.0938,-1.1084,0.000,53.8,43.7,17.70,2.271,39.87,-0.63,0
0.647,-0.55671,8.9,0.074,0.114,0.3542,-1.1690,-1.1690,-1.1756,0.000,53.8,43.7,17.67,2.566,45.08,-0.53,0
0.674,-0.55411,9.8,0.082,0.095,0.3754,-1.2387,-1.2387,-1.2480,0.000,53.8,43.7,17.63,2.817,49.28,-0.64,0
0.706,-0.55175,10.7,0.089,0.067,0.3948,-1.3029,-1.3029,-1.3135,0.000,53.8,43.7,17.61,3.131,54.42,-0.22,0
0.735,-0.55049,11.1,0.093,0.052,0.4053,-1.3375,-1.3375,-1.3397,0.000,53.8,43.7,17.59,3.230,56.38,-0.34,0
0.760,-0.54927,11.6,0.096,0.052,0.4159,-1.3723,-1.3723,-1.3672,0.000,53.8,43.7,17.56,3.368,58.59,-0.22,0
0.785,-0.54817,12.0,0.100,0.054,0.4257,-1.4048,-1.4048,-1.4078,0.000,53.7,43.7,17.55,3.484,60.94,-0.33,0
0.810,-0.54700,12.4,0.103,0.047,0.4366,-1.4406,-1.4406,-1.4476,0.000,53.7,43.7,17.52,3.605,63.05,-0.33,0
0.835,-0.54592,12.8,0.107,0.042,0.4469,-1.4747,-1.4747,-1.4765,0.000,53.7,43.7,17.52,3.723,64.92,-0.27,0
0.860,-0.54540,13.0,0.108,0.003,0.4519,-1.4913,-1.4913,-1.4957,0.000,53.7,43.7,17.50,3.767,65.91,0.05,0
0.884,-0.54554,12.9,0.108,-0.009,0.4505,-1.4868,-1.4868,-1.4922,0.000,53.7,43.7,17.50,3.720,65.37,0.11,0
0.910,-0.54559,12.9,0.107,0.002,0.4500,-1.4850,-1.4850,-1.4901,0.000,53.7,43.7,17.50,3.728,65.14,-0.06,0
0.937,-0.54524,13.0,0.109,0.023,0.4534,-1.4962,-1.4962,-1.4989,0.000,53.7,43.7,17.49,3.783,65.95,-0.11,0
0.964,-0.54474,13.2,0.110,0.022,0.4584,-1.5127,-1.5127,-1.5233,0.000,53.7,43.7,17.49,3.826,66.76,-0.22,0
0.992,-0.54332,13.7,0.114,0.076,0.4726,-1.5594,-1.5594,-1.5646,0.000,53.7,43.7,17.46,3.962,68.84,-0.70,0
1.021,-0.54086,14.6,0.122,0.090,0.4980,-1.6434,-1.6434,-1.6499,0.000,53.7,43.7,17.44,4.240,72.84,-0.79,0
1.052,-0.53877,15.4,0.128,0.056,0.5201,-1.7162,-1.7162,-1.6794,0.000,53.7,43.7,17.41,4.321,74.64,-0.49,0
1.080,-0.53710,16.0,0.133,0.069,0.5379,-1.7750,-1.7750,-1.6822,0.000,53.7,43.7,17.42,4.237,73.92,-0.80,0
1.110,-0.53432,17.0,0.141,0.116,0.5677,-1.8735,-1.8735,-1.6867,0.000,53.6,43.7,17.42,4.167,72.58,-1.36,0
1.136,-0.53071,18.3,0.152,0.146,0.6059,-1.9735,-1.9995,-1.6975,0.000,53.6,43.7,17.44,4.070,71.10,-1.61,0
1.163,-0.52646,19.8,0.165,0.164,0.6489,-2.0735,-2.1413,-1.6909,0.000,53.6,43.7,17.44,3.929,68.51,-1.73,0
1.192,-0.52196,21.4,0.178,0.139,0.6904,-2.1735,-2.2783,-1.6943,0.000,53.6,43.7,17.47,3.827,66.80,-1.49,0
1.220,-0.51827,22.7,0.189,0.120,0.7206,-2.2735,-2.3781,-1.6834,0.000,53.6,43.7,17.47,3.765,65.73,-1.17,0
1.251,-0.51525,23.8,0.199,0.070,0.7442,-2.3735,-2.4560,-1.6778,0.000,53.6,43.7,17.47,3.790,65.81,-0.61,0
1.280,-0.51380,24.3,0.203,0.042,0.7552,-2.4735,-2.4922,-1.6752,0.000,53.6,43.7,17.46,3.836,66.93,-0.47,0
1.313,-0.51208,25.0,0.208,0.060,0.7679,-2.5342,-2.5342,-1.6814,0.000,53.6,43.7,17.46,3.913,68.40,-0.70,0
1.343,-0.51007,25.7,0.214,0.067,0.7824,-2.5818,-2.5818,-1.6749,0.000,53.6,43.7,17.46,4.014,70.26,-0.80,0
1.376,-0.50764,26.6,0.221,0.079,0.7993,-2.6376,-2.6376,-1.6770,0.000,53.6,43.7,17.44,4.134,72.45,-0.92,0
1.407,-0.50459,27.7,0.231,0.110,0.8196,-2.7046,-2.7046,-1.6828,0.000,53.6,43.8,17.42,4.310,75.37,-1.16,0
1.440,-0.50090,29.0,0.242,0.106,0.8427,-2.7810,-2.7810,-1.6754,0.000,53.6,43.8,17.41,4.419,76.83,-1.03,0
1.467,-0.49859,29.8,0.249,0.073,0.8565,-2.8264,-2.8264,-1.6736,0.000,53.6,43.8,17.40,4.488,78.12,-0.78,0
1.494,-0.49688,30.4,0.254,0.064,0.8663,-2.8587,-2.8587,-1.6815,0.000,53.6,43.8,17.38,4.547,78.90,-0.73,0
1.519,-0.49523,31.0,0.259,0.065,0.8755,-2.8890,-2.8890,-1.6809,0.000,53.5,43.8,17.36,4.583,79.61,-0.67,0
1.545,-0.49368,31.6,0.263,0.064,0.8838,-2.9166,-2.9166,-1.6780,0.000,53.5,43.8,17.36,4.607,79.98,-0.59,0
1.572,-0.49211,32.2,0.268,0.060,0.8920,-2.9435,-2.9435,-1.6724,0.000,53.5,43.8,17.36,4.642,80.37,-0.61,0
1.599,-0.49042,32.8,0.273,0.065,0.9005,-2.9716,-2.9716,-1.6775,0.000,53.5,43.8,17.35,4.716,82.10,-0.82,0
1.624,-0.48863,33.4,0.278,0.073,0.9091,-3.0002,-3.0002,-1.6769,0.000,53.5,43.8,17.35,4.767,83.21,-0.72,0
1.649,-0.48705,34.0,0.283,0.050,0.9165,-3.0244,-3.0244,-1.6816,0.000,53.5,43.8,17.34,4.803,83.60,-0.60,0
1.674,-0.48587,34.4,0.287,0.043,0.9218,-3.0420,-3.0420,-1.6759,0.000,53.5,43.8,17.33,4.818,83.71,-0.46,0
1.701,-0.48475,34.8,0.290,0.043,0.9267,-3.0581,-3.0581,-1.6727,0.000,53.5,43.8,17.33,4.843,83.66,-0.39,0
1.727,-0.48382,35.1,0.293,0.028,0.9307,-3.0714,-3.0714,-1.6717,0.000,53.5,43.8,17.34,4.847,84.03,-0.38,0
1.752,-0.48315,35.4,0.295,0.026,0.9335,-3.0806,-3.0806,-1.6753,0.000,53.5,43.9,17.33,4.830,83.86,-0.31,0
1.777,-0.48248,35.6,0.297,0.022,0.9363,-3.0897,-3.0897,-1.6838,0.000,53.5,43.9,17.34,4.819,83.72,-0.28,0
1.804,-0.48180,35.9,0.299,0.021,0.9390,-3.0987,-3.0987,-1.6689,0.000,53.5,43.9,17.33,4.835,83.83,-0.23,0
1.829,-0.48119,36.1,0.301,0.017,0.9414,-3.1066,-3.1066,-1.6734,0.000,53.5,43.9,17.32,4.837,83.84,-0.21,0
1.857,-0.48052,36.3,0.303,0.031,0.9440,-3.1153,-3.1153,-1.6700,0.000,53.5,43.9,17.33,4.821,83.42,-0.28,0
1.883,-0.47973,36.6,0.305,0.032,0.9470,-3.1252,-3.1252,-1.6677,0.000,53.5,43.9,17.33,4.817,83.31,-0.34,0
1.911,-0.47886,36.9,0.308,0.029,0.9503,-3.1360,-3.1360,-1.6695,0.000,53.5,43.9,17.31,4.783,82.72,-0.36,0
1.937,-0.47804,37.2,0.310,0.035,0.9533,-3.1459,-3.1459,-1.6710,0.000,53.5,43.9,17.32,4.746,82.67,-0.38,0
1.962,-0.47722,37.5,0.313,0.033,0.9562,-3.1554,-3.1554,-1.6801,0.000,53.5,44.0,17.33,4.727,81.90,-0.26,0
1.987,-0.47645,37.8,0.315,0.034,0.9588,-3.1642,-3.1642,-1.6663,0.000,53.5,44.0,17.33,4.710,81.52,-0.31,0
2.012,-0.47575,38.0,0.317,0.026,0.9612,-3.1720,-3.1720,-1.6705,0.000,53.5,44.0,17.34,4.692,81.19,-0.35,0
2.036,-0.47509,38.3,0.319,0.022,0.9634,-3.1792,-3.1792,-1.6717,0.000,53.4,44.0,17.34,4.656,80.61,-0.25,0
2.062,-0.47448,38.5,0.321,0.018,0.9654,-3.1857,-3.1857,-1.6724,0.000,53.4,44.0,17.35,4.611,80.11,-0.24,0
2.088,-0.47387,38.7,0.323,0.017,0.9673,-3.1921,-3.1921,-1.6725,0.000,53.4,44.0,17.34,4.605,79.57,-0.22,0
2.114,-0.47327,38.9,0.324,0.026,0.9692,-3.1983,-3.1983,-1.6791,0.000,53.4,44.1,17.34,4.576,79.23,-0.30,0
2.138,-0.47265,39.2,0.326,0.022,0.9711,-3.2045,-3.2045,-1.6691,0.000,53.4,44.1,17.35,4.540,78.51,-0.28,0
2.163,-0.47198,39.4,0.328,0.020,0.9730,-3.2111,-3.2111,-1.6761,0.000,53.4,44.1,17.35,4.497,78.00,-0.24,0
2.188,-0.47133,39.6,0.330,0.030,0.9749,-3.2173,-3.2173,-1.6755,0.000,53.4,44.1,17.35,4.453,77.60,-0.29,0
2.213,-0.47078,39.8,0.332,0.023,0.9765,-3.2224,-3.2224,-1.6703,0.000,53.4,44.1,17.35,4.431,76.76,-0.10,0
2.238,-0.47036,40.0,0.333,0.017,0.9777,-3.2263,-3.2263,-1.6677,0.000,53.4,44.1,17.36,4.390,76.18,-0.22,0
2.263,-0.46990,40.1,0.335,0.019,0.9789,-3.2304,-3.2304,-1.6734,0.000,53.4,44.2,17.36,4.366,76.11,-0.26,0
2.287,-0.46944,40.3,0.336,0.024,0.9801,-3.2345,-3.2345,-1.6743,0.000,53.4,44.2,17.37,4.349,75.06,-0.14,0
2.312,-0.46904,40.5,0.337,0.018,0.9812,-3.2380,-3.2380,-1.6700,0.000,53.4,44.2,17.36,4.308,74.85,-0.16,0
2.337,-0.46868,40.6,0.338,0.009,0.9821,-3.2410,-3.2410,-1.6696,0.000,53.4,44.2,17.37,4.295,75.01,-0.18,0
2.363,-0.46832,40.7,0.339,0.013,0.9830,-3.2441,-3.2441,-1.6683,0.000,53.4,44.2,17.37,4.295,74.65,-0.14,0
2.388,-0.46804,40.8,0.340,0.004,0.9838,-3.2464,-3.2464,-1.6675,0.000,53.4,44.2,17.37,4.279,74.47,-0.04,0
2.415,-0.46795,40.8,0.340,0.003,0.9840,-3.2471,-3.2471,-1.6722,0.000,53.4,44.3,17.37,4.267,74.15,-0.06,0
2.444,-0.46793,40.9,0.340,0.008,0.9840,-3.2473,-3.2473,-1.6704,0.000,53.4,44.3,17.38,4.283,74.07,0.08,0
2.474,-0.46790,40.9,0.341,0.002,0.9841,-3.2476,-3.2476,-1.6757,0.000,53.4,44.3,17.37,4.279,74.21,-0.01,0
2.504,-0.46789,40.9,0.341,0.001,0.9841,-3.2476,-3.2476,-1.6600,0.000,53.4,44.3,17.37,4.276,74.41,0.01,0
2.537,-0.46790,40.9,0.341,0.000,0.9841,-3.2476,-3.2476,-1.6687,0.000,53.4,44.4,17.37,4.284,74.44,0.06,0
2.568,-0.46795,40.8,0.340,-0.001,0.9840,-3.2471,-3.2471,-1.6640,0.000,53.4,44.4,17.37,4.277,74.44,0.06,0
2.599,-0.46802,40.8,0.340,-0.005,0.9838,-3.2465,-3.2465,-1.6675,0.000,53.4,44.4,17.37,4.281,74.19,-0.01,0
2.628,-0.46802,40.8,0.340,0.000,0.9838,-3.2466,-3.2466,-1.6649,0.000,53.4,44.4,17.37,4.295,74.37,-0.00,0
2.657,-0.46802,40.8,0.340,0.003,0.9838,-3.2466,-3.2466,-1.6654,0.000,53.4,44.5,17.37,4.270,74.26,0.00,0
2.689,-0.46801,40.8,0.340,-0.001,0.9838,-3.2466,-3.2466,-1.6715,0.000,53.4,44.5,17.38,4.277,74.37,-0.00,0
2.714,-0.46798,40.8,0.340,-0.000,0.9839,-3.2468,-3.2468,-1.6697,0.000,53.4,44.5,17.37,4.286,74.29,0.06,0
2.742,-0.46796,40.8,0.340,-0.000,0.9840,-3.2471,-3.2471,-1.6694,0.000,53.4,44.5,17.37,4.276,74.35,-0.00,0
2.772,-0.46791,40.9,0.341,0.007,0.9841,-3.2474,-3.2474,-1.6661,0.000,53.4,44.5,17.37,4.275,74.33,0.01,0
2.802,-0.46789,40.9,0.341,-0.002,0.9841,-3.2476,-3.2476,-1.6717,0.000,53.4,44.9,17.37,4.289,74.20,-0.05,0
2.832,-0.46778,40.9,0.341,0.004,0.9844,-3.2485,-3.2485,-1.6678,0.000,53.4,45.0,17.37,4.281,74.88,-0.09,0
2.862,-0.46762,41.0,0.341,0.004,0.9848,-3.2498,-3.2498,-1.6703,0.000,53.4,45.0,17.37,4.276,74.44,-0.10,0
2.891,-0.46740,41.0,0.342,0.008,0.9853,-3.2515,-3.2515,-1.6793,0.000,53.4,45.0,17.37,4.272,74.26,-0.11,0
2.921,-0.46710,41.2,0.343,0.010,0.9861,-3.2540,-3.2540,-1.6620,0.000,53.4,45.0,17.37,4.275,73.93,-0.07,0
2.950,-0.46674,41.3,0.344,0.008,0.9869,-3.2568,-3.2568,-1.6788,0.000,53.4,45.0,17.37,4.254,73.99,-0.23,0
2.982,-0.46640,41.4,0.345,0.013,0.9877,-3.2594,-3.2594,-1.6680,0.000,53.4,45.1,17.37,4.229,73.84,-0.11,0
3.013,-0.46619,41.5,0.346,0.005,0.9882,-3.2610,-3.2610,-1.6679,0.000,53.4,45.1,17.36,4.234,73.50,-0.01,0
3.046,-0.46614,41.5,0.346,0.002,0.9883,-3.2614,-3.2614,-1.6692,0.000,53.4,45.1,17.38,4.231,73.65,-0.00,0
3.074,-0.46611,41.5,0.346,-0.001,0.9884,-3.2616,-3.2616,-1.6630,0.000,53.4,45.1,17.37,4.230,73.71,-0.00,0
3.102,-0.46611,41.5,0.346,-0.001,0.9884,-3.2616,-3.2616,-1.6704,0.000,53.4,45.1,17.38,4.243,73.50,0.02,0
3.130,-0.46612,41.5,0.346,0.003,0.9883,-3.2615,-3.2615,-1.6717,0.000,53.4,45.2,17.38,4.235,73.45,0.00,0
3.160,-0.46608,41.5,0.346,0.008,0.9884,-3.2618,-3.2618,-1.6627,0.000,53.4,45.2,17.37,4.232,73.68,-0.00,0
3.188,-0.46606,41.5,0.346,0.000,0.9885,-3.2620,-3.2620,-1.6645,0.000,53.4,45.2,17.37,4.232,73.62,0.06,0
3.220,-0.46608,41.5,0.346,-0.004,0.9885,-3.2619,-3.2619,-1.6627,0.000,53.4,45.2,17.37,4.249,73.59,0.10,0
3.251,-0.46606,41.5,0.346,0.001,0.9885,-3.2620,-3.2620,-1.6634,0.000,53.4,45.2,17.37,4.234,73.49,-0.00,0
3.283,-0.46601,41.5,0.346,0.007,0.9886,-3.2624,-3.2624,-1.6668,0.000,53.4,45.3,17.37,4.241,73.76,0.01,0
3.313,-0.46586,41.6,0.347,0.015,0.9889,-3.2635,-3.2635,-1.6640,0.000,53.4,45.3,17.37,4.222,73.71,-0.02,0
3.343,-0.46565,41.7,0.347,0.007,0.9894,-3.2651,-3.2651,-1.6693,0.000,53.4,45.3,17.37,4.228,73.45,-0.03,0
3.372,-0.46563,41.7,0.347,-0.003,0.9895,-3.2652,-3.2652,-1.6653,0.000,53.4,45.3,17.37,4.234,73.52,0.00,0
3.403,-0.46565,41.7,0.347,-0.000,0.9894,-3.2651,-3.2651,-1.6648,0.000,53.4,45.3,17.38,4.241,73.53,0.03,0
3.432,-0.46566,41.7,0.347,0.004,0.9894,-3.2650,-3.2650,-1.6560,0.000,53.4,45.4,17.38,4.226,73.59,-0.01,0
3.460,-0.46565,41.7,0.347,0.005,0.9894,-3.2651,-3.2651,-1.6599,0.000,53.4,45.4,17.37,4.235,73.55,0.02,0
3.489,-0.46564,41.7,0.347,0.001,0.9894,-3.2651,-3.2651,-1.6675,0.000,53.4,45.4,17.37,4.244,73.64,-0.00,0
3.521,-0.46565,41.7,0.347,0.001,0.9894,-3.2651,-3.2651,-1.6657,0.000,53.4,45.4,17.37,4.230,73.71,0.03,0
3.551,-0.46570,41.7,0.347,0.000,0.9893,-3.2647,-3.2647,-1.6539,0.000,53.4,45.4,17.37,4.225,73.47,0.13,0
3.578,-0.46576,41.6,0.347,-0.002,0.9892,-3.2643,-3.2643,-1.6643,0.000,53.4,45.4,17.37,4.249,73.41,-0.02,0
3.607,-0.46581,41.6,0.347,-0.004,0.9891,-3.2639,-3.2639,-1.6649,0.000,53.4,45.5,17.37,4.243,73.52,-0.01,0
3.640,-0.46582,41.6,0.347,-0.000,0.9890,-3.2638,-3.2638,-1.6715,0.000,53.4,45.5,17.38,4.244,73.83,-0.00,0
3.668,-0.46583,41.6,0.347,-0.006,0.9890,-3.2638,-3.2638,-1.6503,0.000,53.4,45.5,17.37,4.235,73.98,0.06,0
3.700,-0.46584,41.6,0.347,-0.000,0.9890,-3.2637,-3.2637,-1.6678,0.000,53.4,45.5,17.37,4.252,73.66,-0.01,0
3.732,-0.46576,41.6,0.347,-0.002,0.9892,-3.2643,-3.2643,-1.6629,0.000,53.4,45.5,17.38,4.246,73.79,-0.13,0
3.766,-0.46559,41.7,0.348,0.006,0.9896,-3.2656,-3.2656,-1.6723,0.000,53.4,45.6,17.37,4.240,73.39,-0.02,0
3.792,-0.46540,41.8,0.348,0.015,0.9900,-3.2669,-3.2669,-1.6699,0.000,53.4,45.6,17.38,4.239,73.56,-0.03,0
3.818,-0.46530,41.8,0.348,0.004,0.9902,-3.2677,-3.2677,-1.6633,0.000,53.4,45.6,17.37,4.208,73.11,-0.03,0
3.847,-0.46531,41.8,0.348,0.002,0.9902,-3.2676,-3.2676,-1.6625,0.000,53.4,45.6,17.36,4.199,73.48,0.02,0
3.874,-0.46533,41.8,0.348,-0.000,0.9901,-3.2674,-3.2674,-1.6677,0.000,53.4,45.6,17.37,4.234,73.58,0.04,0
3.902,-0.46535,41.8,0.348,0.002,0.9901,-3.2673,-3.2673,-1.6657,0.000,53.4,45.6,17.38,4.232,73.29,0.01,0
3.930,-0.46538,41.8,0.348,0.000,0.9900,-3.2671,-3.2671,-1.6723,0.000,53.4,45.7,17.37,4.239,73.42,0.05,0
3.963,-0.46538,41.8,0.348,0.003,0.9900,-3.2670,-3.2670,-1.6648,0.000,53.4,45.7,17.37,4.238,73.76,0.01,0
3.994,-0.46539,41.8,0.348,0.000,0.9900,-3.2670,-3.2670,-1.6679,0.000,53.4,45.7,17.37,4.229,73.47,0.00,0
4.021,-0.46539,41.8,0.348,0.001,0.9900,-3.2670,-3.2670,-1.6723,0.000,53.4,45.7,17.37,4.238,73.64,-0.00,0
4.046,-0.46544,41.8,0.348,-0.008,0.9899,-3.2666,-3.2666,-1.6624,0.000,53.4,45.7,17.37,4.226,73.59,-0.04,0
4.071,-0.46546,41.7,0.348,0.001,0.9898,-3.2665,-3.2665,-1.6665,0.000,53.4,45.7,17.37,4.242,73.57,-0.01,0
4.099,-0.46550,41.7,0.348,-0.006,0.9898,-3.2662,-3.2662,-1.6698,0.000,53.4,45.8,17.36,4.244,73.79,0.06,0
4.125,-0.46553,41.7,0.348,0.002,0.9897,-3.2660,-3.2660,-1.6666,0.000,53.4,45.8,17.37,4.234,73.76,0.01,0
4.160,-0.46564,41.7,0.347,-0.002,0.9894,-3.2652,-3.2652,-1.6681,0.000,53.4,45.8,17.36,4.246,73.69,0.00,0
4.184,-0.46570,41.7,0.347,-0.001,0.9893,-3.2647,-3.2647,-1.6604,0.000,53.4,45.8,17.36,4.245,73.57,0.00,0
4.210,-0.46575,41.6,0.347,0.002,0.9892,-3.2643,-3.2643,-1.6645,0.000,53.4,45.8,17.34,4.253,73.73,0.01,0
4.236,-0.46576,41.6,0.347,0.000,0.9892,-3.2643,-3.2643,-1.6716,0.000,53.4,45.8,17.37,4.255,73.84,-0.02,0
4.262,-0.46582,41.6,0.347,-0.000,0.9890,-3.2638,-3.2638,-1.6687,0.000,53.4,45.9,17.36,4.244,73.91,-0.01,0
4.288,-0.46586,41.6,0.347,0.004,0.9889,-3.2635,-3.2635,-1.6598,0.000,53.4,45.9,17.36,4.266,73.98,-0.04,0
4.314,-0.46588,41.6,0.347,0.000,0.9889,-3.2634,-3.2634,-1.6695,0.000,53.4,45.9,17.36,4.247,73.92,-0.00,0
4.340,-0.46587,41.6,0.347,0.008,0.9889,-3.2634,-3.2634,-1.6581,0.000,53.4,45.9,17.35,4.245,73.99,-0.00,0
4.365,-0.46585,41.6,0.347,0.003,0.9890,-3.2636,-3.2636,-1.6604,0.000,53.4,45.9,17.37,4.261,73.96,-0.01,0
4.391,-0.46583,41.6,0.347,-0.010,0.9890,-3.2638,-3.2638,-1.6652,0.000,53.4,45.9,17.37,4.253,73.82,-0.07,0
4.417,-0.46583,41.6,0.347,-0.001,0.9890,-3.2637,-3.2637,-1.6535,0.000,53.4,45.9,17.34,4.263,74.12,-0.00,0
4.442,-0.46582,41.6,0.347,0.000,0.9890,-3.2638,-3.2638,-1.6580,0.000,53.4,46.0,17.36,4.258,73.92,-0.00,0
4.467,-0.46582,41.6,0.347,0.000,0.9890,-3.2638,-3.2638,-1.6680,0.000,53.4,46.0,17.36,4.254,73.91,-0.00,0
4.492,-0.46582,41.6,0.347,0.001,0.9890,-3.2638,-3.2638,-1.6669,0.000,53.4,46.0,17.36,4.266,74.07,-0.01,0
4.517,-0.46583,41.6,0.347,-0.000,0.9890,-3.2637,-3.2637,-1.6637,0.000,53.4,46.0,17.36,4.263,73.75,-0.02,0
4.542,-0.46587,41.6,0.347,0.007,0.9889,-3.2635,-3.2635,-1.6646,0.000,53.4,46.0,17.36,4.241,74.16,-0.05,0
4.566,-0.46594,41.6,0.346,-0.007,0.9888,-3.2630,-3.2630,-1.6696,0.000,53.4,46.0,17.35,4.253,74.09,0.02,0
4.591,-0.46607,41.5,0.346,-0.002,0.9885,-3.2620,-3.2620,-1.6644,0.000,53.4,46.0,17.36,4.280,73.88,-0.01,0
4.615,-0.46619,41.5,0.346,-0.005,0.9882,-3.2610,-3.2610,-1.6596,0.000,53.4,46.1,17.36,4.275,73.94,0.01,0
4.640,-0.46627,41.5,0.345,-0.003,0.9880,-3.2604,-3.2604,-1.6653,0.000,53.4,46.1,17.35,4.259,73.99,0.07,0
4.665,-0.46643,41.4,0.345,-0.002,0.9876,-3.2592,-3.2592,-1.6751,0.000,53.5,46.1,17.36,4.272,74.27,0.16,0
4.689,-0.46661,41.3,0.344,-0.007,0.9872,-3.2578,-3.2578,-1.6650,0.000,53.5,46.1,17.35,4.298,74.25,0.03,0
4.715,-0.46679,41.3,0.344,-0.011,0.9868,-3.2564,-3.2564,-1.6652,0.000,53.5,46.1,17.36,4.295,74.69,0.05,0
4.741,-0.46697,41.2,0.343,-0.014,0.9864,-3.2550,-3.2550,-1.6614,0.000,53.5,46.1,17.35,4.290,74.64,0.03,0
4.768,-0.46710,41.2,0.343,0.000,0.9861,-3.2540,-3.2540,-1.6687,0.000,53.5,46.1,17.36,4.305,74.92,0.06,0
4.795,-0.46722,41.1,0.343,-0.003,0.9858,-3.2530,-3.2530,-1.6703,0.000,53.5,46.2,17.36,4.296,74.62,0.06,0
4.822,-0.46729,41.1,0.342,-0.001,0.9856,-3.2525,-3.2525,-1.6655,0.000,53.5,46.2,17.35,4.307,74.55,0.06,0
4.852,-0.46745,41.0,0.342,-0.011,0.9852,-3.2512,-3.2512,-1.6642,0.000,53.5,46.2,17.35,4.307,74.55,0.13,0
4.882,-0.46768,40.9,0.341,-0.009,0.9846,-3.2493,-3.2493,-1.6699,0.000,53.5,46.2,17.36,4.317,74.82,0.11,0
4.914,-0.46790,40.9,0.341,-0.000,0.9841,-3.2476,-3.2476,-1.6676,0.000,53.5,46.2,17.34,4.332,74.84,-0.00,0
4.947,-0.46795,40.9,0.340,0.010,0.9840,-3.2471,-3.2471,-1.6653,0.000,53.5,46.2,17.35,4.326,75.16,0.03,0
4.977,-0.46793,40.9,0.340,-0.001,0.9840,-3.2473,-3.2473,-1.6633,0.000,53.5,46.3,17.35,4.340,75.14,-0.06,0
