time_s,pos_turns,pos_deg,normalized,velocity_turns_s,curve_multiplier,commanded_torque_Nm,desired_torque_Nm,torque_estimate_Nm,input_iq_A,effective_current_lim_A,motor_temp_C,fet_temp_C,vbus_V,ibus_A,power_elec_W,power_mech_W,power_loss_W,active_errors
1.514,0.21002,75.6,0.000,-0.005,0.0000,-0.0000,-0.0000,0.0033,0.000,40.000,31.5,31.7,18.09,-0.000,-0.00,-0.00,-0.00,0
1.541,0.21002,75.6,0.000,-0.000,0.0000,-0.0000,-0.0000,0.0021,0.000,40.000,31.5,31.7,18.09,-0.000,0.00,-0.00,0.00,0
1.570,0.21246,76.5,0.000,0.162,0.0000,-0.0000,-0.0000,0.0003,0.000,40.000,31.5,31.7,18.09,0.000,-0.00,0.00,-0.00,0
1.600,0.21784,78.4,0.000,0.240,0.0000,-0.0000,-0.0000,-0.0001,0.000,40.000,31.5,31.7,18.08,-0.000,-0.00,-0.00,0.00,0
1.626,0.22718,81.8,0.000,0.337,0.0000,-0.0000,-0.0000,-0.0036,0.000,40.000,31.5,31.7,18.09,-0.000,-0.00,-0.00,-0.01,0
1.656,0.23815,85.7,0.023,0.375,0.8000,-0.1000,-0.8000,-0.0579,0.000,40.000,31.5,31.7,18.08,0.006,0.25,-0.11,0.49,0
1.686,0.24656,88.8,0.048,0.243,0.8000,-0.2000,-0.8000,-0.2110,0.000,40.000,31.5,31.7,18.09,0.164,2.73,-0.26,2.96,0
1.714,0.25177,90.6,0.064,0.201,0.8000,-0.3000,-0.8000,-0.3176,0.000,40.000,31.5,31.7,18.09,0.283,5.10,-0.40,5.25,0
1.743,0.25696,92.5,0.079,0.226,0.8000,-0.4000,-0.8000,-0.4178,0.000,40.000,31.5,31.7,18.07,0.408,7.26,-0.56,7.59,0
1.772,0.26243,94.5,0.096,0.212,0.8000,-0.5000,-0.8000,-0.5074,0.000,40.000,31.5,31.7,18.06,0.563,9.75,-0.51,9.94,0
1.802,0.26770,96.4,0.111,0.231,0.8000,-0.6000,-0.8000,-0.6175,0.000,40.000,31.5,31.7,18.04,0.749,13.18,-0.85,13.46,0
1.831,0.27492,99.0,0.133,0.323,0.8000,-0.7000,-0.8000,-0.7165,0.000,40.000,31.5,31.7,18.04,0.905,16.12,-1.40,16.87,0
1.856,0.28182,101.5,0.154,0.295,0.8000,-0.8000,-0.8000,-0.8121,0.000,40.000,31.5,31.7,18.01,1.092,18.92,-1.39,19.61,0
1.886,0.28953,104.2,0.177,0.247,0.8000,-0.8000,-0.8000,-0.7929,0.000,40.000,31.5,31.8,18.01,1.060,19.02,-1.40,20.31,0
1.916,0.29925,107.7,0.206,0.339,0.8000,-0.8000,-0.8000,-0.8007,0.000,40.000,31.5,31.8,18.00,1.146,20.74,-1.72,22.40,0
1.941,0.30739,110.7,0.230,0.331,0.8000,-0.8000,-0.8000,-0.7989,0.000,40.000,31.5,31.8,17.99,1.153,20.66,-1.87,22.56,0
1.971,0.31784,114.4,0.262,0.334,0.8000,-0.8000,-0.8000,-0.8056,0.000,40.000,31.5,31.8,17.99,1.214,22.03,-1.65,23.72,0
2.001,0.32670,117.6,0.288,0.267,0.8000,-0.8000,-0.8000,-0.7948,0.000,40.000,31.5,31.8,17.98,1.166,20.81,-1.44,22.11,0
2.032,0.33718,121.4,0.320,0.260,0.8000,-0.8000,-0.8000,-0.7987,0.000,40.000,31.5,31.8,17.99,1.076,19.26,-1.20,20.59,0
2.057,0.34063,122.6,0.330,0.021,0.8000,-0.8000,-0.8000,-0.7997,0.000,40.000,31.5,31.8,17.99,1.070,19.37,0.00,19.35,0
2.088,0.34061,122.6,0.330,0.003,0.8000,-0.8000,-0.8000,-0.8025,0.000,40.000,31.5,31.8,17.99,1.096,19.82,0.07,19.76,0
2.115,0.33010,118.8,0.299,-0.848,0.8000,-0.8000,-0.8000,-0.7856,0.000,40.000,31.5,31.8,17.98,1.191,22.04,4.68,17.87,0
2.142,0.30463,109.7,0.222,-1.308,0.8000,-0.8000,-0.8000,-0.8024,0.000,40.000,31.5,31.8,17.97,1.334,23.99,7.23,16.60,0
2.173,0.25730,92.6,0.080,-1.593,0.8000,-0.8000,-0.8000,-0.7958,0.000,40.000,31.5,31.8,17.96,1.327,24.53,8.16,16.74,0
2.203,0.21779,78.4,0.000,-1.111,0.0000,-0.7000,-0.0000,-0.7230,0.000,40.000,31.5,31.8,17.99,0.870,16.38,4.44,12.36,0
2.235,0.19551,70.4,0.000,-0.606,0.0000,-0.6000,-0.0000,-0.5869,0.000,40.000,31.5,31.8,18.01,0.669,12.38,1.79,11.11,0
2.264,0.18818,67.7,0.000,-0.198,0.0000,-0.5000,-0.0000,-0.4863,0.000,40.000,31.5,31.8,18.03,0.475,8.88,0.42,8.68,0
2.291,0.18761,67.5,0.000,-0.009,0.0000,-0.4000,-0.0000,-0.3979,0.000,40.000,31.5,31.8,18.04,0.334,6.50,0.01,6.62,0
2.321,0.18762,67.5,0.000,0.001,0.0000,-0.3000,-0.0000,-0.2988,0.000,40.000,31.5,31.8,18.06,0.208,4.06,-0.00,4.30,0
2.352,0.19013,68.4,0.000,0.175,0.0000,-0.2000,-0.0000,-0.1905,0.000,40.000,31.5,31.8,18.07,0.104,2.01,-0.35,2.70,0
2.383,0.20527,73.9,0.000,0.523,0.0000,-0.1000,-0.0000,-0.1017,0.000,40.000,31.5,31.8,18.08,0.037,0.81,-0.36,1.22,0
2.413,0.22575,81.3,0.000,0.558,0.0000,-0.0000,-0.0000,-0.0128,0.000,40.000,31.5,31.8,18.08,0.007,0.09,-0.07,0.16,0
2.441,0.24470,88.1,0.042,0.627,0.8000,-0.1000,-0.8000,-0.0506,0.000,40.000,31.5,31.8,18.08,0.006,0.25,-0.18,0.43,0
2.471,0.25866,93.1,0.084,0.668,0.8000,-0.2000,-0.8000,-0.1926,0.000,40.000,31.5,31.8,18.09,0.145,2.34,-0.82,2.95,0
2.501,0.27279,98.2,0.127,0.516,0.8000,-0.3000,-0.8000,-0.2967,0.000,40.000,31.5,31.8,18.07,0.260,4.36,-0.83,5.05,0
2.532,0.28706,103.3,0.169,0.627,0.8000,-0.4000,-0.8000,-0.3897,0.000,40.000,31.5,31.9,18.06,0.371,6.24,-1.39,7.46,0
2.563,0.30035,108.1,0.209,0.536,0.8000,-0.5000,-0.8000,-0.4997,0.000,40.000,31.5,31.9,18.05,0.586,10.19,-1.60,11.40,0
2.591,0.31330,112.8,0.248,0.607,0.8000,-0.6000,-0.8000,-0.5949,0.000,40.000,31.5,31.9,18.04,0.788,13.68,-1.63,15.26,0
2.623,0.32519,117.1,0.284,0.401,0.8000,-0.7000,-0.8000,-0.6971,0.000,40.000,31.5,31.9,18.02,1.009,17.30,-1.25,18.23,0
2.654,0.33207,119.5,0.304,0.325,0.8000,-0.8000,-0.8000,-0.8073,0.000,40.000,31.5,31.9,18.00,1.158,19.56,-1.70,20.96,0
2.685,0.33965,122.3,0.327,0.288,0.8000,-0.8000,-0.8000,-0.8057,0.000,40.000,31.5,31.9,18.00,1.055,19.06,-1.28,20.41,0
2.714,0.34372,123.7,0.339,0.016,0.8000,-0.8000,-0.8000,-0.8054,0.000,40.000,31.5,31.9,18.00,1.061,18.94,-0.06,19.14,0
2.741,0.34375,123.7,0.339,-0.002,0.8000,-0.8000,-0.8000,-0.7931,0.000,40.000,31.5,31.9,18.00,1.063,19.21,-0.02,19.33,0
2.773,0.34279,123.4,0.337,-0.202,0.8000,-0.8000,-0.8000,-0.7999,0.000,40.000,31.5,31.9,17.99,1.104,19.94,1.51,18.40,0
2.805,0.32520,117.1,0.284,-0.811,0.8000,-0.8000,-0.8000,-0.7949,0.000,40.000,31.5,31.9,17.97,1.308,23.77,3.91,20.00,0
2.837,0.28821,103.8,0.173,-1.468,0.8000,-0.8000,-0.8000,-0.8098,0.000,40.000,31.5,31.9,17.97,1.220,21.60,7.26,14.34,0
2.866,0.25657,92.4,0.078,-0.805,0.8000,-0.8000,-0.8000,-0.7873,0.000,40.000,31.5,31.9,17.97,1.242,22.63,3.90,18.82,0
2.896,0.23631,85.1,0.017,-0.683,0.8000,-0.8000,-0.8000,-0.7998,0.000,40.000,31.5,31.9,17.97,1.253,22.35,3.39,18.87,0
2.927,0.22268,80.2,0.000,-0.364,0.0000,-0.7000,-0.0000,-0.6975,0.000,40.000,31.5,31.9,17.99,0.848,15.90,1.11,15.16,0
2.957,0.21983,79.1,0.000,-0.077,0.0000,-0.6000,-0.0000,-0.5936,0.000,40.000,31.5,31.9,18.02,0.611,11.70,0.10,12.00,0
2.988,0.21969,79.1,0.000,0.006,0.0000,-0.5000,-0.0000,-0.5083,0.000,40.000,31.5,31.9,18.03,0.447,8.82,-0.02,9.10,0
3.019,0.21991,79.2,0.000,0.026,0.0000,-0.4000,-0.0000,-0.4009,0.000,40.000,31.5,31.9,18.05,0.314,6.22,-0.18,6.67,0
3.050,0.22597,81.3,0.000,0.237,0.0000,-0.3000,-0.0000,-0.3001,0.000,40.000,31.5,32.0,18.06,0.205,3.93,-0.55,4.78,0
3.080,0.23801,85.7,0.022,0.408,0.8000,-0.4000,-0.8000,-0.4018,0.000,40.000,31.5,32.0,18.05,0.403,6.86,-0.97,7.63,0
3.107,0.24458,88.0,0.042,0.366,0.8000,-0.5000,-0.8000,-0.5025,0.000,40.000,31.5,32.0,18.04,0.598,10.39,-0.99,11.22,0
3.137,0.25226,90.8,0.065,0.332,0.8000,-0.6000,-0.8000,-0.6015,0.000,40.000,31.5,32.0,18.03,0.777,13.47,-1.06,14.17,0
3.168,0.26117,94.0,0.092,0.425,0.8000,-0.7000,-0.8000,-0.7015,0.000,40.000,31.5,32.0,18.01,0.914,15.65,-1.74,16.90,0
3.199,0.26753,96.3,0.111,0.239,0.8000,-0.8000,-0.8000,-0.8158,0.000,40.000,31.5,32.0,18.00,1.157,20.21,-0.94,20.42,0
3.224,0.27010,97.2,0.119,0.184,0.8000,-0.8000,-0.8000,-0.8006,0.000,40.000,31.5,32.0,18.00,1.059,18.99,-0.84,19.85,0
3.254,0.27574,99.3,0.135,0.198,0.8000,-0.8000,-0.8000,-0.8038,0.000,40.000,31.5,32.0,18.00,1.019,18.32,-1.05,19.35,0
3.284,0.28262,101.7,0.156,0.258,0.8000,-0.8000,-0.8000,-0.8083,0.000,40.000,31.6,32.0,18.00,0.980,17.58,-1.41,18.88,0
3.313,0.29099,104.8,0.181,0.211,0.8000,-0.8000,-0.8000,-0.7954,0.000,40.000,31.6,32.0,18.00,1.067,19.22,-1.12,20.35,0
3.342,0.29684,106.9,0.199,0.186,0.8000,-0.8000,-0.8000,-0.8010,0.000,40.000,31.6,32.0,17.98,1.140,20.66,-0.93,21.46,0
3.371,0.30386,109.4,0.220,0.308,0.8000,-0.8000,-0.8000,-0.8042,0.000,40.000,31.6,32.0,17.99,1.160,20.78,-1.69,22.58,0
3.400,0.31542,113.6,0.254,0.359,0.8000,-0.8000,-0.8000,-0.7977,0.000,40.000,31.6,32.0,17.97,1.214,21.88,-1.84,23.82,0
3.427,0.32444,116.8,0.282,0.283,0.8000,-0.8000,-0.8000,-0.8025,0.000,40.000,31.6,32.0,17.98,1.190,21.29,-1.37,22.76,0
3.457,0.33385,120.2,0.310,0.491,0.8000,-0.8000,-0.8000,-0.7989,0.000,40.000,31.6,32.0,17.99,1.058,18.92,-2.75,21.56,0
3.487,0.34584,124.5,0.346,0.320,0.8000,-0.8000,-0.8000,-0.8049,0.000,40.000,31.6,32.1,18.00,1.025,18.23,-1.57,19.87,0
3.517,0.35558,128.0,0.375,0.332,0.8000,-0.8000,-0.8000,-0.7991,0.000,40.000,31.6,32.1,18.00,0.963,17.23,-1.91,19.18,0
3.548,0.36372,130.9,0.399,0.148,0.8000,-0.8000,-0.8000,-0.8002,0.000,40.000,31.6,32.1,17.98,1.084,19.52,-0.83,20.32,0
3.579,0.36949,133.0,0.417,0.149,0.8000,-0.8000,-0.8000,-0.8013,0.000,40.000,31.6,32.1,17.98,1.144,20.42,-0.70,21.08,0
3.607,0.37231,134.0,0.425,0.083,0.8000,-0.8000,-0.8000,-0.7997,0.000,40.000,31.6,32.1,17.98,1.158,20.85,-0.43,21.14,0
3.639,0.37604,135.4,0.436,0.144,0.8000,-0.8000,-0.8000,-0.8037,0.000,40.000,31.6,32.1,17.98,1.158,20.71,-0.70,21.46,0
3.665,0.38089,137.1,0.451,0.297,0.8000,-0.8000,-0.8000,-0.8012,0.000,40.000,31.6,32.1,17.97,1.164,20.93,-1.51,22.50,0
3.691,0.38458,138.5,0.462,0.093,0.8000,-0.8000,-0.8000,-0.8027,0.000,40.000,31.6,32.1,17.97,1.205,21.56,-0.63,22.33,0
3.716,0.38793,139.7,0.472,0.109,0.8000,-0.8000,-0.8000,-0.8003,0.000,40.000,31.6,32.1,17.97,1.225,21.90,-0.52,22.53,0
3.746,0.39119,140.8,0.482,0.116,0.8000,-0.8000,-0.8000,-0.8006,0.000,40.000,31.6,32.1,17.97,1.215,21.90,-0.53,22.28,0
3.774,0.39537,142.3,0.494,0.172,0.8000,-0.8000,-0.8000,-0.8016,0.000,40.000,31.6,32.1,17.96,1.177,21.12,-0.84,21.96,0
3.805,0.40033,144.1,0.509,0.144,0.8000,-0.8000,-0.8000,-0.8035,0.000,40.000,31.6,32.1,17.97,1.122,20.08,-0.68,20.68,0
3.834,0.40276,145.0,0.516,0.066,0.8000,-0.8000,-0.8000,-0.7971,0.000,40.000,31.6,32.1,17.99,1.089,19.43,-0.33,19.84,0
3.864,0.40447,145.6,0.522,0.059,0.8000,-0.8000,-0.8000,-0.8037,0.000,40.000,31.6,32.2,17.98,1.080,19.33,-0.29,19.66,0
3.892,0.40597,146.1,0.526,0.021,0.8000,-0.8000,-0.8000,-0.8013,0.000,40.000,31.6,32.2,17.98,1.083,19.47,-0.05,19.56,0
3.923,0.40601,146.2,0.526,-0.000,0.8000,-0.8000,-0.8000,-0.8035,0.000,40.000,31.6,32.2,17.98,1.081,19.49,-0.00,19.59,0
3.949,0.40600,146.2,0.526,0.001,0.8000,-0.8000,-0.8000,-0.8012,0.000,40.000,31.6,32.2,17.98,1.106,19.95,0.03,19.84,0
3.979,0.39590,142.5,0.496,-0.589,0.8000,-0.8000,-0.8000,-0.7965,0.000,40.000,31.6,32.2,17.96,1.257,22.69,2.94,19.69,0
4.007,0.37271,134.2,0.426,-1.243,0.8000,-0.8000,-0.8000,-0.8142,0.000,40.000,31.6,32.2,17.96,1.291,22.83,5.99,16.75,0
4.039,0.34884,125.6,0.355,-0.239,0.8000,-0.8000,-0.8000,-0.7978,0.000,40.000,31.6,32.2,17.98,1.058,18.93,1.01,17.92,0
4.069,0.33987,122.4,0.328,-0.447,0.8000,-0.8000,-0.8000,-0.7996,0.000,40.000,31.6,32.2,17.97,1.131,20.43,2.39,18.19,0
4.099,0.32337,116.4,0.278,-0.589,0.8000,-0.8000,-0.8000,-0.7930,0.000,40.000,31.6,32.2,17.97,1.310,23.74,3.29,20.31,0
4.123,0.29821,107.4,0.203,-1.179,0.8000,-0.8000,-0.8000,-0.8147,0.000,40.000,31.6,32.2,17.95,1.288,22.95,5.39,17.45,0
4.151,0.27579,99.3,0.136,-0.607,0.8000,-0.8000,-0.8000,-0.7956,0.000,40.000,31.6,32.2,17.98,1.119,20.16,2.90,17.20,0
4.183,0.25529,91.9,0.074,-0.705,0.8000,-0.8000,-0.8000,-0.7900,0.000,40.000,31.6,32.3,17.96,1.254,22.63,3.10,19.38,0
4.213,0.23382,84.2,0.010,-0.872,0.8000,-0.8000,-0.8000,-0.8050,0.000,40.000,31.6,32.3,17.95,1.276,23.00,4.22,18.73,0
4.244,0.21374,76.9,0.000,-0.514,0.0000,-0.7000,-0.0000,-0.6906,0.000,40.000,31.6,32.3,17.99,0.773,14.38,1.79,12.96,0
4.274,0.20153,72.5,0.000,-0.625,0.0000,-0.6000,-0.0000,-0.5873,0.000,40.000,31.6,32.3,18.01,0.663,12.06,2.15,10.31,0
4.303,0.18535,66.7,0.000,-0.693,0.0000,-0.5000,-0.0000,-0.4925,0.000,40.000,31.6,32.3,18.02,0.544,10.45,1.96,8.94,0
4.334,0.16038,57.7,0.000,-0.905,0.0000,-0.4000,-0.0000,-0.3963,0.000,40.000,31.6,32.3,18.03,0.403,7.62,1.88,6.10,0
4.359,0.14984,53.9,0.000,-0.339,0.0000,-0.3000,-0.0000,-0.2996,0.000,40.000,31.6,32.3,18.06,0.225,4.48,0.49,4.19,0
4.389,0.14464,52.1,0.000,-0.255,0.0000,-0.2000,-0.0000,-0.1937,0.000,40.000,31.6,32.3,18.07,0.112,2.27,0.18,2.24,0
4.419,0.14394,51.8,0.000,-0.023,0.0000,-0.1000,-0.0000,-0.0952,0.000,40.000,31.6,32.3,18.07,0.040,0.83,0.00,0.92,0
4.446,0.14389,51.8,0.000,0.001,0.0000,-0.0000,-0.0000,-0.0256,0.000,40.000,31.6,32.3,18.07,0.007,0.10,-0.00,0.10,0
4.474,0.14390,51.8,0.000,0.002,0.0000,-0.0000,-0.0000,-0.0017,0.000,40.000,31.6,32.4,18.07,0.000,-0.00,0.00,-0.00,0
4.504,0.14390,51.8,0.000,0.000,0.0000,-0.0000,-0.0000,0.0050,0.000,40.000,31.6,32.4,18.08,-0.000,0.00,-0.00,0.00,0
4.536,0.14392,51.8,0.000,0.004,0.0000,-0.0000,-0.0000,0.0006,0.000,40.000,31.6,32.4,18.08,0.000,-0.00,0.00,0.00,0
4.567,0.14391,51.8,0.000,-0.000,0.0000,-0.0000,-0.0000,-0.0029,0.000,40.000,31.6,32.4,18.08,0.000,-0.00,-0.00,0.00,0
4.598,0.14391,51.8,0.000,0.000,0.0000,-0.0000,-0.0000,-0.0074,0.000,40.000,31.6,32.4,18.08,-0.000,-0.00,-0.00,-0.00,0
4.624,0.14392,51.8,0.000,0.002,0.0000,-0.0000,-0.0000,0.0002,0.000,40.000,31.6,32.4,18.08,0.000,-0.00,-0.00,-0.00,0
4.657,0.14392,51.8,0.000,0.000,0.0000,-0.0000,-0.0000,-0.0015,0.000,40.000,31.6,32.4,18.08,0.000,0.00,0.00,0.00,0
4.684,0.14392,51.8,0.000,-0.001,0.0000,-0.0000,-0.0000,0.0017,0.000,40.000,31.6,32.4,18.09,0.000,-0.00,-0.00,-0.00,0
4.714,0.14393,51.8,0.000,0.001,0.0000,-0.0000,-0.0000,-0.0007,0.000,40.000,31.6,32.4,18.10,0.000,0.00,0.00,0.00,0
4.742,0.14392,51.8,0.000,-0.000,0.0000,-0.0000,-0.0000,-0.0038,0.000,40.000,31.7,32.4,18.08,-0.000,-0.00,-0.00,-0.00,0
