time_s,pos_turns,pos_deg,normalized,velocity_turns_s,curve_multiplier,commanded_torque_Nm,desired_torque_Nm,torque_estimate_Nm,input_iq_A,effective_current_lim_A,motor_temp_C,fet_temp_C,vbus_V,ibus_A,power_elec_W,power_mech_W,power_loss_W,active_errors
1.024,0.21717,78.2,0.000,-0.094,0.0000,-0.3000,-0.0000,-0.2845,0.000,40.000,31.7,32.1,18.05,0.203,3.73,0.11,3.73,0
1.053,0.21682,78.1,0.000,0.002,0.0000,-0.2000,-0.0000,-0.1792,0.000,40.000,31.7,32.1,18.06,0.113,1.89,0.00,2.02,0
1.081,0.21725,78.2,0.000,0.041,0.0000,-0.1000,-0.0000,-0.0898,0.000,40.000,31.7,32.1,18.07,0.046,0.71,-0.03,0.80,0
1.107,0.21961,79.1,0.000,0.094,0.0000,-0.0000,-0.0000,-0.0224,0.000,40.000,31.7,32.1,18.07,0.009,0.13,-0.02,0.14,0
1.137,0.22328,80.4,0.000,0.116,0.0000,-0.0000,-0.0000,0.0022,0.000,40.000,31.7,32.1,18.08,0.000,-0.00,-0.00,-0.00,0
1.165,0.22563,81.2,0.000,0.062,0.0000,-0.0000,-0.0000,-0.0049,0.000,40.000,31.7,32.1,18.08,-0.000,-0.00,-0.00,0.00,0
1.194,0.22675,81.6,0.000,0.017,0.0000,-0.0000,-0.0000,-0.0052,0.000,40.000,31.7,32.1,18.07,-0.000,0.00,0.00,0.00,0
1.223,0.22692,81.7,0.000,-0.002,0.0000,-0.0000,-0.0000,-0.0040,0.000,40.000,31.7,32.1,18.08,0.000,0.00,0.00,-0.00,0
1.248,0.22693,81.7,0.000,-0.000,0.0000,-0.0000,-0.0000,-0.0008,0.000,40.000,31.7,32.1,18.09,0.000,-0.00,-0.00,0.00,0
1.274,0.22695,81.7,0.000,0.001,0.0000,-0.0000,-0.0000,0.0031,0.000,40.000,31.7,32.1,18.08,-0.000,-0.00,-0.00,-0.00,0
1.303,0.22695,81.7,0.000,-0.005,0.0000,-0.0000,-0.0000,0.0029,0.000,40.000,31.7,32.2,18.09,-0.000,0.00,-0.00,-0.00,0
1.332,0.22701,81.7,0.000,0.001,0.0000,-0.0000,-0.0000,-0.0056,0.000,40.000,31.7,32.2,18.08,0.000,0.00,0.00,-0.00,0
1.357,0.22706,81.7,0.000,0.001,0.0000,-0.0000,-0.0000,0.0019,0.000,40.000,31.7,32.2,18.09,0.000,-0.00,-0.00,0.00,0
1.386,0.22711,81.8,0.000,0.002,0.0000,-0.0000,-0.0000,0.0011,0.000,40.000,31.7,32.2,18.09,-0.000,-0.01,0.00,-0.00,0
1.415,0.22715,81.8,0.000,0.006,0.0000,-0.0000,-0.0000,-0.0001,0.000,40.000,31.7,32.2,18.08,-0.000,-0.00,-0.00,0.00,0
1.440,0.22710,81.8,0.000,-0.002,0.0000,-0.0000,-0.0000,-0.0006,0.000,40.000,31.7,32.2,18.07,0.000,-0.00,-0.00,0.00,0
1.465,0.22612,81.4,0.000,-0.034,0.0000,-0.0000,-0.0000,-0.0048,0.000,40.000,31.7,32.2,18.09,-0.000,-0.00,-0.00,-0.00,0
1.490,0.22594,81.3,0.000,0.020,0.0000,-0.0000,-0.0000,0.0013,0.000,40.000,31.7,32.2,18.09,-0.000,-0.00,0.00,0.00,0
1.517,0.22687,81.7,0.000,0.040,0.0000,-0.0000,-0.0000,0.0018,0.000,40.000,31.7,32.2,18.08,0.000,0.00,-0.00,0.00,0
1.541,0.22776,82.0,0.000,0.024,0.0000,-0.0000,-0.0000,0.0077,0.000,40.000,31.7,32.2,18.09,-0.000,0.00,-0.00,-0.00,0
1.571,0.22838,82.2,0.000,0.017,0.0000,-0.0000,-0.0000,0.0037,0.000,40.000,31.7,32.2,18.09,0.000,-0.00,-0.00,-0.00,0
1.600,0.22901,82.4,0.000,0.021,0.0000,-0.0000,-0.0000,0.0026,0.000,40.000,31.7,32.2,18.09,-0.000,0.00,-0.00,0.00,0
1.630,0.22954,82.6,0.000,0.013,0.0000,-0.0000,-0.0000,-0.0018,0.000,40.000,31.7,32.2,18.08,-0.000,0.00,-0.00,-0.00,0
1.659,0.22992,82.8,0.000,0.008,0.0000,-0.0000,-0.0000,0.0018,0.000,40.000,31.7,32.2,18.09,0.000,-0.00,-0.00,-0.00,0
1.689,0.23016,82.9,0.000,0.009,0.0000,-0.0000,-0.0000,-0.0018,0.000,40.000,31.7,32.2,18.08,-0.000,-0.00,0.00,-0.00,0
1.718,0.23035,82.9,0.000,0.013,0.0000,-0.0000,-0.0000,-0.0007,0.000,40.000,31.7,32.2,18.09,0.000,0.00,0.00,-0.00,0
1.747,0.23042,83.0,0.000,0.010,0.0000,-0.0000,-0.0000,-0.0032,0.000,40.000,31.7,32.2,18.09,-0.000,-0.00,-0.00,-0.00,0
1.773,0.23047,83.0,0.000,0.002,0.0000,-0.0000,-0.0000,-0.0034,0.000,40.000,31.7,32.2,18.09,-0.000,0.00,0.00,0.00,0
1.798,0.23053,83.0,0.000,0.005,0.0000,-0.0000,-0.0000,0.0029,0.000,40.000,31.7,32.2,18.08,-0.000,0.00,-0.00,-0.00,0
1.823,0.23065,83.0,0.000,0.009,0.0000,-0.0000,-0.0000,0.0005,0.000,40.000,31.7,32.2,18.09,-0.000,-0.00,0.00,-0.00,0
1.848,0.23084,83.1,0.000,0.001,0.0000,-0.0000,-0.0000,0.0006,0.000,40.000,31.7,32.2,18.08,0.000,0.00,-0.00,-0.00,0
1.873,0.23103,83.2,0.000,0.015,0.0000,-0.0000,-0.0000,-0.0040,0.000,40.000,31.7,32.2,18.09,-0.000,0.00,-0.00,-0.00,0
1.903,0.23149,83.3,0.000,0.015,0.0000,-0.0000,-0.0000,0.0036,0.000,40.000,31.7,32.2,18.09,-0.000,0.00,-0.00,0.00,0
1.933,0.23175,83.4,0.000,-0.033,0.0000,-0.0000,-0.0000,-0.0021,0.000,40.000,31.7,32.2,18.09,-0.000,0.00,0.00,0.00,0
1.964,0.22951,82.6,0.000,-0.098,0.0000,-0.0000,-0.0000,0.0013,0.000,40.000,31.7,32.2,18.08,0.000,0.00,-0.00,-0.01,0
1.990,0.22720,81.8,0.000,-0.094,0.0000,-0.0000,-0.0000,-0.0039,0.000,40.000,31.7,32.2,18.09,-0.000,-0.00,-0.00,0.00,0
2.022,0.22443,80.8,0.000,-0.096,0.0000,-0.0000,-0.0000,0.0004,0.000,40.000,31.7,32.3,18.08,-0.000,0.00,-0.00,0.00,0
2.046,0.22158,79.8,0.000,-0.132,0.0000,-0.0000,-0.0000,0.0022,0.000,40.000,31.7,32.3,18.08,0.000,0.00,0.00,-0.00,0
2.076,0.21827,78.6,0.000,-0.073,0.0000,-0.0000,-0.0000,0.0002,0.000,40.000,31.7,32.3,18.09,0.000,-0.00,-0.00,-0.00,0
2.107,0.21735,78.2,0.000,0.001,0.0000,-0.0000,-0.0000,0.0055,0.000,40.000,31.7,32.3,18.08,0.000,-0.01,0.00,-0.00,0
2.138,0.21741,78.3,0.000,0.006,0.0000,-0.0000,-0.0000,-0.0014,0.000,40.000,31.7,32.3,18.08,-0.000,0.00,0.00,0.00,0
2.168,0.21753,78.3,0.000,0.007,0.0000,-0.0000,-0.0000,0.0027,0.000,40.000,31.7,32.3,18.09,0.000,0.00,0.00,-0.00,0
2.199,0.21789,78.4,0.000,0.012,0.0000,-0.0000,-0.0000,0.0045,0.000,40.000,31.7,32.3,18.09,0.000,-0.00,-0.00,0.00,0
2.225,0.21872,78.7,0.000,0.045,0.0000,-0.0000,-0.0000,-0.0000,0.000,40.000,31.7,32.3,18.09,0.000,-0.00,0.00,-0.00,0
2.255,0.22098,79.6,0.000,0.116,0.0000,-0.0000,-0.0000,-0.0015,0.000,40.000,31.7,32.3,18.09,0.000,-0.00,-0.00,0.00,0
2.285,0.22678,81.6,0.000,0.257,0.0000,-0.0000,-0.0000,-0.0065,0.000,40.000,31.7,32.3,18.08,0.000,-0.00,-0.00,0.00,0
2.314,0.23578,84.9,0.000,0.347,0.0000,-0.0000,-0.0000,0.0007,0.000,40.000,31.7,32.3,18.09,-0.001,-0.01,-0.00,0.00,0
2.345,0.24722,89.0,0.000,0.396,0.0000,-0.0000,-0.0000,0.0028,0.000,40.000,31.7,32.3,18.09,-0.001,-0.00,-0.01,0.00,0
2.374,0.25932,93.4,0.026,0.431,0.8000,-0.1000,-0.8000,-0.0630,0.000,40.000,31.7,32.3,18.08,0.007,0.31,-0.12,0.58,0
2.404,0.27077,97.5,0.061,0.345,0.8000,-0.2000,-0.8000,-0.2107,0.000,40.000,31.7,32.3,18.08,0.163,2.79,-0.39,3.00,0
2.434,0.27773,100.0,0.082,0.195,0.8000,-0.3000,-0.8000,-0.3061,0.000,40.000,31.7,32.3,18.07,0.267,4.85,-0.32,4.86,0
2.463,0.28049,101.0,0.090,0.069,0.8000,-0.4000,-0.8000,-0.4034,0.000,40.000,31.7,32.3,18.06,0.401,6.71,-0.04,6.44,0
2.490,0.28108,101.2,0.092,0.033,0.8000,-0.5000,-0.8000,-0.5054,0.000,40.000,31.7,32.3,18.06,0.537,8.94,0.05,8.77,0
2.522,0.28197,101.5,0.094,0.060,0.8000,-0.6000,-0.8000,-0.6060,0.000,40.000,31.7,32.3,18.04,0.667,11.42,-0.00,11.38,0
2.556,0.28399,102.2,0.100,0.101,0.8000,-0.7000,-0.8000,-0.7062,0.000,40.000,31.7,32.3,18.02,0.879,14.89,-0.18,14.69,0
2.587,0.28771,103.6,0.112,0.168,0.8000,-0.8000,-0.8000,-0.8042,0.000,40.000,31.7,32.3,18.01,1.124,19.55,-0.52,19.45,0
2.618,0.29278,105.4,0.127,0.193,0.8000,-0.8000,-0.8000,-0.7956,0.000,40.000,31.7,32.3,18.00,1.081,19.50,-1.01,20.54,0
2.647,0.29927,107.7,0.146,0.230,0.8000,-0.8000,-0.8000,-0.7983,0.000,40.000,31.7,32.3,17.99,1.151,20.46,-1.21,21.65,0
2.679,0.30706,110.5,0.170,0.238,0.8000,-0.8000,-0.8000,-0.7991,0.000,40.000,31.7,32.3,17.98,1.140,20.56,-1.19,21.83,0
2.707,0.31332,112.8,0.188,0.224,0.8000,-0.8000,-0.8000,-0.7994,0.000,40.000,31.7,32.3,17.97,1.215,21.61,-1.07,22.92,0
2.739,0.32029,115.3,0.209,0.220,0.8000,-0.8000,-0.8000,-0.7993,0.000,40.000,31.7,32.3,17.98,1.209,21.61,-1.09,22.90,0
2.766,0.32650,117.5,0.228,0.244,0.8000,-0.8000,-0.8000,-0.7993,0.000,40.000,31.7,32.3,17.98,1.158,20.80,-1.29,22.09,0
2.795,0.33454,120.4,0.252,0.275,0.8000,-0.8000,-0.8000,-0.7995,0.000,40.000,31.7,32.3,17.97,1.057,19.11,-1.46,20.39,0
2.824,0.34289,123.4,0.277,0.297,0.8000,-0.8000,-0.8000,-0.7971,0.000,40.000,31.7,32.3,18.00,1.026,18.32,-1.51,19.97,0
2.852,0.35162,126.6,0.303,0.310,0.8000,-0.8000,-0.8000,-0.8011,0.000,40.000,31.7,32.3,18.00,0.972,17.42,-1.53,18.97,0
2.882,0.35980,129.5,0.328,0.233,0.8000,-0.8000,-0.8000,-0.7996,0.000,40.000,31.7,32.3,18.00,1.011,18.39,-1.11,19.44,0
2.907,0.36468,131.3,0.342,0.172,0.8000,-0.8000,-0.8000,-0.8030,0.000,40.000,31.7,32.3,17.99,1.085,19.62,-0.82,20.39,0
2.938,0.36935,133.0,0.356,0.152,0.8000,-0.8000,-0.8000,-0.8020,0.000,40.000,31.7,32.3,17.99,1.121,20.21,-0.74,20.94,0
2.965,0.37344,134.4,0.369,0.166,0.8000,-0.8000,-0.8000,-0.8034,0.000,40.000,31.7,32.3,17.99,1.139,20.52,-0.80,21.36,0
2.991,0.37822,136.2,0.383,0.187,0.8000,-0.8000,-0.8000,-0.8035,0.000,40.000,31.7,32.3,17.98,1.138,20.56,-0.93,21.47,0
3.023,0.38407,138.3,0.401,0.182,0.8000,-0.8000,-0.8000,-0.7947,0.000,40.000,31.7,32.3,17.97,1.188,21.37,-0.93,22.42,0
3.052,0.38939,140.2,0.417,0.177,0.8000,-0.8000,-0.8000,-0.7927,0.000,40.000,31.7,32.3,17.97,1.201,21.64,-0.89,22.52,0
3.082,0.39502,142.2,0.433,0.197,0.8000,-0.8000,-0.8000,-0.8011,0.000,40.000,31.7,32.3,17.97,1.166,20.97,-0.94,21.97,0
3.113,0.40107,144.4,0.452,0.199,0.8000,-0.8000,-0.8000,-0.8012,0.000,40.000,31.7,32.3,17.97,1.080,19.56,-1.05,20.56,0
3.141,0.40692,146.5,0.469,0.210,0.8000,-0.8000,-0.8000,-0.8028,0.000,40.000,31.7,32.3,17.98,1.055,19.01,-1.02,20.04,0
3.173,0.41364,148.9,0.489,0.229,0.8000,-0.8000,-0.8000,-0.8003,0.000,40.000,31.7,32.3,17.99,1.044,18.71,-1.17,19.90,0
3.204,0.42093,151.5,0.511,0.247,0.8000,-0.8000,-0.8000,-0.7977,0.000,40.000,31.7,32.3,18.00,0.993,17.79,-1.25,19.08,0
3.231,0.42760,153.9,0.531,0.245,0.8000,-0.8000,-0.8000,-0.7955,0.000,40.000,31.7,32.4,18.00,0.966,17.36,-1.26,18.51,0
3.260,0.43439,156.4,0.552,0.232,0.8000,-0.8000,-0.8000,-0.7991,0.000,40.000,31.7,32.4,17.99,1.070,19.16,-1.18,20.39,0
3.290,0.44132,158.9,0.572,0.216,0.8000,-0.8000,-0.8000,-0.7984,0.000,40.000,31.7,32.4,17.98,1.149,20.66,-1.00,21.65,0
3.323,0.44739,161.1,0.591,0.170,0.8000,-0.8000,-0.8000,-0.8038,0.000,40.000,31.7,32.4,17.98,1.167,20.94,-0.84,21.72,0
3.348,0.45136,162.5,0.603,0.153,0.8000,-0.8000,-0.8000,-0.7894,0.000,40.000,31.7,32.4,17.97,1.160,20.99,-0.75,21.79,0
3.374,0.45470,163.7,0.613,0.107,0.8000,-0.8000,-0.8000,-0.7995,0.000,40.000,31.7,32.4,17.96,1.216,21.78,-0.52,22.43,0
3.405,0.45700,164.5,0.619,0.046,0.8000,-0.8000,-0.8000,-0.8012,0.000,40.000,31.7,32.4,17.96,1.237,22.35,-0.16,22.27,0
3.436,0.45757,164.7,0.621,0.001,0.8000,-0.8000,-0.8000,-0.7985,0.000,40.000,31.7,32.4,17.96,1.244,22.27,-0.00,22.31,0
3.463,0.45716,164.6,0.620,-0.036,0.8000,-0.8000,-0.8000,-0.7952,0.000,40.000,31.7,32.4,17.97,1.242,22.33,0.21,22.24,0
3.490,0.45531,163.9,0.614,-0.094,0.8000,-0.8000,-0.8000,-0.7985,0.000,40.000,31.7,32.4,17.97,1.241,22.29,0.50,21.63,0
3.517,0.45205,162.7,0.605,-0.142,0.8000,-0.8000,-0.8000,-0.7989,0.000,40.000,31.7,32.4,17.96,1.213,21.72,0.72,20.88,0
3.548,0.44683,160.9,0.589,-0.195,0.8000,-0.8000,-0.8000,-0.7966,0.000,40.000,31.7,32.4,17.97,1.206,21.57,1.00,20.60,0
3.579,0.44024,158.5,0.569,-0.207,0.8000,-0.8000,-0.8000,-0.7988,0.000,40.000,31.7,32.4,17.97,1.175,21.18,1.06,20.08,0
3.607,0.43462,156.5,0.552,-0.189,0.8000,-0.8000,-0.8000,-0.8063,0.000,40.000,31.7,32.4,17.97,1.109,19.96,0.90,19.14,0
3.637,0.42939,154.6,0.537,-0.176,0.8000,-0.8000,-0.8000,-0.8033,0.000,40.000,31.7,32.5,17.98,1.051,18.70,0.91,17.84,0
3.667,0.42380,152.6,0.520,-0.189,0.8000,-0.8000,-0.8000,-0.7952,0.000,40.000,31.7,32.5,17.98,1.031,18.41,0.91,17.47,0
3.697,0.41863,150.7,0.504,-0.162,0.8000,-0.8000,-0.8000,-0.7994,0.000,40.000,31.7,32.5,17.98,1.057,18.90,0.74,18.20,0
3.727,0.41468,149.3,0.492,-0.119,0.8000,-0.8000,-0.8000,-0.7937,0.000,40.000,31.7,32.5,17.98,1.073,19.35,0.56,18.77,0
3.757,0.41159,148.2,0.483,-0.098,0.8000,-0.8000,-0.8000,-0.8003,0.000,40.000,31.7,32.5,17.98,1.085,19.54,0.47,19.07,0
3.789,0.40904,147.3,0.476,-0.059,0.8000,-0.8000,-0.8000,-0.8016,0.000,40.000,31.7,32.5,17.98,1.091,19.47,0.29,19.21,0
3.823,0.40728,146.6,0.470,-0.032,0.8000,-0.8000,-0.8000,-0.7973,0.000,40.000,31.7,32.5,17.98,1.082,19.45,0.21,19.49,0
3.849,0.40640,146.3,0.468,-0.032,0.8000,-0.8000,-0.8000,-0.8050,0.000,40.000,31.7,32.5,17.97,1.096,19.67,0.12,19.46,0
3.879,0.40576,146.1,0.466,-0.011,0.8000,-0.8000,-0.8000,-0.8038,0.000,40.000,31.7,32.5,17.99,1.082,19.62,0.10,19.44,0
3.907,0.40539,145.9,0.465,-0.010,0.8000,-0.8000,-0.8000,-0.8023,0.000,40.000,31.7,32.5,17.97,1.091,19.52,0.09,19.44,0
3.938,0.40447,145.6,0.462,-0.043,0.8000,-0.8000,-0.8000,-0.7999,0.000,40.000,31.7,32.5,17.98,1.094,19.75,0.24,19.42,0
3.969,0.40198,144.7,0.454,-0.125,0.8000,-0.8000,-0.8000,-0.7900,0.000,40.000,31.7,32.5,17.97,1.110,19.90,0.69,19.12,0
4.000,0.39618,142.6,0.437,-0.226,0.8000,-0.8000,-0.8000,-0.7932,0.000,40.000,31.7,32.6,17.96,1.219,22.04,1.31,20.75,0
4.032,0.38606,139.0,0.407,-0.415,0.8000,-0.8000,-0.8000,-0.7978,0.000,40.000,31.7,32.6,17.96,1.269,22.87,2.09,20.75,0
4.057,0.37353,134.5,0.369,-0.561,0.8000,-0.8000,-0.8000,-0.8002,0.000,40.000,31.7,32.6,17.96,1.228,21.89,2.85,19.10,0
4.087,0.35572,128.1,0.316,-0.621,0.8000,-0.8000,-0.8000,-0.7987,0.000,40.000,31.7,32.6,17.97,1.073,19.21,3.13,16.00,0
4.114,0.33869,121.9,0.265,-0.620,0.8000,-0.8000,-0.8000,-0.8045,0.000,40.000,31.7,32.6,17.97,1.172,21.20,3.21,18.01,0
4.144,0.31831,114.6,0.203,-0.743,0.8000,-0.8000,-0.8000,-0.8000,0.000,40.000,31.7,32.6,17.96,1.359,24.25,3.83,20.37,0
4.170,0.29858,107.5,0.144,-0.783,0.8000,-0.8000,-0.8000,-0.8083,0.000,40.000,31.7,32.6,17.96,1.260,22.51,3.98,18.44,0
4.197,0.27667,99.6,0.078,-0.857,0.8000,-0.8000,-0.8000,-0.7975,0.000,40.000,31.7,32.6,17.97,1.146,20.70,4.28,16.51,0
4.223,0.25389,91.4,0.010,-0.847,0.8000,-0.8000,-0.8000,-0.7937,0.000,40.000,31.7,32.6,17.95,1.315,23.65,4.40,19.28,0
4.249,0.23101,83.2,0.000,-0.859,0.0000,-0.7000,-0.0000,-0.6906,0.000,40.000,31.7,32.6,17.98,0.945,17.68,3.41,14.56,0
4.275,0.21045,75.8,0.000,-0.743,0.0000,-0.6000,-0.0000,-0.5840,0.000,40.000,31.7,32.7,18.01,0.652,12.62,2.21,10.49,0
4.308,0.18918,68.1,0.000,-0.601,0.0000,-0.5000,-0.0000,-0.4882,0.000,40.000,31.7,32.7,18.01,0.507,9.77,1.45,8.51,0
4.340,0.17353,62.5,0.000,-0.417,0.0000,-0.4000,-0.0000,-0.3884,0.000,40.000,31.7,32.7,18.02,0.404,7.71,0.72,7.05,0
4.372,0.16406,59.1,0.000,-0.218,0.0000,-0.3000,-0.0000,-0.2948,0.000,40.000,31.7,32.7,18.04,0.225,4.27,0.28,4.22,0
4.402,0.15985,57.5,0.000,-0.123,0.0000,-0.2000,-0.0000,-0.1947,0.000,40.000,31.7,32.7,18.06,0.130,2.71,0.02,2.70,0
4.430,0.15740,56.7,0.000,-0.109,0.0000,-0.1000,-0.0000,-0.0918,0.000,40.000,31.7,32.7,18.06,0.049,0.96,0.04,1.00,0
4.457,0.15543,56.0,0.000,-0.090,0.0000,-0.0000,-0.0000,-0.0180,0.000,40.000,31.7,32.7,18.06,0.013,0.12,0.00,0.09,0
4.493,0.15435,55.6,0.000,-0.017,0.0000,-0.0000,-0.0000,0.0014,0.000,40.000,31.7,32.7,18.08,0.000,0.00,-0.00,0.00,0
4.524,0.15442,55.6,0.000,0.014,0.0000,-0.0000,-0.0000,0.0082,0.000,40.000,31.7,32.7,18.08,-0.000,0.00,0.00,0.00,0
4.556,0.15485,55.7,0.000,0.011,0.0000,-0.0000,-0.0000,-0.0025,0.000,40.000,31.7,32.8,18.07,-0.000,-0.00,0.00,0.00,0
4.587,0.15495,55.8,0.000,-0.031,0.0000,-0.0000,-0.0000,-0.0102,0.000,40.000,31.7,32.8,18.08,0.000,0.00,-0.00,0.00,0
4.617,0.15577,56.1,0.000,0.043,0.0000,-0.0000,-0.0000,-0.0024,0.000,40.000,31.7,32.8,18.07,-0.000,0.00,-0.00,-0.00,0
4.650,0.15723,56.6,0.000,0.073,0.0000,-0.0000,-0.0000,0.0047,0.000,40.000,31.7,32.8,18.08,-0.000,-0.00,-0.00,0.00,0
4.682,0.16080,57.9,0.000,0.155,0.0000,-0.0000,-0.0000,-0.0007,0.000,40.000,31.7,32.8,18.08,0.000,-0.00,-0.00,0.00,0
4.712,0.16703,60.1,0.000,0.237,0.0000,-0.0000,-0.0000,0.0009,0.000,40.000,31.7,32.8,18.08,0.000,0.00,0.00,0.00,0
4.744,0.17580,63.3,0.000,0.292,0.0000,-0.0000,-0.0000,0.0010,0.000,40.000,31.7,32.8,18.09,0.000,0.00,-0.01,-0.01,0
